PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst H2,N1bar_H2
19.78627,25.16809,4674.14,0.9122,0.230713,3.953830083,46.875,27.08333333,9.375,8.333333333,0,2.083333333,0.84312191,0.178070608
39.21324,45.01841,5784.56,0.96872,0.0787694,12.2981767,55.44554455,24.75247525,9.900990099,7.920792079,0,1.98019802,0.33881621,0.520755864
31.67753,33.89269,3603.94,0.87818,0.31782,2.763136366,42.55319149,23.40425532,11.70212766,17.0212766,0,2.127659574,1.007878011,0.126349025
28.65969,30.98761,3448.95,0.86816,0.367952,2.359438188,50,17.0212766,7.446808511,10.63829787,12.76595745,2.127659574,1.194279763,0.111928571
36.12601,37.96955,3857.37,0.88296,0.277962,3.176549312,45.83333333,36.66666667,5.833333333,10,0,1.666666667,1.128526232,0.148179695
23.24702,24.56812,2608.45,0.81088,0.489046,1.658085333,50.63291139,20.25316456,16.4556962,10.12658228,0,2.53164557,1.547494945,0.078695945
24.29533,26.33592,3771.56,0.84766,0.386008,2.19596485,51.06382979,19.14893617,15.95744681,8.510638298,0,2.127659574,1.317820844,0.104113368
13.37154,15.7018,3678.48,0.84796,0.456229,1.858628014,48.8372093,2.325581395,0,16.27906977,27.90697674,4.651162791,1.200434359,0.087800322
28.13501,33.88392,4482.18,0.94452,0.16078,5.87461127,48.86363636,22.72727273,7.954545455,9.090909091,9.090909091,2.272727273,0.539070409,0.256752409
41.19107,46.10451,5680.68,0.97224,0.0712102,13.65310026,55.44554455,28.71287129,5.940594059,7.920792079,0,1.98019802,0.33759116,0.584701471
35.44807,43.32332,5513.56,0.96268,0.10008,9.619104716,54.73684211,21.05263158,3.157894737,8.421052632,10.52631579,2.105263158,0.391624111,0.410102703
22.85203,24.02313,2200.36,0.8039,0.620258,1.296073569,44.73684211,23.68421053,9.210526316,10.52631579,5.263157895,2.631578947,1.646941612,0.063375665
29.79386,35.23715,5091.92,0.94872,0.131136,7.234626647,50,27.38095238,10.71428571,9.523809524,0,2.380952381,0.519566088,0.313682233
29.66803,31.64393,4054.58,0.87544,0.30444,2.875574826,52.88461538,30.76923077,6.730769231,7.692307692,0,1.923076923,1.351659682,0.142136138
31.5827,34.24855,3447.66,0.87862,0.33315,2.637310521,45.83333333,21.66666667,5.833333333,6.666666667,15,1.666666667,1.045300278,0.119714152
34.4615,36.08993,4567.57,0.94194,0.142936,6.589942352,52.88461538,17.30769231,20.19230769,7.692307692,0,1.923076923,0.482965263,0.279990454
24.23006,25.85044,2248.21,0.82424,0.56891,1.448805611,46.57534247,20.54794521,9.589041096,10.95890411,9.589041096,2.739726027,1.433109871,0.069102
32.64442,37.72866,4794.3,0.94816,0.13641,6.950810058,51,26,7,8,6,2,0.580987087,0.305160184
35.21564,39.27062,4724.64,0.94886,0.133571,7.103787499,43.87755102,26.53061224,9.183673469,12.24489796,0,2.040816327,0.493517139,0.306686629
39.48376,45.44974,3896.52,0.95658,0.129509,7.38620482,47.4137931,31.03448276,6.034482759,6.896551724,6.896551724,1.724137931,0.390043532,0.312837542
31.29878,33.78461,4172.59,0.89658,0.261333,3.430795192,49.07407407,29.62962963,6.481481481,12.96296296,0,1.851851852,1.045144154,0.160444549
37.06746,38.37497,3404.32,0.88362,0.31167,2.835114063,50,17.44186047,11.62790698,9.302325581,9.302325581,2.325581395,0.980980624,0.128614853
31.38358,33.15222,3417.3,0.89168,0.296244,3.009951256,52.22222222,23.33333333,3.333333333,8.888888889,10,2.222222222,0.946364643,0.136946918
31.83496,33.65193,3633.82,0.87912,0.30608,2.872190277,44.94382022,32.58426966,11.23595506,8.988764045,0,2.247191011,1.098720509,0.134651051
33.65523,37.01836,2949.87,0.93778,0.22865,4.101377651,47.87234043,14.89361702,7.446808511,8.510638298,19.14893617,2.127659574,0.486514412,0.175537747
19.49177,21.66948,3029.62,0.8251,0.525035,1.57151428,46.31578947,20,7.368421053,8.421052632,15.78947368,2.105263158,1.427268775,0.075391497
31.16971,35.38144,4303.75,0.89546,0.270848,3.306134806,51.06382979,27.65957447,7.446808511,8.510638298,0,2.127659574,1.164180956,0.160440822
36.71407,40.79442,4911.8,0.95696,0.110926,8.627012603,53.57142857,20.23809524,7.142857143,9.523809524,7.142857143,2.380952381,0.376213743,0.372490761
23.9425,26.48823,3141.63,0.84338,0.435788,1.935298815,42.85714286,24.28571429,10,11.42857143,8.571428571,2.857142857,1.30726955,0.091271448
38.72483,43.20966,5634.99,0.96938,0.0803563,12.06352209,52.63157895,28.42105263,8.421052632,8.421052632,0,2.105263158,0.369277919,0.514095361
26.69527,28.10248,3933.18,0.8767,0.334356,2.622055534,50,20.68965517,12.06896552,13.79310345,0,3.448275862,1.200424685,0.124395718
24.94685,27.63876,4035.44,0.867,0.326613,2.654517732,47.95918367,31.63265306,10.20408163,8.163265306,0,2.040816327,1.234298288,0.125891468
8.78722,14.50671,4107.66,0.81122,0.493821,1.642740993,54.11764706,17.64705882,0,23.52941176,0,4.705882353,1.819832495,0.090021203
23.69818,26.16896,3421.31,0.85032,0.404567,2.101802668,44.79166667,23.95833333,7.291666667,8.333333333,9.375,2.083333333,1.253944394,0.099028065
39.13075,44.03852,5567.67,0.9706,0.077891,12.4610032,55.55555556,24.44444444,3.333333333,11.11111111,0,2.222222222,0.346983345,0.533207437
38.14224,39.45324,4193.58,0.89828,0.261961,3.429060051,47,28,7,8,0,2,1.07913286,0.161000739
21.01504,25.81976,6572.69,0.93172,0.153351,6.075734752,52.84552846,26.01626016,11.38211382,6.504065041,0,1.62601626,0.731751851,0.275475596
17.03355,20.18979,6015.13,0.90356,0.216686,4.169904839,56.19047619,30.47619048,1.904761905,7.619047619,0,1.904761905,1.071393856,0.201047642
12.30861,17.14799,5501.48,0.88306,0.279793,3.156118988,47.88732394,23.94366197,15.49295775,9.85915493,0,2.816901408,1.132400281,0.154129929
16.59494,17.71892,3958.37,0.8108,0.407902,1.987732347,50.75528701,42.90030211,0,5.135951662,0,1.208459215,2.002969836,0.107603732
13.29457,17.78376,5051.67,0.8734,0.338796,2.577952514,46.40883978,17.67955801,17.67955801,11.04972376,0,3.867403315,1.295602283,0.129919059
6.51096,10.72143,848.769,0.5977,1.36581,0.437615774,36.03603604,37.83783784,7.207207207,15.31531532,0,3.603603604,3.697453195,0.024839053
8.96965,11.08195,4304.61,0.79948,0.518103,1.543090853,54.70852018,24.21524664,0.896860987,7.623318386,10.76233184,1.793721973,1.969161413,0.085694276
8.74924,13.6224,2990.03,0.76108,0.669126,1.137424043,48.20512821,12.30769231,10.25641026,10.25641026,12.30769231,3.58974359,2.251388887,0.06291564
8.80902,12.4581,3393.03,0.73836,0.557133,1.325284986,46.92082111,45.74780059,1.173020528,4.985337243,0,1.173020528,2.634600627,0.077033801
19.98928,23.95877,4210.41,0.88684,0.292284,3.034172243,50.65789474,37.5,1.315789474,5.263157895,2.631578947,1.315789474,1.08436991,0.142287459
8.63075,11.44124,3748.32,0.74808,0.5411,1.382517095,47.73413897,45.31722054,0.604229607,5.135951662,0,1.208459215,2.528071015,0.079771595
12.53223,15.50198,3417.78,0.80148,0.485921,1.649403915,54.18326693,27.88844622,4.780876494,6.772908367,2.390438247,1.593625498,1.912413337,0.090414624
20.44958,22.48208,5661.88,0.91458,0.20806,4.395751226,54.95495495,21.62162162,9.009009009,7.207207207,3.603603604,1.801801802,0.912607383,0.208044698
20.0553,25.50369,5812.69,0.92926,0.173777,5.347428026,52.38095238,17.14285714,15.23809524,7.619047619,3.80952381,1.904761905,0.74832892,0.244489471
10.3308,16.89648,3578.94,0.8074,0.481521,1.676770068,52.81385281,29.004329,1.298701299,8.658008658,5.194805195,3.03030303,1.841203596,0.087364907
20.25274,24.50231,5741.32,0.92376,0.19327,4.779634708,51.35135135,18.01801802,16.21621622,7.207207207,3.603603604,1.801801802,0.81720252,0.220017939
10.29462,21.35318,5056.37,0.8514,0.336179,2.53257937,54.27872861,28.36185819,5.86797066,6.601466993,0,1.95599022,1.570399553,0.133907623
15.61752,19.29841,5885.01,0.89162,0.23446,3.802866161,52.84552846,32.5203252,1.62601626,9.756097561,0,1.62601626,1.106277976,0.184650845
18.23565,24.35173,6246.35,0.9267,0.170968,5.420312573,53.04347826,24.34782609,12.17391304,6.956521739,0,1.739130435,0.797383866,0.250490591
20.73262,23.3993,5686.16,0.89658,0.24955,3.592787017,49.64028777,22.30215827,6.474820144,7.194244604,12.94964029,1.438848921,0.966833243,0.169317321
10.47742,13.046,4622.21,0.8451,0.402728,2.098438648,53.33333333,22.22222222,4.444444444,7.555555556,10.66666667,1.777777778,1.459161889,0.10734244
16.36145,19.26908,3940.69,0.8783,0.365445,2.403371232,55.75221239,19.46902655,0,7.079646018,14.15929204,1.769911504,1.176917712,0.116986464
5.52385,9.01053,2643.59,0.69804,0.793678,0.879500251,48.16753927,25.13089005,12.56544503,8.90052356,0,2.094240838,3.288385924,0.057546281
24.85211,27.38776,5004.97,0.90002,0.246601,3.649701339,54.48916409,31.57894737,7.430340557,5.263157895,0,1.238390093,1.05886154,0.174254013
20.70132,21.44594,3227.87,0.83224,0.38486,2.162448683,48.20846906,42.34527687,0,5.537459283,0,1.302931596,1.611309991,0.106825501
21.81906,22.80877,4893.83,0.8702,0.319739,2.721594801,53.92156863,21.56862745,3.921568627,9.803921569,5.882352941,1.960784314,1.415289682,0.138714497
9.16063,12.43277,5393.77,0.82224,0.419393,1.960547744,50.70422535,30.98591549,5.633802817,9.85915493,0,2.816901408,1.90729594,0.108973933
22.99199,28.37229,6482.55,0.9436,0.131964,7.150434967,51.18110236,22.04724409,17.32283465,6.299212598,0,1.57480315,0.604623854,0.318704403
10.86602,14.52597,3716.18,0.80848,0.494657,1.634425471,54.69387755,28.57142857,4.897959184,6.93877551,0.816326531,1.632653061,2.000582855,0.091336486
11.8867,18.10771,5305.29,0.87636,0.305901,2.864848431,53.95348837,29.76744186,0.930232558,9.302325581,0,3.255813953,1.355583876,0.146223243
17.84008,20.74149,4017.44,0.83638,0.349102,2.395804092,49.12280702,43.60902256,0,4.260651629,0,1.002506266,1.597261809,0.123181102
20.27399,21.74581,3132.91,0.85066,0.504297,1.686823439,56.90376569,25.10460251,0,8.786610879,6.694560669,2.510460251,1.511952498,0.085213343
17.20043,20.16907,4412.15,0.89238,0.310945,2.869896606,54.95495495,27.02702703,3.603603604,7.207207207,3.603603604,1.801801802,1.139549022,0.13938104
22.2434,28.26668,5502.47,0.92162,0.175841,5.241212232,52.41935484,23.38709677,14.51612903,6.451612903,0,1.612903226,0.75605105,0.239251411
19.13213,23.16302,4902.71,0.87918,0.273947,3.20930691,55.66037736,30.18867925,0,9.433962264,0,1.886792453,1.228704559,0.156468296
8.88093,13.63271,3022.97,0.78598,0.645113,1.218360194,46.51162791,2.325581395,0,23.25581395,23.25581395,4.651162791,1.77685441,0.061068354
20.58924,26.39008,6746.1,0.9331,0.144131,6.473971595,55.72519084,30.53435115,4.580152672,6.106870229,0,1.526717557,0.729332838,0.297977068
10.80625,14.01954,2737.39,0.7809,0.692786,1.127187905,49.53271028,32.71028037,0.934579439,9.345794393,5.607476636,1.869158879,2.144064052,0.060252325
15.3408,19.07566,4895.11,0.86742,0.297444,2.916246419,52.74725275,30.76923077,6.593406593,7.692307692,0,2.197802198,1.316437767,0.144943353
16.37824,19.19758,5290.06,0.88476,0.264104,3.350043922,52.84552846,29.26829268,1.62601626,9.756097561,3.25203252,1.62601626,1.156644654,0.163360067
12.3932,16.59947,5612.12,0.87434,0.300335,2.911215809,50.66666667,30.22222222,7.111111111,8.888888889,0,3.111111111,1.300531231,0.14556228
26.11716,30.24144,6749.51,0.94486,0.125299,7.540842305,51.81818182,28.18181818,11.81818182,6.363636364,0,1.818181818,0.5994631,0.338853479
18.45706,21.48293,5503.67,0.89672,0.251327,3.567941367,47.61904762,25.3968254,7.936507937,15.87301587,0,3.174603175,1.012856207,0.170035533
21.79443,24.12692,4510.71,0.91118,0.256136,3.557407003,52.77777778,23.14814815,9.259259259,7.407407407,3.703703704,1.851851852,0.854069967,0.164678985
7.89341,10.61114,3692.23,0.76622,0.601477,1.273897423,44.44444444,30.55555556,0,19.44444444,0,5.555555556,2.239919183,0.070480287
24.96454,27.60145,5855.95,0.9268,0.181716,5.10026635,49.36708861,20.25316456,15.18987342,8.860759494,0,2.53164557,0.772050839,0.237530971
9.47263,16.58254,4342.67,0.84186,0.435346,1.933772218,48.7804878,17.07317073,0,19.51219512,9.756097561,4.87804878,1.421433096,0.097558157
20.90762,24.66172,5909.08,0.93792,0.163775,5.726881392,40.46242775,6.936416185,38.15028902,8.092485549,0,1.734104046,0.642704084,0.2544922
8.82431,14.01116,3636.54,0.80188,0.539819,1.485460867,53.21100917,13.76146789,0,18.34862385,11.00917431,3.669724771,1.811130861,0.079617774
19.00155,23.33955,4766.4,0.87922,0.266981,3.293193149,49.3902439,34.75609756,1.219512195,4.87804878,7.317073171,1.219512195,1.101026837,0.153463523
8.68369,11.65907,4944.96,0.80624,0.454834,1.772602752,53.67965368,35.4978355,0.865800866,8.225108225,0,1.731601732,2.079842949,0.101585074
11.10246,15.35644,5076.57,0.84386,0.396466,2.128454899,47.39336493,24.64454976,12.32227488,9.478672986,2.843601896,3.317535545,1.567363657,0.111039283
11.67768,14.04348,5446.03,0.8317,0.351987,2.362871356,47.70642202,43.11926606,0.917431193,6.422018349,0,1.834862385,1.743824493,0.124713799
20.32761,24.73465,5451.19,0.89958,0.212408,4.235151218,50.73529412,36.02941176,4.411764706,5.882352941,0,1.470588235,0.957295611,0.195071569
10.6982,15.12403,4763.18,0.83752,0.404067,2.072725563,52.17391304,28.26086957,0,15.2173913,0,4.347826087,1.693462671,0.1119597
11.92958,19.20031,4571.3,0.84456,0.366119,2.306790961,49.79919679,32.93172691,5.62248996,8.835341365,0,2.81124498,1.541797468,0.118234661
9.30752,10.98905,4534.43,0.82076,0.486888,1.685726492,42.28571429,16,28.57142857,9.714285714,1.142857143,2.285714286,1.720878445,0.090444852
14.05074,17.64079,5484.56,0.87234,0.332487,2.623681527,44.84304933,17.93721973,21.52466368,9.865470852,0,3.139013453,1.309286431,0.132023882
14.48778,21.32562,6124.97,0.90946,0.223553,4.068207539,45.84980237,22.92490119,20.55335968,7.90513834,0,2.766798419,0.922765913,0.189234525
10.68538,15.66948,3908.8,0.80064,0.455758,1.756721769,48.37545126,36.82310469,0.722021661,11.55234657,0,2.527075812,1.849485965,0.091623559
18.90421,23.63574,6069.97,0.91592,0.180877,5.063772619,52.51798561,31.65467626,4.316546763,8.633093525,0,1.438848921,0.861509538,0.237408631
12.47082,15.33586,4746.05,0.83748,0.421678,1.986065197,47.12041885,23.03664921,12.56544503,10.47120419,0,3.664921466,1.688710661,0.107538584
15.25055,17.25693,5058.79,0.86276,0.343492,2.511732442,44.7257384,21.09704641,22.78481013,8.438818565,0,2.953586498,1.324425396,0.125483501
16.22087,20.37933,5909.24,0.90788,0.221648,4.096044178,54.83870968,23.65591398,8.602150538,8.602150538,0,2.150537634,1.038952957,0.196833395
15.11992,18.14271,6054.5,0.88042,0.274027,3.21289508,49.45054945,27.47252747,9.89010989,10.98901099,0,2.197802198,1.207587039,0.157371207
17.86469,19.80907,6262.72,0.91098,0.204871,4.446602984,47.94520548,28.76712329,6.849315068,13.69863014,0,2.739726027,0.882607125,0.207196851
16.85662,20.27083,5900.65,0.8956,0.22615,3.960203405,53.6,36.8,0,6.4,0,1.6,1.149048074,0.193191919
11.42473,15.07627,4680.48,0.84458,0.420689,2.007611323,48.04469274,18.99441341,13.40782123,11.17318436,1.117318436,3.910614525,1.619051164,0.10768699
10.2182,12.91531,4589.75,0.83784,0.405396,2.066719948,54.54545455,29.43722944,1.731601732,7.359307359,5.194805195,1.731601732,1.616771931,0.107406098
8.55869,12.85402,5092.58,0.81116,0.408796,1.984265991,48.45360825,41.2371134,0,8.24742268,0,2.06185567,1.960082138,0.108699995
26.04217,28.19967,4915.15,0.8956,0.230669,3.882619684,52.89855072,30.43478261,4.347826087,8.695652174,0,1.449275362,1.023554089,0.183045682
31.26144,34.58791,7796.73,0.9486,0.110183,8.609313596,53.29341317,34.13173653,5.389221557,5.988023952,0,1.19760479,0.580740367,0.382891551
10.82186,12.89297,4753.52,0.81246,0.426098,1.906744458,45.79124579,39.73063973,4.713804714,7.407407407,0,2.356902357,1.885910766,0.101016411
10.39869,14.3225,5060.88,0.84874,0.404783,2.09677778,46.80851064,22.12765957,21.27659574,7.234042553,0.85106383,1.70212766,1.548388373,0.109911901
14.31862,20.6313,5471.45,0.89088,0.278957,3.193610485,51.10132159,22.90748899,11.45374449,8.810572687,0,3.083700441,1.167686002,0.159035986
26.84589,28.96644,6480.35,0.93388,0.160211,5.829062923,47.5,18.33333333,21.66666667,8.333333333,0,1.666666667,0.69489602,0.265066319
11.00904,14.11647,4592.15,0.82654,0.439518,1.880560068,51.88284519,25.10460251,1.673640167,8.368200837,10.041841,2.928870293,1.617935354,0.097406529
11.29465,14.04508,5562.51,0.87408,0.312626,2.795928682,50.63291139,26.16033755,14.34599156,7.172995781,0,1.687763713,1.322960496,0.141228789
17.3473,20.08507,5776.21,0.89752,0.23061,3.891938771,50.4,35.2,4.8,6.4,0,1.6,1.122947163,0.188311008
22.92027,26.4844,6257.47,0.94492,0.138593,6.817948958,46.78899083,12.8440367,29.35779817,7.339449541,0,1.834862385,0.602274242,0.301863878
20.81038,26.76624,6583.59,0.92632,0.153,6.054379085,52.25806452,36.12903226,3.870967742,5.161290323,0,1.290322581,0.792803981,0.274419452
9.2436,13.35802,4245.08,0.8258,0.47589,1.735274958,50,17.85714286,0,25,0,7.142857143,1.594007598,0.090599613
18.98454,22.16384,6922.48,0.92552,0.159425,5.805363023,54.63414634,35.12195122,0.975609756,6.829268293,0,1.463414634,0.830650252,0.269586456
8.59858,12.33921,2802.74,0.73496,0.721683,1.018397274,52.36051502,18.88412017,0,7.296137339,17.16738197,1.716738197,2.462886749,0.060013245
20.48459,27.40823,6548.84,0.93588,0.147087,6.362764894,52.84552846,26.01626016,11.38211382,6.504065041,0,1.62601626,0.703370859,0.291706821
13.44426,16.30762,4259.47,0.8153,0.465433,1.751702178,52.80898876,16.85393258,1.123595506,11.23595506,15.73033708,2.247191011,1.741223719,0.090488962
6.91923,14.25935,3279.8,0.71174,0.583732,1.219292415,49.34579439,41.86915888,2.242990654,5.046728972,0,1.495327103,2.850612408,0.074060029
19.65678,25.65252,6381.24,0.9325,0.152507,6.114473434,54.33070866,25.19685039,11.02362205,6.299212598,0,1.57480315,0.725676198,0.279258544
22.14446,24.58519,5918.59,0.91982,0.179445,5.125916019,52.77777778,26.85185185,9.259259259,7.407407407,0,1.851851852,0.801641717,0.238637245
9.49631,13.8011,4126.22,0.8084,0.498311,1.622280062,49.80842912,23.75478927,2.298850575,7.662835249,13.79310345,2.681992337,1.794355031,0.085546793
5.37841,8.5162,1989.53,0.6724,1.02282,0.657398174,27.11864407,0,27.11864407,35.59322034,0,10.16949153,2.776564803,0.036323353
21.42141,25.65605,6227,0.92328,0.176379,5.234636776,47.94520548,31.50684932,10.95890411,5.479452055,0,1.369863014,0.849732329,0.243518322
21.72513,25.07508,6891.12,0.92328,0.165214,5.588388393,52,31.2,7.2,8,0,1.6,0.808448509,0.256244588
20.85796,24.90813,5388.5,0.90856,0.202758,4.481006915,49.19354839,29.83870968,8.064516129,9.677419355,0,1.612903226,0.854039798,0.208468887
11.05166,15.55354,4746.12,0.84236,0.393611,2.140082467,52.81385281,27.70562771,2.597402597,8.658008658,5.194805195,3.03030303,1.551910673,0.109610175
16.3004,18.29049,5671.12,0.8713,0.269345,3.234884628,47.77070064,42.03821656,2.547770701,5.095541401,0,1.27388535,1.382106679,0.161851196
10.02544,14.90171,4002.95,0.80058,0.487476,1.642296236,47.77327935,32.38866397,1.619433198,12.95546559,0,2.834008097,1.966617627,0.090098486
7.1604,9.70064,2997.17,0.7398,0.74285,0.995894191,41.50943396,22.64150943,0,26.41509434,0,5.660377358,2.576161552,0.061736688
11.03067,15.07548,5198.9,0.8449,0.384513,2.197324928,46.94835681,27.23004695,12.20657277,10.3286385,0,3.286384977,1.580227201,0.114108973
6.24572,8.85441,2417.3,0.68736,0.863833,0.795709356,47.21030043,18.02575107,7.725321888,7.296137339,15.45064378,1.716738197,2.904523738,0.047500236
