PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CO2,N1bar_CO2,log_D0_CO2,log_D1bar_CO2
7.35206,8.09472,1.101013866,1311.78,0.65968,0.529039088,21.62880387,2.494183299,-4.370285742,-4.348587024
7.49345,7.99802,1.067334806,1365.52,0.66716,0.543431513,21.51977627,2.46300105,-4.366840632,-4.384936702
7.11073,8.11816,1.141677437,1374.07,0.66288,0.542952624,21.39274345,2.395808961,-4.347886681,-4.275163512
6.10487,6.74707,1.105194705,1222.91,0.57302,0.5593768,26.5327874,4.33027948,-4.223798041,-4.443904962
6.25774,7.86092,1.256191532,1727.23,0.6746,0.518436544,26.96424975,4.340204321,-4.225358146,-4.348133077
5.83008,6.35635,1.090268058,1370.15,0.63194,0.629679451,18.86447051,3.839088974,-4.210622933,-4.752433868
11.17997,13.79937,1.23429401,2249.43,0.80124,1.022238836,23.21965108,5.221400508,-4.159475556,-4.256796857
6.24008,6.85464,1.098485917,1439.89,0.6169,0.529409745,23.29475792,3.287969192,-4.618192026,-4.402614172
6.41478,7.19202,1.121163937,1165.68,0.59802,0.426876624,18.14612017,2.493974035,-3.681199983,-4.04155327
6.32764,7.11427,1.124316491,1149.29,0.59096,0.414354027,18.52720866,2.674281549,-3.679328453,-4.08028589
6.30763,7.09807,1.125314896,1135.13,0.59022,0.413056106,18.36988442,2.59183497,-3.625797536,-4.046813242
4.09815,5.37516,1.311606457,645.677,0.51398,0.421184607,27.99608485,3.883776876,-3.936953539,-4.623956222
4.19267,5.26486,1.255729642,1104.7,0.64204,0.530861646,14.87644857,0.42072923,-4.534873246,-4.556425183
4.04783,6.75773,1.669469815,1022.93,0.58036,0.550746368,22.37275285,4.478300868,-4.328597443,-4.635340024
4.04035,10.661,2.638632792,1677.69,0.62342,0.668194368,21.213602,4.778881274,-4.329213433,-4.445839
3.78199,4.49854,1.189463748,295.342,0.44166,0.309867258,31.69493259,3.101952746,-4.023858295,-5.912987438
5.81733,7.38156,1.268891399,3090.39,0.70562,1.044315553,17.89787652,5.660612137,-4.112843267,-4.358937527
4.8353,6.30273,1.303482721,1277.49,0.6085,0.628179611,22.03191663,3.820305804,-4.001633671,-4.332744936
3.98171,5.44159,1.366646491,896.095,0.5447,0.456300839,21.64093088,2.631872896,-3.770575425,-4.194048763
4.73885,6.1103,1.289405657,1051.46,0.576,0.499661687,24.20082754,5.094569518,-4.063496465,-4.578957654
6.807,7.01875,1.031107683,207.074,0.32878,0.133092069,41.54222524,1.481625061,-4.929887823,-5.765331337
5.67068,6.77742,1.195168833,2686.05,0.71204,0.826298969,14.27247818,1.532597062,-3.771084858,-3.855683239
5.3119,10.2017,1.920536908,2648.12,0.68248,0.881743436,16.44764539,4.202549806,-3.844073559,-4.02304499
3.81172,5.01926,1.316796617,223.685,0.4194,0.309171194,31.0296515,2.147586513,-3.922851292,-5.025359896
4.81444,7.03658,1.461557315,1269.96,0.59182,0.512753422,41.06174408,5.001828895,-5.442333117,-4.734557135
4.78738,7.0082,1.463890479,1261.98,0.59226,0.506880969,29.54349031,4.712830231,-4.672074015,-4.680970717
10.32446,18.78161,1.819137272,4245.79,0.83804,1.949424389,16.95784179,1.481710931,-4.150302144,-3.980028499
13.79843,19.36968,1.403759703,1649.85,0.7522,1.05504851,31.50582953,1.475251099,-5.544584646,-3.980476106
7.52574,10.57455,1.405117636,2376.21,0.67474,0.819675915,18.33581187,3.16699041,-3.966457559,-4.071071463
9.63813,13.66711,1.418025073,3236.97,0.77846,1.237808116,17.35778468,2.930407495,-4.043018665,-4.020463744
4.48052,9.13035,2.037788025,2899.43,0.70972,0.932145845,17.94611616,3.726473078,-3.981102898,-4.022134636
3.99697,5.16699,1.292726741,516.86,0.5247,0.251525596,26.33153061,2.695294141,-4.660734257,-5.021179123
4.5792,7.24657,1.582496943,1032.81,0.55594,0.50860886,25.99514036,4.424277811,-4.224654823,-4.744164988
4.51731,7.20509,1.594995694,1108.32,0.54452,0.535512677,26.25715675,4.911141094,-4.339126169,-4.747843506
4.48545,7.24877,1.616063048,1094.73,0.53936,0.523345624,27.08060263,4.995588611,-4.321315752,-4.805378841
4.4286,7.2141,1.628979813,1047.88,0.53394,0.5053044,27.79604885,5.009816478,-4.382567245,-4.851794641
5.83185,7.9794,1.368245068,2187.08,0.63504,0.710736254,21.22016221,3.488110895,-3.905048452,-3.988237984
3.7748,5.00183,1.325058281,259.86,0.47338,0.372945718,30.4198116,2.817879385,-4.325182862,-5.314725505
5.40028,6.57121,1.216827646,1507.53,0.63392,0.468432253,18.19423515,2.721844302,-3.662996077,-4.046662144
6.34979,8.7673,1.380722827,1243.03,0.6455,0.49466634,15.66659565,1.104737323,-3.8622082,-3.947621223
5.90829,8.29808,1.404480823,1204.14,0.63394,0.47195545,16.12819461,1.222143955,-3.877830962,-3.962175481
6.10924,8.54677,1.398990709,1220.15,0.63876,0.480498281,15.92779687,1.17152968,-3.876017567,-3.955097498
6.43433,8.86217,1.377326,1218.99,0.6429,0.490707171,15.66531693,1.094249495,-3.870058261,-3.931081518
4.75945,5.14269,1.080521909,1249.98,0.63368,0.551404878,19.27081694,2.405610677,-3.894035655,-4.318259248
5.22417,5.68466,1.08814606,1344.05,0.60904,0.491422854,21.29538021,4.228847239,-3.960505868,-4.465571974
4.65091,5.41853,1.16504727,1218.92,0.58148,0.556637278,26.76615869,5.688916339,-4.299714421,-4.736175814
4.63526,4.71055,1.016242886,359.961,0.49424,0.335514704,30.41410987,3.153622126,-3.060772858,-4.031327766
5.90244,8.31991,1.409571296,1217.75,0.63882,0.480185814,16.07576923,1.244217249,-3.821479863,-3.932877523
5.26943,8.20629,1.557339219,1192.87,0.63058,0.466957938,16.07436196,1.198374126,-3.768252138,-3.905442431
5.89473,8.3593,1.418097182,1221.37,0.63852,0.479960311,16.03983129,1.2626975,-3.832695257,-3.915394338
4.96773,7.1388,1.437034621,752.034,0.55802,0.348216236,34.12276939,3.820564517,-4.805138009,-5.437570868
6.09762,8.30632,1.362223294,3278.57,0.72956,0.970746928,14.6445062,1.949238959,-3.902234025,-3.923910734
4.37155,6.2978,1.440633185,582.065,0.57482,0.493950435,22.09760397,3.755082733,-4.092881631,-4.506885603
5.39006,6.29398,1.167701287,698.188,0.53046,0.328287454,39.69142927,4.55652679,-5.208688061,-6.052712244
5.04643,7.11235,1.409382474,728.537,0.55428,0.33404045,27.36280507,3.833760835,-4.142465945,-5.063768164
4.93769,7.17498,1.453104589,768.874,0.55424,0.353127071,30.11533456,3.698803275,-4.390800493,-5.104227449
4.46538,5.96732,1.336352113,827.695,0.53506,0.329598305,21.77469551,3.069209423,-3.450198945,-4.131848482
4.3172,5.93545,1.374837858,848.308,0.53552,0.330847692,22.01971228,3.102965993,-3.455942646,-4.100925277
7.15317,8.23557,1.151317528,1624.35,0.6312,0.573515783,21.46927022,3.324404876,-4.126997964,-4.18702828
5.11829,6.27903,1.226782773,1042.19,0.55842,0.388744631,31.31569301,4.117580855,-4.704666151,-4.867601374
6.04018,12.498,2.069143635,5222.56,0.80136,1.668179358,13.09191597,2.006430578,-3.614151543,-3.672822753
5.98085,11.72616,1.960617638,5220.51,0.79364,1.56962486,13.8379502,2.466724331,-3.649393478,-3.682572767
6.09657,11.74556,1.926584949,5207.64,0.78906,1.540004879,14.2143892,2.672052232,-3.629477694,-3.719191466
6.07261,11.19548,1.843602668,4990.44,0.77704,1.432015038,15.31667953,3.284098269,-3.656019571,-3.788775666
5.92931,9.82687,1.657337869,3933.94,0.73554,1.147039147,20.68386719,5.815813096,-3.855383899,-4.175153803
6.14212,9.81532,1.598034555,3146.97,0.71292,1.019231759,24.03156135,6.596841761,-3.932263106,-4.312255758
6.12776,9.73892,1.589311592,3092.62,0.70812,1.004550923,24.10275842,6.63233238,-3.974380679,-4.303259954
6.11183,9.64899,1.578739919,2949.59,0.7033,0.979598773,24.42488627,6.735728018,-3.979542838,-4.364129935
6.07844,9.5277,1.567458098,2899.02,0.70114,0.970605254,24.43488199,6.753548059,-3.969842347,-4.356075587
6.0393,9.30813,1.541259749,2795.16,0.69782,0.953325546,24.44025498,6.79436227,-3.982012485,-4.386373084
5.36113,10.95537,2.043481505,5056.56,0.77612,1.455826438,14.83870518,3.028300505,-3.674799103,-3.823069492
5.41503,11.30468,2.087648637,5059.07,0.7839,1.530250708,18.84172597,4.551951332,-3.864846355,-3.858915545
5.47188,11.81211,2.158693173,5105.3,0.79094,1.576306181,13.9988591,2.380101683,-3.636268236,-3.732863248
5.42066,11.61852,2.143377375,5072.49,0.78732,1.543673902,14.63406268,2.714981199,-3.698647697,-3.729657858
5.34922,11.36787,2.125145348,5067.93,0.77464,1.450821453,14.9353825,3.076896368,-3.667264292,-3.776485248
5.2519,11.16649,2.126181001,4942.47,0.76878,1.38469519,15.76844261,3.65557494,-3.709453506,-3.818894308
5.24933,11.33302,2.158945999,4884.86,0.76336,1.367815412,15.89612916,3.775239888,-3.700184393,-3.852936745
5.20054,7.50813,1.443721229,3964.6,0.72602,1.120461753,19.87716525,6.369978117,-3.855658021,-4.157631423
5.1021,7.58377,1.486401678,2988.4,0.69712,0.967820308,23.93268603,7.367387453,-3.956983111,-4.377018792
5.10695,8.26869,1.619105337,2680.8,0.68916,0.932546153,24.5076646,7.379854331,-3.998339313,-4.454485804
5.10678,7.88398,1.543826051,2556.58,0.68526,0.912549655,24.52785565,7.414448931,-3.978249829,-4.465261491
5.09547,7.73054,1.517139734,2533.94,0.68714,0.914732851,24.31587752,7.424775815,-4.044746406,-4.479363395
5.10727,8.08,1.582058517,2487.77,0.68546,0.90559108,23.93191713,7.268315842,-3.992988746,-4.496800497
5.34376,11.13019,2.082838675,5136.86,0.7746,1.433735542,15.05758885,3.204641797,-3.650653714,-3.831631374
5.37416,11.39121,2.119626137,5039.42,0.78056,1.477608522,15.53942173,3.404685922,-3.664454961,-3.765993935
5.98917,13.02556,2.174852275,5129.83,0.80308,1.694840853,13.37482258,1.956141136,-3.654692158,-3.682136878
5.25928,11.09362,2.109341963,4937.3,0.76358,1.344307319,16.10352296,3.972460902,-3.699052703,-3.888583409
5.35338,12.07339,2.255283578,5140.03,0.77692,1.472340087,14.68446811,2.95673616,-3.673029627,-3.751678144
5.20485,9.81757,1.886234954,4844.77,0.75344,1.293845715,16.1753123,4.046969217,-3.711083646,-3.867078383
5.23079,9.91334,1.895189828,4850.78,0.75556,1.311840876,15.87305324,3.861756604,-3.685305712,-3.882852084
5.27481,10.42971,1.977267428,4943.1,0.76392,1.36961152,15.37867485,3.513834816,-3.681285924,-3.81412004
5.34276,11.15907,2.088633964,5066.66,0.7739,1.444926979,14.80260145,3.049130306,-3.639677592,-3.766224322
5.36939,11.42851,2.128455933,5060.9,0.77594,1.457517408,14.98762992,3.176790346,-3.666049779,-3.751166269
5.20239,9.75422,1.874949783,4799.93,0.75062,1.291264842,16.12323225,4.002792593,-3.68880083,-3.865832407
5.96806,11.7936,1.976119543,5245.34,0.79438,1.581053943,13.77131929,2.399214707,-3.609175458,-3.684694105
5.68179,10.36799,1.824775291,5086.81,0.76794,1.377376968,15.59016896,3.568387361,-3.664021076,-3.834137041
5.7016,10.40783,1.825422688,5142.37,0.77088,1.390817372,15.53896556,3.476571012,-3.659527052,-3.819878906
5.82104,10.92239,1.876364017,5150.64,0.77616,1.444531917,14.80476683,3.031049618,-3.622616066,-3.762681387
6.00494,11.43321,1.9039674,5226.9,0.78598,1.508407764,14.33477731,2.74263943,-3.622609479,-3.739603075
5.66439,10.32083,1.822054979,5098.1,0.77,1.382539779,15.6530151,3.560585403,-3.686613558,-3.845144002
6.02223,12.08323,2.006437815,5188.58,0.79652,1.608822549,13.60786282,2.29260426,-3.601638368,-3.658002579
6.04966,12.44931,2.057852838,5190.36,0.80366,1.670605892,13.16719182,2.044532719,-3.5941577,-3.683368068
5.3599,9.27242,1.72996138,5128.53,0.76676,1.407759236,15.35474931,3.323825596,-3.705748825,-3.82926717
5.37054,9.75529,1.816444901,5062.53,0.77362,1.42823648,15.30929314,3.370510065,-3.681999355,-3.79637142
5.23269,10.2026,1.949781088,4808.21,0.7555,1.311595511,16.17662834,4.048416899,-3.71158989,-3.87309077
5.23581,10.24236,1.956213079,4774.18,0.75806,1.314421952,16.276744,4.070435585,-3.734715122,-3.865002124
5.29557,10.43104,1.969767183,4959.21,0.76224,1.347473223,15.69166346,3.729485527,-3.711581526,-3.833908187
5.32116,11.2434,2.112960332,5067.16,0.76948,1.413116338,15.11494638,3.272267712,-3.680848458,-3.780962111
5.21129,10.36323,1.988611265,4711.39,0.75674,1.301347366,16.56310734,4.22481468,-3.698968441,-3.925500722
4.06751,6.23381,1.532586275,104.47,0.42664,0.155008792,23.96989246,0.376916386,-4.409367322,-4.563114713
8.4757,9.49806,1.120622485,477.035,0.52398,0.23722598,14.5144475,0.529749178,-3.191648893,-3.354908472
3.87519,6.75931,1.74425254,1234.11,0.60784,0.489542142,19.80108477,3.642814353,-4.052919752,-4.249453716
6.02919,6.96079,1.154514951,1749.59,0.66078,0.673034614,17.20881841,3.047232553,-3.829700893,-4.124008995
6.04603,6.99295,1.156618475,1794.82,0.66298,0.676226603,17.27952363,3.080939885,-3.772557841,-4.116415647
6.9765,8.18788,1.173637211,1641.49,0.62754,0.574712433,17.63513491,2.605771199,-3.956653081,-4.075307002
7.00638,8.22196,1.173496156,1526.34,0.64046,0.541400036,17.96433545,2.524844888,-3.928310271,-4.072834926
7.38864,12.6211,1.708176336,3730.51,0.7693,1.357889367,17.45862205,2.948456561,-3.890836045,-3.924672836
9.18226,18.73018,2.03982244,3247.92,0.81648,1.459610785,12.57760102,0.994819067,-3.79083817,-3.768872738
4.68882,6.98697,1.490133978,1090.65,0.57676,0.561706272,23.95565251,5.189588978,-4.396325714,-5.040752834
4.03591,6.64302,1.64597823,1483.57,0.59698,0.635716765,27.91066318,6.046370977,-4.614795729,-4.700100353
3.80399,4.88677,1.28464323,629.912,0.54964,0.459296398,26.66447574,4.789227739,-4.216922254,-4.931235992
4.8019,9.59235,1.997615527,1945.33,0.69386,0.661184273,17.55482236,2.317763848,-4.477627582,-4.407683611
4.63088,5.62402,1.214460319,679.385,0.52362,0.508566434,31.64171479,4.892796002,-4.514291995,-4.811814414
7.55866,8.47123,1.120731717,2638.99,0.72524,0.963990584,15.36644477,2.622680982,-3.775787208,-3.867250478
7.85329,8.53899,1.087313725,2563.08,0.72192,0.964991779,15.69501829,2.408887298,-3.826903729,-3.929594624
4.51984,9.76128,2.159651669,1835.43,0.68796,0.639564179,21.24545206,3.018638245,-4.190260799,-4.189579076
7.29133,8.22766,1.128416901,1585.84,0.61644,0.60520141,24.85375304,3.500203364,-4.479092539,-4.655930748
5.94328,8.66526,1.457992893,1518.27,0.60202,0.596331002,18.91583229,2.908000993,-4.078280697,-4.286564682
6.59544,9.78266,1.483246,1328.67,0.67156,0.56053486,25.82629912,3.310699842,-4.587387252,-4.265215407
5.44409,6.75938,1.241599606,3083.55,0.70018,0.900923853,17.38088858,3.65814169,-3.952486851,-4.037510602
5.32058,17.22643,3.23769777,1358.37,0.65368,0.624765837,19.18771276,1.040379835,-4.616181771,-4.316522826
5.04943,5.38089,1.065643053,1376.02,0.63944,0.562243911,18.84358093,2.514504409,-3.831971033,-4.302892962
5.71174,6.42663,1.125161509,1044.46,0.60638,0.383280239,25.28544967,4.755074543,-4.199433436,-4.60370763
6.25721,7.64843,1.22233871,422.397,0.50722,0.295326319,35.29254648,3.557429985,-4.597834928,-4.55975092
3.86427,5.06012,1.309463366,1477.46,0.6231,0.629113063,21.82013171,5.545424444,-4.044545374,-4.378244384
3.71458,5.12124,1.37868615,1485.68,0.61878,0.623351661,21.92766715,5.735759721,-4.062415512,-4.380106243
3.86236,4.33279,1.121798589,227.909,0.44304,0.358455302,28.87209543,1.525638234,-3.218851603,-4.022145028
4.8596,7.11279,1.463657503,525.794,0.48876,0.355593711,21.44824058,1.301486569,-4.127272499,-4.279141697
3.826,4.92087,1.286165708,387.706,0.50744,0.425611863,30.73133707,3.601322907,-5.080792794,-4.63727133
4.70396,5.89761,1.253754284,1105.65,0.54338,0.475078031,23.89702341,4.476185364,-4.167004728,-4.733164496
8.92731,10.28423,1.151996514,3392.53,0.76974,1.360976981,14.49897166,1.571984276,-3.765205439,-3.798736165
8.88209,10.65657,1.199781808,3353.08,0.7691,1.351814518,14.45128136,1.538172905,-3.784452575,-3.750817653
9.01667,10.80975,1.198862773,3121.04,0.76484,1.32149213,12.71329248,1.185572826,-3.742478232,-3.770139963
8.99871,11.06486,1.229605132,3124.19,0.76458,1.320835226,12.78298099,1.211649983,-3.723093665,-3.72068107
8.54355,11.63304,1.361616658,3288.46,0.7625,1.321845556,14.42734331,1.461311255,-3.830377109,-3.834476461
8.06777,8.57419,1.062770753,1698.02,0.60346,0.616995651,22.29690653,3.201774154,-4.784274759,-4.642781823
4.57547,5.99371,1.309965971,1838.85,0.6336,0.665481907,22.0068893,6.811059979,-3.906084075,-4.461273109
5.06853,6.59983,1.302119155,702.589,0.52188,0.375918403,45.39454526,3.288571334,-4.573364815,-4.429031509
4.14635,5.4452,1.313251414,849.289,0.55878,0.480431269,26.82812974,4.742390235,-4.349747214,-5.079824705
4.66623,6.1259,1.312815699,1537.3,0.59642,0.590865861,25.5202972,5.568043061,-4.242223655,-4.518519783
5.04349,5.3893,1.068565616,367.239,0.48644,0.279096454,42.02760051,3.117750503,-6.00662495,-6.050023403
5.01707,5.25063,1.046553068,235.092,0.45496,0.311601499,18.15582049,0.25107353,-3.277410617,-3.776883477
4.81637,6.08949,1.264331852,1401.4,0.5839,0.619010262,23.19372439,5.742970785,-4.364444433,-4.873117283
7.04787,7.1779,1.018449546,1294.2,0.59806,0.526911183,18.82859475,4.665520818,-3.309546203,-3.995800134
6.69761,13.20708,1.971909383,2195.32,0.72346,0.823651431,24.2619775,2.856073887,-4.483488727,-4.045143165
5.79316,7.36512,1.271347589,3073.49,0.70376,1.037201666,18.04141046,5.691499303,-4.073071759,-4.375869182
5.78241,7.33818,1.269052177,3087.38,0.7054,1.04404558,18.01605998,5.757529922,-4.074063409,-4.386886625
5.72246,7.3374,1.282210797,3227.75,0.7052,1.052641006,17.89401736,5.774699711,-4.060599392,-4.343435932
4.23256,11.10172,2.622932693,1859.66,0.64436,0.725458253,19.83706657,4.338945126,-4.308182248,-4.329956287
5.3716,7.19018,1.338554621,576.154,0.46366,0.4097855,21.10999824,1.797203823,-3.647033874,-4.271751905
5.62836,7.13781,1.26818647,576.757,0.46362,0.377516123,20.65424054,2.029672922,-3.623078979,-4.220800404
4.47342,6.5158,1.456558964,2588.28,0.69076,0.786878822,19.834402,4.982378214,-3.830978163,-4.020687702
6.05766,14.24977,2.35235553,1944.96,0.74626,0.72260201,14.06123094,0.680813993,-3.925041723,-3.891082509
4.77135,5.69712,1.194026848,753.147,0.52992,0.345411525,23.66954424,3.043515059,-4.182116063,-4.78618982
6.80377,7.04016,1.034743973,2238.38,0.66554,0.715196831,23.80818859,4.599699672,-4.101577869,-4.291061725
6.75464,6.9686,1.031676003,1918.86,0.6558,0.67550029,25.11795987,5.314475324,-4.171244625,-4.336336682
8.34107,8.50715,1.019911115,820.492,0.52252,0.442611009,16.46392883,1.552625526,-3.440325354,-3.754847631
8.3704,8.53124,1.01921533,820.299,0.54676,0.462603222,17.03103413,1.875909607,-3.400104405,-3.756420813
6.46187,10.7636,1.665709771,2491.22,0.70284,0.93210651,17.57472877,2.281868705,-3.900951109,-3.952205019
11.11801,25.84424,2.324538294,2993.2,0.83732,1.587465898,17.72906165,2.044015873,-3.824584049,-3.868994221
4.8127,6.05449,1.258023563,485.792,0.47448,0.26537358,30.81317355,2.092004139,-4.327656269,-5.165519082
3.8221,5.4847,1.434996468,212.345,0.44154,0.224258338,44.74448584,1.751149824,-5.830659141,-6.360380336
9.48231,10.23495,1.079373064,723.644,0.58966,0.374939594,22.93978407,1.659941982,-3.90916409,-4.266029615
13.26042,14.92091,1.125221524,5206.98,0.85268,2.33782613,11.03157289,1.185598717,-3.604381038,-3.571719601
14.48863,15.28058,1.054660102,5143.11,0.8575,2.434571771,10.9994394,1.189035464,-3.594823435,-3.62065975
3.89316,6.4105,1.646605842,580.433,0.5786,0.485953051,25.97391543,4.218669806,-5.302071798,-5.64976837
3.72145,4.59496,1.234723025,456.908,0.49376,0.40655079,30.15880607,3.85250029,-5.065350968,-4.886965256
4.4159,5.81668,1.317212799,594.288,0.48732,0.37504329,24.40690215,2.398170082,-4.474913758,-4.784971309
4.40654,5.75711,1.306492168,573.233,0.48078,0.364774434,24.67897496,2.386347206,-4.44872128,-4.843130072
4.86854,6.23826,1.281341018,632.895,0.52482,0.31899879,31.5233281,3.698452317,-4.55438424,-5.641640253
4.28071,5.21348,1.217900769,593.651,0.50806,0.279044988,29.73309188,2.958326908,-4.564801525,-5.704364326
5.58858,10.47061,1.873572535,1822.57,0.68036,0.875526164,16.99856515,4.519750464,-3.881327709,-4.117216258
10.81985,11.37157,1.050991465,1235.41,0.63864,0.541316675,22.18523246,4.589422694,-3.7881369,-4.081266851
5.78406,7.70786,1.332603742,884.827,0.5531,0.400399603,17.07834348,0.505046901,-4.73535681,-4.71923234
10.83475,11.48256,1.059790027,1245.45,0.64072,0.546610133,21.34926939,4.020599675,-3.721245945,-4.014112044
10.84702,11.49062,1.059334269,1254.53,0.64058,0.544984303,21.32758528,4.041821813,-3.748481557,-3.987882549
6.00066,8.56369,1.427124683,2472.15,0.64792,0.759476459,20.45367352,4.123832819,-4.046854113,-4.110824859
4.69235,5.56221,1.185378329,299.897,0.41664,0.284050778,24.38633544,1.400424704,-4.017228337,-4.954649705
4.26843,7.50874,1.75913392,2202.49,0.63334,0.78424817,20.05362902,7.103565083,-3.968681835,-4.248626136
6.48381,8.3742,1.291555428,1634.54,0.69526,0.539890354,29.51743039,2.263309176,-4.577995177,-4.347588792
5.01575,5.55628,1.107766535,825.183,0.56068,0.35987394,25.72366222,3.261173983,-4.554450721,-5.186087816
6.17315,8.62656,1.397432429,1467.01,0.62022,0.574134244,21.98561686,3.757129893,-4.395498334,-4.515354393
4.56068,6.24288,1.368848505,1670.72,0.62264,0.579760885,28.675214,7.123031665,-4.518554189,-4.865737276
4.15949,4.41725,1.061969136,794.762,0.53562,0.462470967,24.237342,3.142706871,-3.72259398,-4.564640288
4.79302,6.85041,1.429247114,748.712,0.5169,0.401737833,21.53502373,2.273201051,-3.800748555,-4.460871599
4.81417,6.86024,1.425009919,753.138,0.52028,0.406729311,21.38293439,2.19432205,-3.843188538,-4.46541446
4.67285,5.69723,1.219219534,1043.32,0.60696,0.379122526,35.37879491,2.849664722,-5.161216463,-4.721076907
4.67382,5.86599,1.255074008,1122.63,0.61658,0.400852962,32.62980775,3.160238562,-4.998140749,-4.756368602
8.86133,13.45467,1.518357854,3849.89,0.8106,1.450071287,11.68538192,0.955769433,-3.696270033,-3.704218598
4.5915,5.03461,1.096506588,548.837,0.45434,0.367095971,26.82219178,3.111299102,-4.382330956,-5.47369122
7.93969,15.08014,1.89933612,3713.28,0.80784,1.369450128,10.39163881,0.708565365,-3.819948266,-3.763202382
7.93508,15.07409,1.89967713,3656.32,0.80886,1.367035723,10.40555269,0.697626771,-3.776400475,-3.782620724
9.82354,17.30249,1.761329419,3818.7,0.8459,1.655161348,10.03416597,0.733639488,-3.614369041,-3.61411808
7.36025,9.10711,1.237337047,995.031,0.66538,0.412505735,19.30809178,1.535067557,-3.794242176,-3.904927407
7.43469,9.28653,1.249080997,1214.19,0.68896,0.51155711,19.28892303,1.710231474,-3.897510346,-3.920352579
3.88211,5.03386,1.296681444,185.767,0.49382,0.317558921,27.67875149,2.774861321,-4.356877775,-5.130284655
4.07874,6.01158,1.47388164,1355.5,0.58196,0.560298847,22.00892926,4.541087327,-4.135905918,-4.495605234
3.96749,5.91977,1.492069293,1213.69,0.57476,0.542630829,22.614863,4.419619481,-4.424821003,-4.765363572
3.89416,5.7298,1.471382789,1161.84,0.57036,0.533575318,22.97151887,4.402558946,-4.443755737,-4.79152754
4.06358,5.93857,1.461413335,1276.04,0.57496,0.547190102,22.1907131,4.381419546,-4.366292959,-4.751621662
4.00314,5.95596,1.48782206,1251.36,0.57552,0.547629243,22.03795169,4.349697431,-4.187100081,-4.524734717
3.83278,5.63762,1.470895799,1133.51,0.56848,0.529089302,22.90799969,4.311306389,-4.494394933,-4.818048444
4.12997,5.91912,1.433211379,1246.73,0.5761,0.552746462,22.14564271,4.398140583,-4.209766453,-4.556109139
4.12403,5.91757,1.434899843,1214.32,0.57642,0.552586926,22.17755679,4.383395796,-4.342873072,-4.724631624
9.06734,26.2956,2.90003463,3025.59,0.82684,1.433997343,16.92297186,1.694325631,-3.975507044,-3.9596795
8.97115,26.23164,2.92399971,2337.02,0.82642,1.102685797,14.76336659,0.943062782,-3.912069645,-3.874784613
5.14986,6.85321,1.330756564,1044.34,0.5355,0.491862003,24.90010694,3.227271427,-4.289399835,-4.601346495
5.05601,6.64353,1.313986721,997.163,0.51948,0.471008514,23.90844745,2.779716784,-4.304446663,-4.588645334
5.1354,6.79283,1.322746037,1010.69,0.54426,0.484799359,26.91184914,3.431051564,-4.597221725,-4.846346886
5.14759,6.84998,1.330715927,1016.08,0.5421,0.484749309,27.00453871,3.430159936,-4.591082543,-4.813378985
5.14075,6.86758,1.33591013,1033.82,0.54564,0.490762893,27.06173705,3.407421321,-4.635762109,-4.822815894
5.16192,6.89118,1.335003255,1046.18,0.55016,0.498459754,27.3631958,3.469359965,-4.711713241,-4.815237139
5.12762,6.87389,1.340561508,1009.78,0.54626,0.490117088,27.32346709,3.460856607,-4.609939005,-4.831137013
8.73086,10.09778,1.156561897,2158.69,0.70838,0.830864363,16.1158164,2.077861178,-3.942547907,-3.992224769
4.50888,13.77124,3.054248505,1987.24,0.69716,0.726674616,18.10074704,2.714868098,-4.001226798,-4.118900239
7.39464,11.89701,1.608869397,2132.79,0.68086,0.876399664,24.82422694,2.427517594,-4.454868075,-4.206235362
5.72913,6.28215,1.096527745,744.007,0.50794,0.391506089,16.37029851,0.990496641,-3.5875629,-3.906706704
4.02227,8.79809,2.18734446,1718.25,0.6939,0.629507661,33.9932246,7.590889179,-5.020380817,-4.980016905
5.28654,6.4229,1.214953448,1923.24,0.66882,0.719956339,17.49681103,3.097362471,-3.952875917,-4.234780675
5.0687,6.55973,1.294164184,1938.53,0.67428,0.731853447,17.24373658,3.054574539,-3.969332726,-4.250584134
5.69683,8.47376,1.487451793,2047.38,0.6845,0.777832954,22.93203987,2.233980599,-4.367603532,-4.378194202
4.41454,5.87539,1.330917831,642.835,0.52,0.412695137,25.95082109,2.732627632,-4.645032882,-5.073800078
13.16757,14.01468,1.064333055,2268.33,0.7446,1.029829938,19.5032896,1.961927661,-4.031451929,-4.056206877
3.64573,5.13248,1.407805844,324.87,0.55012,0.433052829,25.58704346,4.289369403,-4.378097674,-4.924112902
3.68593,5.11588,1.387948225,667.721,0.54848,0.432729252,25.6148775,4.338605806,-4.346644697,-4.940250879
3.85549,5.12179,1.328440743,836.799,0.5506,0.443964231,24.63881216,4.345713502,-3.982811873,-4.665890598
4.921,6.52238,1.325417598,824.364,0.54514,0.373018208,20.12481188,1.8502562,-3.807880957,-4.155087224
3.86113,5.42382,1.404723488,484.606,0.45198,0.350475334,28.36843643,2.639818291,-4.802453386,-4.92671742
9.22489,11.97495,1.29811304,2250.76,0.7649,0.815965573,14.80537156,0.76682269,-3.953616848,-3.946023123
4.58543,5.90319,1.28737981,2248.59,0.65716,0.772952997,21.80140877,6.097101886,-4.092125511,-4.322241288
5.86323,9.7712,1.666521695,2566.11,0.67434,0.872037988,17.20181956,3.481145725,-4.027295478,-4.134020818
