PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst N2,N1bar_N2,log_D0_N2,log_D1bar_N2
4.50294,6.51263,1.446306191,572.589,0.52224,0.3634238,15.41569831,0.439667848,-4.393200336,-4.603709119
3.78553,5.39661,1.425589019,585.923,0.47734,0.390583576,16.91274955,0.624440585,-3.90380232,-4.153174439
4.33861,6.503,1.498867149,2870.26,0.71038,0.716025864,6.990945404,0.131808679,-3.427860102,-3.465216264
3.71197,4.70975,1.268800664,328.352,0.5152,0.337320684,13.72950576,0.148304757,-3.673761529,-3.836805343
4.48422,5.13884,1.145983025,569.753,0.4925,0.409158504,14.25757809,0.31987835,-3.862815523,-3.911917981
3.69787,4.19243,1.133741857,205.428,0.43992,0.332424039,17.56971042,0.291275137,-3.681216923,-3.738602792
4.05801,5.21223,1.284430053,358.865,0.4294,0.29501484,16.01706843,0.329958305,-3.968551364,-4.201374158
4.18257,5.20127,1.243558386,503.392,0.47642,0.366476923,16.55274201,0.568383476,-3.906784168,-4.290872532
5.04903,5.5219,1.093655613,1771.73,0.634,0.767131907,13.36064979,0.623250852,-3.824136031,-3.90440157
4.78997,6.73931,1.406962883,1190.66,0.56306,0.523791362,12.47398829,0.431780318,-3.626445974,-3.717692572
5.36003,6.68828,1.247806449,1239.23,0.57056,0.537437714,12.39998105,0.420752382,-3.735006729,-3.875255782
3.90561,4.85962,1.244266581,314.475,0.45496,0.269411152,16.30114001,0.36377377,-3.759829208,-3.832858936
3.88578,4.84334,1.246426715,326.855,0.45414,0.263301619,16.42607134,0.367875631,-3.782771295,-3.980617194
6.78698,10.89625,1.605463697,2386.84,0.71854,0.88401746,13.11272593,0.473485711,-3.774580437,-3.729120243
6.72932,10.711,1.591691285,2382.92,0.71766,0.879129764,13.06392732,0.479844565,-3.820574298,-3.762879596
6.69089,10.86494,1.623840775,2454.07,0.7228,0.893735935,12.838944,0.469744318,-3.760237992,-3.768330892
6.87066,11.37189,1.655137934,2404.78,0.71932,0.884266686,13.18997751,0.483971886,-3.804007984,-3.776135274
5.77138,11.11094,1.925179073,2943.86,0.7482,1.019943564,8.074117225,0.319982869,-3.495387071,-3.500215463
5.64839,11.74533,2.079412009,2791.67,0.73744,0.947413319,8.191352083,0.308555408,-3.503466238,-3.525802459
4.5881,6.00938,1.309775288,1721.63,0.60096,0.629834115,13.26189932,0.704868085,-3.651991893,-3.776791481
4.30379,4.83761,1.124034862,1129.02,0.60654,0.355164923,10.68888486,0.133364336,-3.695658888,-3.747521823
4.27369,4.83981,1.132466323,1111.5,0.59754,0.3405252,11.58296566,0.179263264,-3.677940704,-3.752014065
4.37647,4.90097,1.119845446,1253,0.60948,0.377772957,10.26334263,0.127267539,-3.65452087,-3.652389926
4.34946,4.85948,1.117260533,1170.75,0.60586,0.363517454,10.85957449,0.138362531,-3.678166372,-3.73469488
4.33226,4.8612,1.122093318,1151.46,0.60372,0.35816539,10.76561555,0.136824031,-3.710921994,-3.728472816
3.86158,4.6267,1.198136514,416.346,0.48114,0.339234723,16.19695027,0.373843549,-4.149893024,-4.252808093
5.67945,6.24089,1.098854643,319.417,0.44108,0.29159615,15.70711939,0.223778153,-3.962324954,-4.344997592
3.83478,4.91533,1.281776269,496.319,0.50726,0.359837979,16.94075138,0.638159691,-3.487404099,-3.659590169
5.77431,7.34523,1.272053284,278.941,0.44896,0.288077409,13.87431477,0.125867028,-3.543216706,-3.449629417
5.78969,7.43383,1.283977208,334.176,0.44634,0.281565218,13.96180075,0.164939725,-3.590115904,-3.646043999
5.80961,7.45284,1.282846869,330.247,0.44732,0.28009668,13.89992958,0.162824714,-3.579748898,-3.599342703
3.68584,4.51815,1.22581284,929.536,0.57294,0.502305764,14.00048018,0.385055656,-3.82580152,-3.835366149
3.78626,4.54995,1.201700359,1074.52,0.57834,0.514006897,13.85624166,0.395807617,-3.751927395,-3.739740224
3.64175,4.49445,1.234145672,868.609,0.5704,0.497145596,14.07539579,0.376881082,-3.84814027,-3.857097031
3.69835,4.52093,1.222418105,951.615,0.57368,0.503811431,13.98053241,0.389312874,-3.826165743,-3.8663373
3.75106,4.54619,1.211974748,1029.16,0.5766,0.509760238,13.91592621,0.397389664,-3.752688959,-3.785368804
3.77222,4.54883,1.205876115,1093.52,0.57822,0.51279277,13.87457392,0.397218342,-3.795185072,-3.779973312
3.80687,4.54974,1.195139314,1105.83,0.57982,0.516534227,13.82966518,0.40301746,-3.772609117,-3.777104147
4.06891,4.986,1.225389601,443.031,0.47702,0.295929129,12.42888979,0.114438281,-4.114737945,-4.216176088
7.11755,7.60111,1.067939108,1510.38,0.62938,0.621806398,10.27793615,0.357540268,-2.849018916,-2.992379484
4.06866,4.98172,1.224412952,451.66,0.47772,0.296378097,12.43656062,0.114672999,-4.064927167,-4.096481707
4.03769,4.98664,1.235022996,442.657,0.47288,0.293730705,12.39255953,0.112478785,-4.12899898,-4.445940997
7.22908,9.73279,1.346338677,2565.36,0.70494,0.902426004,9.62115535,0.357805407,-3.542527785,-3.571875462
5.50308,6.7427,1.225259309,826.369,0.53606,0.370432307,11.81182922,0.308241508,-3.106879304,-3.178448707
6.80397,10.21317,1.50106041,2632.14,0.7091,0.973448776,9.104532817,0.364570482,-3.507144837,-3.516807104
11.55698,14.24395,1.23249759,3601.66,0.82726,1.741284736,5.432659971,0.24264972,-3.24556745,-3.251806793
3.92787,7.61954,1.939865627,2253.29,0.72672,0.828452284,7.412516399,0.098110731,-3.857949301,-3.883830791
4.025,5.04706,1.25392795,692.8,0.57794,0.440808793,14.75033963,0.388538509,-3.995056021,-4.115259719
4.0796,4.65234,1.140391215,421.426,0.497,0.369962334,17.51038408,0.549312686,-3.8285409,-4.178736334
10.3413,12.50789,1.209508476,3455.23,0.76192,1.508298492,6.82413775,0.287452141,-3.33520902,-3.383889976
3.74279,4.81894,1.28752615,890.726,0.56508,0.475412457,14.89885095,0.503144609,-4.08276902,-4.128302384
4.84274,5.45688,1.126816637,1147.79,0.55356,0.506454653,15.21973726,0.811643446,-3.543337106,-3.619759711
3.74409,5.3857,1.43845367,564.532,0.49394,0.325536641,15.58874346,0.48500725,-4.355964774,-4.347942904
7.15186,7.75334,1.084101199,1003.98,0.55812,0.536287727,11.25155403,0.245585541,-3.228406881,-3.203961447
4.39834,6.21484,1.412996721,1294.79,0.58908,0.570272416,15.50363476,0.524709005,-4.292948456,-4.186979961
4.95547,5.88607,1.18779248,1653.19,0.6024,0.588476643,12.11153159,0.472413998,-3.735093171,-3.784803767
3.91658,4.43775,1.133067625,308.006,0.44264,0.305214237,17.9411964,0.428115102,-3.771922398,-3.994649285
6.13483,9.09166,1.481974236,2832.53,0.71798,0.904110038,10.07002889,0.338477631,-3.827345564,-3.81159117
10.95027,11.54524,1.05433382,1261.27,0.63702,0.543421142,8.688499449,0.202550589,-3.096464138,-3.181719479
10.51295,11.388,1.083235438,1155.64,0.64282,0.498221247,8.868747341,0.193689242,-3.180155037,-3.204004159
4.22892,6.09672,1.441673051,1813.53,0.63336,0.697251989,13.18156042,0.671546883,-3.638483904,-3.712495881
6.6809,12.96894,1.941196545,2930.92,0.7393,1.023132227,8.44786034,0.297931301,-3.775561837,-3.758536302
6.70087,12.99921,1.939928696,2934.44,0.73956,1.027103899,8.435515735,0.298698302,-3.783314587,-3.720637712
6.71578,13.01322,1.937707906,2931.41,0.74,1.026674103,8.451059659,0.298386039,-3.766522959,-3.797040725
6.69479,12.97792,1.938510394,2912.5,0.73832,1.018941616,8.506664448,0.302775437,-3.771121513,-3.764180978
6.65215,12.91792,1.941916523,2904.58,0.7369,1.012435272,8.525980026,0.301462899,-3.79213927,-3.798502524
6.67,12.93895,1.939872564,2894.84,0.73686,1.011667275,8.558558257,0.30440762,-3.769379611,-3.800216657
6.65994,12.9296,1.941398871,2898.42,0.73692,1.01198724,8.546299159,0.303774235,-3.808971218,-3.775882624
6.66027,12.93472,1.942071418,2893.82,0.73698,1.010530646,8.546826869,0.305899542,-3.766269658,-3.752023501
6.68384,12.97087,1.940631433,2910.19,0.73894,1.0181238,8.523548738,0.299434297,-3.790388728,-3.779079957
11.04159,11.82299,1.070768793,1199.36,0.65944,0.540928069,8.854231324,0.212828055,-3.085625358,-3.185867172
10.6155,11.39724,1.073641373,1249.15,0.66122,0.53840454,8.856625121,0.200005753,-3.302639343,-3.2247686
10.81312,11.57654,1.07060127,1197.73,0.65704,0.51985948,9.144121824,0.224977191,-3.141220746,-3.083895349
10.75539,11.55274,1.074134922,1213.49,0.65842,0.526306534,9.078945592,0.224137657,-3.115668455,-3.211475638
10.81121,11.63688,1.076371655,1246.22,0.66284,0.542666503,8.814768551,0.211084696,-3.065653487,-3.048484912
10.78465,11.59848,1.075461883,1223.91,0.66046,0.538280983,8.895478354,0.21679558,-3.144806334,-3.158713657
10.84815,11.68121,1.076792817,1265.68,0.66724,0.548820912,8.797705546,0.215818688,-3.011111953,-3.087455566
5.29156,5.74395,1.085492747,1915.85,0.65078,0.612573774,11.23006925,0.360309667,-3.643951635,-3.693059189
5.50482,5.80963,1.055371474,593.723,0.46118,0.337073067,13.70378383,0.30610487,-3.465932187,-3.655659537
3.69918,4.42221,1.195456831,211.114,0.41068,0.27225478,20.43560449,0.712354225,-3.998954162,-4.374428481
5.49412,5.78942,1.053748371,609.696,0.46268,0.341347892,13.58487409,0.293534584,-3.527654462,-3.799521987
4.44331,5.72419,1.288271581,1472.03,0.70078,0.490405744,9.03368446,0.140447273,-3.686080958,-3.654923673
12.38023,13.08079,1.056586994,1871.54,0.68884,0.997184363,8.294222708,0.204379094,-3.696477,-3.710272135
7.44682,7.57197,1.016805831,928.686,0.55172,0.435990644,9.157306928,0.135780499,-3.326397317,-3.443376676
4.03658,5.48028,1.357654252,272.189,0.44028,0.363924914,18.53946994,0.444889741,-4.204530249,-4.448373051
10.95208,11.66235,1.064852521,1296,0.6417,0.571105633,8.47503539,0.201110551,-3.072959243,-3.07511072
10.87886,11.61446,1.067617379,1309.26,0.64116,0.570894326,8.536008768,0.204166858,-3.078571106,-3.08858003
10.70959,10.90023,1.017800868,1241.6,0.6254,0.52927337,9.188576969,0.228202171,-3.025310201,-3.124103398
4.08598,5.25085,1.285089501,312.091,0.4448,0.209583942,11.56181227,0.069709207,-3.5610106,-3.692200091
4.44781,6.86807,1.544146445,971.089,0.60056,0.389397515,7.528220186,0.050054161,-3.836868666,-3.851526378
5.799,7.74164,1.334995689,714.571,0.51428,0.373834221,9.135926809,0.061576808,-3.71791685,-3.762624414
5.64741,8.46756,1.499370508,2063.92,0.6713,0.712114863,11.20958364,0.375680277,-3.876305764,-3.888101878
5.76979,7.54466,1.307614315,3591.92,0.72434,0.947138148,8.915238364,0.384781336,-3.406705206,-3.426381332
5.14016,6.27181,1.220158516,971.491,0.52384,0.476218182,15.2691247,0.476567305,-4.199610106,-4.208699326
5.48815,7.0777,1.289633119,1127,0.5663,0.525295438,13.40701665,0.366558999,-3.955350668,-3.994260663
4.12484,5.16081,1.251153984,365.45,0.45722,0.387015405,16.50177423,0.358229317,-4.188321591,-4.452383646
4.87372,5.63894,1.15700943,2069.3,0.6643,0.692534637,11.91418795,0.495977014,-3.77291824,-3.848120847
4.01485,5.23028,1.302733602,364.22,0.45192,0.370004667,16.90953453,0.431202909,-4.298659167,-4.631812705
5.47406,6.39935,1.169031761,515.087,0.43064,0.305059292,13.66172224,0.32596866,-3.177394508,-3.400140297
5.92239,12.04583,2.033947444,2762.74,0.726,0.924068549,10.96535377,0.491437441,-3.780347457,-3.770198604
5.95231,12.32799,2.071127008,2594.38,0.71734,0.894137884,11.45336103,0.460587474,-3.879704219,-3.860223163
5.76234,12.52097,2.172896775,2508.84,0.71186,0.867156447,12.08403067,0.481445136,-3.866188261,-3.829091073
4.78582,8.72596,1.82329465,2384.43,0.66754,0.95573118,11.73999445,0.466603107,-3.960106908,-4.019547575
7.15944,9.13832,1.276401506,499.523,0.47466,0.304319951,12.39275226,0.16919077,-3.869954067,-3.894400865
3.81301,4.31723,1.132236737,185.205,0.3811,0.22284204,17.145419,0.389742688,-3.202409552,-3.446409887
7.68463,7.8028,1.015377448,814.357,0.54896,0.376069547,11.14492653,0.177418663,-3.71480508,-3.804975195
6.81683,7.50178,1.100479255,395.705,0.4596,0.330148696,12.09454349,0.156320836,-3.325335024,-3.406136233
5.28356,11.03405,2.088374127,2333.08,0.69982,0.771760419,9.250456687,0.267240556,-3.931256534,-3.935146101
7.53577,10.93441,1.451001026,2715.93,0.68178,0.920187768,9.783717184,0.372842092,-3.610649959,-3.58468635
8.76145,9.24219,1.054869913,1380.13,0.63232,0.654817567,10.58807451,0.319602234,-3.291827126,-3.593783073
6.60038,20.08743,3.043374775,3677.13,0.78218,1.315665091,8.162011739,0.33264481,-3.632711656,-3.666243535
6.68289,13.2528,1.98309414,2185.95,0.71868,0.817110801,12.17526151,0.34431569,-3.808105616,-3.773342015
5.79444,7.08547,1.222804965,1778.89,0.6586,0.674743923,9.917746029,0.318862498,-3.57610978,-3.629433731
4.2579,5.0116,1.177012142,470.669,0.4846,0.400651493,17.70374041,0.71910237,-4.24289376,-4.574554008
4.25936,5.00556,1.175190639,468.83,0.48448,0.400717931,17.72529926,0.718053509,-4.175763181,-4.540631646
4.0295,4.93904,1.225720313,440.32,0.4749,0.387471036,17.43113326,0.58046041,-3.847390467,-4.217825238
4.11529,5.12194,1.244612166,438.131,0.44056,0.33067131,17.36321831,0.567687455,-3.746007656,-4.039443346
4.13298,5.09877,1.233678847,620.308,0.48494,0.401344048,17.2891381,0.707161663,-4.211122699,-4.381248387
4.11717,5.08559,1.235214966,437.222,0.48464,0.400926539,16.63382882,0.526510498,-4.071477589,-4.355613116
4.16376,5.11473,1.228392126,690.156,0.52056,0.478165819,17.00085661,0.758187879,-4.260194243,-4.404960746
4.13393,5.10474,1.234839487,678.725,0.51758,0.471857052,17.15914798,0.763482194,-4.251025909,-4.405320358
4.17716,5.08733,1.217892061,684.692,0.51694,0.474901701,16.82935323,0.725888503,-4.257417432,-4.418555426
4.14711,5.04996,1.217705824,661.113,0.51562,0.470426159,17.03432133,0.724689639,-4.248915371,-4.458329284
4.17789,5.07875,1.215625591,688.887,0.51816,0.473746286,16.93478431,0.737600783,-4.257647338,-4.418645811
4.15379,5.09924,1.22761141,461.087,0.48606,0.402934593,16.73888948,0.549755734,-4.104366956,-4.46347513
4.11967,5.0609,1.228472183,464.77,0.48082,0.39526816,16.92778697,0.572476854,-4.161070684,-4.523100554
4.1998,5.13748,1.223267775,696.774,0.5208,0.479814265,16.91347895,0.758341454,-4.281452751,-4.357721945
4.10802,5.06256,1.232360115,686.43,0.51804,0.472435775,17.07047244,0.745992485,-4.30054098,-4.423194564
13.73176,19.34742,1.408954133,1960.16,0.75234,1.24886292,17.36716503,0.559147997,-4.267166341,-3.654581797
3.71152,5.06349,1.364263159,554.497,0.53296,0.360295559,15.68715306,0.427655375,-4.373310409,-4.443172495
4.86396,6.32965,1.301336771,1492.67,0.61994,0.620418963,10.91977171,0.341190745,-3.642032745,-3.639339321
6.59227,6.92026,1.049753727,712.37,0.48076,0.361756562,11.84500558,0.234668315,-3.185535826,-3.362674924
6.12459,8.48774,1.385846236,1512.12,0.5888,0.617614172,11.50253941,0.310715489,-3.800141939,-3.840945172
5.0967,7.39924,1.451770754,411.897,0.4521,0.254388926,13.05136146,0.195201967,-3.543270836,-3.613455282
12.45148,12.65678,1.016488,2169.1,0.7441,0.985812305,7.81481614,0.251815018,-2.98143278,-3.097251017
4.98444,7.17175,1.438827632,375.502,0.4289,0.224558501,13.72837465,0.211711859,-3.558621665,-3.657967276
5.15143,7.46533,1.449176248,456.074,0.45878,0.262868995,12.74640983,0.183661637,-3.573680051,-3.54856835
4.98308,7.16776,1.438419612,371.863,0.43518,0.228342656,13.72147011,0.210684304,-3.518652451,-3.592928927
5.42795,6.86556,1.264853213,687.824,0.55866,0.323958527,9.143319661,0.087940672,-3.259752573,-3.359261133
5.07183,7.99773,1.576892364,2066.13,0.65016,0.741812406,10.74047666,0.35697248,-3.715463912,-3.739026923
5.82003,9.10759,1.564869941,2406.25,0.68434,0.86160703,9.801392487,0.321391486,-3.701290255,-3.721001272
6.19333,8.78773,1.418902271,2587.48,0.66756,0.897966541,10.20717565,0.37561751,-3.710855682,-3.721607235
7.061,9.29397,1.316239909,2320.29,0.6692,0.832023712,10.90710008,0.371168013,-3.811191153,-3.784165887
5.17643,9.05505,1.749284739,2435.36,0.66936,0.88184495,9.993608828,0.32570228,-3.810382957,-3.822326979
6.95652,9.26232,1.331458833,2221.17,0.66544,0.793870836,10.71596749,0.354109889,-3.763649802,-3.809889928
6.23369,8.73316,1.400961549,2616.75,0.67104,0.906208305,10.6516951,0.414449759,-3.731051239,-3.7674714
4.20385,5.93429,1.411632194,777.517,0.57266,0.293343851,11.94559078,0.138760193,-3.552482546,-3.585471084
5.71888,9.03956,1.580652156,2260.26,0.66964,0.818325685,9.828036436,0.31372195,-3.662202777,-3.680122896
4.62391,5.6865,1.229803348,195.07,0.44346,0.214211187,13.67789909,0.075866838,-3.102796504,-3.241760315
4.49569,5.90641,1.313793878,661.045,0.49602,0.427677186,13.43592502,0.300208302,-4.136302959,-4.213556697
7.2431,10.60893,1.464694675,751.774,0.59994,0.50490225,11.36322857,0.098314037,-3.760518575,-3.722332382
13.85413,14.13574,1.020326791,1462.4,0.68312,0.786051023,13.35122329,0.385240376,-2.995037084,-3.04424382
6.65907,13.23644,1.987731019,2244.38,0.72884,0.832244745,12.11560966,0.366343599,-3.853261145,-3.747923807
6.64739,13.24642,1.992724964,2249.68,0.72852,0.833432481,12.03012233,0.360281882,-3.84171988,-3.798442456
4.25664,5.56472,1.307303413,1190.5,0.55888,0.458556918,11.71298473,0.24664956,-4.264955476,-4.345042032
5.36376,6.46377,1.205081883,1568.86,0.58616,0.516618045,11.26858236,0.311558316,-3.861885799,-3.785555679
3.68033,4.46675,1.213681925,446.729,0.5608,0.382610594,16.20899049,0.49812189,-3.966440645,-4.065480156
13.24304,14.91316,1.126113037,5187.81,0.84834,2.323048107,5.389725775,0.330730033,-3.208739708,-3.207239865
13.28886,14.21921,1.070009768,5145.67,0.85124,2.36538344,5.393730905,0.332318107,-3.156873033,-3.206213019
13.19368,14.22916,1.078483031,5318.4,0.84786,2.365694005,5.328773252,0.329844744,-3.191545854,-3.217246437
13.174,14.83912,1.126394413,5164.09,0.85136,2.319838906,5.434087746,0.331632439,-3.23032656,-3.178272792
10.86748,12.36916,1.138181069,5129.09,0.84754,2.263498897,5.685050272,0.321125912,-3.195756018,-3.297632108
13.37952,14.31673,1.070048103,4665.87,0.86194,2.41993582,5.30412047,0.308497271,-3.102215639,-3.140536514
21.60719,23.03533,1.066095591,6237.79,0.92452,5.424663643,3.472866338,0.446891299,-2.803143185,-2.883580728
7.19596,7.98338,1.109425289,3462.05,0.73634,1.019586123,9.185119539,0.468076699,-3.442183287,-3.485868294
4.27878,6.07415,1.419598577,1288.34,0.59516,0.616642595,14.34234635,0.587685061,-4.075606004,-4.133511607
7.75873,12.06174,1.554602364,1536.01,0.6201,0.703745022,13.63892131,0.40086386,-4.105713099,-4.182834101
8.02038,12.23219,1.52513846,1678.62,0.64588,0.757099419,13.57382248,0.411891303,-4.237969689,-4.242004658
8.09448,12.1779,1.504469713,1677.3,0.64182,0.752412616,13.7103401,0.424278935,-4.170752192,-4.155188507
7.7394,12.14685,1.56948213,1533.52,0.6251,0.70605962,13.76796247,0.418424153,-4.083632245,-4.191856151
7.83288,12.38727,1.581445139,1559.49,0.626,0.711050128,13.88381816,0.414386306,-4.215119233,-4.234821824
7.5095,12.14021,1.616646914,1527.51,0.619,0.693554315,14.07756417,0.43157534,-4.168829204,-4.228599525
7.67742,12.0955,1.575464153,1551.09,0.61846,0.696597322,13.67239068,0.411954332,-4.030193498,-4.102639271
3.86123,8.90504,2.306270282,152.106,0.55022,0.549395906,15.60389813,0.439765815,-3.962345504,-4.343944734
3.95645,8.97205,2.267702107,165.293,0.55542,0.559807209,15.34709724,0.43752934,-4.186026539,-4.473743898
3.77258,8.8251,2.339274449,136.746,0.55056,0.551324135,15.41513707,0.43534758,-4.1911571,-4.541637231
9.04409,11.1437,1.23215271,3356.64,0.76018,1.168278304,9.539017939,0.328374465,-3.587065772,-3.606857084
3.86749,8.72809,2.256784116,153.906,0.55358,0.55837927,15.18076033,0.427672461,-3.796255941,-4.000473462
8.99249,10.30936,1.146441086,2803.79,0.70596,0.961227391,9.361237646,0.35353826,-3.606798889,-3.614945848
8.16544,13.39679,1.640669701,4629.3,0.80466,1.775495749,6.161931738,0.351528174,-3.220130363,-3.220117756
4.28729,7.85407,1.831942789,1959.89,0.65022,0.667359117,13.63652511,0.615777928,-3.981969312,-4.01544024
9.17237,18.68299,2.036877056,3246.01,0.80774,1.465378363,6.091146469,0.236508132,-3.419954295,-3.40963287
6.6292,16.29659,2.458304169,2227.69,0.72672,0.921625323,9.91426759,0.353990762,-3.876316062,-3.833228082
6.69779,16.53276,2.46839032,2255.65,0.7309,0.933043978,10.02260664,0.365345818,-3.857756923,-3.819035694
6.72961,13.20706,1.962529775,2159.04,0.72344,0.822350697,12.30898774,0.363448358,-3.844146345,-3.780114638
6.72456,13.18662,1.960963989,2147.96,0.72276,0.818894069,12.40550284,0.365855893,-3.822662667,-3.741164866
6.71826,13.17767,1.961470678,2159.63,0.7232,0.81767591,12.45166451,0.372239993,-3.802291107,-3.803855851
6.69067,13.16192,1.967205078,2147.35,0.72224,0.813497315,12.62290635,0.371426287,-3.889284452,-3.786639993
6.40333,12.94074,2.020939105,2126.79,0.71524,0.777439853,12.9431297,0.405769821,-3.882019183,-3.888551047
6.61787,13.11018,1.981027128,2166.03,0.72106,0.805310812,12.56473624,0.380162642,-3.85615456,-3.804778562
6.64621,13.1663,1.981023771,2158.78,0.72228,0.81774336,12.19867502,0.363679812,-3.850109309,-3.768136095
6.65907,8.47788,1.273132735,1652.79,0.61964,0.660338652,10.8055694,0.326605605,-3.772445676,-3.837746315
4.4748,6.14583,1.373431215,2626.37,0.65502,0.824259416,11.9877718,0.609157349,-3.857784612,-3.858263355
4.49275,6.11311,1.360661065,2656.81,0.65592,0.835347667,11.93536038,0.606120052,-3.862410491,-3.879072604
9.2255,13.12173,1.422332665,3818.7,0.80414,1.41701425,6.135445498,0.24554287,-3.381058633,-3.368725391
5.66055,6.91782,1.222110926,1234.64,0.58368,0.503129041,10.89604337,0.183571917,-3.299733674,-3.448605916
7.45425,8.13608,1.091468625,1347.71,0.6626,0.540355398,10.86992389,0.236038134,-3.875600116,-3.882994828
7.02354,7.18852,1.023489579,1310.73,0.59522,0.53514466,11.81922364,0.469705918,-3.012655672,-3.071882236
7.1276,7.3057,1.024987373,1289.27,0.59548,0.534340733,11.61497226,0.459517197,-2.854102314,-3.038292535
7.12733,7.30662,1.025155283,1275.54,0.5947,0.532503582,11.59698269,0.457011042,-2.827965503,-2.957672648
7.15837,7.31075,1.021286969,1274.72,0.59404,0.530866845,11.58230236,0.457311744,-2.769682173,-2.910141737
7.11813,7.30941,1.026872226,1266.4,0.5935,0.529508855,11.63018842,0.461138827,-2.816361313,-2.982037249
7.2403,7.33092,1.012516056,1284.09,0.59614,0.534899371,11.49231332,0.451527616,-2.816159936,-3.021876125
7.26133,7.33103,1.009598793,1265.95,0.59476,0.532905642,11.47971313,0.447435898,-2.794470176,-2.977510978
7.08591,7.31581,1.032444668,1291.79,0.597,0.537160338,11.62343432,0.460564922,-2.890516489,-3.064751943
7.71066,8.23812,1.068406596,1389.57,0.66636,0.550938404,10.62287029,0.231878078,-3.903291809,-3.924441992
7.85452,8.43698,1.074156027,1402.46,0.67264,0.560608081,10.60145481,0.235583498,-3.839650331,-3.857950368
8.63887,10.47318,1.212332168,1561.13,0.7394,0.563648699,4.729036742,0.060993361,-3.180368842,-3.245291152
5.09614,6.36937,1.249842037,1642.89,0.65938,0.667558256,10.34782805,0.335961299,-3.480940069,-3.552004312
4.76389,5.46139,1.14641396,1733.14,0.64174,0.671976243,10.77820369,0.337382191,-3.744588415,-3.668568629
4.77674,7.01351,1.468262874,811.368,0.55298,0.376866511,12.9843092,0.389519918,-3.859213336,-3.930618308
7.66141,7.93575,1.03580803,798.747,0.50276,0.381503066,9.193517417,0.109456879,-3.529195305,-3.621793381
4.58024,13.51875,2.951537474,1942.33,0.69308,0.716055352,10.12618333,0.310611694,-3.780032891,-3.785270301
6.97386,8.21663,1.178204036,1594.67,0.6443,0.579604541,10.09954809,0.27165994,-3.638667694,-3.651681192
5.82023,8.52599,1.464888845,2463.1,0.67906,0.860898019,11.40758709,0.510519563,-3.732537216,-3.775230152
7.29552,7.82348,1.0723677,1652.21,0.63258,0.635797133,10.47254372,0.376145504,-2.890857786,-3.027478083
12.51,15.63,1.24940048,3344.03,0.78,1.471698113,10.18094132,0.460494334,-3.64035642,-3.621087068
9.22291,10.78711,1.1695994,4691.09,0.81336,1.752126718,6.255372758,0.319459182,-3.260123597,-3.326782317
9.91355,12.08201,1.218736981,4611.13,0.81672,1.756164272,6.336478895,0.319604975,-3.302346599,-3.335491228
8.43628,10.92065,1.294486432,1227.21,0.6186,0.597629192,11.79874803,0.292388082,-3.805084717,-3.856281597
3.94171,4.84924,1.230237638,331.977,0.50006,0.279824291,15.81304411,0.282045091,-3.474553073,-3.608789641
4.32366,7.48304,1.730718882,1453.09,0.63988,0.563666634,12.69719131,0.516935378,-3.791944548,-3.837240755
4.32331,6.8392,1.581936063,1207.46,0.60904,0.533113916,12.0963806,0.259592277,-4.178549646,-4.190279099
4.32814,6.83643,1.579530699,1216.77,0.60882,0.532921342,12.07123255,0.259005016,-4.207792525,-4.172369697
5.65574,8.03848,1.421295887,1658.18,0.63976,0.600082542,10.99820331,0.25311614,-3.872566045,-3.94949689
4.89988,7.4125,1.51279215,1491.51,0.62534,0.569723584,11.49941036,0.262060359,-3.95446413,-3.910581267
4.94122,7.81736,1.582070825,1911.18,0.64802,0.627190987,10.31424676,0.232327108,-3.788406002,-3.82478417
5.69274,8.23995,1.447448856,1694.89,0.64122,0.60644063,10.69915699,0.242888279,-3.85774925,-3.805772031
5.85838,6.60096,1.126755178,1768.99,0.65076,0.628978475,10.17744932,0.233229823,-3.906950612,-3.890148334
3.73804,4.75094,1.270970883,372.546,0.45474,0.324133605,14.75831582,0.219004028,-4.52420961,-4.529933656
3.65952,4.88109,1.333806073,397.878,0.45904,0.329855422,14.62080897,0.219710984,-4.696242643,-4.765225406
3.85188,5.24127,1.360704383,507.794,0.48134,0.360678586,13.77558528,0.225911625,-4.322698526,-4.316265948
3.64676,4.81303,1.319809913,360.639,0.4535,0.321841201,14.89497617,0.219482215,-4.768281417,-4.699951915
3.78928,4.73753,1.250245429,421.635,0.46116,0.332140156,14.49140574,0.218429879,-4.392048949,-4.494030923
4.91006,5.88115,1.197775587,2281.03,0.61914,0.657999475,11.20141263,0.506744442,-3.404809802,-3.439378436
4.93297,5.91545,1.19916602,2278.96,0.61868,0.664749822,11.03303719,0.490787651,-3.400955087,-3.399706331
3.92805,4.48007,1.140532834,348.006,0.47474,0.412968214,16.69103308,0.3169479,-3.990006443,-4.203910736
4.60933,5.51146,1.19571825,496.677,0.4519,0.329654297,13.37521462,0.218198211,-3.711417577,-3.887612942
9.29464,9.85685,1.06048755,1124.24,0.56974,0.515177546,10.70107003,0.213946306,-3.518464176,-3.543771153
9.36477,9.9038,1.057559342,1085.47,0.54844,0.494816713,9.281923915,0.157066589,-3.371788987,-3.449200537
8.12641,8.87023,1.091531193,823.158,0.52878,0.412661251,9.935726744,0.137265017,-3.406418052,-3.43995489
8.01633,8.64993,1.079038662,1205.47,0.55746,0.52172204,9.773954272,0.208901367,-3.348582821,-3.413800823
