Polymer density (g/cm3),FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CH4,log_P(MMM)_CH4
1.09,0.26,34.4615,36.08993,4567.57,0.94194,6.589942352,4.548811173,2.339804701
1.241,0.225,15.93331,28.55077,6186.72,0.91292,4.610613927,4.279220566,-0.414539708
0.75,0.29,4.24018,6.45593,1374.9,0.583,0.541967631,17.41097571,4.032869021
1.22,0.25,23.6919,24.61896,5714.66,0.90714,3.911148286,4.559623471,3.670185156
1.09,0.26,7.84569,11.96492,3998.57,0.78028,1.410423264,10.40471999,2.339673047
1.22,0.25,15.50418,19.02295,3476.05,0.8569,1.664788623,6.040775788,3.668011414
1.418,0.152,4.73774,6.46497,1534.47,0.59666,0.633503957,15.76112994,0.118098305
0.75,0.29,16.32783,20.4668,6138.51,0.91758,4.458275636,3.850330748,4.045178152
1.44,0.2104,16.81366,22.70457,5111.28,0.9119,3.866817625,3.96752195,0.991215003
1.09,0.26,31.65422,37.21966,5551.2,0.95802,9.053982535,4.570246727,2.339842895
1.09,0.26,5.10002,8.60372,2729.13,0.68892,0.87752908,13.40617699,2.339845589
1.418,0.152,29.44337,32.71646,3668.6,0.89314,2.800005016,7.219363962,0.118098007
1.33,0.104,11.97631,16.47628,5796.42,0.87422,2.91740223,6.17333838,1.322190134
1.44,0.2104,16.2917,19.68339,5593.73,0.88626,3.514352672,6.427434629,0.991214617
1.44,0.2104,32.69651,35.19795,2674.89,0.93444,3.642259944,3.888732304,0.991219865
0.75,0.29,5.82473,9.75436,1945.99,0.65932,0.743671707,11.28884924,4.037112062
1.09,0.26,7.51366,12.46837,3496.58,0.75614,1.233893813,9.39049506,2.339647583
1.09,0.26,20.11627,25.47401,5920.79,0.92284,5.322736003,5.019116279,2.339758313
1.33,0.104,5.18154,5.67135,826.877,0.53,0.394403929,19.04891367,1.322215039
0.75,0.29,14.75985,19.2013,2709.62,0.85178,1.444772373,5.712762631,4.038503929
1.306,0.166,18.3148,22.17563,6374.29,0.91484,4.676354974,4.281780785,0.088134788
1.33,0.104,20.67212,22.69041,3674.96,0.83682,1.982755557,9.433389291,1.322190635
0.965,0.314,14.72431,18.60021,7169.3,0.91402,4.836826815,4.305531831,4.090801371
0.75,0.29,9.51356,16.11373,3922.98,0.81154,1.726254797,7.249352514,4.040406629
1.418,0.152,29.98846,34.52589,5005.47,0.95526,7.496468594,5.585430328,0.118098665
0.75,0.29,4.62612,8.28883,1487.32,0.62004,0.591060313,12.04753882,4.026066723
0.965,0.314,7.9025,8.59245,1438.81,0.67802,0.569147731,13.13731542,4.08366669
1.241,0.225,4.79076,6.22077,1423.73,0.65614,0.488370189,13.63277162,-0.414539617
0.75,0.29,7.46084,10.67367,3984.38,0.77938,1.290789515,9.315230712,4.043597923
0.965,0.314,9.87899,11.15761,1270.76,0.63918,0.5410956,11.46964761,4.097051399
1.22,0.25,10.60414,18.08012,5489.71,0.87564,2.805522359,5.086341055,3.668491698
1.44,0.2104,13.81631,17.46171,6393.63,0.8938,3.825068794,5.361897128,0.991214728
0.75,0.29,3.92787,7.61954,2253.29,0.72672,0.828452284,9.496722506,3.985166356
0.965,0.314,6.36836,7.14794,958.336,0.60018,0.490034864,13.45265812,4.08046054
0.75,0.29,5.34538,5.86305,745.164,0.5026,0.395452221,19.30285066,4.021024247
1.44,0.2104,14.85852,20.62731,4531.67,0.87542,2.518013133,6.013937509,0.991212175
1.22,0.25,25.50134,30.10236,6820.42,0.92696,6.087447627,4.729963938,3.670352203
1.22,0.25,17.55589,23.17073,5536.52,0.91698,4.309967193,4.524054364,3.669879965
1.09,0.26,22.18262,25.84402,3132.92,0.84028,1.894899683,9.33457136,2.339666715
1.22,0.25,9.22584,21.49816,4397.57,0.8236,1.765109301,10.78675153,3.669370398
1.09,0.26,22.15577,26.19702,6721.09,0.9277,5.603508157,3.854597383,2.339743834
1.33,0.104,8.32952,15.21287,3366.73,0.78076,1.235084655,9.471790105,1.322191799
1.44,0.2104,5.76,7.2725,350.341,0.4548,0.342614355,14.03595575,0.991211767
0.965,0.314,23.05094,25.62724,4444.42,0.85992,2.849766861,11.37322107,4.086154481
0.75,0.29,11.06659,20.04697,5011.11,0.86158,2.478418332,6.315718805,4.041626237
1.44,0.2104,7.93483,15.09972,3757.35,0.80928,1.374433179,7.444166964,0.991208637
0.965,0.314,4.61311,5.63723,653.391,0.5075,0.345346163,18.8612864,4.099016994
1.33,0.104,7.84915,14.90522,3655.31,0.8114,1.363026274,6.603529985,1.322184067
1.09,0.26,17.29736,21.44817,5908.57,0.90558,4.36020646,6.492885695,2.339741622
1.22,0.25,20.63863,25.27871,6140.89,0.93598,6.19374392,4.409384331,3.670843927
1.306,0.166,6.15356,9.22596,2741.67,0.69232,0.95632631,12.3395394,0.088134014
1.09,0.26,15.41595,16.76479,5764.14,0.87218,2.69119925,6.406913888,2.339731173
1.418,0.152,10.508,14.18505,4923.28,0.85364,2.279272568,6.197500408,0.118097535
1.306,0.166,22.11137,23.76905,6505.31,0.90182,4.20888055,5.050789945,0.088134686
0.75,0.29,5.00118,7.04018,993.397,0.5278,0.471725938,17.57928914,4.039825814
0.75,0.29,7.53577,10.93441,2715.93,0.68178,0.920187768,13.33993353,4.045599818
0.75,0.29,4.93164,5.53296,858.384,0.5458,0.477766106,19.56473888,4.030644331
1.306,0.166,9.2258,11.46184,4057.92,0.80418,1.498775528,7.573588167,0.088134673
1.22,0.25,20.56633,22.0213,3752.63,0.8498,2.247773519,7.967131051,3.66908475
1.418,0.152,10.53763,15.12697,5923.75,0.8507,2.544560467,6.664186684,0.118097876
1.306,0.166,5.17685,5.68191,1179.67,0.62746,0.482702383,16.34925377,0.08813322
0.75,0.29,4.4641,7.3373,1275.03,0.5942,0.504988697,16.88636195,4.040081696
1.22,0.25,34.35542,34.85961,3369.2,0.84726,2.961349989,12.0102088,3.668451199
1.33,0.104,11.57288,14.97532,5362.32,0.87764,2.851118987,6.078516116,1.322198364
1.33,0.104,13.61044,15.13602,2024.71,0.67406,0.842810987,17.3203374,1.322176813
1.09,0.26,16.44082,19.85851,5955.12,0.89506,3.808441835,6.171450433,2.339696645
1.418,0.152,5.88719,10.335,1494.79,0.68402,0.518991183,9.324219048,0.118096292
1.241,0.225,8.13254,12.93067,4546.67,0.80546,1.76001818,8.442890849,-0.414539644
1.418,0.152,6.39006,6.77242,1385.26,0.61286,0.584204757,13.950246,0.118099121
0.75,0.29,4.69158,8.24419,1576.17,0.61548,0.660572672,14.89363046,4.027279263
1.22,0.25,7.36492,11.84801,2067.8,0.70488,0.961580699,16.99209985,3.663679699
0.75,0.29,15.2191,21.28945,5582.02,0.89762,3.47819011,5.224007413,4.0413794
1.33,0.104,12.04581,15.65671,6239.11,0.87736,3.114530048,5.7054826,1.322195312
0.965,0.314,7.22422,12.70758,2296.11,0.73656,0.875857206,10.21721784,4.087987117
1.241,0.225,9.13273,10.62623,1789.43,0.68422,0.748276183,14.47764952,-0.41453974
1.09,0.26,4.85437,6.33067,834.35,0.56262,0.384936952,16.3291104,2.339396168
1.306,0.166,3.88211,5.03386,185.767,0.49382,0.317558921,21.49703294,0.088129041
1.418,0.152,6.87046,11.2834,2500.95,0.73744,0.8760848,8.390843505,0.118097195
0.75,0.29,11.06218,20.08481,5310.29,0.87048,2.595410743,5.423658714,4.041385622
0.75,0.29,10.72269,21.80121,3694.01,0.81212,1.75506614,8.662318916,4.034298467
1.44,0.2104,4.18847,5.89344,1389.07,0.57098,0.580056138,20.22558822,0.991213677
0.75,0.29,10.825,12.85131,2658.15,0.81744,1.134794306,6.539016788,4.037370323
1.241,0.225,4.77192,6.08213,1352.41,0.58448,0.577623608,19.09004743,-0.414539858
1.33,0.104,12.36403,15.53535,5335.05,0.88596,2.957666076,5.359613377,1.32219177
0.965,0.314,15.05393,18.58341,5508.31,0.86396,2.602516485,5.966328876,4.084624606
1.44,0.2104,23.65374,25.83706,6521.92,0.94276,6.76434291,3.846863709,0.991219443
0.965,0.314,4.07497,5.51848,768.197,0.5054,0.375722973,17.35257869,4.075043815
1.418,0.152,32.54485,39.5419,6091.43,0.95126,7.894142836,4.238671472,0.118098566
1.241,0.225,6.22623,8.03748,1661.27,0.63388,0.582738839,13.0670992,-0.414539638
1.44,0.2104,4.75731,8.23561,2234.08,0.65522,0.778563077,14.00424046,0.991220164
1.09,0.26,15.34453,19.36442,4603.08,0.88264,2.763102699,6.228314342,2.339757449
1.44,0.2104,11.27528,12.61517,4565.61,0.82596,1.947610054,6.535183961,0.991210369
1.418,0.152,25.76811,28.10783,3590.45,0.86636,2.390255342,7.532136436,0.118097591
1.418,0.152,8.74819,9.72743,1965.47,0.66,0.761101706,12.93673326,0.11809768
1.418,0.152,4.73885,6.1103,1051.46,0.576,0.499661687,17.37644581,0.118098234
1.33,0.104,12.42581,16.25096,4114.58,0.84584,1.96802632,5.927410886,1.322187397
1.33,0.104,15.2191,21.28945,5582.02,0.89762,3.47819011,5.224007413,1.322190967
0.965,0.314,15.30087,19.57348,5470.07,0.88884,3.189590518,5.748038452,4.087472147
1.09,0.26,5.66826,5.97637,1982.46,0.64602,0.705179635,15.45404322,2.339836786
1.241,0.225,4.85253,5.52925,2537.38,0.66302,0.821204521,15.0521186,-0.414539559
1.306,0.166,6.11719,9.57919,2261.35,0.68696,0.8442548,12.04675661,0.088133265
1.33,0.104,22.94863,28.42194,6275.2,0.91036,4.68492206,5.285001156,1.322196843
1.33,0.104,6.76595,7.36263,1209.18,0.62392,0.483895236,12.90024394,1.322213678
1.22,0.25,11.36863,14.53136,3844,0.82062,1.656636782,6.079618487,3.668449779
1.306,0.166,7.44859,13.35268,3356.74,0.784,1.171504352,8.130407639,0.088134692
1.306,0.166,5.9549,6.35523,3067.29,0.6982,0.894388615,13.21916909,0.088134931
0.75,0.29,27.52302,28.89023,5654.39,0.90718,4.225475446,6.063477358,4.045063237
1.418,0.152,31.69391,35.645,4816.13,0.95078,7.214191953,5.394564507,0.118098532
1.306,0.166,24.14539,30.79168,6217.75,0.94166,6.629961065,4.430378872,0.088135137
1.418,0.152,5.98977,9.1487,1449.51,0.59132,0.638698667,15.81446727,0.118098945
1.306,0.166,5.33137,9.42428,2244.08,0.6717,0.7697147,12.57342818,0.088134157
1.09,0.26,4.80849,7.77653,2237.83,0.67324,0.734267145,12.73930235,2.339578047
1.306,0.166,10.89923,12.55236,4635.64,0.79122,1.782010973,10.94702185,0.088134126
1.33,0.104,24.93474,29.73427,6255.71,0.94788,7.8857913,4.351962295,1.322203566
0.965,0.314,4.10839,5.75215,381.453,0.46882,0.333995882,22.17983233,4.084894534
0.965,0.314,8.96044,12.77529,3476.67,0.81262,1.359132692,7.9718771,4.088245738
1.241,0.225,32.54485,39.5419,6091.43,0.95126,7.894142836,4.238671472,-0.414539489
1.33,0.104,12.75708,20.52059,5886.82,0.8914,3.355858824,5.295302468,1.322192102
0.965,0.314,8.17399,9.60031,4733.42,0.77984,1.483031025,10.16549018,4.091349496
1.44,0.2104,20.79498,27.29305,7232.17,0.94324,7.669677923,3.777910696,0.99121967
1.44,0.2104,12.16002,21.18589,5533.17,0.8769,2.969602969,5.978419821,0.991214402
1.44,0.2104,8.55287,11.53016,3583.57,0.79512,1.310368809,8.792670274,0.991216787
1.241,0.225,26.54838,34.94628,5340.77,0.95112,6.939898286,4.313821055,-0.414539481
1.418,0.152,8.15613,16.35735,2985.09,0.80228,1.219042641,7.476974766,0.118097008
0.75,0.29,6.34979,8.7673,1243.03,0.6455,0.49466634,12.09724493,4.044848692
1.22,0.25,20.48459,27.40823,6548.84,0.93588,6.362764894,4.291294422,3.670243419
1.33,0.104,9.83981,13.10711,4471.87,0.81212,1.733476772,8.515195283,1.322186685
0.965,0.314,5.4202,9.61179,2525.84,0.70412,1.056130362,12.62316258,4.087490897
1.418,0.152,24.14539,30.79168,6217.75,0.94166,6.629961065,4.430378872,0.118098293
1.418,0.152,11.45257,12.52913,3472.5,0.77288,1.335432113,10.44386282,0.118097922
0.75,0.29,4.69116,7.31017,1496.68,0.58784,0.552086855,15.55905297,4.045923143
1.306,0.166,25.45307,29.61872,6243.07,0.9373,6.440906248,4.583419484,0.088135202
0.75,0.29,5.8505,6.03686,1132.86,0.58636,0.522980048,14.88221833,4.053892429
1.418,0.152,10.48944,13.90094,4365.99,0.8378,1.938871622,6.70836471,0.118097493
0.965,0.314,4.6547,5.27343,743.474,0.5214,0.448554714,23.14627446,4.100093933
0.75,0.29,26.98078,30.45183,7122.55,0.9405,7.151166769,3.641797804,4.047984578
1.22,0.25,16.67687,20.73716,4601.14,0.8913,2.851083431,4.449616533,3.668700581
1.09,0.26,3.85266,4.38796,227.864,0.42118,0.27866694,26.16666472,2.338895935
1.09,0.26,20.74094,24.51819,6304.31,0.92456,5.2540774,5.145524734,2.339727578
1.09,0.26,4.82237,6.32363,825.723,0.5615,0.376267347,16.95700814,2.339412591
1.33,0.104,9.87899,11.15761,1270.76,0.63918,0.5410956,11.46964761,1.322210374
0.75,0.29,7.33598,9.61074,3504.38,0.78594,1.185449532,5.25745128,4.038363178
1.418,0.152,7.67742,12.0955,1551.09,0.61846,0.696597322,19.28420334,0.118095348
1.241,0.225,15.32621,17.92894,5030.64,0.86432,2.450428383,6.478297964,-0.414539803
0.75,0.29,14.50923,17.59427,5719.3,0.87076,2.764773867,6.102322582,4.045309264
1.09,0.26,5.16476,6.25712,1204.77,0.56588,0.529151588,18.64749385,2.339759527
0.75,0.29,14.98958,21.47436,3089.51,0.89102,2.105549215,4.804963937,4.043144395
1.241,0.225,4.63088,5.62402,679.385,0.52362,0.508566434,21.61541993,-0.414540401
0.965,0.314,13.81107,14.72034,873.984,0.62692,0.506013205,10.32991878,4.075670518
1.418,0.152,19.65457,21.0287,4016.72,0.85226,2.268483029,7.033693741,0.118097466
1.418,0.152,14.97041,22.42915,5900.44,0.90024,3.692837805,4.976279948,0.118097487
1.22,0.25,6.69067,13.16192,2147.35,0.72224,0.813497315,19.03619488,3.667860447
1.09,0.26,8.77439,12.4007,3439.76,0.77434,1.287630868,7.630335357,2.339493196
1.44,0.2104,5.83765,6.59897,1086.17,0.5368,0.463289806,16.06212324,0.99121915
1.09,0.26,10.98451,14.4927,4971.36,0.86622,2.317298278,5.641749723,2.339669206
0.75,0.29,4.10448,5.15222,361.049,0.44042,0.310638388,21.79862013,4.032143587
1.22,0.25,10.22386,12.64827,3357.89,0.78498,1.368202171,9.917004367,3.667813416
1.306,0.166,4.01037,4.88805,527.886,0.49632,0.346280236,19.48521286,0.088134983
1.418,0.152,12.03052,15.18858,6289.18,0.88204,3.17695408,5.130458912,0.1180977
1.33,0.104,24.30035,28.74297,5456.69,0.94312,6.200046018,4.351296136,1.322205927
0.75,0.29,10.86602,14.52597,3716.18,0.80848,1.634425471,10.45877554,4.042189426
0.965,0.314,11.27514,16.08823,3599.44,0.84788,1.71840166,6.563571133,4.086630517
1.241,0.225,17.01606,20.45246,5418.4,0.89996,3.709186828,5.660103928,-0.414539635
1.418,0.152,11.68133,15.50661,4261.7,0.8533,2.17077179,6.482329329,0.118097535
1.22,0.25,7.78405,8.80758,3007.7,0.7064,0.98960245,11.5876673,3.670689089
1.306,0.166,8.13977,8.49323,2232.73,0.67724,0.87544403,13.78314448,0.088135431
0.965,0.314,15.08355,29.90743,5381.39,0.8929,3.486392566,5.601327661,4.088285242
1.418,0.152,4.25116,5.28891,677.435,0.52228,0.43018582,19.15422485,0.118095274
1.44,0.2104,16.3805,19.96396,5302.15,0.89144,3.518902297,5.879252124,0.991215763
0.965,0.314,5.19916,6.77782,1512.39,0.5933,0.524237016,13.91251618,4.095741789
1.09,0.26,4.10448,5.15222,361.049,0.44042,0.310638388,21.79862013,2.339455336
0.75,0.29,5.49412,5.78942,609.696,0.46268,0.341347892,18.49296156,4.043261084
1.44,0.2104,5.69956,6.04734,663.687,0.4951,0.328437616,18.51290826,0.991218275
1.306,0.166,7.9598,15.04191,3715.38,0.81252,1.368240427,7.566707358,0.08813403
1.09,0.26,27.6885,30.04794,3549.2,0.86306,2.474901427,6.964944575,2.339634022
1.33,0.104,8.56261,14.93134,3201.79,0.8028,1.238850653,7.438122786,1.322189012
1.22,0.25,12.16467,22.02234,5466.06,0.88296,2.965819315,5.544929809,3.668615412
1.09,0.26,7.96378,12.76333,4317.53,0.78644,1.568960736,9.716631651,2.339761804
0.965,0.314,16.5673,20.88805,4811.91,0.89716,3.070593953,4.221290231,4.08730351
1.418,0.152,11.01531,14.38872,2711.86,0.82396,1.251872582,6.569158732,0.118097471
1.306,0.166,16.16657,19.00399,4505.07,0.8692,2.363369406,6.095798212,0.088134436
1.22,0.25,4.08701,5.083,345.133,0.48446,0.430546915,21.27232236,3.612501539
1.33,0.104,6.503,9.78296,3008.15,0.7197,0.968956241,11.54271634,1.322196311
1.09,0.26,38.06649,38.22812,2782.7,0.83128,2.543906626,10.25873062,2.339574801
1.44,0.2104,12.238,15.61361,5980.31,0.87392,3.025514973,5.592593336,0.991214781
1.241,0.225,11.14094,13.98998,3514.12,0.80206,1.576251867,9.482560072,-0.414539879
1.418,0.152,24.55786,29.22405,5518.76,0.93712,5.710699029,4.377208378,0.118098398
1.241,0.225,6.68289,13.2528,2185.95,0.71868,0.817110801,18.2304073,-0.414539773
1.22,0.25,11.95119,15.39612,5188.14,0.85558,2.57819751,7.560941875,3.669505557
1.306,0.166,6.40366,10.56635,3110.9,0.72012,1.000689249,12.30219473,0.088134329
1.418,0.152,4.74687,10.51279,1593.06,0.60666,0.70883254,15.49540273,0.11809518
1.241,0.225,17.0445,22.67185,5725.76,0.90408,3.900427111,5.238836356,-0.414539678
1.418,0.152,4.59021,6.64699,929.278,0.5298,0.478638347,20.660454,0.118097637
0.965,0.314,17.01292,19.01097,5357.46,0.88068,2.854087268,5.509311188,4.086641705
1.33,0.104,4.89988,7.4125,1491.51,0.62534,0.569723584,13.92111463,1.322177416
1.33,0.104,9.6049,10.97701,3661.64,0.77896,1.230149205,7.587941366,1.322187541
1.306,0.166,4.64589,5.46454,959.73,0.52802,0.45504059,18.36345707,0.088134665
1.09,0.26,4.00781,5.75057,1069,0.54568,0.478784263,17.83772037,2.339214965
1.33,0.104,4.73774,6.46497,1534.47,0.59666,0.633503957,15.76112994,1.322203179
1.418,0.152,5.45798,7.04332,1474.03,0.62808,0.532767834,14.76874382,0.118097717
1.241,0.225,5.02172,6.11473,933.45,0.52766,0.471765253,16.89753624,-0.414540019
1.33,0.104,22.79219,25.52997,5301.9,0.91966,4.879221158,4.623453023,1.322197058
1.33,0.104,16.18703,19.45768,5807.28,0.88564,3.63497562,6.631908065,1.322193198
1.44,0.2104,27.61664,29.36869,3344.88,0.86282,2.316164726,7.84013326,0.991212928
0.75,0.29,7.88458,12.64465,3795.75,0.78336,1.429027486,8.31544793,4.042357925
0.75,0.29,13.85562,20.43698,4761.91,0.8724,2.704495713,6.387046007,4.039798747
1.241,0.225,19.06597,23.90483,6013.97,0.92418,5.08601618,4.696184394,-0.414539594
0.75,0.29,9.26225,14.84396,4199.21,0.81496,1.669952092,8.341928474,4.044151109
1.22,0.25,5.45118,6.46968,1123.13,0.5422,0.522854388,16.69138515,3.670446379
1.44,0.2104,5.76979,7.54466,3591.92,0.72434,0.947138148,11.83017536,0.991221824
1.418,0.152,22.30855,24.60875,3409.51,0.84808,2.208259884,8.090808825,0.118097704
1.241,0.225,3.87519,6.75931,1234.11,0.60784,0.489542142,15.64557204,-0.414539663
1.09,0.26,12.16002,21.18589,5533.17,0.8769,2.969602969,5.978419821,2.339687667
1.22,0.25,4.23615,5.19102,473.651,0.47992,0.39523986,22.82284037,3.6679443
0.965,0.314,14.73674,20.77847,4133.04,0.86448,2.416652223,6.641955944,4.084965317
1.09,0.26,4.56791,5.34593,759.401,0.5018,0.423434903,21.54612978,2.339753334
1.44,0.2104,10.7875,12.27565,4442,0.81018,1.66449235,7.838916243,0.991213671
1.418,0.152,22.22904,24.37849,6371.94,0.9146,4.559890315,4.46342385,0.118097999
1.33,0.104,23.3839,28.7604,6800.13,0.94982,8.155411497,3.692817731,1.322201979
1.33,0.104,4.89469,8.83543,4698.14,0.70502,1.129231696,14.45257275,1.322209418
1.241,0.225,11.2963,13.8859,4900.31,0.83362,2.280485303,7.988135001,-0.414539827
1.44,0.2104,3.96751,6.1889,502.036,0.53098,0.472679687,18.57332094,0.991135204
0.965,0.314,4.57646,5.32227,965.763,0.57162,0.41520727,16.32532079,4.083335256
1.306,0.166,4.65771,6.51326,1287.52,0.64626,0.373694619,11.2847794,0.088134995
1.418,0.152,17.94407,20.4016,4659.5,0.89686,3.326311261,5.883018256,0.118098045
0.965,0.314,5.60823,12.59507,2822.83,0.72258,0.956815013,12.01926544,4.066495058
1.09,0.26,8.9177,14.53863,3888.78,0.80968,1.512566738,7.586029235,2.339640722
1.33,0.104,11.59411,12.99556,4771.76,0.83964,2.048332089,7.73523293,1.322188413
0.965,0.314,4.86854,6.23826,632.895,0.52482,0.31899879,18.31717603,4.088283103
1.418,0.152,11.18938,14.61923,4966.56,0.84586,2.107652593,6.540355102,0.118098122
1.33,0.104,12.38391,14.90552,4652.36,0.85478,2.222667159,5.529059878,1.322195505
1.22,0.25,11.0682,16.92314,4436.75,0.83888,2.061109965,6.94659438,3.668768993
1.09,0.26,14.4513,17.69342,4473.28,0.83426,2.053345738,6.437728848,2.33947983
1.33,0.104,21.59472,24.33064,4256.12,0.89964,3.329274927,5.542205041,1.322193036
1.306,0.166,29.98846,34.52589,5005.47,0.95526,7.496468594,5.585430328,0.088135485
1.241,0.225,4.58247,11.22482,1189.12,0.61658,0.601588417,21.32948908,-0.414539704
0.75,0.29,8.2906,12.65101,4436.15,0.81062,1.796750148,9.685856375,4.045111945
1.33,0.104,9.80577,16.93652,4738.44,0.85026,2.215170581,6.485599543,1.322194257
1.418,0.152,19.04383,24.42543,6048.11,0.91896,5.201150076,5.385984125,0.118098098
1.33,0.104,9.34947,14.72014,4459.69,0.8207,1.861326947,8.561380754,1.322194121
1.241,0.225,12.11089,14.34112,2753.49,0.76352,1.145090488,8.402356078,-0.41454003
0.75,0.29,5.19524,7.17773,1952.04,0.64908,0.678372817,14.28410573,4.032226545
1.241,0.225,3.80136,15.21973,1606.47,0.65618,0.785195467,18.66775846,-0.414541427
1.09,0.26,8.99461,14.92578,3793.26,0.80658,1.582323676,7.278306386,2.33961946
1.306,0.166,14.40453,14.69858,1314.52,0.69086,0.695165857,19.91062616,0.08813578
1.241,0.225,6.48381,8.3742,1634.54,0.69526,0.539890354,8.673997309,-0.414539825
1.09,0.26,9.22584,21.49816,4397.57,0.8236,1.765109301,10.78675153,2.339711969
1.33,0.104,4.73515,6.86808,1109.09,0.57404,0.456025231,16.28546782,1.322199626
1.09,0.26,3.89845,4.90885,1123.87,0.62276,0.483911324,14.71136357,2.339662551
1.306,0.166,9.80847,15.56875,1591.32,0.71824,0.924093938,15.69194526,0.088135107
1.241,0.225,4.53855,5.41485,1150.94,0.5581,0.498072324,19.68585266,-0.414539534
1.22,0.25,31.81617,33.37685,2501.76,0.83682,1.506480881,11.44607683,3.669738372
0.75,0.29,5.49468,12.14001,2045.91,0.70078,0.734702693,20.464627,4.049259202
1.44,0.2104,24.66725,27.45916,7143.73,0.94834,7.95734112,3.23549646,0.991217872
1.44,0.2104,10.78071,18.86968,5155.18,0.83916,2.444563558,7.361543297,0.991212789
1.241,0.225,38.62026,44.39725,4856.55,0.96122,9.117658218,4.717745258,-0.414539433
1.418,0.152,16.55917,21.24827,4991.85,0.90276,3.282703951,4.232060829,0.118097804
