PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst H2,N1bar_H2,log_D0_H2,log_D1bar_H2
16.47704,20.96454,1.272348674,5695.58,0.9003,3.599947218,0.964713434,0.165989199,-2.179954011,-2.177939719
15.15179,20.66357,1.363770881,6133.12,0.90318,3.972763621,0.900848591,0.18359152,-2.14928817,-2.140382464
14.41106,17.67846,1.226728638,5202.55,0.89296,2.914274711,0.945613622,0.136194041,-2.18813092,-2.203978635
12.10127,15.36328,1.269559311,4680.64,0.86076,2.361468524,1.271992454,0.116341374,-2.346004896,-2.340184052
27.2542,30.71814,1.127097475,7236.34,0.94374,7.518223171,0.582241143,0.332427036,-1.86341424,-1.844294214
21.88714,25.03531,1.143836518,6370.33,0.92252,5.018113774,0.745390972,0.229180923,-2.039541769,-2.011396998
11.60119,14.44233,1.244900739,3534.45,0.8396,1.614385645,1.512034754,0.082735381,-2.372988409,-2.423415584
11.16452,14.80058,1.325679922,4360.21,0.84106,1.874512461,1.492021831,0.093739228,-2.430714553,-2.378030063
11.45835,15.03476,1.312122601,4192.76,0.8477,1.999485799,1.297763427,0.098163258,-2.338790356,-2.425810289
13.93358,16.90755,1.213439044,5507.1,0.89798,3.303789877,0.909502432,0.155426468,-2.167899049,-2.351377636
21.54252,26.08296,1.210766428,6610.67,0.92856,5.603997683,0.75319446,0.25721013,-1.969021755,-2.012109681
14.75116,21.29529,1.443634941,6043.54,0.90198,3.957371755,0.891256271,0.180454648,-2.106094099,-2.222221231
18.4439,22.44763,1.217076106,6039.17,0.9059,4.054513718,0.995965127,0.190785728,-2.144104553,-2.11912365
15.32943,18.0896,1.180056923,4853.65,0.87658,2.607076682,1.226054894,0.129805975,-2.268403395,-2.186727748
11.45982,14.79417,1.290960067,4376.73,0.8457,2.185576282,1.32897791,0.106295708,-2.305527138,-2.365122543
21.23862,26.71497,1.257848674,6656.99,0.93562,6.466063567,0.662884128,0.292300156,-1.91081322,-1.913360131
15.7686,19.18805,1.216851845,5192.14,0.88294,2.899629229,1.222824688,0.144504775,-2.212524486,-2.287057013
21.87418,27.32376,1.249132996,6975.29,0.94078,6.995791133,0.615603383,0.312116485,-1.883131781,-1.938238166
9.60167,14.20074,1.478986468,4048.74,0.8017,1.57389266,2.055832082,0.09055823,-2.531257153,-2.594115205
21.27132,25.71082,1.208708251,5985.17,0.929,5.329890993,0.724162148,0.243624019,-1.922766738,-2.025583143
27.12549,30.34669,1.118751772,6970.59,0.94376,7.125136839,0.58236064,0.316486725,-1.866404267,-1.848669716
21.46881,26.18832,1.219831001,6412.45,0.924,5.348924716,0.802687623,0.245669621,-2.001617574,-2.025239007
14.67985,18.28194,1.245376485,4066.43,0.84554,1.962060124,1.6348168,0.103084945,-2.355102079,-2.359311282
24.48449,26.54983,1.084352992,6016.27,0.93334,5.557977228,0.700672808,0.250254584,-1.931055849,-1.891117453
8.01733,12.06142,1.504418553,4784.38,0.80566,1.748196818,2.014980948,0.099540597,-2.551921418,-2.651797228
16.75168,22.22741,1.326876469,5291.11,0.90334,3.597373273,0.997479851,0.173244379,-2.115581751,-2.164283409
13.74379,15.89557,1.156563801,5424.68,0.88344,2.992764032,1.143207517,0.147709059,-2.246823626,-2.325488276
11.02865,12.7021,1.151736613,4223.18,0.84098,1.741869872,1.387550504,0.087418548,-2.384664279,-2.372724159
14.97462,20.23914,1.351562844,3575.01,0.88222,2.071084818,1.038365883,0.096453658,-2.235938135,-2.250416755
14.80456,19.37084,1.3084374,5845.4,0.90182,3.603316352,0.931723392,0.17158257,-2.157898532,-2.050697736
15.88587,19.73001,1.241984858,5097.45,0.90406,3.397865951,0.925364738,0.160036015,-2.084999089,-2.078090056
10.8843,13.94059,1.28079803,3988.18,0.81352,1.580522074,1.557299129,0.078776547,-2.496955235,-2.504864015
13.9365,16.02465,1.149833172,4917.18,0.87112,2.559648339,1.303360582,0.128185394,-2.287531287,-2.299990215
13.62354,15.54384,1.140954554,4871.27,0.86856,2.485633829,1.136748823,0.118976906,-2.2755081,-2.488536323
19.3899,24.26649,1.251501555,6506.74,0.92758,5.149731848,0.710096115,0.232544931,-1.984430302,-2.057381599
32.86475,33.43567,1.017371804,3637.93,0.86984,2.113226616,1.22387693,0.101506101,-2.259148051,-2.200695542
16.47373,23.56982,1.43075187,5206.7,0.91726,4.112812465,0.700503366,0.182671906,-2.019444083,-2.081847792
11.03311,16.86769,1.528824602,5704.18,0.877,2.83107794,1.173226655,0.139008869,-2.278586145,-2.325853748
17.59783,20.69509,1.176002382,5800.01,0.89872,3.608114564,1.079022574,0.173695643,-2.168211838,-2.181260862
16.53375,20.36398,1.231661299,4596.97,0.8873,2.707196817,0.9183602,0.123742834,-2.163786105,-2.177390346
17.59752,21.34514,1.212962963,5991.36,0.90854,4.146691009,0.915274246,0.193808924,-2.100144769,-2.064223222
21.74486,24.08231,1.107494369,5822.79,0.91072,4.110433601,0.885033975,0.190316542,-2.091154687,-2.046834237
13.89977,20.61416,1.483057633,2834.5,0.85808,1.502422386,1.15008067,0.070664289,-2.301111477,-2.25827142
14.81255,16.79413,1.133777101,4916.16,0.87238,2.560333872,1.258092964,0.122783187,-2.298066549,-2.278167979
27.22358,29.93626,1.099644499,7589.85,0.9491,8.10586909,0.528615845,0.363195476,-1.833176873,-1.867522266
14.77018,19.38588,1.312501269,4997.98,0.88088,2.818121615,0.989044017,0.128179647,-2.180891822,-2.281609706
17.55596,22.81664,1.299652084,5899.66,0.92236,4.622315768,0.734877283,0.20859367,-2.018657485,-2.072797188
20.09532,24.15224,1.201883822,6651.61,0.93014,5.577850272,0.707313652,0.25139483,-1.989488424,-1.959362884
14.85674,21.15474,1.423915341,4624.43,0.88264,2.810123116,0.956666191,0.130256109,-2.167584749,-2.154961913
14.70022,16.63609,1.131689866,4055.61,0.85894,2.020445799,1.41097661,0.103584959,-2.352281912,-2.361573103
10.44024,12.6819,1.214713455,3409.03,0.78394,1.406142659,1.813879368,0.07176996,-2.562071469,-2.505347781
26.36056,29.4251,1.116254738,7267.67,0.93968,6.52641668,0.619164212,0.290798475,-1.925739012,-1.954992004
18.29768,21.52235,1.176233818,5973.03,0.90408,3.822780742,0.974803361,0.18093971,-2.137461551,-2.163099028
16.65239,22.07369,1.325556872,5723.73,0.91636,4.240758224,0.792516785,0.192404213,-2.068742184,-2.141571016
15.04434,19.96612,1.327151607,6040.24,0.9083,3.996093217,0.913688565,0.18692438,-2.11890945,-2.090372489
12.01534,14.54118,1.210217938,4441.78,0.8461,2.08067951,1.479869193,0.106430896,-2.386782219,-2.409764993
15.96609,20.82549,1.304357548,5376.81,0.88834,3.119324686,1.095168251,0.149344519,-2.194705101,-2.169620014
19.52589,25.07134,1.28400498,6958.07,0.93696,6.213221398,0.644473134,0.277951146,-1.930601072,-1.973008442
22.35476,28.30382,1.266120504,7036.44,0.94482,7.505242755,0.585230592,0.330844125,-1.836971385,-1.873879812
14.61792,21.77109,1.489342533,4864.3,0.89668,3.212018742,0.854763482,0.144711048,-2.116659842,-2.124926168
15.5393,17.17668,1.105370255,5613.34,0.85792,2.622012903,1.472922836,0.133450758,-2.373249748,-2.309968657
11.81696,12.57368,1.064036774,3580.26,0.82562,1.526125204,1.580762304,0.078307646,-2.407283659,-2.428226382
16.52245,20.7555,1.256199898,5678.88,0.89864,3.586798169,1.039965808,0.170049091,-2.143698256,-2.184128079
22.66661,24.41213,1.077008428,5214.61,0.91094,3.688359645,0.90124256,0.169975429,-2.11537518,-2.081963869
17.63282,23.40794,1.327521066,6241.8,0.9203,4.587439498,0.819001952,0.212465158,-2.019809238,-2.041990052
15.42526,20.49406,1.328603861,5010.62,0.87956,2.861381307,0.959811596,0.129424742,-2.233643427,-2.240882585
14.37125,16.67523,1.160318692,4932.7,0.86856,2.520370499,1.301355451,0.126485792,-2.301702013,-2.280949171
12.51883,14.64783,1.170063816,4427.75,0.8466,2.099827371,1.395005542,0.104748307,-2.368702415,-2.410716729
15.66581,20.99707,1.3403118,5279.25,0.88722,3.032681258,1.141119538,0.147302463,-2.214751287,-2.302865761
15.92024,20.76548,1.304344658,6026.78,0.89176,3.679560975,1.125470621,0.177085314,-2.207125198,-2.146356603
9.11983,13.9637,1.531135997,4489.21,0.8064,1.748618713,1.80052795,0.092637059,-2.504465012,-2.592140188
9.61559,12.13132,1.261630332,3396.77,0.822,1.296532013,1.33158714,0.062110928,-2.402667972,-2.343146195
14.63176,17.04041,1.164617927,4393.05,0.83168,1.927880648,1.381689568,0.090156776,-2.444061042,-2.469211248
18.16364,22.00216,1.211329888,5313.14,0.88878,3.170421103,1.20432102,0.157928158,-2.214104817,-2.274722554
19.34029,23.57438,1.21892588,6751.32,0.92748,5.227124146,0.728055364,0.239908834,-1.978767421,-2.023373138
11.83536,14.47749,1.223240358,4252.67,0.8203,1.807763931,1.733249847,0.094775369,-2.505483502,-2.512326966
12.35816,16.09363,1.30226749,4581.17,0.86354,2.251581379,1.232852468,0.110753045,-2.307791789,-2.335888037
15.24696,17.72646,1.162622582,5487.42,0.86296,2.608240973,1.280526812,0.125959707,-2.347653266,-2.314429244
26.618,31.32895,1.17698362,7297.6,0.94922,8.266450691,0.524502343,0.361494672,-1.797268243,-1.668703207
18.3546,22.10999,1.204602116,6295.49,0.91642,4.634047674,0.865073532,0.215971291,-2.015461947,-2.102418637
19.29631,23.16298,1.200383908,6342.95,0.9146,4.292566623,0.83846793,0.199884796,-2.041495596,-2.020382903
18.13209,21.1609,1.167041417,5793.75,0.9037,3.70938943,0.943396813,0.174031874,-2.115226298,-2.139674023
9.90919,14.00936,1.413774486,3696.39,0.82536,1.526592744,1.460906207,0.075019443,-2.476209758,-2.37903491
12.13349,15.46146,1.2742797,4546.32,0.85638,2.221553515,1.25648529,0.105217358,-2.337044049,-2.317980938
15.55291,18.44822,1.186158732,3948.64,0.84432,1.97031184,1.736707701,0.106664282,-2.456624994,-2.424941494
11.95993,13.34112,1.11548479,4576.67,0.86296,2.078154763,1.174213377,0.101171152,-2.29995737,-2.221269247
10.47405,13.45967,1.285049241,4053.47,0.81352,1.741956896,1.560576455,0.086177812,-2.452801484,-2.521459185
9.35292,11.29089,1.207204809,3923.2,0.79924,1.370243947,1.766046566,0.071246753,-2.518218422,-2.57917607
27.19813,32.02998,1.177653758,7517.79,0.95436,9.44527469,0.474049559,0.414621067,-1.740957356,-1.810772735
16.12741,20.53823,1.273498348,5304.85,0.8801,2.9487841,1.343029018,0.151879517,-2.226619299,-2.303060865
15.74257,20.99964,1.333939757,6016.28,0.89226,3.691402614,1.11118235,0.176502541,-2.209367114,-2.179831598
19.51235,25.33444,1.298379744,7015.62,0.93478,5.945114001,0.653609349,0.266936588,-1.944277674,-1.959739747
12.18987,15.17017,1.244489892,2959.46,0.81864,1.327861673,1.41053076,0.063977014,-2.493795884,-2.464730367
10.04786,14.00743,1.394070976,3248.59,0.81556,1.393655106,1.502784063,0.069041698,-2.459081694,-2.459099726
21.40326,25.11145,1.173253514,6219.58,0.91242,4.335134056,0.898378154,0.203715479,-2.147381424,-2.006663575
12.11704,13.94182,1.150596185,4005.45,0.84296,1.85054037,1.326791841,0.090694583,-2.387353139,-2.389976383
15.74343,21.79233,1.384217416,5635.82,0.90258,3.729700245,0.958388663,0.172390971,-2.126491497,-2.22776759
10.99152,12.37232,1.125624118,4525.5,0.85542,1.945033731,1.355289667,0.098960744,-2.336560181,-2.384477993
26.10317,28.26705,1.082897211,7060.67,0.93052,5.721031178,0.720342144,0.26206805,-1.994823061,-1.91097502
14.75985,19.2013,1.300914305,2709.62,0.85178,1.444772373,1.138435114,0.066991868,-2.290262698,-2.288656689
9.82571,17.19552,1.750053686,4877.41,0.8436,2.165181035,1.452737431,0.107439734,-2.431719609,-2.419811079
14.75878,20.66282,1.400035775,5800.66,0.90626,3.757390317,0.928672872,0.177228007,-2.137342261,-2.15525879
17.68875,21.21797,1.199517773,5910.48,0.91012,4.17004197,0.889457523,0.195765163,-2.090244163,-2.076120299
13.32152,16.74574,1.257044241,5099.62,0.86564,2.625028808,1.326465795,0.127740099,-2.337512307,-2.307692798
14.58285,16.85905,1.156087459,4381.96,0.83116,1.912145654,1.40068358,0.089884541,-2.477779313,-2.51970889
9.51862,12.93275,1.358679094,3693.69,0.80898,1.433957448,1.742173697,0.073816568,-2.510197022,-2.441371073
15.08441,16.92554,1.122055155,5496.35,0.89306,3.280113125,1.047233069,0.1552919,-2.214083807,-2.229415469
11.50695,14.23603,1.237167972,4387.38,0.84146,1.994382755,1.552963557,0.101830752,-2.369223273,-2.401118909
25.22784,27.82144,1.102807058,6812.65,0.93064,6.083608433,0.738861595,0.277971696,-1.984718219,-2.143462904
14.98255,19.22627,1.283244174,4416.41,0.8686,2.405354586,1.105754812,0.113414933,-2.220958348,-2.341065289
10.72241,14.41762,1.344624949,3887.61,0.82794,1.716076533,1.491881773,0.085222884,-2.414613312,-2.570614295
11.43423,14.06565,1.230135304,3314.34,0.81314,1.393314953,1.545447655,0.069559779,-2.471686168,-2.285419008
17.05307,20.78613,1.218908384,4974.64,0.89142,3.087885328,0.97331544,0.143251886,-2.148211721,-2.157443596
22.59321,24.22024,1.072014114,6214.93,0.91422,4.438219702,0.890631013,0.208412851,-2.12244197,-2.117101595
16.52482,19.90194,1.204366523,3759.56,0.8796,2.189295946,1.017044971,0.101176597,-2.232131563,-2.213276231
9.28555,12.10697,1.303850607,4113.94,0.83102,1.633595829,1.520595925,0.084433503,-2.419336901,-2.360401601
18.44256,21.72889,1.178192724,5331.34,0.87842,2.951908246,1.383512065,0.151397003,-2.260962691,-2.343836167
6.03889,9.74109,1.613059685,2413.64,0.70776,0.838276261,2.547398955,0.04554951,-2.837402576,-2.802024228
15.76311,20.57743,1.305416888,5435.75,0.9049,3.631861163,1.011482125,0.175330971,-2.110475204,-2.014721812
16.44753,21.106,1.283232194,4896.56,0.89854,3.145135321,0.903031861,0.143523853,-2.131856657,-2.134206721
12.07105,14.74985,1.221919386,4542.33,0.84896,2.18538273,1.43903828,0.111220416,-2.357154435,-2.474534297
15.68266,23.45344,1.495501401,6251.37,0.90506,4.315378417,0.967754966,0.200003413,-2.151776445,-2.131298911
18.21138,21.57245,1.184558776,5997.27,0.9056,3.833373547,0.955400994,0.179974953,-2.091150361,-2.063977859
14.70643,21.97818,1.494460586,3151.67,0.89192,2.128463837,0.870473856,0.096369518,-2.116052939,-2.090505891
16.18528,18.30046,1.130685413,5241.32,0.86596,2.522972934,1.340266805,0.124736762,-2.339851363,-2.368626531
15.76936,18.56547,1.17731284,5293.35,0.86634,2.673740348,1.305281967,0.130168253,-2.354010164,-2.305152781
18.21503,21.13006,1.160034323,5931.89,0.90104,3.624369484,0.974494854,0.171016175,-2.183796267,-2.238016975
21.67068,25.47338,1.175476727,6460.43,0.92566,5.324536377,0.77931135,0.243483512,-2.029408412,-2.004514248
8.91398,10.58359,1.187302417,4528.19,0.82644,1.710577789,1.628246044,0.088447262,-2.450356945,-2.561159585
11.10547,14.58181,1.313029525,4313.63,0.834,1.89085204,1.443306643,0.093241486,-2.403224271,-2.285151964
5.55912,10.84376,1.950625279,2454.25,0.71028,0.856569165,2.543045998,0.047363923,-2.860600429,-2.793898185
20.96143,23.11671,1.102821229,5827.87,0.8936,3.425894332,1.17028688,0.166425045,-2.225695581,-2.211369264
16.58003,20.79627,1.254296283,4734.74,0.89516,3.042992001,0.896761469,0.137786191,-2.121571071,-2.111934744
18.55155,23.10737,1.245576246,5927.42,0.91372,4.4103777,0.972282442,0.20932663,-2.038109081,-2.064472245
22.07082,26.39861,1.196086507,6521.14,0.92992,5.648510912,0.747106305,0.259309463,-1.941184373,-1.96695831
15.51519,19.76434,1.273870317,5950.78,0.88636,3.471565095,1.120360093,0.16534833,-2.222768545,-2.21502918
22.18606,25.23277,1.13732542,6429.47,0.92544,5.237292164,0.774815619,0.239682424,-2.009051198,-1.88731667
17.08224,21.45735,1.256120392,5886.69,0.90808,3.942157837,0.886954005,0.181984365,-2.105846534,-2.172809986
16.69148,19.87879,1.190954307,4820.9,0.88676,2.826975433,1.130797328,0.140090195,-2.187377538,-2.190512701
22.16604,25.35437,1.143838503,6670.27,0.92916,5.568901036,0.730778177,0.252450416,-1.970661801,-1.915805827
16.15092,19.7893,1.225273854,5653.65,0.89544,3.437416026,1.068621071,0.161788814,-2.200305484,-2.227227786
10.86764,13.85765,1.275129651,4076.35,0.80882,1.695070836,1.776063757,0.089209314,-2.500668368,-2.548552314
19.28313,23.15744,1.200917071,6209.8,0.9216,4.6863797,0.732256601,0.211166547,-2.04672772,-1.998613872
12.79396,15.61163,1.220234392,4376.09,0.85824,2.199160555,1.331316548,0.107173096,-2.358774482,-2.330791645
15.12802,18.74753,1.239258674,4485.53,0.86428,2.29580832,1.098530668,0.108665333,-2.228391727,-2.287431783
23.38892,25.6978,1.098716828,6632.14,0.93068,5.648803996,0.745582777,0.25923818,-1.944248236,-1.929335205
14.54493,18.34733,1.261424428,5010.07,0.87524,2.684110132,1.025055328,0.124138523,-2.240435816,-2.256204897
10.24329,12.38075,1.208669285,4218.43,0.83342,1.751596239,1.495780468,0.088447441,-2.433712656,-2.477761753
19.25488,23.98368,1.245589689,6523.82,0.92766,5.208910052,0.755445397,0.241732493,-1.969897563,-2.030761244
13.00488,15.60005,1.199553552,5109.21,0.87612,2.764675069,1.228510408,0.137327862,-2.23523854,-2.259113445
14.41418,16.45019,1.141250491,3974.55,0.8742,2.19315961,1.142121179,0.10654479,-2.225055001,-2.314897598
17.65282,20.80247,1.178421918,5987.65,0.90592,4.030771832,0.922615932,0.191726538,-2.126807995,-2.172381866
13.87723,18.48138,1.331777307,4828.48,0.8625,2.44641292,1.363914399,0.124781085,-2.333507415,-2.217175644
13.26154,15.83515,1.194065697,4986.27,0.8737,2.566625931,1.162630412,0.123003936,-2.288174173,-2.329674974
11.60096,13.92238,1.200105853,4180.3,0.8314,1.859851239,1.425647388,0.092209571,-2.433940532,-2.247802462
16.88842,20.8595,1.235136265,5492.34,0.9055,3.694953155,0.881781749,0.171978342,-2.116423778,-2.116130793
10.00459,12.83225,1.28263627,3781.4,0.7952,1.368611097,1.91879947,0.075224988,-2.563066088,-2.528502281
10.01754,13.12579,1.310280768,4630.52,0.83592,1.965506296,1.487426347,0.098490003,-2.441191209,-2.467112434
14.96509,22.25131,1.486881135,5349.9,0.89402,3.358704636,0.868876468,0.151198261,-2.164625721,-2.187705978
25.11041,28.27978,1.126217374,6589.9,0.93452,6.048359955,0.709217864,0.275612135,-1.930976158,-1.993716037
12.99448,17.34521,1.334813706,4935.33,0.87338,2.611844781,1.236348264,0.125547599,-2.29172067,-2.134420192
8.27976,10.29854,1.243821077,3958.74,0.8047,1.386323856,1.635947203,0.070797148,-2.490040653,-2.545659795
15.19156,21.27737,1.400604678,5719.67,0.9017,3.724370942,0.967453101,0.175112091,-2.160119867,-2.217151623
16.88311,20.70298,1.226253931,4383.93,0.8804,2.536569063,1.255655061,0.128074441,-2.238488944,-2.23945821
17.40649,21.29841,1.223590167,5985.27,0.90536,3.800552435,0.945342712,0.180602414,-2.135353529,-2.09489219
17.55833,22.26359,1.267978788,5126.38,0.90684,3.507121835,0.942332622,0.165970336,-2.09717852,-2.106176629
18.40497,23.52802,1.278351445,6619.45,0.93016,5.775059758,0.706644768,0.260924842,-1.963969527,-2.036945642
11.80693,13.62721,1.154170474,4388.25,0.8407,1.961475108,1.362181349,0.093911133,-2.392121575,-2.495802855
11.31593,13.19421,1.165985474,4711.09,0.85994,2.12609619,1.312344653,0.107478494,-2.325003478,-2.315765901
14.69776,17.79846,1.21096412,5502.82,0.88788,3.09949033,1.090515853,0.149228969,-2.223978461,-2.230959665
22.06701,25.02145,1.133884926,6357.8,0.9265,5.30189014,0.744968237,0.24067688,-1.998940177,-2.026078209
22.971,25.33161,1.10276479,6632.27,0.92984,5.678446891,0.758791564,0.261381243,-1.971015705,-2.037373687
16.57012,20.81989,1.25647189,5784.94,0.90114,3.671274398,0.972001902,0.172304381,-2.167406944,-2.097158398
17.51054,19.60501,1.119611959,5293.75,0.8864,3.081297732,1.197863832,0.152838098,-2.233724669,-2.270191855
11.02548,14.21527,1.28931076,2712.55,0.81794,1.195650903,1.528894131,0.06050714,-2.460253124,-2.426087685
10.79809,13.76905,1.275137547,4775.5,0.8272,2.004473232,1.90523033,0.112312359,-2.46545019,-2.470290889
11.46736,14.93017,1.301970985,4571.74,0.85126,2.169937573,1.391222797,0.107930986,-2.355730958,-2.443220744
10.24913,14.1211,1.377785236,3868.22,0.82268,1.664895888,1.549729759,0.085666698,-2.410200047,-2.520402605
