PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CH4,log_P_0(CH4),log_P(CH4)
21.74486,24.08231,5822.79,0.91072,0.221563,4.110433601,4.449755963,-8.240368405,5.58120642
13.89977,20.61416,2834.5,0.85808,0.571131,1.502422386,5.829648313,-8.790735039,5.413393449
14.81255,16.79413,4916.16,0.87238,0.340729,2.560333872,6.241578381,-8.542075695,5.412725463
27.22358,29.93626,7589.85,0.9491,0.117088,8.10586909,2.787448589,-7.780040351,5.690527851
14.77018,19.38588,4997.98,0.88088,0.312577,2.818121615,5.177845963,-8.543007597,5.463008616
17.55596,22.81664,5899.66,0.92236,0.199545,4.622315768,3.833704856,-8.166794069,5.590421136
20.09532,24.15224,6651.61,0.93014,0.166756,5.577850272,3.531545525,-8.043721402,5.625534211
14.85674,21.15474,4624.43,0.88264,0.314093,2.810123116,5.230207884,-8.525194819,5.486181309
14.70022,16.63609,4055.61,0.85894,0.425124,2.020445799,6.057418386,-8.547044672,5.606659097
10.44024,12.6819,3409.03,0.78394,0.557511,1.406142659,7.250198298,-8.890670107,5.273853378
26.36056,29.4251,7267.67,0.93968,0.143981,6.52641668,2.997960915,-7.869832488,5.778652044
18.29768,21.52235,5973.03,0.90408,0.236498,3.822780742,4.517108732,-8.285249393,5.603583527
16.65239,22.07369,5723.73,0.91636,0.216084,4.240758224,4.138250825,-8.260862368,5.525541935
15.04434,19.96612,6040.24,0.9083,0.227297,3.996093217,4.232761105,-8.291861246,5.562295526
12.01534,14.54118,4441.78,0.8461,0.406646,2.08067951,6.202609262,-8.61553038,5.489822082
15.96609,20.82549,5376.81,0.88834,0.284786,3.119324686,5.680092744,-8.47108063,5.490776305
19.52589,25.07134,6958.07,0.93696,0.150801,6.213221398,3.180860879,-7.985717465,5.683338862
22.35476,28.30382,7036.44,0.94482,0.125888,7.505242755,3.256706572,-7.88067248,5.683872943
14.61792,21.77109,4864.3,0.89668,0.279164,3.212018742,4.981819638,-8.413951724,5.509717149
15.5393,17.17668,5613.34,0.85792,0.327199,2.622012903,7.192725692,-8.468910624,5.528720741
11.81696,12.57368,3580.26,0.82562,0.540991,1.526125204,6.20949653,-8.636988558,5.507515709
16.52245,20.7555,5678.88,0.89864,0.250541,3.586798169,5.351623554,-8.345833163,5.551541547
22.66661,24.41213,5214.61,0.91094,0.246977,3.688359645,4.472498576,-8.24919747,5.622189162
17.63282,23.40794,6241.8,0.9203,0.200613,4.587439498,3.966131318,-8.118680045,5.638972477
15.42526,20.49406,5010.62,0.87956,0.30739,2.861381307,5.015150486,-8.533628641,5.438880708
14.37125,16.67523,4932.7,0.86856,0.344616,2.520370499,5.640330385,-8.476775888,5.533539561
12.51883,14.64783,4427.75,0.8466,0.403176,2.099827371,5.933203397,-8.605145868,5.518386431
15.66581,20.99707,5279.25,0.88722,0.292553,3.032681258,5.923021096,-8.452799958,5.482823712
15.92024,20.76548,6026.78,0.89176,0.242355,3.679560975,5.920430617,-8.357559981,5.519263479
9.11983,13.9637,4489.21,0.8064,0.461164,1.748618713,7.911956676,-8.648166813,5.506259393
9.61559,12.13132,3396.77,0.822,0.633999,1.296532013,4.839659962,-8.777172326,5.406248942
14.63176,17.04041,4393.05,0.83168,0.431396,1.927880648,6.719480199,-8.845833972,5.30015998
18.16364,22.00216,5313.14,0.88878,0.280335,3.170421103,5.540491856,-8.294746681,5.59060371
19.34029,23.57438,6751.32,0.92748,0.177436,5.227124146,3.394290126,-8.105375993,5.619167226
11.83536,14.47749,4252.67,0.8203,0.453765,1.807763931,7.010796661,-8.613159078,5.476150509
12.35816,16.09363,4581.17,0.86354,0.383526,2.251581379,5.11063139,-8.566368862,5.58753091
15.24696,17.72646,5487.42,0.86296,0.330859,2.608240973,6.223280058,-8.592638807,5.451200285
26.618,31.32895,7297.6,0.94922,0.114828,8.266450691,2.995626568,-7.785924841,5.747972165
18.3546,22.10999,6295.49,0.91642,0.197758,4.634047674,4.289860057,-8.121244583,5.573045314
19.29631,23.16298,6342.95,0.9146,0.213066,4.292566623,3.813916754,-8.162873672,5.573769051
18.13209,21.1609,5793.75,0.9037,0.243625,3.70938943,4.363481756,-8.260150314,5.523145386
9.90919,14.00936,3696.39,0.82536,0.540655,1.526592744,6.421735347,-8.828168034,5.367258958
12.13349,15.46146,4546.32,0.85638,0.385487,2.221553515,5.675759727,-8.60829508,5.396605481
15.55291,18.44822,3948.64,0.84432,0.428521,1.97031184,8.407745721,-8.621864744,5.4729095
11.95993,13.34112,4576.67,0.86296,0.415253,2.078154763,4.38351979,-8.541334875,5.612863941
10.47405,13.45967,4053.47,0.81352,0.467015,1.741956896,6.742801423,-8.757809501,5.386399599
9.35292,11.29089,3923.2,0.79924,0.583283,1.370243947,6.622407642,-8.770836415,5.472322331
27.19813,32.02998,7517.79,0.95436,0.101041,9.44527469,2.732263938,-7.684048404,5.796488968
16.12741,20.53823,5304.85,0.8801,0.298462,2.9487841,6.17262128,-8.323648086,5.610869632
15.74257,20.99964,6016.28,0.89226,0.241713,3.691402614,5.827033049,-8.344441281,5.542654705
19.51235,25.33444,7015.62,0.93478,0.157235,5.945114001,3.138198491,-8.014181255,5.625023843
12.18987,15.17017,2959.46,0.81864,0.61651,1.327861673,5.988365238,-8.902448519,5.339461123
10.04786,14.00743,3248.59,0.81556,0.585195,1.393655106,6.454362314,-8.903690653,5.309306701
21.40326,25.11145,6219.58,0.91242,0.210471,4.335134056,4.379364627,-8.210072741,5.578757178
12.11704,13.94182,4005.45,0.84296,0.455521,1.85054037,5.563601612,-8.711177042,5.369999981
15.74343,21.79233,5635.82,0.90258,0.241998,3.729700245,5.100211637,-8.366648194,5.469942841
10.99152,12.37232,4525.5,0.85542,0.439797,1.945033731,5.138102576,-8.572463108,5.583173294
26.10317,28.26705,7060.67,0.93052,0.162649,5.721031178,3.639845527,-8.013131068,5.679888812
14.75985,19.2013,2709.62,0.85178,0.58956,1.444772373,5.712762631,-8.83684535,5.389666461
9.82571,17.19552,4877.41,0.8436,0.389621,2.165181035,6.475729371,-8.628695649,5.418094667
14.75878,20.66282,5800.66,0.90626,0.241194,3.757390317,4.230585699,-8.282673026,5.501622088
17.68875,21.21797,5910.48,0.91012,0.218252,4.17004197,4.423838977,-8.223213345,5.633045528
13.32152,16.74574,5099.62,0.86564,0.329764,2.625028808,6.55022699,-8.481601471,5.435554845
14.58285,16.85905,4381.96,0.83116,0.434674,1.912145654,6.900890393,-8.832924364,5.300304411
9.51862,12.93275,3693.69,0.80898,0.564159,1.433957448,7.118179749,-8.779467895,5.492215211
15.08441,16.92554,5496.35,0.89306,0.272265,3.280113125,4.73144687,-8.372498604,5.564843208
11.50695,14.23603,4387.38,0.84146,0.421915,1.994382755,6.665662653,-8.580210118,5.452950872
25.22784,27.82144,6812.65,0.93064,0.152975,6.083608433,4.250601844,-8.011669926,5.584215495
14.98255,19.22627,4416.41,0.8686,0.361111,2.405354586,5.920858821,-8.589477806,5.477744113
10.72241,14.41762,3887.61,0.82794,0.482461,1.716076533,6.4142548,-8.712018145,5.404682121
11.43423,14.06565,3314.34,0.81314,0.583601,1.393314953,6.204226977,-8.804249487,5.444959365
17.05307,20.78613,4974.64,0.89142,0.288683,3.087885328,5.10595387,-8.483386512,5.433323593
22.59321,24.22024,6214.93,0.91422,0.205988,4.438219702,4.422783825,-8.205681691,5.606295305
16.52482,19.90194,3759.56,0.8796,0.401773,2.189295946,5.151174677,-8.631616031,5.475523106
9.28555,12.10697,4113.94,0.83102,0.508706,1.633595829,5.582118033,-8.654671733,5.544067763
18.44256,21.72889,5331.34,0.87842,0.297577,2.951908246,6.462548551,-8.336158293,5.607110949
6.03889,9.74109,2413.64,0.70776,0.844304,0.838276261,9.930480708,-9.151400142,5.260224024
15.76311,20.57743,5435.75,0.9049,0.249156,3.631861163,4.914024349,-8.239748411,5.618683724
16.44753,21.106,4896.56,0.89854,0.285692,3.145135321,4.574642238,-8.418163527,5.487473436
12.07105,14.74985,4542.33,0.84896,0.388472,2.18538273,6.175260111,-8.560613332,5.493159085
15.68266,23.45344,6251.37,0.90506,0.209729,4.315378417,5.33708671,-8.270573548,5.5490925
18.21138,21.57245,5997.27,0.9056,0.236241,3.833373547,4.402598664,-8.260836252,5.638747139
14.70643,21.97818,3151.67,0.89192,0.419044,2.128463837,4.759723981,-8.604401827,5.477690166
16.18528,18.30046,5241.32,0.86596,0.34323,2.522972934,6.333802669,-8.541112369,5.462553287
15.76936,18.56547,5293.35,0.86634,0.324018,2.673740348,6.258922728,-8.566965772,5.467083817
18.21503,21.13006,5931.89,0.90104,0.248606,3.624369484,4.577202489,-8.297196579,5.584787672
21.67068,25.47338,6460.43,0.92566,0.173848,5.324536377,4.201200305,-8.106600592,5.604550544
8.91398,10.58359,4528.19,0.82644,0.483135,1.710577789,6.160602304,-8.628258507,5.490306408
11.10547,14.58181,4313.63,0.834,0.441071,1.89085204,6.222584393,-8.680570156,5.353032645
5.55912,10.84376,2454.25,0.71028,0.829215,0.856569165,9.485861257,-9.10758695,5.326355122
20.96143,23.11671,5827.87,0.8936,0.260837,3.425894332,6.24826322,-8.30166222,5.535746883
16.58003,20.79627,4734.74,0.89516,0.294171,3.042992001,4.526602223,-8.445492111,5.521986899
18.55155,23.10737,5927.42,0.91372,0.207175,4.4103777,5.100097931,-8.166029999,5.628238737
22.07082,26.39861,6521.14,0.92992,0.164631,5.648510912,4.00096655,-8.022542641,5.636857088
15.51519,19.76434,5950.78,0.88636,0.25532,3.471565095,6.001609818,-8.357253506,5.475322168
22.18606,25.23277,6429.47,0.92544,0.176702,5.237292164,3.943310796,-8.063660886,5.593047535
17.08224,21.45735,5886.69,0.90808,0.230351,3.942157837,4.575288739,-8.287997277,5.50682198
16.69148,19.87879,4820.9,0.88676,0.313678,2.826975433,5.086645063,-8.369758747,5.539185
22.16604,25.35437,6670.27,0.92916,0.166848,5.568901036,3.861627017,-8.05417309,5.662325572
16.15092,19.7893,5653.65,0.89544,0.260498,3.437416026,5.592266343,-8.40124673,5.47601646
10.86764,13.85765,4076.35,0.80882,0.47716,1.695070836,7.211152084,-8.621320894,5.377218608
19.28313,23.15744,6209.8,0.9216,0.196655,4.6863797,3.568872884,-8.153055376,5.568567596
12.79396,15.61163,4376.09,0.85824,0.390258,2.199160555,6.280764637,-8.631733904,5.455341237
15.12802,18.74753,4485.53,0.86428,0.37646,2.29580832,5.652333379,-8.61756561,5.400652015
23.38892,25.6978,6632.14,0.93068,0.164757,5.648803996,3.949662032,-8.018327089,5.597522788
14.54493,18.34733,5010.07,0.87524,0.326082,2.684110132,5.216637431,-8.577761441,5.410781051
10.24329,12.38075,4218.43,0.83342,0.475806,1.751596239,6.065927576,-8.669177965,5.477777944
19.25488,23.98368,6523.82,0.92766,0.178091,5.208910052,3.811437581,-8.044862961,5.63271077
13.00488,15.60005,5109.21,0.87612,0.316898,2.764675069,5.491906742,-8.403993625,5.542831987
14.41418,16.45019,3974.55,0.8742,0.398603,2.19315961,5.160188063,-8.553372639,5.531714979
17.65282,20.80247,5987.65,0.90592,0.224751,4.030771832,4.621795982,-8.254600074,5.605361767
13.87723,18.48138,4828.48,0.8625,0.352557,2.44641292,6.032258489,-8.46077103,5.567638211
13.26154,15.83515,4986.27,0.8737,0.340408,2.566625931,5.015207733,-8.529830948,5.532879173
11.60096,13.92238,4180.3,0.8314,0.447025,1.859851239,6.164435141,-8.691061363,5.410919236
16.88842,20.8595,5492.34,0.9055,0.245064,3.694953155,4.500642706,-8.356436601,5.483920489
10.00459,12.83225,3781.4,0.7952,0.581027,1.368611097,7.544231141,-8.760350398,5.475579165
10.01754,13.12579,4630.52,0.83592,0.425295,1.965506296,6.407052679,-8.687421534,5.498791734
14.96509,22.25131,5349.9,0.89402,0.26618,3.358704636,4.761927536,-8.387534099,5.493444726
25.11041,28.27978,6589.9,0.93452,0.154508,6.048359955,3.853506579,-8.023831447,5.548006071
12.99448,17.34521,4935.33,0.87338,0.334392,2.611844781,6.205577609,-8.531748068,5.424372079
8.27976,10.29854,3958.74,0.8047,0.580456,1.386323856,6.255399735,-8.762036287,5.446042783
15.19156,21.27737,5719.67,0.9017,0.242108,3.724370942,5.152498914,-8.335904953,5.464253196
16.88311,20.70298,4383.93,0.8804,0.347083,2.536569063,5.909660197,-8.440034775,5.569784536
17.40649,21.29841,5985.27,0.90536,0.238218,3.800552435,4.319623786,-8.257585829,5.659866496
17.55833,22.26359,5126.38,0.90684,0.258571,3.507121835,4.776210491,-8.361146557,5.560609581
18.40497,23.52802,6619.45,0.93016,0.161065,5.775059758,3.629035611,-8.028456533,5.634997548
11.80693,13.62721,4388.25,0.8407,0.428606,1.961475108,5.851156502,-8.681681323,5.418216691
11.31593,13.19421,4711.09,0.85994,0.404469,2.12609619,4.98545528,-8.543437644,5.600175135
14.69776,17.79846,5502.82,0.88788,0.28646,3.09949033,4.835942967,-8.391218704,5.556158222
22.06701,25.02145,6357.8,0.9265,0.174749,5.30189014,3.874289186,-8.099144425,5.641131724
22.971,25.33161,6632.27,0.92984,0.163749,5.678446891,3.999913505,-8.026206207,5.659921181
16.57012,20.81989,5784.94,0.90114,0.245457,3.671274398,4.988816265,-8.331554026,5.485487894
17.51054,19.60501,5293.75,0.8864,0.287671,3.081297732,5.548207293,-8.387900708,5.543018738
11.02548,14.21527,2712.55,0.81794,0.684096,1.195650903,6.536312799,-8.87748209,5.348567144
10.79809,13.76905,4775.5,0.8272,0.412677,2.004473232,8.891040211,-8.599788524,5.53281245
11.46736,14.93017,4571.74,0.85126,0.392297,2.169937573,5.832157982,-8.57427964,5.463730364
10.24913,14.1211,3868.22,0.82268,0.494133,1.664895888,6.728877803,-8.715935231,5.459172254
17.44172,20.72288,5023.97,0.89018,0.295277,3.014728543,5.285085463,-8.350500491,5.604473476
19.0468,22.61666,6378.2,0.91318,0.213598,4.275227296,3.966651702,-8.218783576,5.581802457
11.3192,13.97255,3407.33,0.8287,0.557361,1.486828106,5.810821363,-8.75299592,5.421451967
16.99958,21.83111,5795.55,0.91824,0.215546,4.260065137,4.278739399,-8.149934401,5.607718358
13.79658,17.4385,5167.58,0.8762,0.321562,2.724824451,5.628594608,-8.420453909,5.624765634
13.80964,16.54363,3928.26,0.87524,0.402038,2.177008144,5.212084901,-8.573221707,5.540743373
11.29157,15.03099,4754.51,0.8563,0.376065,2.276999987,5.86566837,-8.563262868,5.321987907
12.85273,16.87192,4582.16,0.84062,0.388396,2.164337429,6.814805434,-8.685194206,5.357520406
11.16593,14.88153,2949.72,0.84164,0.585082,1.438499219,6.100614777,-8.781124739,5.419036064
14.83145,19.44515,5647.62,0.89868,0.255329,3.519694198,4.608546381,-8.316841506,5.574574676
22.00272,24.18512,5956.84,0.92148,0.195236,4.719826262,3.996178382,-8.163805401,5.614184755
14.88135,19.60383,3789.95,0.87314,0.407035,2.145122655,5.457170715,-8.645185092,5.411641897
17.1035,21.72415,5825.13,0.9124,0.215436,4.235132476,4.354745798,-8.234647949,5.556968056
16.38922,20.51732,4755.09,0.88556,0.313213,2.827341138,4.59797694,-8.514791428,5.463742713
14.54561,20.08452,2829.25,0.85968,0.559587,1.536275861,5.420239572,-8.826741028,5.375913061
11.0696,13.11081,3384.02,0.81088,0.550351,1.473386984,6.925692023,-8.801378838,5.350825411
18.03744,22.42472,6155.97,0.9158,0.203529,4.499604479,4.025652561,-8.16795542,5.561057344
5.46321,10.30844,2608.24,0.70402,0.799276,0.880822144,10.65858366,-9.073252871,5.278947343
10.24524,14.09249,4214.94,0.82686,0.463479,1.78402905,6.624622032,-8.677855778,5.466004414
14.60722,17.6609,4553.92,0.86694,0.373965,2.318238338,5.791680356,-8.486907943,5.556545068
16.76192,19.06735,6129.87,0.92146,0.208497,4.419536013,3.211138083,-8.159331843,5.659766697
18.01803,22.77948,6090.91,0.92086,0.193332,4.763101814,4.09879593,-8.131320943,5.536663143
12.38143,15.44555,4902.11,0.86536,0.34311,2.522106613,5.351212105,-8.5006061,5.444878067
12.59928,20.33137,5681.69,0.88782,0.266295,3.333971723,5.170373916,-8.382506052,5.575175437
23.73521,25.93121,6952.49,0.93716,0.145253,6.451914935,3.426777448,-7.977991939,5.625180435
16.67665,19.29625,3917.75,0.88842,0.388047,2.289464936,5.353692538,-8.545309157,5.443646316
21.8887,26.1238,6763.52,0.9312,0.160347,5.80740519,3.846301102,-8.031190812,5.596289202
15.93548,19.26145,3674.09,0.8757,0.422258,2.073850584,5.504414961,-8.656185683,5.489688544
26.63312,30.31024,6915.31,0.9429,0.132604,7.110645229,3.19417561,-7.835098687,5.71550144
25.16456,28.90092,6972.5,0.94192,0.130514,7.21700354,3.511455805,-7.8960945,5.663958958
22.23952,25.96923,6794.93,0.92976,0.166784,5.574635457,3.737474377,-8.088702368,5.617978853
21.81482,26.34256,6788.01,0.9337,0.153702,6.074742033,3.642744456,-7.994945613,5.612676699
26.46414,28.12754,6543.39,0.92956,0.175945,5.283241922,3.631637077,-8.02042519,5.660942508
16.55,20.20363,5092.64,0.89154,0.280493,3.178475042,4.823513464,-8.419885349,5.543654114
21.07582,24.11694,6545.88,0.91152,0.214622,4.247094892,4.561096654,-8.210883143,5.60404645
14.82292,19.66452,4644.48,0.88396,0.318813,2.772659835,5.372609174,-8.519447774,5.49101733
11.96124,21.71035,5228.82,0.87724,0.307428,2.85348114,5.784566843,-8.463969504,5.472701548
17.84292,22.33813,5709.82,0.90606,0.227152,3.988782841,5.218734296,-8.195919857,5.586930537
21.87479,24.10252,6534.21,0.91416,0.200984,4.548421765,4.421835401,-8.191369098,5.608167958
16.56145,20.69287,4874.19,0.89384,0.299424,2.985198247,4.247353478,-8.446748273,5.488939592
15.63931,18.12851,3887,0.82858,0.439672,1.884541203,8.606680158,-8.678253682,5.44604828
19.29771,23.67986,6373.23,0.92722,0.180829,5.127606744,3.402817182,-8.06097653,5.654160455
15.60451,22.64579,4301.44,0.90838,0.294178,3.087858371,4.472889652,-8.368344143,5.47625519
13.0529,15.53462,5245.85,0.86766,0.31919,2.718318243,5.857099474,-8.455571854,5.52673925
14.83356,18.34722,4001.12,0.88964,0.366961,2.424344821,4.502225216,-8.515183534,5.481614592
9.93027,13.07579,3824.16,0.81864,0.51131,1.601063934,6.571151021,-8.766337626,5.374731368
16.93716,21.42454,5401.57,0.88834,0.279452,3.178864349,5.563880473,-8.308281059,5.608780386
9.76446,12.55242,2878.03,0.76406,0.618764,1.234816505,10.21727686,-8.91886789,5.296207049
12.20198,14.99425,4058.87,0.84346,0.450961,1.870361295,5.372757459,-8.640330465,5.581265259
9.74984,14.93047,2649.22,0.8097,0.736735,1.099038324,7.041274738,-8.984487496,5.327207254
17.63342,22.68288,6410.54,0.92094,0.183275,5.024907925,4.168511985,-8.194831597,5.602986355
11.6331,14.84166,4631.04,0.84282,0.399292,2.110786091,6.494816542,-8.577664025,5.453237185
16.4933,18.78296,4589.49,0.8739,0.362184,2.412861971,5.05895996,-8.592022577,5.434048692
8.94544,10.8629,3924.74,0.80484,0.570503,1.410755071,6.468036877,-8.735240418,5.456205549
18.37391,22.29805,5899.75,0.91496,0.21328,4.289947487,3.876520741,-8.220169558,5.541078173
18.47122,22.65952,5714.19,0.90062,0.246382,3.655380669,5.45729909,-8.227627596,5.667778856
11.64513,13.46476,3645.71,0.80638,0.550066,1.465969538,6.365247034,-8.856124179,5.333028982
9.61757,16.88687,4578.82,0.82348,0.415303,1.982841443,8.036329443,-8.606368449,5.407867354
13.34876,15.78377,4976.89,0.873,0.33293,2.622172829,5.150436853,-8.502390396,5.487428681
17.41957,22.92915,6238.78,0.91928,0.192479,4.776001538,4.555150961,-8.175790293,5.544611357
15.78401,19.97173,5799.47,0.90322,0.241702,3.736915706,4.6978877,-8.301021774,5.569998513
17.60096,21.07871,4259.56,0.89766,0.316953,2.832154925,4.743690147,-8.440276388,5.514835411
15.62663,19.58409,3953.98,0.88306,0.390681,2.260309562,5.503667622,-8.61109316,5.474753595
12.73568,15.45175,5124.83,0.8716,0.33261,2.620486456,5.521317359,-8.454288142,5.518444661
15.86233,18.08007,4816.75,0.85622,0.344977,2.481962566,5.680096794,-8.6871169,5.330090099
9.23519,11.51819,3641.85,0.80246,0.638836,1.256128333,7.21475207,-8.734598221,5.544937841
16.68689,20.53445,6178.28,0.91566,0.205693,4.451585615,3.807373594,-8.159997133,5.566700398
13.79297,19.66634,5973.51,0.90102,0.238747,3.773953181,4.820305817,-8.324817079,5.446254821
13.63518,15.63991,5025.76,0.87248,0.333119,2.619124097,5.246505331,-8.465236977,5.471166102
19.37513,22.393,6269.29,0.916,0.215971,4.241310176,3.671362617,-8.176897399,5.629369034
16.27242,21.89496,4900.24,0.89038,0.283421,3.141545616,5.768662394,-8.307058762,5.614792699
18.39154,22.33703,5294.01,0.89936,0.25753,3.49225333,5.410272303,-8.281182432,5.529961976
10.82465,12.55814,5021.4,0.86234,0.386362,2.231948276,5.00286107,-8.506818849,5.577392343
14.9493,20.19313,5762.72,0.8885,0.271645,3.27081301,5.27819545,-8.38966197,5.532451298
11.19605,14.1486,4268.77,0.83626,0.436881,1.914159691,6.607063407,-8.613861034,5.472857134
