Polymer density,FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CO2,log_P(MMM) - CO2
0.965,0.314,9.85657,15.58677,4270.1,0.82504,1.813952466,23.48117879,4.874970189
1.33,0.104,19.07281,21.5006,5496.38,0.88262,3.0495954,10.33419703,2.760854719
1.241,0.225,4.00605,4.53296,359.645,0.42808,0.292462305,29.42058667,1.197252783
1.09,0.26,30.32085,31.22149,3444.35,0.87546,2.48080863,12.62286832,3.598900024
1.33,0.403,12.85273,16.87192,4582.16,0.84062,2.164337429,12.48387503,-0.876148607
1.44,0.2104,8.2115,13.18197,2107.2,0.74676,0.781864136,22.91306568,2.521277455
0.965,0.314,11.78526,14.19441,4174.36,0.85066,2.042528465,13.43121074,4.858493689
0.75,0.29,13.61044,15.13602,2024.71,0.67406,0.842810987,24.73488782,4.620741604
1.33,0.403,9.86494,14.23152,4148.43,0.8103,1.666306795,11.73513104,-0.876148559
0.965,0.314,4.00605,4.53296,359.645,0.42808,0.292462305,29.42058667,4.853001607
1.306,0.166,11.11474,19.04992,3274.68,0.83008,1.520733106,19.71365503,1.38287629
1.311,0.149,4.80325,4.89776,375.271,0.42842,0.323949519,27.04844307,0.604764279
0.75,0.29,7.53577,10.93441,2715.93,0.68178,0.920187768,18.98917964,4.677434466
1.22,0.25,27.19689,29.1642,6966.92,0.95272,8.40237417,5.165348244,4.364450342
1.306,0.166,13.00488,15.60005,5109.21,0.87612,2.764675069,10.18540152,1.382884727
0.75,0.29,6.19526,7.22634,944.763,0.54226,0.397694186,21.88926007,4.653102313
1.241,0.225,6.73421,7.4185,882.806,0.51014,0.449134113,19.66810135,1.197268612
1.241,0.225,6.39708,7.09435,1965.67,0.6983,0.632329105,17.18556082,1.197266896
1.44,0.2104,4.49334,5.2699,639.599,0.53502,0.36831127,32.14621885,2.516752058
1.44,0.2104,4.0299,5.17293,466.605,0.47528,0.310158055,32.24697243,2.505827684
1.22,0.25,18.79228,22.95764,5809.44,0.92516,4.889050948,7.806445722,4.362464272
1.33,0.104,5.82023,8.52599,2463.1,0.67906,0.860898019,20.72140367,2.761203902
1.241,0.225,8.84641,11.52951,3231.95,0.74812,1.211587265,21.69026964,1.197250301
1.241,0.225,5.79316,7.36512,3073.49,0.70376,1.037201666,18.04141046,1.197267622
0.965,0.314,5.12266,5.62501,1157.78,0.5562,0.533729968,24.74454897,4.868178699
1.22,0.25,8.28295,10.33934,3457.73,0.78204,1.248009192,17.51982272,4.365332656
1.09,0.26,9.66184,13.61378,4889.42,0.8232,1.882413203,17.62812684,3.598754423
1.22,0.25,10.20666,12.85132,3877.09,0.82078,1.639163543,23.40533688,4.359294469
0.75,0.29,5.01622,7.94342,2838.59,0.70966,0.809128607,21.84362449,4.690108643
0.965,0.314,10.87614,13.38336,4973.13,0.8485,2.23878628,16.18109996,4.868211481
0.75,0.29,16.41064,23.25432,6182.2,0.91232,4.374922075,12.39000174,4.64102724
1.33,0.403,18.33678,20.92087,5099.6,0.87666,2.914747961,12.46794238,-0.876148641
0.965,0.314,21.81906,22.80877,4893.83,0.8702,2.721594801,11.58444896,4.871146116
1.418,0.152,4.95529,7.35231,1409.83,0.58552,0.610461631,20.93280283,1.896163825
1.33,0.104,5.89974,10.7427,2450.29,0.6826,0.894740223,20.88618446,2.760659619
1.22,0.25,20.7123,22.46908,4977.9,0.85416,2.803125523,17.77055922,4.349251383
1.386,0.1057,24.98142,25.19483,5204.43,0.90446,3.385702681,12.50721519,-3.024456617
1.44,0.2104,9.59824,13.65978,4068.63,0.81788,1.692411792,23.90412897,2.521415689
1.306,0.166,9.93982,10.09823,800.902,0.5615,0.458880544,18.34310374,1.382904358
0.965,0.314,4.29128,6.55703,1466.02,0.64516,0.54884813,18.72694326,4.934591334
1.241,0.225,27.35094,28.48678,2487.47,0.81282,1.672070041,15.70142996,1.197252268
1.386,0.1057,7.02354,7.18852,1310.73,0.59522,0.53514466,24.04619355,-3.024456616
1.09,0.26,3.95758,6.27152,549.659,0.47512,0.344035568,24.93029058,3.596768391
0.75,0.29,6.63764,9.89745,1326.22,0.66944,0.558453042,25.94567416,4.676826852
1.22,0.25,4.4286,7.2141,1047.88,0.53394,0.5053044,27.79604885,4.350012418
1.09,0.26,7.25044,12.37439,2756.69,0.72484,1.012490606,21.58013884,3.600313819
1.33,0.403,9.04871,14.96816,3759.76,0.79576,1.477276314,11.48017401,-0.876148564
0.965,0.314,20.09682,21.94786,1686.49,0.84808,1.55780796,23.78974452,4.868350067
0.965,0.314,8.3704,8.53124,820.299,0.54676,0.462603222,17.03103413,4.936493172
1.418,0.152,8.38768,14.42324,3938.83,0.8048,1.51758288,17.54021872,1.896152974
1.33,0.403,6.64984,10.72848,4494.51,0.76186,1.464011745,18.03493787,-0.876148529
0.965,0.314,13.91814,16.09669,3373.24,0.80218,1.532278552,15.55532582,4.82292403
1.09,0.26,4.44571,8.56032,909.271,0.62878,0.387762402,18.68045017,3.596345342
1.09,0.26,15.78499,19.74192,5901.54,0.89142,3.483252317,11.42135759,3.597495696
1.386,0.1057,5.22397,7.6925,1268.05,0.57298,0.592195562,27.99029072,-3.024456618
1.09,0.26,4.6547,5.27343,743.474,0.5214,0.448554714,27.27667405,3.602498041
1.311,0.149,3.93075,5.92167,1162.63,0.58732,0.673634082,24.29916668,0.604760606
0.75,0.29,5.00108,7.35274,417.226,0.4469,0.248279157,20.88137955,4.653978146
1.418,0.152,21.33892,23.67795,5715.96,0.90574,3.9247412,18.72267648,1.896143578
1.44,0.2104,13.31523,20.57355,5782.13,0.89216,3.369515134,13.24835011,2.521294995
1.33,0.403,5.71486,6.08117,1429.3,0.6051,0.567955697,19.08558485,-0.87614839
1.306,0.166,15.74639,17.28638,5116.74,0.87916,2.99351693,12.42542785,1.382879882
1.418,0.152,4.89996,7.21804,936.886,0.51688,0.491335469,23.43190667,1.896045879
0.965,0.314,24.6863,28.78951,7055.64,0.94448,7.085902918,5.903117439,4.876108765
1.44,0.2104,10.59805,15.08794,4732.08,0.83208,1.885028828,16.46541014,2.52133942
0.965,0.314,5.32516,7.56218,4706.13,0.77324,1.170864369,11.01862682,4.919652931
1.418,0.152,16.43081,18.42764,5186.99,0.88992,3.196746928,12.61861554,1.896126749
1.418,0.152,4.02088,4.65994,561.961,0.52146,0.439238875,26.19314074,1.896139779
1.22,0.25,3.67159,5.3558,868.877,0.55748,0.531505334,23.76095289,4.349984782
1.09,0.26,8.64703,12.02511,3440.64,0.74956,1.196615581,20.1632493,3.599424089
1.22,0.25,4.58543,5.90319,2248.59,0.65716,0.772952997,21.80140877,4.376387122
1.306,0.166,14.96878,20.18374,3780.47,0.82494,1.999815761,16.51145493,1.382880565
1.22,0.25,12.3762,14.35713,5969.08,0.8726,2.889097844,12.96442648,4.35818771
1.386,0.1057,30.84556,37.07235,4875.56,0.95242,7.160783429,11.34687619,-3.024456616
0.965,0.314,11.39125,13.65896,3453.87,0.79598,1.395051299,19.34534842,4.88856206
1.418,0.152,5.09508,6.08901,2301.02,0.66154,0.709586073,16.44498705,1.896221674
1.241,0.225,8.23246,8.54513,3154.74,0.78998,1.093953607,7.422583199,1.197255917
1.33,0.403,10.95263,16.11532,4114.66,0.83404,1.999817771,20.06298246,-0.876148564
1.44,0.2104,5.55178,6.21978,2629.43,0.7017,0.769949054,15.66354374,2.521712919
1.386,0.1057,4.05435,4.73204,319.964,0.4277,0.316451482,27.68026891,-3.024456634
1.33,0.104,8.96965,11.08195,4304.61,0.79948,1.543090853,20.05839332,2.760962004
1.311,0.149,5.83076,9.35338,2352.77,0.69466,0.805271254,39.34326494,0.604762809
1.33,0.104,5.55178,6.21978,2629.43,0.7017,0.769949054,15.66354374,2.761415268
1.33,0.403,5.27399,6.55516,1959.6,0.6337,0.738896727,23.9392286,-0.876148428
1.241,0.225,14.7388,20.30847,4192.02,0.83576,2.15314937,14.06428793,1.197258497
0.75,0.29,19.34029,23.57438,6751.32,0.92748,5.227124146,6.706845079,4.645717132
1.241,0.225,6.69779,16.53276,2255.65,0.7309,0.933043978,21.00901049,1.197268975
1.418,0.152,5.66439,10.32083,5098.1,0.77,1.382539779,15.6530151,1.896213454
1.33,0.403,13.73591,16.38727,5611.9,0.89304,3.14584735,8.631010512,-0.876148558
1.33,0.403,16.72908,17.20935,3574.77,0.8458,1.782008415,12.01019605,-0.87614853
1.241,0.225,5.60823,12.59507,2822.83,0.72258,0.956815013,17.61547433,1.197249199
1.311,0.149,7.1276,7.3057,1289.27,0.59548,0.534340733,22.93617997,0.604764583
0.965,0.314,4.95704,6.0526,720.619,0.49142,0.448691142,27.43334571,4.81686805
1.44,0.2104,6.68911,7.56745,1388.82,0.60116,0.558631392,31.05324972,2.521367072
0.965,0.314,4.82556,6.3973,807.619,0.517,0.361167192,23.55171279,4.857838932
1.09,0.26,3.76182,5.81331,904.746,0.55994,0.470949401,22.27063268,3.600638412
0.75,0.29,12.95779,15.27602,5487.8,0.86218,2.665615483,10.44840291,4.636727159
1.241,0.225,5.24933,11.33302,4884.86,0.76336,1.367815412,15.89612916,1.197273446
1.311,0.149,17.55901,20.01776,4266.6,0.89408,2.841759318,10.88741991,0.604759743
1.418,0.152,3.75974,4.5308,374.836,0.4411,0.339054705,28.10486782,1.896156776
1.311,0.149,11.16452,14.80058,4360.21,0.84106,1.874512461,11.45331974,0.604760181
0.965,0.314,3.69845,4.81728,298.785,0.47046,0.387605457,27.10369905,4.661397054
1.241,0.225,12.52819,19.50964,5638.5,0.87484,3.12151887,12.88774606,1.197255491
1.241,0.225,5.25211,5.8871,3067.58,0.68744,0.934650342,21.95898719,1.197272714
1.44,0.2104,4.17886,8.8325,1746.77,0.70274,0.618184697,26.85333625,2.521370432
1.311,0.149,5.07098,10.40468,2268.58,0.66682,0.799192681,21.55000141,0.604763436
1.311,0.149,8.75797,15.87955,4310.96,0.81248,1.762643618,19.09073869,0.604761888
1.306,0.166,12.07105,14.74985,4542.33,0.84896,2.18538273,11.0252772,1.382874379
1.386,0.1057,14.77018,19.38588,4997.98,0.88088,2.818121615,10.30932989,-3.024456617
1.418,0.152,10.2182,12.91531,4589.75,0.83784,2.066719948,13.05798417,1.896133507
1.311,0.149,25.26609,28.25495,7020.55,0.93918,6.84069836,6.759214543,0.604760565
1.386,0.1057,10.81192,12.88199,3953.42,0.80368,1.51237954,12.62020104,-3.024456617
1.418,0.152,11.12419,11.38543,4265.87,0.82832,1.894099461,10.40839122,1.896191007
1.33,0.403,14.98255,19.22627,4416.41,0.8686,2.405354586,24.57891147,-0.876148516
0.75,0.29,6.68273,13.22867,2154.54,0.721,0.810530375,24.59869129,4.677637255
1.311,0.149,7.4101,12.53717,3911.28,0.80214,1.369000787,10.07734279,0.604760968
1.44,0.2104,4.90874,14.98186,640.013,0.54528,0.368136431,20.72978557,2.520637103
0.75,0.29,22.1668,25.76537,6725.43,0.92686,5.643739192,8.738335868,4.647996628
1.241,0.225,7.66066,12.7039,1164.32,0.57256,0.633528923,21.72742763,1.197176912
1.241,0.225,10.77626,15.96697,4774.87,0.83282,2.085485838,12.04102246,1.197258239
0.965,0.314,4.93164,5.53296,858.384,0.5458,0.477766106,28.51819453,4.771283365
1.418,0.152,24.48449,26.54983,6016.27,0.93334,5.557977228,8.170820733,1.896141912
1.22,0.25,10.46259,14.75594,3524.12,0.8317,1.505118707,20.00422219,4.353180581
1.386,0.1057,15.59752,20.69335,5465.16,0.9023,3.490036204,9.065773649,-3.024456617
1.22,0.25,10.36083,13.29625,4021.21,0.82422,1.702895182,23.38543626,4.36307518
1.306,0.166,17.55901,20.01776,4266.6,0.89408,2.841759318,10.88741991,1.382880289
1.418,0.152,19.92791,21.48082,2818.6,0.8119,1.596405679,21.29130067,1.896125713
0.75,0.29,5.59471,9.38154,1604.12,0.68288,0.65523561,22.88351681,4.668027603
1.44,0.2104,29.44337,32.71646,3668.6,0.89314,2.800005016,15.88264857,2.521342582
1.241,0.225,4.58071,5.07924,782.685,0.53294,0.388160147,32.98539192,1.196952544
1.33,0.403,14.34218,17.93391,5561.78,0.87506,2.698770062,8.501681445,-0.876148533
1.386,0.1057,4.06751,6.23381,104.47,0.42664,0.155008792,23.96989246,-3.02445662
1.306,0.166,14.67985,18.28194,4066.43,0.84554,1.962060124,16.15760432,1.382885756
1.44,0.2104,6.30763,7.09807,1135.13,0.59022,0.413056106,18.36988442,2.521658209
1.386,0.1057,5.56875,8.59092,1820.05,0.64714,0.647141941,31.19462801,-3.024456617
1.33,0.104,10.22388,13.52073,4571.3,0.82036,1.905571583,17.13514599,2.760701217
1.386,0.1057,8.16815,10.52737,3199.82,0.73192,1.01319793,21.69799952,-3.024456616
1.44,0.2104,4.61939,10.60263,3171.54,0.70852,1.062283913,19.06162935,2.521622391
1.418,0.152,23.90156,28.06624,6315.92,0.9257,5.563134394,7.617797463,1.896151442
1.33,0.403,10.2733,24.28264,4718.11,0.84228,2.076929336,15.65157071,-0.876148517
1.311,0.149,8.04507,8.8545,2063.91,0.68774,0.729107365,18.85387896,0.604763603
1.09,0.26,10.92278,15.23895,4383.74,0.84804,2.015926974,11.21642061,3.597766441
1.241,0.225,8.92729,14.74474,1741.21,0.6879,0.831314163,32.99070017,1.197233316
0.965,0.314,8.73086,10.09778,2158.69,0.70838,0.830864363,16.1158164,4.908151233
1.311,0.149,7.99297,11.60238,4886.8,0.81154,1.710110967,11.82887108,0.604761093
1.44,0.2104,10.34284,10.43782,620.812,0.55304,0.498000936,17.01732099,2.521463287
1.241,0.225,7.46673,9.06566,2614.65,0.70354,0.934288772,18.46246865,1.197269013
1.44,0.2104,12.58541,20.43867,5685.21,0.88712,3.296777622,14.66007583,2.521183311
1.306,0.166,7.46213,9.90019,2019.37,0.69592,0.769652732,18.20667157,1.382870452
0.965,0.314,3.94305,7.44579,1293.18,0.57794,0.57403085,26.73462082,4.887437528
1.33,0.104,4.84046,6.75607,1702.93,0.63134,0.554858328,18.57394793,2.761371361
1.306,0.166,4.78997,6.73931,1190.66,0.56306,0.523791362,21.30019098,1.382899619
1.241,0.225,20.3586,24.04343,4986.13,0.87902,3.002609717,9.967004352,1.197256268
1.33,0.403,12.38166,14.97872,5958.13,0.87832,3.087295032,12.45671589,-0.876148556
1.33,0.403,4.00684,5.70065,564.198,0.51958,0.328063241,24.18679022,-0.876148576
1.44,0.2104,11.39532,13.30613,2046.56,0.76068,0.836498556,22.42382341,2.521209436
1.44,0.2104,5.43889,6.29847,664.428,0.50736,0.455742594,27.64855422,2.519443032
1.386,0.1057,7.94106,15.02876,3670.02,0.8106,1.360304483,10.55245295,-3.024456617
1.241,0.225,7.12733,7.30662,1275.54,0.5947,0.532503582,22.83921289,1.197275328
0.965,0.314,5.71174,6.42663,1044.46,0.60638,0.383280239,25.28544967,4.909973463
0.965,0.314,3.9272,4.89671,1094.62,0.5883,0.442706962,39.94360232,4.793197885
0.75,0.29,4.94322,5.11017,348.373,0.46644,0.311743515,22.39804081,4.601136543
0.75,0.29,29.98846,34.52589,5005.47,0.95526,7.496468594,13.29359877,4.667601001
1.306,0.166,5.67945,6.24089,319.417,0.44108,0.29159615,25.52994145,1.382831475
1.241,0.225,4.25994,5.57218,1369.5,0.5393,0.506541933,24.79116381,1.197267453
1.33,0.104,7.75365,10.89056,3387.43,0.74252,1.21494746,18.78935178,2.760143701
0.965,0.314,25.24692,27.36944,3671.57,0.87274,2.313886127,16.23264976,4.854088825
1.33,0.104,6.17686,8.70352,1314.29,0.63354,0.572386253,18.70597457,2.761278532
1.386,0.1057,18.21503,21.13006,5931.89,0.90104,3.624369484,10.20186165,-3.024456617
1.311,0.149,6.28305,7.33926,1966.75,0.65154,0.714525415,17.92470572,0.604763296
1.44,0.2104,11.00248,15.65428,5358.84,0.85262,2.48517847,15.9687333,2.521218307
0.965,0.314,5.0191,7.12952,364.382,0.42748,0.217066545,21.7265035,4.883450731
1.44,0.2104,8.80719,10.21446,3268.72,0.72402,1.104803933,19.96851466,2.521503193
1.09,0.26,15.80588,23.05531,5814.77,0.91058,4.174578797,9.120150908,3.59808481
1.241,0.225,12.53223,15.50198,3417.78,0.80148,1.649403915,23.84757177,1.197260225
1.33,0.104,12.04663,15.14446,5313.97,0.84122,2.169485056,13.56898531,2.760770643
1.386,0.1057,8.15613,16.35735,2985.09,0.80228,1.219042641,23.25070605,-3.024456617
0.75,0.29,4.26488,4.95272,316.35,0.42548,0.292820569,27.36312343,4.39965796
1.22,0.25,5.04516,6.65259,923.694,0.5525,0.470645359,36.23514234,4.33871255
1.09,0.26,6.72456,13.18662,2147.96,0.72276,0.818894069,24.77685769,3.602492606
1.33,0.104,5.95231,12.32799,2594.38,0.71734,0.894137884,20.84770952,2.761094702
0.965,0.314,4.08263,5.24587,1560.87,0.62306,0.577870525,20.48576518,4.911472995
1.386,0.1057,9.88681,11.25321,2525.06,0.72208,1.102267489,14.22677043,-3.024456616
1.33,0.104,10.58324,14.54681,3961.56,0.81196,1.680339064,13.53873052,2.760791952
1.306,0.166,6.24008,6.85464,1439.89,0.6169,0.529409745,23.29475792,1.382895873
1.386,0.1057,3.66008,9.63598,928.981,0.61576,0.609168794,21.90866282,-3.024456616
1.33,0.403,6.76783,8.36355,1063.58,0.56354,0.423548688,21.45138492,-0.876148488
1.33,0.104,18.43645,22.53001,6462.76,0.9206,4.941226987,7.493208399,2.76069863
0.965,0.314,15.97887,19.91934,5337.94,0.89968,3.481073635,10.95790044,4.867449333
0.75,0.29,6.28426,10.25044,1856.95,0.70382,0.649538101,28.95083445,4.64982244
1.22,0.25,11.63652,15.4719,3387.12,0.8446,1.49427748,10.37893495,4.356225697
1.44,0.2104,5.45118,6.46968,1123.13,0.5422,0.522854388,25.80820304,2.520686922
0.75,0.29,3.96893,6.00569,202.584,0.52692,0.465292066,25.36712462,4.37404682
1.44,0.2104,9.97441,14.52433,3861.24,0.806,1.647867484,17.98106892,2.521241811
1.33,0.403,19.06062,21.30077,5286.36,0.89052,3.42719915,17.28507811,-0.876148595
1.311,0.149,3.69478,11.33313,1467.87,0.65444,0.704904083,14.66551578,0.604747717
1.44,0.2104,16.71746,16.78888,1961.59,0.77044,1.080223156,15.6726262,2.52169575
1.22,0.25,8.06729,15.38736,3683.29,0.74862,1.42669289,15.93213163,4.358546068
1.44,0.2104,8.55613,10.88811,2713.4,0.69748,0.993466436,20.84427279,2.521550994
0.75,0.29,14.51847,18.83895,5142.32,0.86168,2.69525153,11.96946408,4.619210368
1.241,0.225,22.61653,25.96108,5107.88,0.926,4.621404188,8.634122846,1.197261717
1.386,0.1057,10.99264,12.90386,4487.56,0.82778,1.923204706,18.74937737,-3.024456617
1.33,0.403,20.6259,27.53418,4351.1,0.88062,3.086234571,15.2462095,-0.876148533
1.22,0.25,5.28462,7.52132,4773.59,0.76688,1.172321545,10.82942546,4.375078391
1.306,0.166,5.11829,6.27903,1042.19,0.55842,0.388744631,31.31569301,1.382876957
1.33,0.104,6.72598,9.46149,1886.94,0.72764,0.550325216,20.20129267,2.761244395
1.09,0.26,15.80027,18.43344,5267.5,0.86286,2.536249563,15.19149764,3.597908016
1.44,0.2104,4.10064,4.8322,679.338,0.532,0.418861358,29.95695432,2.519806705
0.965,0.314,9.97272,12.6239,1859.95,0.68902,0.854604809,17.72525335,4.912314138
1.33,0.104,3.82869,5.76124,1080,0.57272,0.450113566,21.58724364,2.760734107
1.44,0.2104,3.94411,5.155,699.82,0.56988,0.465177784,24.16930468,2.520254867
1.22,0.25,4.28444,5.65806,664.674,0.49896,0.414966609,27.0094775,4.251840439
1.311,0.149,5.69321,11.60551,3098.82,0.73458,0.971046276,16.51861581,0.604762997
1.33,0.104,4.44483,7.25725,1279.54,0.59316,0.500641458,21.30715647,2.761046927
1.44,0.2104,12.9038,16.69233,6587.52,0.8929,3.784500882,13.82317091,2.521267083
1.311,0.149,9.83981,13.10711,4471.87,0.81212,1.733476772,16.83795746,0.60475827
1.241,0.225,8.18429,11.53039,2987.37,0.76784,1.035060546,29.03661959,1.197263454
1.33,0.403,5.9743,7.4254,1928.96,0.69778,0.497855976,24.46540777,-0.876148415
1.09,0.26,9.92843,16.71776,4694.49,0.83336,2.092381548,15.49101483,3.599303592
1.418,0.152,36.43313,36.78756,2954.66,0.85506,2.554492005,17.53175919,1.896122908
1.33,0.403,16.09928,18.17332,5970.63,0.91224,3.932747025,6.878803234,-0.876148528
1.386,0.1057,16.85221,20.39066,5971.53,0.90504,4.20631896,10.25931562,-3.024456617
0.75,0.29,18.87984,21.24626,3514.51,0.84328,2.073362329,15.584462,4.624372746
1.241,0.225,16.25378,18.79534,5926.99,0.89022,3.312890285,9.244804277,1.197253359
1.418,0.152,12.40067,20.68184,5532.88,0.87198,2.974467432,13.36712854,1.896129969
0.965,0.314,3.73544,4.81498,589.836,0.53362,0.327677787,47.60563357,4.774505439
1.33,0.104,8.02038,12.23219,1678.62,0.64588,0.757099419,26.88323017,2.759707999
1.241,0.225,5.14016,6.27181,971.491,0.52384,0.476218182,43.81095016,1.197227956
0.965,0.314,6.60227,9.41161,3568.49,0.74736,1.100719615,17.73531625,4.929287729
1.386,0.1057,21.18405,24.54497,5462.81,0.91136,4.391969389,10.55087175,-3.024456617
0.965,0.314,10.0544,12.60021,3938.49,0.82602,1.576632806,14.02905292,4.862447165
0.965,0.314,10.84114,11.21149,1298.71,0.63396,0.560525548,21.99890846,4.941005137
1.311,0.149,4.35003,4.8099,444.516,0.47026,0.357161302,29.075889,0.604747855
0.965,0.314,15.7166,19.51701,5319.73,0.90042,3.384655866,13.64575663,4.869428395
1.33,0.403,15.32943,18.0896,4853.65,0.87658,2.607076682,14.61098199,-0.876148527
1.241,0.225,5.33808,6.56785,1901.46,0.66442,0.60867733,16.91722121,1.197274367
1.44,0.2104,14.21545,15.69477,4962.09,0.8749,2.62315234,11.08130164,2.521317944
1.386,0.1057,21.63714,24.05291,5920.94,0.9124,4.164137484,12.67478161,-3.024456617
0.75,0.29,6.72961,13.20706,2159.04,0.72344,0.822350697,24.5488656,4.677004914
1.386,0.1057,8.42885,12.93236,3869.8,0.78672,1.371727475,18.41032838,-3.024456616
1.386,0.1057,17.50794,21.11145,4298.84,0.82786,2.278089493,21.21402511,-3.024456617
1.33,0.104,5.70388,7.44729,2262.58,0.66684,0.754528256,23.40815013,2.761292455
1.386,0.1057,7.40998,8.39033,1379.39,0.66706,0.5516403,21.53034953,-3.024456616
1.311,0.149,11.93922,17.31657,5265.58,0.8677,2.652000232,10.1133227,0.604760152
1.44,0.2104,17.55269,20.34201,4176.8,0.88176,2.42428908,11.97490284,2.52137028
0.965,0.314,4.18958,4.87973,339.865,0.4278,0.223107653,42.98176456,4.594427192
1.09,0.26,4.3746,5.22265,659.957,0.51326,0.378968664,25.81311075,3.597015538
1.33,0.403,16.51647,20.1183,5623.49,0.89954,3.337488777,7.528231449,-0.876148548
1.241,0.225,17.57439,19.67795,3043.04,0.7912,1.428264547,35.14313973,1.197251533
0.75,0.29,7.65071,11.74612,4188.19,0.79356,1.485430405,16.2136844,4.657349571
0.965,0.314,11.77842,14.66612,5414.7,0.86038,2.628856372,15.43006484,4.860531936
0.75,0.29,18.44256,21.72889,5331.34,0.87842,2.951908246,11.03507514,4.657857594
1.418,0.152,9.89092,10.03622,1208.74,0.6104,0.63534888,18.54421091,1.896214899
1.22,0.25,5.99885,8.43305,1089.36,0.62144,0.451910351,16.37562824,4.370516188
0.965,0.314,6.19526,7.22634,944.763,0.54226,0.397694186,21.88926007,4.880399141
1.09,0.26,5.15865,7.26305,1108.03,0.53866,0.49197187,26.0455706,3.599033016
