PLD,LCD,ASA,Porosity,Density,Pore volume,Qst N2,log_P_0(N2),log_P(N2)
5.04943,5.38089,1376.02,0.63944,1.1373,0.562243911,11.5410412,-9.097359709,5.319139765
5.71174,6.42663,1044.46,0.60638,1.58208,0.383280239,10.72468045,-9.397751884,5.243543021
6.25721,7.64843,422.397,0.50722,1.71749,0.295326319,16.71920808,-8.860102312,5.593267525
3.86427,5.06012,1477.46,0.6231,0.990442,0.629113063,13.09043852,-9.211541805,5.16122657
3.71458,5.12124,1485.68,0.61878,0.992666,0.623351661,12.93036345,-9.232155626,5.14756542
3.86236,4.33279,227.909,0.44304,1.23597,0.358455302,17.95199448,-8.831106214,5.555295252
4.8596,7.11279,525.794,0.48876,1.37449,0.355593711,11.54261334,-9.524497386,5.153235453
3.826,4.92087,387.706,0.50744,1.19226,0.425611863,18.91726247,-9.403854835,4.739253243
4.70396,5.89761,1105.65,0.54338,1.14377,0.475078031,14.44942246,-8.972422626,5.376671484
8.92731,10.28423,3392.53,0.76974,0.565579,1.360976981,7.4182228,-8.932579675,5.301404781
8.88209,10.65657,3353.08,0.7691,0.568939,1.351814518,7.418437095,-8.938416661,5.307863303
9.01667,10.80975,3121.04,0.76484,0.57877,1.32149213,6.729239968,-8.950936945,5.184369156
8.99871,11.06486,3124.19,0.76458,0.578861,1.320835226,6.749038246,-8.947589515,5.18475285
8.54355,11.63304,3288.46,0.7625,0.576845,1.321845556,7.333713837,-8.970426244,5.24423014
8.06777,8.57419,1698.02,0.60346,0.978062,0.616995651,12.71476465,-9.504741168,4.935677542
4.57547,5.99371,1838.85,0.6336,0.952092,0.665481907,13.02250046,-8.861776789,5.472550775
5.06853,6.59983,702.589,0.52188,1.38828,0.375918403,11.48394904,-9.009795121,5.489236719
4.14635,5.4452,849.289,0.55878,1.16308,0.480431269,14.57029815,-9.157741247,5.236509314
4.66623,6.1259,1537.3,0.59642,1.0094,0.590865861,14.36676285,-9.065871457,5.331485362
5.04349,5.3893,367.239,0.48644,1.74291,0.279096454,12.46989307,-9.862053561,4.766116804
5.01707,5.25063,235.092,0.45496,1.46007,0.311601499,11.20629255,-9.342383721,5.107740416
4.81637,6.08949,1401.4,0.5839,0.94328,0.619010262,14.10059084,-9.108261236,5.214718783
7.04787,7.1779,1294.2,0.59806,1.13503,0.526911183,11.214118,-8.411401737,5.938672705
6.69761,13.20708,2195.32,0.72346,0.878357,0.823651431,12.22472619,-9.205279405,5.180558329
5.79316,7.36512,3073.49,0.70376,0.678518,1.037201666,10.75811028,-9.184211413,5.103178953
5.78241,7.33818,3087.38,0.7054,0.675641,1.04404558,10.73734823,-9.145200048,5.104157626
5.72246,7.3374,3227.75,0.7052,0.669934,1.052641006,10.64936873,-9.182299444,5.113040089
4.23256,11.10172,1859.66,0.64436,0.888211,0.725458253,11.09550493,-9.504281222,4.906853548
5.3716,7.19018,576.154,0.46366,1.13147,0.4097855,12.72755757,-8.99916172,5.30752047
5.62836,7.13781,576.757,0.46362,1.22808,0.377516123,12.80713693,-9.053719829,5.360356412
4.47342,6.5158,2588.28,0.69076,0.877848,0.786878822,10.92996777,-8.830010077,5.536237605
6.05766,14.24977,1944.96,0.74626,1.03274,0.72260201,6.907872319,-9.381684356,5.115132868
4.77135,5.69712,753.147,0.52992,1.53417,0.345411525,13.02683631,-8.879205296,5.692492134
6.80377,7.04016,2238.38,0.66554,0.930569,0.715196831,14.0114305,-9.034939468,5.356614705
6.75464,6.9686,1918.86,0.6558,0.970836,0.67550029,14.85382933,-9.010037753,5.383753809
8.34107,8.50715,820.492,0.52252,1.18054,0.442611009,9.660538552,-8.890190833,5.58442027
8.3704,8.53124,820.299,0.54676,1.18192,0.462603222,9.877010433,-8.863111505,5.685611006
6.46187,10.7636,2491.22,0.70284,0.754034,0.93210651,8.873520591,-9.064611222,5.285051897
11.11801,25.84424,2993.2,0.83732,0.527457,1.587465898,6.442207185,-8.879628351,5.279607505
4.8127,6.05449,485.792,0.47448,1.78797,0.26537358,13.09461055,-9.092623742,5.547879761
3.8221,5.4847,212.345,0.44154,1.96889,0.224258338,16.04577954,-9.748151759,4.916057184
9.48231,10.23495,723.644,0.58966,1.57268,0.374939594,11.51437947,-8.772151124,5.761681974
13.26042,14.92091,5206.98,0.85268,0.364732,2.33782613,5.40931771,-8.667053247,5.383048643
14.48863,15.28058,5143.11,0.8575,0.352218,2.434571771,5.335202765,-8.634232011,5.407417032
3.89316,6.4105,580.433,0.5786,1.19065,0.485953051,15.028612,-10.28694488,3.807067868
3.72145,4.59496,456.908,0.49376,1.21451,0.40655079,17.6906087,-9.810022106,4.534804716
4.4159,5.81668,594.288,0.48732,1.29937,0.37504329,14.65323252,-9.411580532,5.052330686
4.40654,5.75711,573.233,0.48078,1.31802,0.364774434,14.84619177,-9.390811856,5.028338503
4.86854,6.23826,632.895,0.52482,1.64521,0.31899879,14.40564221,-8.888813684,5.428027609
4.28071,5.21348,593.651,0.50806,1.82071,0.279044988,12.3600651,-9.346201419,5.187371456
5.58858,10.47061,1822.57,0.68036,0.777087,0.875526164,9.654902458,-8.967462858,5.39568909
10.81985,11.37157,1235.41,0.63864,1.17979,0.541316675,8.945138657,-8.68982658,5.726413148
5.78406,7.70786,884.827,0.5531,1.38137,0.400399603,8.711615036,-10.24762996,4.271818252
10.83475,11.48256,1245.45,0.64072,1.17217,0.546610133,8.807137694,-8.754447686,5.775683272
10.84702,11.49062,1254.53,0.64058,1.17541,0.544984303,8.82711888,-8.733781475,5.802535603
6.00066,8.56369,2472.15,0.64792,0.853114,0.759476459,11.74132032,-9.048764396,5.358241782
4.69235,5.56221,299.897,0.41664,1.46678,0.284050778,14.84326927,-9.535117374,4.831062539
4.26843,7.50874,2202.49,0.63334,0.807576,0.78424817,11.82514484,-9.0550531,5.264284264
6.48381,8.3742,1634.54,0.69526,1.28778,0.539890354,7.173499555,-9.483097448,5.179587742
5.01575,5.55628,825.183,0.56068,1.55799,0.35987394,10.41672486,-9.316699971,5.308943009
6.17315,8.62656,1467.01,0.62022,1.08027,0.574134244,10.96390123,-9.407684415,5.11177314
4.56068,6.24288,1670.72,0.62264,1.07396,0.579760885,14.25077551,-9.082119162,5.319960414
4.15949,4.41725,794.762,0.53562,1.15817,0.462470967,13.59384543,-8.906061132,5.578962506
4.79302,6.85041,748.712,0.5169,1.28666,0.401737833,11.73934858,-9.291426872,5.200237673
4.81417,6.86024,753.138,0.52028,1.27918,0.406729311,11.65825179,-9.329582029,5.197909013
4.67285,5.69723,1043.32,0.60696,1.60096,0.379122526,10.10723604,-9.42400271,5.261585515
4.67382,5.86599,1122.63,0.61658,1.53817,0.400852962,9.349539523,-9.552307924,5.044139169
8.86133,13.45467,3849.89,0.8106,0.559007,1.450071287,6.057660155,-8.961122537,5.27175595
4.5915,5.03461,548.837,0.45434,1.23766,0.367095971,16.7664264,-8.647072002,5.526998301
7.93969,15.08014,3713.28,0.80784,0.589901,1.369450128,5.448040743,-9.158681463,5.021268051
7.93508,15.07409,3656.32,0.80886,0.591689,1.367035723,5.467394328,-9.152875351,5.101252172
9.82354,17.30249,3818.7,0.8459,0.511068,1.655161348,4.952713054,-8.90870137,5.265084169
7.36025,9.10711,995.031,0.66538,1.61302,0.412505735,7.70446661,-9.131468401,5.565210161
7.43469,9.28653,1214.19,0.68896,1.34679,0.51155711,7.555569158,-9.046020875,5.540625693
3.88211,5.03386,185.767,0.49382,1.55505,0.317558921,16.54648358,-9.490233183,4.979407315
4.07874,6.01158,1355.5,0.58196,1.03866,0.560298847,13.04852547,-9.178603259,5.209262009
3.96749,5.91977,1213.69,0.57476,1.05921,0.542630829,13.36412509,-9.458094698,4.893250237
3.89416,5.7298,1161.84,0.57036,1.06894,0.533575318,13.55921087,-9.451087662,4.913496982
4.06358,5.93857,1276.04,0.57496,1.05075,0.547190102,13.25785026,-9.372938856,4.984620799
4.00314,5.95596,1251.36,0.57552,1.05093,0.547629243,13.11814779,-9.328297503,5.162125373
3.83278,5.63762,1133.51,0.56848,1.07445,0.529089302,13.52732516,-9.571513891,4.853381549
4.12997,5.91912,1246.73,0.5761,1.04225,0.552746462,13.1887723,-9.44308584,4.909903045
4.12403,5.91757,1214.32,0.57642,1.04313,0.552586926,13.22382812,-9.418041359,4.880080932
9.06734,26.2956,3025.59,0.82684,0.576598,1.433997343,6.044663745,-9.071230779,5.215360993
8.97115,26.23164,2337.02,0.82642,0.749461,1.102685797,5.98955305,-9.158678097,5.225808396
5.14986,6.85321,1044.34,0.5355,1.08872,0.491862003,13.09393135,-8.992161632,5.445416244
5.05601,6.64353,997.163,0.51948,1.10291,0.471008514,13.04070792,-9.021383924,5.400793345
5.1354,6.79283,1010.69,0.54426,1.12265,0.484799359,13.50242611,-8.982872441,5.51305032
5.14759,6.84998,1016.08,0.5421,1.11831,0.484749309,13.46893641,-8.948319527,5.406327606
5.14075,6.86758,1033.82,0.54564,1.11182,0.490762893,13.41460948,-8.988440633,5.303789921
5.16192,6.89118,1046.18,0.55016,1.10372,0.498459754,13.47073466,-9.009470426,5.449588633
5.12762,6.87389,1009.78,0.54626,1.11455,0.490117088,13.482049,-9.013238417,5.454659827
8.73086,10.09778,2158.69,0.70838,0.852582,0.830864363,8.823454598,-9.271187342,5.036185372
4.50888,13.77124,1987.24,0.69716,0.959384,0.726674616,10.09567562,-9.276315739,5.164555018
7.39464,11.89701,2132.79,0.68086,0.776883,0.876399664,8.886306328,-9.122241796,5.211816842
5.72913,6.28215,744.007,0.50794,1.2974,0.391506089,10.18729833,-9.266306161,5.192073192
4.02227,8.79809,1718.25,0.6939,1.10229,0.629507661,9.260701944,-9.847198922,4.737429169
5.28654,6.4229,1923.24,0.66882,0.928973,0.719956339,10.72025354,-9.060058792,5.222011168
5.0687,6.55973,1938.53,0.67428,0.921332,0.731853447,10.60565534,-9.121109012,5.260508436
5.69683,8.47376,2047.38,0.6845,0.880009,0.777832954,12.06445231,-9.296981812,5.064503859
4.41454,5.87539,642.835,0.52,1.26001,0.412695137,14.46921148,-9.639346548,4.851849735
13.16757,14.01468,2268.33,0.7446,0.723032,1.029829938,6.855361449,-9.411851557,4.956786631
3.64573,5.13248,324.87,0.55012,1.27033,0.433052829,14.36846718,-9.204173746,5.309649837
3.68593,5.11588,667.721,0.54848,1.26749,0.432729252,14.37804264,-9.221887301,5.303693339
3.85549,5.12179,836.799,0.5506,1.24019,0.443964231,14.18040168,-9.032562097,5.42946604
4.921,6.52238,824.364,0.54514,1.46143,0.373018208,10.45006738,-9.410104653,5.090174169
3.86113,5.42382,484.606,0.45198,1.28962,0.350475334,17.29058001,-9.422601483,4.961842027
9.22489,11.97495,2250.76,0.7649,0.937417,0.815965573,7.155601961,-9.320159885,5.151576399
4.58543,5.90319,2248.59,0.65716,0.850194,0.772952997,12.83696028,-9.129767474,5.202708275
5.86323,9.7712,2566.11,0.67434,0.773292,0.872037988,9.836280867,-9.125812035,5.201797839
4.08181,4.65057,563.912,0.5178,1.14596,0.451848232,17.39240563,-8.885562027,5.2832922
6.2427,7.38415,847.428,0.53642,1.11891,0.479413,11.60269251,-9.712310006,4.80850642
4.09789,5.30875,1085.41,0.56096,1.03603,0.541451502,14.16905082,-9.571316976,4.901184736
5.04479,6.16109,725.101,0.56428,1.68509,0.334866387,11.68508621,-9.785667312,4.866234813
4.59016,5.3607,875.531,0.5299,1.2053,0.439641583,14.2594856,-8.910298906,5.503471138
7.30655,9.39066,1474.49,0.62894,1.12702,0.558055758,10.10201032,-9.540620602,4.952126775
7.27933,9.98256,2532.7,0.7429,0.808976,0.918321434,4.999584565,-9.309172388,5.007809866
3.89151,4.56016,371.847,0.4509,1.54463,0.291914569,15.90971047,-8.949698846,5.470402438
3.89522,4.62845,767.567,0.53092,1.17508,0.451816047,17.21205562,-8.886462158,5.493085987
4.39323,4.98641,572.466,0.5217,1.53429,0.340026983,12.4345086,-8.888802122,5.606378689
5.56303,6.07104,999.988,0.57246,1.4189,0.403453379,12.15997187,-9.358860392,5.124788161
5.80939,6.97691,820.153,0.52362,1.4748,0.355044752,12.31367954,-8.549490453,6.040801915
5.69177,6.87611,788.589,0.5194,1.52398,0.340818121,12.2477564,-8.843715102,5.66556213
5.9564,7.42228,1164.71,0.55142,1.07433,0.513268735,11.36372504,-9.129987143,5.293202479
4.97595,6.49065,932.568,0.56124,1.07139,0.523842858,12.0306731,-9.305076263,5.091221404
4.15157,6.64322,1130.23,0.63196,1.41271,0.447338803,10.85335884,-9.650685827,4.958820562
6.90793,10.93877,3249.33,0.76476,0.690693,1.107235776,8.546836035,-9.043338286,5.299701007
3.76231,5.10341,707.215,0.53974,1.31458,0.410579805,15.80677135,-9.030224169,5.39189799
3.87051,5.13433,739.328,0.54742,1.31108,0.417533636,15.78186845,-8.947492176,5.453080264
3.73927,5.08356,692.591,0.5431,1.32275,0.410584011,15.98092635,-9.039169852,5.348965933
4.30274,5.68782,235.111,0.42452,1.59459,0.266225174,14.90951716,-9.424342114,5.104182823
7.42233,10.03238,2862.97,0.73598,0.749914,0.981419203,7.53042307,-9.026545507,5.273518435
6.34609,8.73473,1242.74,0.636,1.3133,0.484276251,9.031067353,-9.361709835,5.197041204
4.43575,5.5254,1139.51,0.59884,1.26722,0.472561986,12.47441598,-10.09697335,4.496543607
5.40039,7.36413,2459.37,0.65382,0.881375,0.741818182,11.00671851,-9.149931819,5.196792166
3.73408,4.95925,466.033,0.45906,1.25635,0.36539181,17.06621696,-9.053481195,5.34711516
3.74227,4.92905,465.188,0.46038,1.262,0.364801902,17.19576183,-9.044221485,5.295234252
4.92239,7.53158,2887.73,0.67898,0.767101,0.885124645,10.16351498,-8.948451585,5.397602981
5.31352,6.19077,1727.81,0.63064,0.976178,0.64602972,12.50452704,-8.730863353,5.586802855
4.04163,4.89933,216.658,0.47074,1.32671,0.354817556,18.98259586,-9.658051047,4.678458377
4.53976,5.98429,826.9,0.52448,1.20437,0.435480791,14.46100245,-9.321014022,5.05888738
4.28901,6.72543,1695.44,0.64424,1.05647,0.609804348,10.61310933,-9.329416898,5.10753059
8.75374,11.11495,2552.05,0.72914,0.70291,1.037316299,10.10191884,-9.231269378,5.129116256
4.78872,5.31005,518.016,0.50396,1.60595,0.313808026,15.74477319,-7.968953598,6.450873848
3.83588,4.67576,664.962,0.55334,1.22348,0.452267303,16.00932711,-9.146967696,5.129251883
3.78769,5.75088,754.46,0.5659,1.21298,0.466536959,13.18326806,-9.691764278,4.78298301
6.93403,7.54626,1509.25,0.61762,1.01005,0.611474679,11.00075417,-8.691024975,5.714401711
6.29263,8.28524,1966.04,0.71834,1.28416,0.559385123,6.626538052,-9.297397114,5.283077022
5.99619,7.75927,1005.44,0.6128,1.41123,0.434231132,10.08503602,-9.572870036,5.105318716
5.57973,8.9147,1154.77,0.63252,1.34608,0.469897777,9.241184212,-9.394069408,5.170440258
4.82237,6.32363,825.723,0.5615,1.49229,0.376267347,13.2582871,-9.317455415,5.056284797
8.38587,10.29567,2330.86,0.73422,0.842606,0.871368113,7.981784272,-9.178212191,5.088754811
6.35433,7.83796,1068.35,0.57012,1.04646,0.544808211,17.35658247,-8.943399131,5.425080301
6.24667,7.74052,1017.2,0.56666,1.0594,0.534887672,17.1284259,-8.964362065,5.436468476
6.40337,7.90027,991.924,0.56592,1.10679,0.51131651,16.59529598,-9.107327245,5.451439718
6.54413,7.99474,986.026,0.56588,1.10841,0.510533106,16.76071271,-8.949715233,5.443238772
6.23818,7.72851,965.563,0.56578,1.11585,0.507039477,17.11554291,-9.334635351,5.136711708
5.15951,10.15164,1301.72,0.6518,1.26924,0.513535659,9.244799808,-9.619713532,4.988276426
5.89781,7.31308,2659.22,0.71266,0.83597,0.852494707,9.119753614,-8.927863532,5.420189556
13.81107,14.72034,873.984,0.62692,1.23894,0.506013205,8.647079936,-9.540457495,5.14319892
4.59937,5.74617,1578.55,0.62932,1.07923,0.583119446,10.17160115,-9.304023507,5.166792154
4.32231,5.58633,523.648,0.5044,1.41396,0.35672862,15.95325834,-9.406083208,5.011498956
5.30461,6.57621,806.558,0.53756,1.34132,0.400769391,15.72754801,-9.473510767,4.944508298
4.46067,5.85201,642.541,0.49984,1.35895,0.367813385,12.51026096,-9.739966365,4.885063197
3.95686,5.01507,426.288,0.45316,1.39517,0.324806296,15.89381197,-9.498939987,4.824661668
10.23371,11.32335,2017.01,0.67262,0.790589,0.850783403,12.01538628,-8.700652771,5.551288781
10.26466,11.32844,2019.15,0.67224,0.790589,0.850302749,12.02505479,-8.682672653,5.604629358
4.46098,5.04139,1165.6,0.57368,1.00728,0.569533794,14.49972845,-9.284415151,5.10194446
4.24964,4.81422,925.936,0.55468,1.04625,0.530160096,15.09730214,-9.374632247,4.966659302
4.31451,4.89363,1001.96,0.56294,1.033,0.544956438,14.87263557,-9.40324721,4.997322854
6.45196,13.72369,3187.14,0.78164,0.685669,1.139966952,6.469399983,-9.169806828,5.134416638
7.97019,14.98828,3682.42,0.80746,0.594675,1.357817295,5.537060185,-9.121630246,5.178532197
7.99679,14.99758,3687.31,0.80722,0.594675,1.357413713,5.548949746,-9.12521219,5.057099586
5.28078,7.56763,2812.41,0.68548,0.714751,0.959047277,10.44262429,-8.964512583,5.340921732
4.28251,5.93486,1486.61,0.65396,1.19094,0.549112466,8.308467642,-9.802989509,4.682564982
4.42797,9.48082,1345.28,0.65362,1.193,0.547879296,6.970881573,-9.875611309,4.827674919
10.73402,16.87141,4551.51,0.8305,0.438341,1.894643668,5.717326923,-8.85919626,5.244219763
7.16155,16.20891,3399.7,0.75108,0.580972,1.292798964,8.712646179,-8.938127922,5.274471379
6.79866,15.95836,4261.5,0.77286,0.49512,1.56095492,8.445952791,-8.910187062,5.214852978
6.94786,16.02728,3228.98,0.74998,0.608079,1.233359481,8.910335818,-8.93001321,5.302155076
7.17077,16.15521,4046.29,0.77204,0.498613,1.548375193,8.508790965,-8.919631122,5.292608348
3.84924,5.21911,256.221,0.46326,1.302,0.355806452,15.42678601,-9.757610664,4.490923826
3.92758,4.73309,213.55,0.50726,1.16625,0.434949625,17.59366839,-9.978329763,4.196078708
7.338,8.53929,2632.28,0.67244,0.746473,0.900822937,10.39285116,-8.956849372,5.292784395
10.49353,15.93828,3621.79,0.78274,0.575196,1.360823093,8.620919051,-8.957548735,5.328817371
5.74338,7.37329,1462.04,0.59142,0.949012,0.623195492,12.21336597,-7.976579695,6.203162725
6.51318,7.20791,1493.63,0.59392,0.94264,0.630060256,12.13624791,-7.893347722,6.301063883
6.19052,9.96907,2822.92,0.6843,0.69348,0.986762416,9.92705198,-9.022704938,5.261851302
6.43178,8.54706,4018.59,0.75936,0.665022,1.141856961,7.90759563,-8.712907248,5.528396411
5.62341,6.17335,698.514,0.48236,1.2809,0.376578968,12.79528297,-9.606645551,4.918223826
5.38886,6.27516,1308.38,0.64512,1.20156,0.536902027,9.370856588,-9.61002619,5.048542252
4.61939,10.60263,3171.54,0.70852,0.666978,1.062283913,10.54523307,-9.168161775,5.116542787
4.21913,10.8507,3454.99,0.7136,0.655054,1.089375838,10.71676339,-9.035759404,5.213533131
8.55453,10.29437,2648.08,0.72168,0.6883,1.048496295,7.503918499,-9.156056391,5.151321739
3.73544,4.81498,589.836,0.53362,1.62849,0.327677787,15.43170761,-9.676353338,4.85505974
4.47781,7.91312,1014.79,0.61066,1.01651,0.600741754,12.31332791,-9.608359239,4.825240619
7.91531,18.88525,3681.19,0.78614,0.52911,1.485778005,7.161017659,-8.819985857,5.359750061
7.24737,10.46531,2859.54,0.7172,0.692819,1.035191009,10.77740976,-8.922486805,5.411754787
4.50294,6.51263,572.589,0.52224,1.437,0.3634238,15.41569831,-9.646699248,4.672216644
3.78553,5.39661,585.923,0.47734,1.22212,0.390583576,16.91274955,-9.00253694,5.204774822
4.33861,6.503,2870.26,0.71038,0.992115,0.716025864,6.990945404,-9.305352607,5.126634047
3.71197,4.70975,328.352,0.5152,1.52733,0.337320684,13.72950576,-9.474788457,4.993626909
4.48422,5.13884,569.753,0.4925,1.20369,0.409158504,14.25757809,-9.315074037,5.148925807
3.69787,4.19243,205.428,0.43992,1.32337,0.332424039,17.56971042,-9.163929952,5.322726197
4.05801,5.21223,358.865,0.4294,1.45552,0.29501484,16.01706843,-9.345309311,4.955447371
4.18257,5.20127,503.392,0.47642,1.3,0.366476923,16.55274201,-9.039426888,5.053056552
5.04903,5.5219,1771.73,0.634,0.826455,0.767131907,13.36064979,-8.988074091,5.28282481
4.78997,6.73931,1190.66,0.56306,1.07497,0.523791362,12.47398829,-8.95635048,5.424310901
5.36003,6.68828,1239.23,0.57056,1.06163,0.537437714,12.39998105,-9.078116398,5.250088271
3.90561,4.85962,314.475,0.45496,1.68872,0.269411152,16.30114001,-9.127072366,5.43087438
3.88578,4.84334,326.855,0.45414,1.72479,0.263301619,16.42607134,-9.147129743,5.29716434
6.78698,10.89625,2386.84,0.71854,0.812812,0.88401746,13.11272593,-9.033580986,5.331521029
6.72932,10.711,2382.92,0.71766,0.81633,0.879129764,13.06392732,-9.07915007,5.305431029
6.69089,10.86494,2454.07,0.7228,0.80874,0.893735935,12.838944,-9.028881342,5.286683855
6.87066,11.37189,2404.78,0.71932,0.813465,0.884266686,13.18997751,-9.050933048,5.294368019
5.77138,11.11094,2943.86,0.7482,0.73357,1.019943564,8.074117225,-8.984330323,5.345697114
5.64839,11.74533,2791.67,0.73744,0.778372,0.947413319,8.191352083,-9.007543272,5.330062196
4.5881,6.00938,1721.63,0.60096,0.954156,0.629834115,13.26189932,-8.751187958,5.52628004
4.30379,4.83761,1129.02,0.60654,1.70777,0.355164923,10.68888486,-9.568197726,5.085291553
4.27369,4.83981,1111.5,0.59754,1.75476,0.3405252,11.58296566,-9.415938379,5.22103925
4.37647,4.90097,1253,0.60948,1.61335,0.377772957,10.26334263,-9.541577546,5.135400603
4.34946,4.85948,1170.75,0.60586,1.66666,0.363517454,10.85957449,-9.535014119,5.103514918
4.33226,4.8612,1151.46,0.60372,1.68559,0.35816539,10.76561555,-9.573061712,5.109785798
3.86158,4.6267,416.346,0.48114,1.41831,0.339234723,16.19695027,-9.50332267,4.946997251
5.67945,6.24089,319.417,0.44108,1.51264,0.29159615,15.70711939,-9.55954273,4.659899962
3.83478,4.91533,496.319,0.50726,1.40969,0.359837979,16.94075138,-8.580821267,5.769807107
5.77431,7.34523,278.941,0.44896,1.55847,0.288077409,13.87431477,-9.432357749,5.318325295
5.78969,7.43383,334.176,0.44634,1.58521,0.281565218,13.96180075,-9.342253065,5.246712357
5.80961,7.45284,330.247,0.44732,1.59702,0.28009668,13.89992958,-9.337299407,5.291032263
3.68584,4.51815,929.536,0.57294,1.14062,0.502305764,14.00048018,-9.213626102,5.282642629
3.78626,4.54995,1074.52,0.57834,1.12516,0.514006897,13.85624166,-9.127887788,5.384302495
3.64175,4.49445,868.609,0.5704,1.14735,0.497145596,14.07539579,-9.243095016,5.254147514
3.69835,4.52093,951.615,0.57368,1.13868,0.503811431,13.98053241,-9.209894033,5.255707446
3.75106,4.54619,1029.16,0.5766,1.13112,0.509760238,13.91592621,-9.126141248,5.342700732
3.77222,4.54883,1093.52,0.57822,1.12759,0.51279277,13.87457392,-9.168827251,5.346551486
3.80687,4.54974,1105.83,0.57982,1.12252,0.516534227,13.82966518,-9.143592191,5.35375809
4.06891,4.986,443.031,0.47702,1.61194,0.295929129,12.42888979,-10.04334203,4.525088397
7.11755,7.60111,1510.38,0.62938,1.01218,0.621806398,10.27793615,-8.278757425,6.041547517
4.06866,4.98172,451.66,0.47772,1.61186,0.296378097,12.43656062,-9.990593544,4.645651069
4.03769,4.98664,442.657,0.47288,1.60991,0.293730705,12.39255953,-10.06222594,4.287275504
7.22908,9.73279,2565.36,0.70494,0.781161,0.902426004,9.62115535,-8.973547377,5.349856277
5.50308,6.7427,826.369,0.53606,1.44712,0.370432307,11.81182922,-8.582089963,5.946291247
6.80397,10.21317,2632.14,0.7091,0.728441,0.973448776,9.104532817,-8.939396424,5.382713067
11.55698,14.24395,3601.66,0.82726,0.475086,1.741284736,5.432659971,-8.858735089,5.285289522
3.92787,7.61954,2253.29,0.72672,0.877202,0.828452284,7.412516399,-9.866925795,4.526329622
4.025,5.04706,692.8,0.57794,1.31109,0.440808793,14.75033963,-9.359724103,5.067151142
4.0796,4.65234,421.426,0.497,1.34338,0.369962334,17.51038408,-8.992747632,5.164626461
10.3413,12.50789,3455.23,0.76192,0.505152,1.508298492,6.82413775,-8.871307076,5.253441936
3.74279,4.81894,890.726,0.56508,1.18861,0.475412457,14.89885095,-9.332280682,5.123774107
4.84274,5.45688,1147.79,0.55356,1.09301,0.506454653,15.21973726,-8.551975446,5.803573998
3.74409,5.3857,564.532,0.49394,1.51731,0.325536641,15.58874346,-9.581306959,4.994223934
7.15186,7.75334,1003.98,0.55812,1.04071,0.536287727,11.25155403,-8.824245645,5.678915362
4.39834,6.21484,1294.79,0.58908,1.03298,0.570272416,15.50363476,-9.488500968,5.022374757
4.95547,5.88607,1653.19,0.6024,1.02366,0.588476643,12.11153159,-9.020141759,5.375019011
3.91658,4.43775,308.006,0.44264,1.45026,0.305214237,17.9411964,-9.04228468,5.273701419
6.13483,9.09166,2832.53,0.71798,0.794129,0.904110038,10.07002889,-9.288122633,5.093174146
10.95027,11.54524,1261.27,0.63702,1.17224,0.543421142,8.688499449,-8.780216939,5.669174856
10.51295,11.388,1155.64,0.64282,1.29023,0.498221247,8.868747341,-8.887090955,5.669112763
4.22892,6.09672,1813.53,0.63336,0.908366,0.697251989,13.18156042,-8.779753662,5.548185615
6.6809,12.96894,2930.92,0.7393,0.722585,1.023132227,8.44786034,-9.280277043,5.049813062
6.70087,12.99921,2934.44,0.73956,0.720044,1.027103899,8.435515735,-9.287680069,5.087298365
6.71578,13.01322,2931.41,0.74,0.720774,1.026674103,8.451059659,-9.270220309,5.010881174
6.69479,12.97792,2912.5,0.73832,0.724595,1.018941616,8.506664448,-9.270200644,5.052379281
6.65215,12.91792,2904.58,0.7369,0.727849,1.012435272,8.525980026,-9.291954957,5.018116925
6.67,12.93895,2894.84,0.73686,0.728362,1.011667275,8.558558257,-9.268493005,5.02093043
6.65994,12.9296,2898.42,0.73692,0.728191,1.01198724,8.546299159,-9.307224753,5.044257907
6.66027,12.93472,2893.82,0.73698,0.7293,1.010530646,8.546826869,-9.26385483,5.071805828
6.68384,12.97087,2910.19,0.73894,0.725786,1.0181238,8.523548738,-9.287871481,5.03337446
11.04159,11.82299,1199.36,0.65944,1.21909,0.540928069,8.854231324,-8.753740724,5.70354176
10.6155,11.39724,1249.15,0.66122,1.22811,0.53840454,8.856625121,-8.996448147,5.640855442
10.81312,11.57654,1197.73,0.65704,1.26388,0.51985948,9.144121824,-8.777180323,5.845293269
10.75539,11.55274,1213.49,0.65842,1.25102,0.526306534,9.078945592,-8.755304176,5.711647729
10.81121,11.63688,1246.22,0.66284,1.22145,0.542666503,8.814768551,-8.734149259,5.838191817
10.78465,11.59848,1223.91,0.66046,1.22698,0.538280983,8.895478354,-8.804717336,5.741518538
10.84815,11.68121,1265.68,0.66724,1.21577,0.548820912,8.797705546,-8.669499395,5.806829193
5.29156,5.74395,1915.85,0.65078,1.06237,0.612573774,11.23006925,-9.071641262,5.36523681
5.50482,5.80963,593.723,0.46118,1.36819,0.337073067,13.70378383,-8.921576363,5.441701402
3.69918,4.42221,211.114,0.41068,1.50844,0.27225478,20.43560449,-8.969679986,5.132139851
5.49412,5.78942,609.696,0.46268,1.35545,0.341347892,13.58487409,-9.000028428,5.27556508
4.44331,5.72419,1472.03,0.70078,1.42898,0.490405744,9.03368446,-9.533361591,5.122960076
12.38023,13.08079,1871.54,0.68884,0.690785,0.997184363,8.294222708,-9.387660833,4.91485152
