PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst N2,N1bar_N2
10.72802,11.49386,1127.31,0.6359,1.31034,0.485293893,44.44444444,11.11111111,0,33.33333333,0,11.11111111,9.330360336,0.204906807
4.85253,5.52925,2537.38,0.66302,0.807375,0.821204521,44.11764706,41.17647059,5.882352941,5.882352941,0,2.941176471,11.71236591,0.539414608
5.48027,9.63173,2488.5,0.70486,0.666563,1.057454434,44.7761194,35.82089552,8.955223881,8.955223881,0,1.492537313,9.206597458,0.412695275
4.2936,5.70322,680.719,0.50462,1.41973,0.35543378,52.17391304,26.08695652,0,18.84057971,0,2.898550725,15.51522029,0.531126559
8.56919,8.60977,718.499,0.61954,1.61724,0.383084762,23.52941176,23.52941176,35.29411765,0,0,17.64705882,6.5205202,0.04464046
6.39708,7.09435,1965.67,0.6983,1.10433,0.632329105,25,25,37.5,0,0,12.5,8.37507747,0.175344402
5.88011,6.8723,888.656,0.55428,1.44731,0.382972549,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,12.68801998,0.378603223
4.56714,5.07559,458.194,0.4833,1.67128,0.289179551,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,15.242742,0.372935562
3.79883,4.22152,161.754,0.4336,1.82342,0.237794913,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,16.79810342,0.244333473
4.05785,12.81022,2408.02,0.70774,0.771367,0.917513972,56.25,21.875,0,15.625,3.125,3.125,11.54218539,0.421992162
6.8654,20.18098,1072.25,0.61622,0.883011,0.697862201,50,22.72727273,0,22.72727273,0,4.545454545,16.55486848,0.533180052
3.93225,5.91307,1195.09,0.57774,0.947393,0.609820845,52.17391304,26.08695652,0,17.39130435,0,4.347826087,13.78277917,0.61172753
3.88293,5.76478,1031.08,0.5637,0.975082,0.578105226,52.17391304,26.08695652,0,17.39130435,0,4.347826087,14.29426731,0.627939445
8.10197,9.99333,2016.74,0.66814,0.81142,0.82342067,46.66666667,36.66666667,3.333333333,10,0,3.333333333,10.09884914,0.286397204
3.8157,9.4187,1172.66,0.59984,1.15388,0.519846085,50.90909091,29.09090909,0,14.54545455,0,3.636363636,14.88090933,0.530011174
4.09783,9.48211,1668.31,0.69616,1.10251,0.631431914,43.75,18.75,6.25,25,0,6.25,9.35452001,0.179162444
3.89223,4.46919,206.548,0.43756,1.80004,0.243083487,26.92307692,28.84615385,3.846153846,26.92307692,0,5.769230769,14.87807323,0.144012083
4.49229,6.16997,775.622,0.49054,1.15777,0.423693825,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,14.67750326,0.533557954
3.73909,5.78145,711.771,0.53086,1.26392,0.42001076,46.60194175,34.95145631,8.737864078,5.825242718,0.970873786,2.912621359,14.76972299,0.441622251
4.55513,4.98366,816.945,0.52538,1.07707,0.487786309,50,35,5,0,7.5,1.25,16.9981271,0.942622902
12.07725,14.54406,4008.29,0.80904,0.502805,1.609053211,50.52631579,31.57894737,0,13.68421053,0,4.210526316,6.72938655,0.287456375
3.67872,4.91078,303.01,0.4225,1.2863,0.328461479,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,18.1290779,0.507520033
5.77662,7.72615,938.473,0.5714,1.17897,0.484660339,32.25806452,54.83870968,3.225806452,3.225806452,0,3.225806452,15.34039082,0.412899804
5.86346,12.80393,2589.65,0.73358,0.732254,1.001810847,48.17073171,25.6097561,1.219512195,20.12195122,0,4.87804878,7.976737348,0.266936025
3.70757,5.32747,636.907,0.52872,1.44986,0.364669692,53.73134328,17.91044776,0,23.88059701,0,4.47761194,14.29796353,0.368235797
6.07561,8.59986,1187.48,0.63712,1.33584,0.476943347,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,9.169251911,0.157874747
4.1628,7.20254,1873.09,0.63946,0.886931,0.72098055,46.57534247,32.87671233,0,17.80821918,0,2.739726027,12.09495703,0.468963636
4.24331,6.01025,1304.98,0.59982,1.01002,0.593869428,48.57142857,31.42857143,0,17.14285714,0,2.857142857,13.5790846,0.561568304
5.00426,5.91163,914.565,0.56176,1.15595,0.485972577,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,13.72345865,0.53775753
3.65537,4.29529,162.345,0.50198,1.45498,0.345008179,41.66666667,8.333333333,16.66666667,0,25,4.166666667,13.76742403,0.098385247
6.02504,6.36041,466.314,0.45788,1.39254,0.328809226,43.63636364,29.09090909,21.81818182,0,0,1.818181818,12.93881935,0.221238069
3.68842,5.30986,736.677,0.59304,1.40965,0.420700174,39.02439024,29.26829268,19.51219512,0,0,7.317073171,13.85083808,0.29288976
3.90043,5.63611,940.737,0.56404,1.06263,0.530796232,52.17391304,26.08695652,0,17.39130435,0,4.347826087,13.4572135,0.460964725
3.9288,5.58762,938.143,0.561,1.07311,0.522779585,52.17391304,26.08695652,0,17.39130435,0,4.347826087,13.58561072,0.463478478
4.68748,6.39737,1121.31,0.56266,1.04668,0.5375664,47.32142857,35.71428571,3.571428571,10.71428571,0,2.678571429,14.4372196,0.584498857
5.91491,7.0104,1465.2,0.61256,1.01758,0.60197724,35.29411765,30.58823529,14.11764706,16.47058824,0,3.529411765,10.86553598,0.330711358
3.83248,7.2178,982.123,0.56322,1.09612,0.513830602,45.45454545,27.27272727,6.060606061,12.12121212,0,3.03030303,12.73781082,0.418505569
3.92306,5.41094,525.58,0.50398,1.30752,0.385447259,42.52873563,31.03448276,5.747126437,16.09195402,0,4.597701149,15.37515343,0.385320059
3.8162,5.19023,541.861,0.49884,1.31984,0.377954904,41.75824176,31.86813187,5.494505495,16.48351648,0,4.395604396,16.00728295,0.437152027
3.85018,6.13233,505.793,0.47386,1.37267,0.345210429,41.05263158,32.63157895,5.263157895,16.84210526,0,4.210526316,15.47455898,0.408572805
4.49425,6.01281,1757.32,0.61876,1.02042,0.606377766,53.65853659,24.3902439,0,19.51219512,0,2.43902439,12.69229771,0.498466211
4.28425,5.4803,890.741,0.55348,1.08612,0.509593783,46.51162791,32.55813953,9.302325581,9.302325581,0,2.325581395,16.44508838,1.001500142
4.66596,8.11285,1591.09,0.6161,1.07811,0.571463023,36.66666667,35,5,17.5,0,5.833333333,11.19208172,0.312941507
4.90341,6.04161,706.596,0.56768,1.78682,0.317704078,43.24324324,21.62162162,27.02702703,0,0,8.108108108,11.66077727,0.219673259
5.33783,6.41625,779.434,0.5883,1.67137,0.351986694,43.24324324,21.62162162,27.02702703,0,0,8.108108108,10.48573315,0.183280084
9.80221,10.90817,1390.23,0.63658,1.08454,0.586958526,33.33333333,11.11111111,33.33333333,0,11.11111111,11.11111111,8.429504784,0.199596707
9.9815,11.0404,1415.98,0.64618,1.0737,0.601825463,33.33333333,11.11111111,33.33333333,0,11.11111111,11.11111111,8.242258049,0.191440067
9.68892,10.81251,1282.6,0.6241,1.16864,0.534039567,33.33333333,11.11111111,33.33333333,0,11.11111111,11.11111111,9.092543517,0.228264615
14.40453,14.69858,1314.52,0.69086,0.993806,0.695165857,42.10526316,26.31578947,0,26.31578947,0,5.263157895,13.95367347,0.421557566
3.73399,5.15517,328.318,0.4219,1.63871,0.257458611,49.65517241,31.72413793,2.75862069,12.4137931,0,3.448275862,15.85910546,0.279902656
4.05863,5.50924,675.159,0.48386,1.30714,0.370166929,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,13.93879621,0.271375054
5.7674,9.21037,2423.82,0.72872,0.890328,0.818484873,35.29411765,17.64705882,17.64705882,20.58823529,0,8.823529412,7.453543189,0.214560529
8.26406,11.66545,1399.22,0.63792,1.01014,0.631516423,43.24324324,32.43243243,9.009009009,12.61261261,0,2.702702703,10.47232122,0.211057239
13.78223,14.55985,1768.35,0.66548,0.784824,0.847935333,53.84615385,36.36363636,4.195804196,4.195804196,0,1.398601399,12.49635351,0.496373511
5.32518,5.69577,584.031,0.45438,1.3733,0.330867254,39.28571429,39.28571429,3.571428571,14.28571429,0,3.571428571,14.026567,0.327142389
7.02568,8.26904,1757.09,0.64034,1.05459,0.607193317,45,15,0,32.5,0,7.5,9.60871425,0.253242816
4.56467,7.5362,626.229,0.52822,1.31454,0.401828777,48.97959184,27.98833819,2.623906706,15.45189504,0,4.956268222,12.45624924,0.191166748
6.65728,13.17739,2175.87,0.72038,0.881906,0.816844426,46.15384615,15.38461538,0,30.76923077,0,7.692307692,12.30139705,0.366646866
6.67449,13.23241,2204.67,0.72128,0.876399,0.823004134,46.15384615,15.38461538,0,30.76923077,0,7.692307692,12.22641391,0.365519561
4.09866,6.92788,634.011,0.5611,1.5951,0.35176478,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.61150754,0.182138316
4.63026,4.96727,535.005,0.47418,1.29284,0.366773924,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,16.85724936,0.674222492
4.24915,4.96103,508.955,0.46122,1.44232,0.319776471,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,15.56420507,0.37790746
5.6534,7.52412,1311.35,0.56146,1.03145,0.544340492,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,12.788214,0.570078282
5.87256,7.70412,1344.5,0.5635,1.02639,0.549011584,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,12.67412185,0.551875475
5.85542,7.66591,1311.66,0.56478,1.02962,0.548532468,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,12.67471955,0.555303077
5.84066,7.68055,1302.26,0.56552,1.02599,0.551194456,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,12.67351094,0.555745568
5.87796,7.6755,1329.6,0.566,1.02659,0.551339873,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,12.66350586,0.554492839
5.80686,7.61946,1301.82,0.56382,1.03101,0.546861815,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,12.73097536,0.558901098
3.97544,4.76594,1042.83,0.50466,1.17247,0.430424659,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,16.68364169,0.917810981
3.93529,5.17234,278.396,0.4662,1.20763,0.386045395,53.54330709,31.49606299,3.149606299,9.448818898,0,2.362204724,19.35946482,0.555140015
4.889,7.82073,899.199,0.54798,1.29296,0.423818216,38.70967742,32.25806452,12.90322581,12.90322581,0,3.225806452,10.37275359,0.167808905
4.95438,7.90715,908.856,0.54708,1.29448,0.422625301,38.70967742,32.25806452,12.90322581,12.90322581,0,3.225806452,10.33413255,0.166278509
9.55837,11.66692,3446.24,0.77694,0.599196,1.296637494,48.42105263,26.31578947,3.157894737,17.89473684,0,4.210526316,6.599464597,0.245097157
3.81154,4.91554,302.303,0.46388,1.42961,0.324480103,44,24,12,16,0,4,16.33907227,0.36765973
5.32796,9.40759,1373.72,0.65316,0.921844,0.708536368,41.09589041,24.65753425,20.54794521,9.589041096,0,4.109589041,11.50196768,0.377010608
5.48397,9.58037,1443.13,0.6563,0.89011,0.7373246,41.09589041,24.65753425,20.54794521,9.589041096,0,4.109589041,11.0415432,0.34942947
6.34934,7.54991,1827.1,0.67696,1.01424,0.667455435,44.44444444,13.33333333,0,24.44444444,11.11111111,6.666666667,10.25533389,0.26513384
6.609,9.78512,4388.3,0.76586,0.532137,1.439215841,51,36,2,8,0,2,8.888985976,0.436340354
5.07129,5.64907,808.203,0.50172,1.2313,0.407471778,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,14.08679388,0.483585791
4.92542,5.30336,904.3,0.54002,1.19355,0.452448578,47.05882353,23.52941176,0,23.52941176,0,5.882352941,13.12301819,0.425386357
4.88912,5.25442,896.628,0.53448,1.20931,0.441971041,47.05882353,23.52941176,0,23.52941176,0,5.882352941,13.32373977,0.434089528
4.9355,5.40311,966.824,0.54358,1.1935,0.455450356,47.05882353,23.52941176,0,23.52941176,0,5.882352941,13.13728666,0.442961512
4.88245,5.24171,873.584,0.53678,1.21123,0.44316934,47.05882353,23.52941176,0,23.52941176,0,5.882352941,13.35483366,0.437286523
4.95925,5.42751,922.896,0.54634,1.17969,0.463121668,47.05882353,23.52941176,0,23.52941176,0,5.882352941,12.94504862,0.427271838
4.69215,5.21289,678.287,0.48598,1.27198,0.382065756,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,15.1408368,0.515603867
4.01855,4.61836,416.581,0.44516,1.37212,0.324432265,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,16.41970494,0.386010108
5.49511,6.10412,919.561,0.51716,1.18923,0.434869622,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,13.60875984,0.50220899
5.42401,6.09975,919.926,0.5164,1.18953,0.434121039,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,13.43519964,0.473180004
5.47386,6.14785,931.39,0.52082,1.1794,0.441597422,46.42857143,28.57142857,3.571428571,17.85714286,0,3.571428571,13.46826284,0.486064823
9.44256,10.30257,981.807,0.58932,1.08662,0.542342309,43.47826087,34.7826087,2.898550725,14.49275362,0,4.347826087,9.849023951,0.185734838
10.04078,10.44279,986.401,0.59344,1.07967,0.54964943,43.47826087,34.7826087,2.898550725,14.49275362,0,4.347826087,9.679767592,0.177167521
3.72974,5.95531,1193.66,0.58168,1.11029,0.523899161,39.47368421,39.47368421,15.78947368,2.631578947,0,2.631578947,13.01269912,0.396470758
7.39459,7.6174,2575.84,0.68964,0.871398,0.791417928,48.48484848,24.24242424,0,24.24242424,0,3.03030303,12.48228879,0.439298606
4.2806,6.36296,1326.63,0.60576,1.20693,0.501901519,51.72413793,24.13793103,0,20.68965517,0,3.448275862,14.05544558,0.580225327
6.74493,12.05622,3576.51,0.78288,0.618537,1.265696312,55.55555556,16.66666667,0,22.22222222,0,5.555555556,8.227473348,0.317417342
7.01697,8.19723,1100.36,0.61842,1.37403,0.450077509,40,17.77777778,0,31.11111111,0,11.11111111,11.4739465,0.269391416
3.67608,4.72309,229.898,0.4135,1.52978,0.270300305,38.46153846,38.46153846,3.846153846,15.38461538,0,3.846153846,17.51206494,0.308654607
4.29241,4.96705,308.607,0.41458,1.47907,0.280297755,37.93103448,41.37931034,3.448275862,13.79310345,0,3.448275862,17.30818149,0.384107441
4.26488,4.95272,316.35,0.42548,1.45304,0.292820569,37.93103448,41.37931034,3.448275862,13.79310345,0,3.448275862,17.11933061,0.369028373
5.20447,5.51433,500.088,0.44822,1.39065,0.322309711,37.93103448,41.37931034,3.448275862,13.79310345,0,3.448275862,14.21986945,0.298121169
3.90767,5.34449,659.675,0.47608,1.19766,0.397508475,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,17.27758995,0.704031783
4.69426,5.32382,317.386,0.4246,1.65668,0.256295724,44.44444444,44.44444444,0,0,2.777777778,2.777777778,16.12460881,0.320594103
4.51055,5.18677,338.329,0.42572,1.52314,0.279501556,44.44444444,44.44444444,0,0,2.777777778,2.777777778,16.41183024,0.354405596
5.19927,10.24604,2927.81,0.723,0.774705,0.933258466,44.18604651,27.90697674,0,23.25581395,0,4.651162791,9.321001246,0.381344301
4.24517,5.44824,1365.14,0.62774,1.10783,0.566639286,40.81632653,24.48979592,12.24489796,16.32653061,0,6.12244898,12.64834012,0.395290516
3.98212,5.38373,1169.79,0.60824,1.15006,0.528876754,40.81632653,24.48979592,12.24489796,16.32653061,0,6.12244898,13.19952464,0.380666363
4.49786,5.94944,1679.34,0.64166,1.06091,0.60482039,40.81632653,24.48979592,12.24489796,16.32653061,0,6.12244898,11.72258575,0.378373876
4.1915,5.76423,1444.82,0.62674,1.09839,0.570598785,40.81632653,24.48979592,12.24489796,16.32653061,0,6.12244898,12.20613508,0.377898278
4.42912,5.58853,1453.05,0.62874,1.09003,0.576809813,40.81632653,24.48979592,12.24489796,16.32653061,0,6.12244898,12.3334389,0.382629449
4.25931,7.74379,1930.06,0.67216,0.9596,0.700458524,40,15,0,35,0,5,9.349661107,0.255764018
5.2032,6.77313,1701.91,0.65054,1.14435,0.568479923,39.02439024,14.63414634,0,34.14634146,0,7.317073171,10.93726658,0.386706724
4.14354,5.32617,1702.56,0.67174,1.10004,0.610650522,22.22222222,22.22222222,0,44.44444444,0,11.11111111,10.52314803,0.169053468
4.15643,5.36278,1736.17,0.67378,1.09674,0.614347977,22.22222222,22.22222222,0,44.44444444,0,11.11111111,10.48295893,0.17277029
7.97271,18.51843,3994.77,0.80888,0.531149,1.522887175,51.01214575,24.29149798,2.429149798,17.81376518,0,4.453441296,6.118246052,0.280328271
7.96401,18.83938,4063.31,0.80806,0.527426,1.532082226,51.01214575,24.29149798,2.429149798,17.81376518,0,4.453441296,6.113824696,0.285611515
4.32368,5.82132,1064.91,0.56054,1.24497,0.450243781,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,15.51069004,0.911030257
4.13773,5.34824,563.617,0.4917,1.34089,0.366696746,47.05882353,23.52941176,0,23.52941176,0,5.882352941,14.86169302,0.422081416
4.14932,5.34764,577.376,0.49112,1.34276,0.365754118,47.05882353,23.52941176,0,23.52941176,0,5.882352941,14.8985793,0.428178676
6.89727,8.49976,1056.16,0.57166,1.31953,0.433230014,47.70642202,22.93577982,8.256880734,18.34862385,0,2.752293578,11.35765612,0.257708785
4.83873,5.08726,624.944,0.46016,1.27292,0.361499544,50,35,2.5,10,0,2.5,16.07142889,0.583140456
5.15007,7.43512,2357.33,0.67048,0.84804,0.790623084,39.63963964,36.03603604,10.81081081,9.90990991,0,3.603603604,9.480918807,0.300350741
16.76415,16.84369,1930.1,0.75648,0.692416,1.092522414,50,21.42857143,0,21.42857143,0,7.142857143,7.697596817,0.268541491
16.82951,16.91027,1944.02,0.75698,0.672455,1.125696143,50,21.42857143,0,21.42857143,0,7.142857143,7.339293626,0.256737636
16.82254,16.90358,1941.99,0.75824,0.671459,1.129242441,50,21.42857143,0,21.42857143,0,7.142857143,7.410725964,0.259823755
16.81333,16.8944,1939.29,0.75818,0.672143,1.128004011,50,21.42857143,0,21.42857143,0,7.142857143,7.43133907,0.262449439
16.84467,16.92569,1942.31,0.75908,0.669653,1.133542297,50,21.42857143,0,21.42857143,0,7.142857143,7.422210523,0.26574941
5.59961,14.89833,2197.65,0.6694,0.684242,0.978308844,41.6,48,3.2,6.4,0,0.8,11.79791826,0.343959999
4.30891,5.59771,1136.47,0.55448,1.06696,0.519682087,48,32,0,16,0,4,14.35391054,0.590845267
4.73878,9.63659,1926.46,0.64786,0.905495,0.715476066,41.22137405,36.64122137,0,19.08396947,0,3.053435115,13.20828266,0.564944568
4.63709,9.00352,1350.84,0.6343,0.93614,0.677569594,41.22137405,36.64122137,0,19.08396947,0,3.053435115,13.58279456,0.530533816
8.5918,11.35798,2735.31,0.72182,0.674777,1.069716366,41.86046512,37.20930233,0,18.60465116,0,2.325581395,12.85833126,0.475950391
7.72647,8.91518,1155.3,0.55596,1.0088,0.55111023,55.81395349,34.88372093,3.488372093,4.651162791,0,1.162790698,11.36010807,0.229165124
4.25525,7.03566,1389.12,0.5956,1.12855,0.527756856,46.55172414,20.68965517,10.34482759,20.68965517,0,1.724137931,13.26494019,0.586596724
7.53558,9.31006,4330.66,0.7641,0.580679,1.315873314,47.82608696,34.7826087,13.04347826,0,0,4.347826087,7.798423869,0.36994458
3.81259,6.20608,631.842,0.53298,1.48643,0.358563807,43.10344828,34.48275862,8.620689655,0,1.724137931,6.896551724,14.03647725,0.273953615
3.77069,6.16395,645.05,0.53498,1.46962,0.364026075,43.10344828,34.48275862,8.620689655,0,1.724137931,6.896551724,13.64045019,0.256689196
4.88112,7.54049,1255.76,0.59464,1.17286,0.506999983,43.33333333,33.33333333,10,0,0,6.666666667,12.73196957,0.342309384
3.91181,6.25491,723.011,0.54414,1.39707,0.389486568,43.10344828,34.48275862,8.620689655,0,1.724137931,6.896551724,14.07608895,0.29559054
4.54894,8.97967,1012.28,0.61512,1.40065,0.439167529,36.58536585,24.3902439,30.48780488,0,0,8.536585366,9.429414516,0.130882463
5.16476,6.25712,1204.77,0.56588,1.06941,0.529151588,51.51515152,30.3030303,3.03030303,12.12121212,0,3.03030303,13.93753071,0.567045901
5.90628,7.14471,2029.65,0.64238,0.87799,0.731648424,53.33333333,26.66666667,4.444444444,13.33333333,0,2.222222222,10.46194548,0.376734627
6.64351,8.52239,2997.89,0.70128,0.716016,0.979419454,53.06122449,28.57142857,4.081632653,12.24489796,0,2.040816327,8.770999596,0.344658915
9.04853,12.50004,3196.15,0.76914,0.6224,1.235764781,45.61403509,22.80701754,10.52631579,17.54385965,0,3.50877193,7.865992835,0.336706152
3.80425,4.17698,119.352,0.3985,1.75068,0.227625837,48.19277108,28.91566265,2.409638554,16.86746988,0,3.614457831,16.32368974,0.097032169
6.5651,8.76979,1949.75,0.72074,1.23234,0.584854829,27.90697674,18.60465116,2.325581395,32.55813953,0,18.60465116,6.911488453,0.11121677
6.72598,9.46149,1886.94,0.72764,1.3222,0.550325216,18.18181818,12.12121212,3.03030303,42.42424242,0,24.24242424,5.701464727,0.074537617
5.40047,5.70954,1455.03,0.6172,0.993165,0.621447594,36,44,8,8,0,4,13.13133638,0.576809976
6.14293,6.51956,1175.52,0.62042,1.25239,0.495388817,42.10526316,26.31578947,0,26.31578947,0,5.263157895,11.82694181,0.398749646
11.50288,12.58218,3197.52,0.75846,0.603307,1.257170893,48.48484848,34.34343434,2.02020202,12.12121212,0,3.03030303,7.914005144,0.352983179
3.93087,5.33307,1132.67,0.60896,1.15662,0.526499628,40.81632653,24.48979592,12.24489796,16.32653061,0,6.12244898,13.34939003,0.392557859
5.08903,7.68734,1366.39,0.56048,1.09108,0.513692855,34.48275862,48.27586207,13.79310345,0,0,3.448275862,12.73731574,0.493985591
4.52002,13.35543,1960.77,0.69226,0.978068,0.707783099,45.37815126,15.12605042,0,31.93277311,0,7.56302521,10.27947281,0.319898421
4.52582,13.6466,1943.27,0.6941,0.969419,0.71599587,45.37815126,15.12605042,0,31.93277311,0,7.56302521,10.25402885,0.313596305
4.33422,5.77585,1426.67,0.61016,1.19211,0.511831962,38.88888889,33.33333333,0,22.22222222,0,5.555555556,12.07942344,0.38507827
8.11803,12.26016,1739.43,0.6458,0.845073,0.764194336,42.39130435,35.86956522,8.695652174,9.782608696,0,3.260869565,13.47321535,0.426854695
7.20564,13.36085,3517.67,0.80198,0.61631,1.301260729,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.73143356,0.206752495
3.66569,4.95338,615.084,0.53848,1.21757,0.44225794,39.28571429,28.57142857,21.42857143,7.142857143,0,3.571428571,16.31253774,0.589841692
3.68023,5.07328,659.075,0.5447,1.21005,0.450146688,39.28571429,28.57142857,21.42857143,7.142857143,0,3.571428571,16.17364493,0.618290586
3.81053,4.41097,823.104,0.56806,1.23944,0.458319886,47.61904762,9.523809524,0,38.0952381,0,4.761904762,14.80544406,0.458143855
4.86322,7.46107,857.469,0.53892,1.31027,0.41130454,38.70967742,32.25806452,12.90322581,12.90322581,0,3.225806452,10.72428949,0.171804827
4.65771,6.51326,1287.52,0.64626,1.72938,0.373694619,47.36842105,0,0,31.57894737,15.78947368,5.263157895,10.65681269,0.184288726
7.78405,8.80758,3007.7,0.7064,0.713822,0.98960245,51.2195122,29.26829268,0,15.85365854,0,3.658536585,8.347583056,0.304429682
7.9588,15.10806,3733.68,0.8119,0.589231,1.377897633,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.480422988,0.206591168
7.9644,15.09714,3732.07,0.8123,0.589873,1.377076082,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.478991717,0.205946874
7.96701,15.09349,3729.23,0.81226,0.590379,1.37582807,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.500556063,0.204333602
7.95718,15.08596,3726.04,0.81206,0.591119,1.37376738,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.49053666,0.206994993
7.96677,15.08284,3722.2,0.81234,0.591387,1.373618291,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.503977716,0.209439253
7.96595,15.0609,3719.16,0.81248,0.59208,1.372246994,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.505639011,0.207857434
7.96658,15.05711,3720.94,0.81252,0.592451,1.371455192,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.528176228,0.209569126
7.9668,15.06038,3720.32,0.81244,0.592912,1.370253933,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.531444098,0.210238787
7.96703,15.0563,3717.05,0.8128,0.593319,1.369920734,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.537488183,0.20928097
7.9598,15.04191,3715.38,0.81252,0.593843,1.368240427,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.540395781,0.210717695
7.97451,15.04391,3710.62,0.8128,0.594416,1.367392533,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.551395146,0.211125579
7.97184,15.03142,3711.51,0.81292,0.59483,1.36664257,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.557477317,0.211914966
7.96935,15.01657,3707.4,0.81264,0.595342,1.364996926,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.563817066,0.210131235
7.96738,15.02896,3710.21,0.8128,0.595661,1.364534526,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.570734377,0.211875395
7.97064,15.01042,3702.77,0.81282,0.596285,1.363140109,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.574823057,0.21310412
7.97129,15.00796,3704.87,0.81292,0.596423,1.362992373,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.574800195,0.212895105
7.97632,15.0088,3696.74,0.81288,0.597424,1.360641688,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.598004644,0.215982644
7.97705,15.00013,3695.84,0.81298,0.597792,1.359971361,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.59746644,0.21434705
7.97713,14.99731,3685.48,0.81244,0.598677,1.357058982,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.603098048,0.213015847
7.96906,14.99836,3688.78,0.81264,0.598642,1.357472413,45.28301887,22.64150943,0,24.52830189,0,7.547169811,5.598205994,0.213841761
4.9389,5.99664,1343.51,0.59356,1.0207,0.581522485,55.10204082,30.6122449,0,12.24489796,0,2.040816327,13.3399971,0.493816095
4.93271,5.99775,1299.56,0.59376,1.0207,0.581718429,55.10204082,30.6122449,0,12.24489796,0,2.040816327,13.32120295,0.491789871
5.88092,6.70296,699.937,0.508,1.13456,0.44775067,51.63934426,31.96721311,9.836065574,4.918032787,0,1.639344262,18.42385388,0.611079223
6.39591,7.14805,816.546,0.5268,1.06573,0.494309065,51.63934426,31.96721311,9.836065574,4.918032787,0,1.639344262,17.44304534,0.540776053
5.74769,6.3068,325.51,0.47432,1.44498,0.328253678,48.48484848,24.24242424,8.080808081,16.16161616,0,3.03030303,15.00896746,0.149779496
5.76844,6.21252,311.775,0.46652,1.49343,0.312381565,48.48484848,24.24242424,8.080808081,16.16161616,0,3.03030303,15.05719147,0.14931506
4.92206,5.77868,450.432,0.44054,1.33529,0.329920841,56.47058824,28.23529412,4.705882353,9.411764706,0,1.176470588,13.0424416,0.169262681
3.78569,5.26092,429.262,0.4401,1.36197,0.323134871,56.47058824,28.23529412,4.705882353,9.411764706,0,1.176470588,14.64274129,0.210074178
4.10839,5.75215,381.453,0.46882,1.40367,0.333995882,54.44444444,27.77777778,4.444444444,11.11111111,0,2.222222222,16.65690162,0.454474145
6.55932,6.80526,761.982,0.4989,1.25428,0.397758076,37.70491803,42.62295082,3.278688525,13.1147541,0,3.278688525,12.46108768,0.279756383
6.16155,6.57786,699.718,0.4753,1.31122,0.362486844,37.70491803,42.62295082,3.278688525,13.1147541,0,3.278688525,13.21660961,0.306101621
5.84627,6.33392,643.917,0.4538,1.36545,0.332344648,37.70491803,42.62295082,3.278688525,13.1147541,0,3.278688525,14.03374699,0.363518746
