PLD,LCD,ASA,Porosity,Density,Pore volume,Qst H2,log_P_0(H2),log_P(H2)
26.58569,29.76517,7144.14,0.9417,0.134757,6.988134197,0.599374153,-7.395170299,6.247694668
17.65423,22.44589,6253.82,0.92172,0.185036,4.981300936,0.796774482,-7.628808314,6.092095517
19.88383,23.43102,4641.31,0.88036,0.29723,2.961881371,1.122923773,-8.088920061,5.902004284
21.57005,25.1666,6516.44,0.92532,0.175851,5.261954723,0.774424288,-7.593159829,6.091379922
11.27084,14.1751,3621.01,0.81354,0.538881,1.509683956,1.650032134,-8.579914083,5.718144939
16.93003,19.39141,5320.62,0.88162,0.308176,2.860767873,1.139049161,-8.116325474,5.831224884
21.93242,24.9308,6403.28,0.91162,0.215374,4.232730042,0.917917028,-7.802916397,6.007749918
14.53981,22.21277,5519.35,0.8823,0.273035,3.231453843,0.952399067,-8.064895013,5.808869474
14.86325,19.86117,5959.6,0.90852,0.229712,3.955039354,0.899545337,-7.816622899,6.084916725
14.85852,20.62731,4531.67,0.87542,0.347663,2.518013133,1.188353226,-8.183575887,5.808184962
8.66567,14.65216,4467.11,0.81888,0.435792,1.879061571,1.781970993,-8.520024148,5.650838929
22.19492,24.87168,6709.41,0.92624,0.175641,5.273483982,0.781230986,-7.606921344,6.110958941
11.69604,18.29844,5878.87,0.88538,0.286239,3.093149431,1.105922168,-8.068514428,5.886414043
16.23564,20.53504,5240.79,0.89704,0.276525,3.243974324,1.097375616,-7.912325517,5.932412007
12.51026,15.52489,3810.09,0.85932,0.44773,1.91928171,1.263313314,-8.351681698,5.696713269
10.98009,14.25846,4240.07,0.83208,0.442085,1.882171981,1.406839022,-8.464309181,5.79115035
14.93496,16.22558,3804.53,0.82108,0.467795,1.755213288,1.810727598,-8.513838618,5.623961142
22.04316,24.18716,6414.15,0.91614,0.201876,4.538132319,0.860746241,-7.740227223,6.069609148
10.5545,13.98913,4005.94,0.84606,0.479397,1.764842083,1.405332245,-8.462621559,5.725339506
4.52274,7.29369,985.536,0.60902,1.41473,0.430484969,3.532507468,-9.851082084,4.754524074
16.64465,21.78461,5823.05,0.90632,0.232796,3.893194041,1.025360072,-7.82210216,5.942894915
15.04018,17.97823,5147.54,0.8799,0.303749,2.89679966,1.156246714,-8.100473262,5.899101244
27.06742,28.86271,6768.54,0.93046,0.164557,5.654332541,0.731683844,-7.574080057,6.065764165
16.47099,18.54818,5884.34,0.8914,0.271184,3.287067084,1.082854595,-8.054029846,5.799837116
19.06062,21.30077,5286.36,0.89052,0.259839,3.42719915,1.144272778,-7.959703709,5.911750992
22.37416,26.16801,6542.82,0.92708,0.169136,5.481269511,0.735651729,-7.626036415,6.01980831
15.00541,17.32343,4939.52,0.88564,0.334691,2.646142263,1.070526531,-8.120483675,5.883158686
11.40756,14.11041,3722.17,0.8309,0.525465,1.581266117,1.502264479,-8.550597356,5.727163968
19.11965,22.32451,5775.95,0.90886,0.237407,3.82827802,0.856664519,-7.852687335,6.032977941
10.55154,12.93182,4775.39,0.85842,0.407849,2.104749552,1.335077899,-8.272932049,5.849670286
16.39228,21.02307,6215.58,0.9157,0.209664,4.367464133,0.832354899,-7.769891915,6.056828092
12.99803,16.9401,4935.07,0.87584,0.343252,2.551594747,1.031650215,-8.146969918,5.790363955
21.97285,25.30627,5545.14,0.92586,0.199062,4.651113723,0.733459337,-7.650162352,6.071365503
9.28206,11.56741,3140.61,0.78988,0.672208,1.17505296,1.727382076,-8.755956508,5.532342263
18.50152,21.77681,4894.52,0.89,0.280285,3.175339387,1.129176409,-7.941014018,5.900383283
26.71551,28.89089,6870.01,0.9313,0.160176,5.814229348,0.720769402,-7.547703011,6.270420053
10.94385,12.59376,5030.05,0.8614,0.385283,2.235759169,1.297376736,-8.275013937,5.774357265
11.69169,13.53128,3382.98,0.81382,0.583381,1.395006008,1.712181474,-8.669179265,5.547583051
14.30512,21.43221,4299.27,0.86532,0.380701,2.272964873,1.053060265,-8.286076214,5.717701537
11.89098,14.91638,2934.69,0.79326,0.63618,1.246911252,1.616074276,-8.839400341,5.487411879
16.21715,20.10541,5538.46,0.89596,0.261036,3.432323511,0.990122142,-7.974509986,5.901961222
15.18554,17.20225,4710.83,0.85518,0.382825,2.233866649,1.579985384,-8.334965613,5.759661227
5.24685,9.61645,1093.72,0.64532,1.51482,0.42600441,2.934909981,-9.633854223,5.09972956
22.1668,25.76537,6725.43,0.92686,0.164228,5.643739192,0.759654586,-7.608123921,6.149810567
17.65234,21.49575,5692.05,0.91596,0.219688,4.169367467,0.880329781,-7.727564257,6.046760606
15.26847,19.34465,5066.35,0.89876,0.27416,3.27823169,0.984957897,-7.944696859,6.016439394
11.79982,15.32515,4618.23,0.84228,0.393157,2.142350257,1.538030095,-8.334792188,5.756751455
14.52992,22.54506,4752.66,0.89674,0.275981,3.249281653,0.84705404,-7.94655142,5.951455475
16.43891,19.22847,5119.38,0.8776,0.320121,2.741463384,1.121396358,-8.16391845,5.761508839
11.225,18.1985,4859.66,0.84262,0.348534,2.417612055,1.644983898,-8.327319733,5.743755348
14.52681,21.09801,3011.29,0.88326,0.451254,1.95734553,0.957448554,-8.223143664,5.860252842
10.86528,14.27546,4261.58,0.83704,0.45135,1.854525313,1.36819416,-8.395312794,5.632703059
22.15577,26.19702,6721.09,0.9277,0.165557,5.603508157,0.742707179,-7.569894394,6.118764504
15.62477,19.83024,5923.2,0.88536,0.253023,3.499128538,1.116629448,-8.012931863,5.889726561
10.18273,12.85291,4041.7,0.8077,0.54898,1.471273999,1.770518994,-8.541513911,5.616231713
14.16331,19.39692,5654.02,0.898,0.254271,3.531665035,1.051847183,-7.967222333,5.901232463
15.93726,18.96401,5717.71,0.87952,0.292725,3.004594756,1.217102573,-8.132277787,5.850278749
16.36915,20.52539,4238.03,0.8871,0.348166,2.547922543,0.981098706,-8.131487199,5.818136232
22.16085,26.78392,6925.19,0.9395,0.140832,6.671069075,0.628711616,-7.399259777,6.151538375
16.4562,18.61618,3728.87,0.86286,0.481481,1.792095638,1.27743282,-8.378759403,5.709710294
15.70359,18.39371,4223.91,0.87236,0.385775,2.261318126,1.290251607,-8.171801186,5.87936039
10.825,12.85131,2658.15,0.81744,0.720342,1.134794306,1.54700723,-8.668334791,5.583567097
16.57572,19.20607,5174.46,0.88448,0.293035,3.018342519,1.203829001,-8.035925633,5.861451543
17.13008,22.17367,6014.07,0.90426,0.238999,3.783530475,0.980730681,-7.897550123,5.933011444
21.56579,24.24993,6356.87,0.907,0.224056,4.048095119,0.984614029,-7.873157905,5.946121325
11.50353,12.61407,3659.79,0.80622,0.546469,1.475326139,1.787350113,-8.624196017,5.555340236
15.74755,19.51656,4142.96,0.87978,0.375953,2.340132942,1.170392205,-8.105508321,5.848185223
16.33805,18.77543,3708.03,0.86166,0.476349,1.808883823,1.273507882,-8.399445217,5.775864749
14.10022,20.30745,6393.75,0.90208,0.232421,3.881232763,0.955941538,-7.878845421,5.959017737
10.09785,13.80804,4147.29,0.82632,0.477661,1.729929804,1.474209139,-8.537934773,5.662773693
10.47704,13.3302,4389.11,0.83078,0.462417,1.796603499,1.623993356,-8.489464501,5.669182181
18.53749,23.50538,5877.84,0.91062,0.211672,4.302033335,1.002264981,-7.727698121,6.024857307
15.97887,19.91934,5337.94,0.89968,0.258449,3.481073635,0.969412513,-7.923209971,5.944968978
17.55189,22.89908,6220.72,0.91944,0.193026,4.763296136,0.808996511,-7.689337691,6.033649465
10.94865,14.31708,3605.83,0.83474,0.528015,1.580902058,1.538081868,-8.499158364,5.605709515
16.0158,21.99668,5797.42,0.91324,0.225573,4.048534177,0.908113716,-7.787489813,6.007235162
17.6065,22.35806,6286.77,0.91646,0.198302,4.621536848,0.862566845,-7.741261399,6.106338991
13.94041,16.88796,5021.66,0.87222,0.334393,2.608367998,1.286241967,-8.116845173,5.928317833
11.8892,14.82646,4583.35,0.86222,0.389312,2.214727519,1.230987894,-8.275686528,5.783838389
10.07184,13.19419,3095.18,0.80368,0.647401,1.241394437,1.713061004,-8.698212955,5.641349314
15.46447,18.70511,5513.65,0.89564,0.26682,3.356719886,1.071737903,-7.965578179,5.912408627
10.34785,14.45733,4320.5,0.8367,0.441885,1.893479073,1.422324844,-8.418125286,5.821900835
8.7413,15.77896,4039.86,0.8112,0.49065,1.653317028,1.752218425,-8.588215457,5.505503499
15.02755,20.99669,4222.46,0.90188,0.325507,2.770693103,0.901948735,-8.026198457,5.97027595
26.0233,28.19417,7067.19,0.93076,0.163821,5.681567076,0.714855669,-7.577642097,6.225723379
23.09142,23.86114,6263.34,0.899,0.249993,3.596100691,1.106188158,-7.971505585,5.945555857
14.49292,19.32409,5848.86,0.88496,0.276824,3.196832645,1.144203482,-8.042144142,5.905940696
13.91814,16.09669,3373.24,0.80218,0.523521,1.532278552,1.603673756,-8.676960518,5.472443837
16.48355,20.89125,5609.82,0.9075,0.245093,3.702676127,0.87134507,-7.865665936,5.950733084
19.22744,23.00274,6291.58,0.9146,0.215485,4.244378959,0.845012444,-7.75986052,6.027082867
16.39172,21.08529,5515.69,0.90636,0.239451,3.78515855,0.965885274,-7.840771719,5.995100544
26.28237,28.69642,6572.85,0.91976,0.187322,4.910047939,0.854091532,-7.741863313,5.90637211
9.70589,12.10053,2582.28,0.8021,0.769002,1.0430402,1.691263279,-8.807490712,5.663634076
10.07871,14.49356,3886.4,0.82972,0.48582,1.707875345,1.495823917,-8.494317968,5.779507982
16.99024,20.53036,3983.41,0.89228,0.356474,2.503071753,0.948273478,-8.110427019,5.99599814
15.2191,21.28945,5582.02,0.89762,0.258071,3.47819011,0.998439951,-7.946499364,5.914694379
10.92749,14.96018,4501.99,0.84196,0.409003,2.058566808,1.502545703,-8.301568884,5.854922884
9.48999,16.39022,4280.55,0.84134,0.439234,1.915471025,1.458057982,-8.415954572,5.695621947
11.66352,15.5622,4625.68,0.86006,0.378251,2.273781166,1.352396281,-8.26073818,5.761630185
14.56712,20.98056,5429.73,0.87894,0.278918,3.151248754,0.975397153,-8.078462987,5.820658032
26.88373,29.28148,6503.17,0.9268,0.168425,5.502746029,0.723182314,-7.607942044,5.968110823
14.98958,21.47436,3089.51,0.89102,0.423177,2.105549215,0.891393295,-8.128724155,5.976821592
14.7872,18.16248,5517.96,0.90282,0.262251,3.442579819,0.897847591,-7.900797417,6.061372119
11.05144,15.42888,6178.01,0.87448,0.291656,2.998326796,1.309571375,-8.133739368,5.837133449
19.29703,22.2306,6528.33,0.91806,0.208445,4.404327281,0.809091894,-7.758600545,6.06729646
8.79032,11.5785,4017.31,0.82094,0.528702,1.552746159,1.642965134,-8.59413727,5.779410761
10.88898,13.42667,3762.16,0.83144,0.503102,1.652627101,1.336882284,-8.508733005,5.63109153
10.16112,15.71785,3738.32,0.8295,0.514158,1.613317307,1.594106254,-8.589507228,5.668732348
15.80014,20.80932,5907.26,0.89404,0.25464,3.510995916,1.045824795,-7.979827315,5.884652826
17.5324,22.2026,5920.54,0.91182,0.21733,4.195555147,0.910916605,-7.771012397,5.995276601
16.21033,18.0751,3859.31,0.87662,0.436827,2.006789873,1.107718485,-8.265621573,5.931845211
16.12887,21.17734,5466.39,0.8933,0.266924,3.346645487,1.018752119,-7.991140038,5.888523663
18.95374,22.86895,4630.59,0.9161,0.267341,3.426709708,0.772796878,-7.833404556,6.033892624
10.6213,13.79663,3850.73,0.81822,0.489711,1.670822179,1.406795405,-8.551082275,5.670126576
10.95802,12.38401,5345.79,0.86738,0.350878,2.472027314,1.255482919,-8.21667278,5.782677525
11.11483,13.90084,2702.03,0.82298,0.676057,1.217323391,1.534090297,-8.603264306,5.707836711
17.6329,22.40995,5919.62,0.90096,0.240831,3.741046626,0.990034645,-7.879385012,5.924923492
18.46311,22.34121,5617.58,0.91746,0.218653,4.195963467,0.79090609,-7.778094563,6.054329842
15.94693,21.4851,5607.49,0.90514,0.232027,3.90101152,0.937041196,-7.86245934,5.971256331
11.685,14.12024,4064.96,0.82872,0.444373,1.864919786,1.474220306,-8.474919189,5.715585714
16.24405,18.32856,5286.06,0.8709,0.324775,2.681548765,1.250340454,-8.211828627,5.784188381
16.62931,18.964,5205.72,0.8818,0.311487,2.830936765,1.098216916,-8.101055841,5.85490707
14.91433,17.85185,5430.24,0.8836,0.304178,2.904878065,1.098061082,-8.122517285,5.698789248
21.55558,23.88743,5957.55,0.92748,0.189316,4.899110482,0.724631877,-7.623092004,6.065933869
19.53124,24.34877,6573.1,0.92552,0.17812,5.196047608,0.742581824,-7.596585161,6.04685199
10.5276,12.10492,4387.97,0.8462,0.46306,1.827408975,1.311260017,-8.40881563,5.712233073
14.50107,20.05552,2834.79,0.86108,0.562858,1.529835234,1.083996265,-8.404012071,5.826045525
16.37924,19.48503,4374.37,0.87294,0.386015,2.261414712,1.046309278,-8.224325898,5.771244699
19.26226,22.34037,6192.14,0.91336,0.222009,4.114067448,0.852686815,-7.798919371,6.065621106
19.51722,21.97426,6383.55,0.912,0.227086,4.016099627,0.869699975,-7.85055412,5.955856173
17.63558,23.43143,6343.74,0.92078,0.18648,4.937687688,0.820628465,-7.696637248,6.005841238
10.18721,12.29804,3888.72,0.8097,0.49489,1.636121158,1.482281418,-8.569493819,5.665009374
14.379,17.85154,5789.93,0.90788,0.24619,3.687720866,0.819487692,-7.839756303,6.0557043
5.77092,10.69227,2525.46,0.71134,0.796001,0.893642093,2.634521849,-9.142994139,5.094220332
14.98361,18.5665,5077.8,0.86242,0.349878,2.464916342,1.349063378,-8.250005636,5.738013174
11.40609,13.95433,4678.97,0.84998,0.40367,2.105630837,1.266725356,-8.338557336,5.682497215
16.05247,20.71221,6127.06,0.9074,0.221083,4.104340904,0.926568063,-7.871131052,5.979610065
9.32356,12.40166,4897.31,0.84194,0.434798,1.936393452,1.419424869,-8.421615414,5.703549756
16.53187,20.01431,4909.24,0.88968,0.313085,2.841656419,0.940802422,-8.047731515,5.844884472
5.74192,9.61066,1359.85,0.65638,1.26583,0.518537244,2.94588341,-9.648106757,4.986054902
22.73521,25.99472,4703.22,0.88268,0.274409,3.216658346,1.159519058,-8.007639559,6.007461874
26.59035,28.85043,7382.11,0.94538,0.124916,7.568125781,0.561159349,-7.32288716,6.334859531
17.99714,20.76882,5446.79,0.90542,0.245616,3.686323367,0.871883457,-7.894795598,6.009426026
9.03064,14.05914,3906.31,0.80376,0.526482,1.52666188,1.90510318,-8.62885275,5.647304484
10.24762,12.80773,4298.42,0.819,0.469514,1.744356931,1.768917795,-8.567069734,5.655300171
14.08562,16.37545,5212.25,0.87672,0.314002,2.792084127,1.160097765,-8.152361206,5.841315707
11.09413,12.81085,4349.9,0.84708,0.452397,1.87242621,1.335757264,-8.449954656,5.751480824
15.47282,22.1515,5956.45,0.90562,0.220196,4.112790423,0.870877102,-7.839847815,6.025562528
21.85743,24.50917,6548.2,0.91792,0.195101,4.704845183,0.846083753,-7.730143761,6.067835731
17.24277,19.45903,4913.3,0.888,0.30524,2.909186214,1.130817504,-8.022187989,5.992567502
14.46574,19.94563,5416.34,0.87154,0.298751,2.917278938,1.021099172,-8.098725939,5.772490576
15.40704,19.66784,5642.58,0.8785,0.277492,3.165857034,1.166252211,-8.075267223,5.796877937
15.57368,18.65806,4741.31,0.8539,0.391194,2.18280444,1.197067734,-8.311118745,5.720910541
21.28541,26.0598,5544.14,0.92328,0.205392,4.495209161,0.784114922,-7.710626471,6.124439904
16.98428,19.16233,5368.86,0.88214,0.305928,2.883488925,1.128456262,-8.106476444,5.878383619
11.19152,12.68743,4554.18,0.8604,0.422341,2.037216373,1.271765703,-8.266750663,5.808393477
19.1702,22.22692,6061.09,0.91074,0.225938,4.030928839,0.853148946,-7.820772831,6.050271681
16.55509,20.4391,5092.9,0.90126,0.271262,3.322470527,0.869110923,-7.934723198,6.090529229
9.76034,11.77659,3475.62,0.7928,0.604618,1.311241147,1.811469088,-8.698224456,5.568900677
21.42291,24.32976,5907.67,0.90798,0.222933,4.072882884,0.924225954,-7.814243411,6.007767485
12.42581,16.25096,4114.58,0.84584,0.429791,1.96802632,1.167904658,-8.362282826,5.764267134
10.2014,12.84067,3501.56,0.80862,0.577608,1.399945984,1.804714582,-8.638191592,5.845967436
14.65325,19.68967,3004.71,0.87464,0.504537,1.733549769,1.013219726,-8.290776909,5.863201767
11.23403,13.37232,2996.84,0.81264,0.678091,1.19842322,1.691103182,-8.744269796,5.577950128
26.60005,28.09238,5851.65,0.92766,0.197263,4.702655845,0.720211584,-7.663694907,6.147127752
16.09928,18.17332,5970.63,0.91224,0.23196,3.932747025,0.791566158,-7.823098694,6.001184149
11.73748,16.16742,5213.13,0.85592,0.355885,2.405046574,1.533950782,-8.209188198,5.875874164
22.16543,24.03538,6355.46,0.91472,0.204881,4.46464045,0.865718749,-7.76437165,6.028459627
11.47955,14.25874,4186.75,0.82442,0.447481,1.842357553,1.36136036,-8.562979688,5.560381012
15.4907,18.85324,5425.63,0.88884,0.278263,3.194244294,1.161136817,-8.019545545,5.940078718
13.67051,15.73865,3025.97,0.85554,0.530222,1.613550551,1.234521465,-8.409048403,5.803159755
9.29743,12.29443,4856.7,0.84326,0.440895,1.912609578,1.375157175,-8.405968274,5.683581677
11.93577,13.67133,4425.29,0.82076,0.445042,1.844230432,1.749125308,-8.514959545,5.649760416
9.18859,11.86852,4701.91,0.8407,0.451119,1.8635881,1.489420772,-8.444963561,5.682442858
24.23315,27.90404,6720.86,0.92782,0.164174,5.651442981,0.772453464,-7.611745173,6.198836104
10.59283,16.67793,5583.72,0.86358,0.322623,2.676746543,1.387842187,-8.251473331,5.76970486
16.58889,23.23769,6049.72,0.91534,0.203949,4.488082805,0.910446092,-7.682956172,6.051218542
24.74153,27.69258,6691.58,0.93218,0.154174,6.046285366,0.724219567,-7.507121552,6.069593437
11.65615,15.57023,4031.34,0.85134,0.448209,1.899426384,1.299647109,-8.364383247,5.678597485
10.12711,14.74879,4766.85,0.82204,0.414043,1.985397652,1.740132403,-8.47622927,5.647066273
14.28446,17.09421,5602.65,0.8968,0.268159,3.344284548,0.933040585,-7.936380114,5.883717757
25.42691,27.93724,6623.74,0.93344,0.15366,6.0747104,0.71831938,-7.473477931,6.121510717
11.76948,13.71799,3942.93,0.81904,0.493333,1.660217338,1.583129889,-8.522405662,5.559014993
14.5552,20.83469,5378.03,0.8792,0.280699,3.132180735,0.995937537,-8.069155024,5.851768341
19.19222,23.92025,6536.31,0.92806,0.181108,5.124345694,0.73410912,-7.628980537,6.005116835
17.59438,20.49565,5600.36,0.89512,0.264318,3.386526835,1.053140597,-7.974874708,5.997093436
11.68169,13.20057,3826.97,0.81074,0.525402,1.543085104,1.741366507,-8.625069209,5.617770821
15.32054,17.58003,5136.34,0.85422,0.354028,2.41286,1.334649036,-8.291844249,5.74674229
21.81941,24.78741,5976.92,0.91208,0.215904,4.224470135,0.869211384,-7.78603412,6.049666665
18.3148,22.17563,6374.29,0.91484,0.195631,4.676354974,0.845636663,-7.742505581,5.959047325
14.59248,17.29075,5455.98,0.86424,0.332129,2.602121465,1.250869182,-8.231657749,5.792412923
11.77331,13.20341,5089.86,0.87272,0.360961,2.417768125,1.167983503,-8.206089978,5.707233785
18.15451,23.40602,6193.61,0.91918,0.198204,4.637545155,0.835942216,-7.695075706,5.978863173
14.06888,18.32042,5058.3,0.8709,0.333518,2.611253366,1.336440644,-8.139266476,5.815251711
22.12165,24.86643,5628.31,0.91014,0.23129,3.935059882,0.927185546,-7.894270876,5.952116815
17.03517,18.86638,5154.2,0.88118,0.320593,2.748594012,1.103935496,-8.149096823,5.832410477
17.59137,21.55059,5694.25,0.90842,0.230583,3.939665977,0.882412872,-7.82533008,5.975122398
17.53807,22.52219,6030.56,0.91208,0.215789,4.226721473,0.916835824,-7.800007198,5.952996236
14.84931,21.73937,4695.91,0.89686,0.278338,3.222197472,0.845574311,-7.930836314,6.014642383
21.83842,24.83278,6262.59,0.9286,0.176196,5.270267202,0.700604193,-7.604382985,6.168102878
22.01534,24.96146,6619.92,0.92754,0.169854,5.460807517,0.730145003,-7.603978715,6.165657865
14.97859,18.09086,4465.63,0.86524,0.37794,2.289358099,1.101610592,-8.257935515,5.83670258
15.83907,19.66027,5802.24,0.91052,0.222134,4.09896729,0.946317694,-7.799802171,5.992999155
18.79228,22.95764,5809.44,0.92516,0.189231,4.889050948,0.774757328,-7.617059382,6.087442988
16.69108,20.16892,5229.63,0.896,0.275459,3.252752678,0.922836748,-7.994508295,5.830578544
19.69919,23.32705,6624.04,0.92508,0.187869,4.924069431,0.742488802,-7.646458138,6.034689531
17.0445,22.67185,5725.76,0.90408,0.23179,3.900427111,1.029975894,-7.825557556,6.0631433
22.28754,25.12813,6176.61,0.91644,0.205865,4.451655211,0.84763595,-7.762704832,6.078199396
16.44089,19.12698,4592.61,0.87674,0.361657,2.424230694,1.032652378,-8.21022896,5.822965811
10.08563,13.71991,3669.03,0.8162,0.519506,1.571107937,1.545115266,-8.545823558,5.533412367
21.88216,26.00372,4868.64,0.9216,0.235437,3.914422967,0.750587109,-7.742780888,6.097000567
