PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CO2,log_P_0(CO2),log_P(CO2)
11.74951,14.28602,4793.42,0.85042,0.38055,2.234712916,11.26291982,-8.679830393,5.362801858
15.85918,21.76153,5679.5,0.90492,0.230168,3.931563032,9.716013524,-8.430977664,5.393820834
18.28391,22.15257,5811.97,0.91966,0.199945,4.59956488,8.810095571,-8.269792721,5.454549225
10.41326,13.06477,3523.07,0.80002,0.573776,1.394307186,14.89554435,-8.782165234,5.446804092
16.49929,20.95147,5698.14,0.91092,0.228315,3.989751002,8.898700363,-8.349267859,5.463048025
11.96591,15.52855,4859.35,0.86502,0.347306,2.490656654,9.887569066,-8.597325281,5.3648112
18.90133,21.46608,5643.82,0.88398,0.296462,2.981764948,11.38653558,-8.44304133,5.468964238
20.52476,24.43781,6201.93,0.91194,0.213094,4.279519836,8.760880823,-8.330059278,5.478251947
16.1301,20.31643,5557.39,0.8898,0.26836,3.315695335,10.2686141,-8.567296509,5.319003688
11.554,14.07275,3259.24,0.8079,0.589431,1.370643892,14.14752409,-8.877076677,5.373563266
14.76215,18.12098,5244.63,0.87216,0.324634,2.68659475,11.11273388,-8.489434399,5.477525382
9.29156,16.22431,4179.79,0.83246,0.459337,1.812307739,34.42808506,-8.537748732,5.552296998
11.32306,13.48943,3779.34,0.81884,0.538952,1.519318975,17.87960666,-8.517185336,5.680632801
22.08337,24.90713,6674.74,0.92582,0.178953,5.173537186,6.737356018,-8.273716198,5.443852726
10.80472,12.95327,3332.26,0.80162,0.611765,1.310339755,14.453311,-8.834626896,5.396590425
18.53075,20.62081,5344.28,0.90564,0.256369,3.53256439,11.9922697,-8.436556036,5.472855831
17.43793,22.95259,5898.13,0.9143,0.200285,4.564994882,9.619196772,-8.216920085,5.533407542
24.59687,27.09777,6025.07,0.9163,0.206115,4.445576499,9.266544609,-8.32036594,5.46118297
15.99798,20.86544,5544.8,0.90256,0.256601,3.51736743,9.212331924,-8.401277092,5.4330399
22.11949,24.16439,6447.37,0.9166,0.201122,4.557432802,10.81104161,-8.316886253,5.453476043
17.98953,23.63541,6303.39,0.92444,0.177162,5.218049017,8.119237636,-8.184855528,5.454923055
26.80972,30.78525,6520.12,0.93936,0.143671,6.538271467,7.660240937,-8.058496289,5.464945516
21.63714,24.05291,5920.94,0.9124,0.219109,4.164137484,12.67478161,-8.375723266,5.46720291
18.33678,20.92087,5099.6,0.87666,0.300767,2.914747961,12.46794238,-8.585517202,5.274405316
18.43645,22.53001,6462.76,0.9206,0.18631,4.941226987,7.493208399,-8.259754749,5.430186361
12.73947,16.32003,4900.24,0.87002,0.345161,2.520620812,10.12829513,-8.51542479,5.44216015
21.16438,24.24407,6264.14,0.91266,0.207781,4.392413166,8.22434931,-8.31400659,5.485465557
14.96653,22.88348,6023.73,0.90598,0.217469,4.166019065,9.159107825,-8.406478278,5.40176588
18.43897,22.89227,6116.59,0.92136,0.189419,4.864137177,7.900996295,-8.343122344,5.449587242
10.81192,12.88199,3953.42,0.80368,0.531401,1.51237954,12.62020104,-8.818770137,5.402043793
19.0436,21.99113,6406.75,0.90482,0.244554,3.699878146,8.326275225,-8.358266576,5.494999309
20.15789,22.38899,6196.54,0.91832,0.198116,4.635264189,12.14286879,-8.300999578,5.428648525
17.61225,20.48311,5715.04,0.89378,0.26144,3.418681151,10.38476181,-8.465014436,5.436394345
22.34684,24.5914,5176.65,0.9112,0.248331,3.669296222,10.24873405,-8.392391355,5.459210885
15.2589,21.34867,6628.22,0.9146,0.201401,4.541188971,12.15744874,-8.366547458,5.454275937
15.0281,19.4406,5649.84,0.90504,0.245565,3.685541506,10.7377238,-8.420462567,5.479848279
15.90379,20.29013,5676.57,0.88774,0.260907,3.402515072,11.26326203,-8.52130212,5.323302445
18.01134,23.07065,6300.71,0.91774,0.196674,4.666300579,7.883114593,-8.292335579,5.461946024
17.52803,22.00755,5070.33,0.90584,0.261171,3.468378955,10.44394275,-8.439827592,5.385208136
14.40153,18.33735,4810.76,0.85718,0.357453,2.398021558,11.37315666,-8.537928805,5.475042955
15.71279,20.3633,6011.18,0.89438,0.257784,3.46949384,13.06720839,-8.486385892,5.382092177
22.22904,24.37849,6371.94,0.9146,0.200575,4.559890315,8.669825508,-8.327398281,5.40155117
11.00552,14.18857,2660.8,0.81766,0.695757,1.175209161,14.08456494,-8.871915448,5.495009081
14.2823,20.52219,5183.9,0.86736,0.308225,2.814048179,10.5752326,-8.666085931,5.275186459
19.30547,24.07049,6586.61,0.92676,0.176492,5.251002878,7.552216072,-8.217976013,5.436890228
13.22654,15.60476,5270.44,0.87518,0.318285,2.749674034,9.287457708,-8.565339407,5.407515576
18.79134,23.40052,6284.18,0.92444,0.178436,5.180793113,8.196071863,-8.210938764,5.516322903
22.43177,27.47156,6921.74,0.93948,0.140015,6.709852516,7.023662307,-8.112756415,5.449051808
9.50354,16.81784,4425.99,0.83046,0.421645,1.969571559,17.66206341,-8.540106052,5.54739313
16.79909,21.41388,5176.77,0.90528,0.256159,3.534055021,9.249671764,-8.376885432,5.495087578
14.1953,17.94484,5392.44,0.89854,0.279636,3.213248652,7.795828755,-8.498284249,5.34370568
15.92669,20.36009,5641.82,0.89696,0.253571,3.537313021,12.07003538,-8.525610727,5.353506695
19.16124,23.2003,6310.94,0.9141,0.214507,4.261399395,7.752611478,-8.323467152,5.455439461
11.36863,14.53136,3844,0.82062,0.495353,1.656636782,14.55610536,-8.618243572,5.508977199
10.00412,14.3107,4007.52,0.81652,0.508137,1.606889481,16.98364978,-8.599492766,5.496955528
16.20228,22.89713,5563.92,0.90058,0.242605,3.712124647,10.4828238,-8.281404734,5.517659285
22.17527,26.65829,6932.3,0.93876,0.140444,6.684230013,6.698836948,-8.118964063,5.534112434
17.12574,20.55109,5622.95,0.89896,0.25122,3.578377518,9.700255761,-8.501110853,5.346652151
12.61026,15.23716,3868.34,0.86132,0.444071,1.939599749,10.71396556,-8.685476109,5.38936649
15.58186,18.2009,5769.07,0.86816,0.300251,2.891447489,14.33776766,-8.570524455,5.353679118
16.29648,22.77961,5688.34,0.90314,0.234013,3.859358241,10.02384223,-8.317850539,5.502255063
11.49812,14.23995,5553.69,0.85988,0.336281,2.5570282,13.32919573,-8.52612659,5.499069814
25.23708,28.32546,6497.09,0.93424,0.15569,6.000642302,9.55491394,-8.149978508,5.538275909
22.06863,25.72801,6599.05,0.93064,0.166788,5.579777922,7.52290752,-8.215937066,5.450041164
15.59752,20.69335,5465.16,0.9023,0.258536,3.490036204,9.065773649,-8.389384814,5.461398702
16.71748,20.52068,6178.6,0.9155,0.205195,4.461609688,7.563628627,-8.348572638,5.445113936
26.58185,31.11101,7606.86,0.9555,0.100406,9.516363564,5.322528791,-7.872010547,5.488459356
10.49795,12.98846,3729.39,0.79792,0.53104,1.502561012,12.6123918,-8.772427439,5.40128024
19.46941,23.48439,6593.56,0.92652,0.177551,5.218331634,7.650821763,-8.222028989,5.514598357
8.62884,14.31456,4610.46,0.81516,0.455139,1.791013295,27.97689372,-8.507835239,5.566744643
8.87612,10.64214,3594.07,0.78762,0.593178,1.327797052,14.28462073,-8.734401363,5.492733772
12.40234,14.48294,4142.07,0.8349,0.48408,1.724714923,16.22725032,-8.610579917,5.542635917
11.31288,13.23855,3143.57,0.8304,0.590577,1.406082526,18.22189574,-8.802971597,5.467001126
13.10949,16.65295,4225.25,0.83586,0.417051,2.004215312,14.80812613,-8.85959494,5.203815686
16.5673,20.88805,4811.91,0.89716,0.292178,3.070593953,19.78982859,-8.391072726,5.50992389
26.50331,28.63151,6770.5,0.93146,0.16639,5.598052768,10.22558236,-8.165692751,5.545694909
24.1918,28.5459,6653.25,0.93248,0.157659,5.914537071,7.910177085,-8.188061143,5.441303826
21.15183,25.90395,6845.69,0.93818,0.150079,6.251241013,6.719236183,-8.123862025,5.52618755
19.09956,22.06123,6392.73,0.90376,0.243547,3.710823783,8.344360149,-8.370378224,5.515635853
26.5429,29.10999,7207.87,0.94326,0.131473,7.17455295,6.764347887,-7.993988939,5.501984087
12.22152,14.37488,3989.61,0.83808,0.475217,1.763573273,20.07172933,-8.58483359,5.524796415
6.20961,10.29122,2672.66,0.7165,0.83991,0.853067591,25.80902727,-8.6437795,5.604703919
11.18777,18.95079,5625.12,0.87032,0.299706,2.903912501,13.23488666,-8.507678046,5.440816756
21.91805,25.95427,6490.87,0.92694,0.17258,5.371074284,7.800144696,-8.249888934,5.469637249
19.37373,24.93812,6834.86,0.9354,0.154775,6.043611694,6.352263826,-8.155702748,5.536616248
19.43056,23.24373,6125.32,0.91446,0.222513,4.109692467,11.92038421,-8.315796818,5.541217956
21.99837,24.69379,6464.44,0.91898,0.196758,4.670610598,7.691670825,-8.274123137,5.458787074
6.48935,11.28012,3095.63,0.72502,0.679998,1.066209018,22.99285599,-9.015469611,5.246553388
16.14714,18.96353,4803.26,0.85492,0.378913,2.256243518,11.26820275,-8.732491302,5.301136408
19.33084,22.37393,6212.71,0.91306,0.219811,4.153841255,8.163136265,-8.346464743,5.470698458
19.43271,21.77625,6317.76,0.91152,0.213999,4.259459156,7.879047332,-8.313652112,5.494104287
20.52719,25.73202,7128.51,0.94172,0.137702,6.83882587,5.946288866,-8.080936553,5.539196243
17.28216,19.40742,5528.12,0.87972,0.295919,2.972840541,10.28802934,-8.41829765,5.545269483
21.63381,25.68519,4764.06,0.9204,0.236379,3.893746906,8.658974448,-8.372688498,5.476864608
10.07391,11.60141,3624.29,0.7977,0.576196,1.384424744,14.63693967,-8.755765256,5.485061365
16.42033,19.0028,5256.15,0.87812,0.312207,2.812621114,10.44371758,-8.583778958,5.380223671
17.63613,21.70216,6120.14,0.90992,0.216551,4.201873923,8.604317523,-8.372231114,5.393186481
14.4513,17.69342,4473.28,0.83426,0.406293,2.053345738,16.91759791,-8.80775038,5.278432703
15.81088,18.45842,5464.78,0.86364,0.316181,2.731473428,11.74878039,-8.61785956,5.320791264
15.30087,19.57348,5470.07,0.88884,0.278669,3.189590518,10.97447474,-8.551587021,5.312625766
16.07587,23.29068,5950.41,0.9103,0.218391,4.16821206,9.474714265,-8.283115935,5.497480961
11.63652,15.4719,3387.12,0.8446,0.565223,1.49427748,10.37893495,-8.790027395,5.430619925
9.62964,13.78899,4445.03,0.82704,0.45045,1.836030636,18.24155469,-8.742157597,5.344088003
11.27528,12.61517,4565.61,0.82596,0.424089,1.947610054,12.16854209,-8.782431511,5.310177859
14.81982,19.17614,4943.56,0.87922,0.314976,2.79138728,10.5304855,-8.660820964,5.316368588
17.67618,21.52646,6095.09,0.9128,0.205605,4.439580749,8.467652486,-8.343594905,5.355570835
13.94699,18.40197,4573,0.83508,0.402217,2.076192702,12.5438038,-8.856679821,5.226536821
11.08949,14.28103,3625.82,0.83434,0.524675,1.590203459,11.74860802,-8.777529404,5.506987954
22.43015,23.77831,6229.02,0.9107,0.211613,4.303610837,8.928400734,-8.338452866,5.485265079
26.57669,29.39421,6419.44,0.92816,0.17258,5.37814347,16.72823605,-8.222765273,5.460319502
10.75074,14.01078,3921.07,0.84668,0.470519,1.799459746,12.43434388,-8.831414858,5.300565548
8.47806,9.56369,3077.52,0.7884,0.739376,1.06630456,12.92095596,-8.823701106,5.548006826
28.01826,29.80435,6878.27,0.92986,0.160468,5.794675574,7.683453134,-8.164410538,5.478184617
10.57428,12.27271,4650.06,0.8419,0.434478,1.937727572,10.26891253,-8.578275378,5.534031772
10.26181,12.0695,5090.72,0.85818,0.382005,2.246515098,10.02559255,-8.596628349,5.483362795
21.37691,25.72883,6510.62,0.92776,0.171552,5.408039545,8.140378521,-8.225145618,5.442834313
11.44254,14.17323,3998.48,0.8438,0.448122,1.88296937,15.7858977,-8.657329895,5.533719923
11.62517,14.1624,4653.93,0.84096,0.387183,2.171996188,11.94543219,-8.669800053,5.406489556
29.7526,31.46845,3388.73,0.85482,0.462918,1.846590541,14.15049507,-8.662980665,5.48012977
18.3089,22.13011,5940.94,0.92322,0.196369,4.701454914,8.188648018,-8.284611579,5.491389015
11.91485,14.86072,3297.46,0.80838,0.562743,1.436499432,14.49820484,-8.827671704,5.420433678
16.74796,20.58132,5037.66,0.89058,0.297,2.998585859,9.600413687,-8.443145432,5.433093586
15.20644,17.98123,4358.4,0.86866,0.366395,2.370829296,11.92085764,-8.692807585,5.345139987
9.4926,11.16269,3049.37,0.78912,0.744759,1.059564235,13.79617931,-8.725267024,5.615484798
17.62117,21.12561,6060.51,0.90582,0.230094,3.936738898,8.313384944,-8.432485201,5.422269614
16.4628,22.02037,5924.76,0.91204,0.216166,4.219164901,8.93950777,-8.419820482,5.383998422
11.38014,12.7119,4728.42,0.85802,0.418433,2.050555286,10.54861769,-8.61805281,5.498475537
11.93343,15.15336,4291.25,0.84094,0.404381,2.079573472,10.87320075,-8.709923138,5.372513895
14.92491,17.60901,4669.6,0.88168,0.348777,2.527918985,11.12302507,-8.544092726,5.44550867
11.82977,14.60798,4814.49,0.84382,0.379824,2.221607903,11.04811179,-8.60189052,5.472940587
18.23089,21.3138,5082.69,0.8741,0.311779,2.803588439,11.3952833,-8.417325504,5.526763874
17.40157,18.41707,5935.92,0.91634,0.231924,3.951035684,7.881187837,-8.411231381,5.41817453
26.46835,28.51482,7123.38,0.93076,0.160504,5.798983203,7.075394842,-8.167343137,5.511584625
13.77235,15.61674,4954.37,0.86604,0.348956,2.481802863,10.35851603,-8.51947248,5.480958763
12.64741,15.14773,5291.31,0.86588,0.335333,2.582149684,10.78817916,-8.580532059,5.365008121
10.93492,13.63539,4565.51,0.83978,0.426652,1.968302035,17.86915034,-8.665681516,5.484290811
14.25359,18.91839,4824.93,0.87692,0.330796,2.650938947,18.58091593,-8.607405385,5.355915357
21.87894,23.38605,5120.36,0.90574,0.259847,3.485666565,10.41510567,-8.442488485,5.426182363
13.26005,20.59075,6066.2,0.88942,0.248006,3.586284203,12.26086549,-8.488959827,5.353187014
27.08993,30.47223,7436.5,0.95274,0.108083,8.814892259,5.583120208,-7.914908016,5.549166056
12.1463,14.62683,4398.97,0.84652,0.416878,2.030618071,10.63309614,-8.669184647,5.424109928
11.71452,13.61606,4416.07,0.83096,0.466466,1.781394571,12.25888593,-8.633467716,5.540138883
27.48589,30.29303,7092.33,0.9435,0.128427,7.346585998,7.100094489,-8.041195185,5.434175603
21.74773,25.90871,6377.95,0.92564,0.175312,5.279958018,8.415111906,-8.252726526,5.462398861
15.77957,20.46736,5329.93,0.8987,0.266302,3.374739957,11.00669294,-8.458429364,5.458302999
10.56936,14.10966,5037.66,0.83936,0.384597,2.182440321,14.45918599,-8.579936968,5.478000323
27.00872,28.93976,5718.07,0.92706,0.19622,4.724594843,9.838255949,-8.266624129,5.460672313
18.13879,21.50117,5238.42,0.89312,0.264078,3.382031067,10.4983557,-8.425172268,5.431580584
24.7549,28.20395,6803.91,0.93394,0.148054,6.3081038,7.517736377,-8.138843846,5.393052341
16.64471,21.23369,5322.9,0.9044,0.254684,3.551067205,9.328447785,-8.350147713,5.469036974
14.29428,21.87942,4616.79,0.88606,0.312589,2.83458471,19.53984578,-8.482932292,5.478669776
15.03675,19.89397,3025.16,0.88156,0.476362,1.85060941,11.61074492,-8.816791694,5.263056489
16.97345,20.66765,5765.82,0.89622,0.257211,3.48437664,10.09329453,-8.478856994,5.397182658
13.73591,16.38727,5611.9,0.89304,0.283879,3.14584735,8.631010512,-8.556648781,5.426552342
14.3875,18.44957,4877.23,0.87996,0.326387,2.696063262,11.68438538,-8.588856597,5.387336619
16.40615,20.19866,5633.15,0.8958,0.266185,3.365328625,9.784177119,-8.524692846,5.38143785
16.97104,20.31303,5765.05,0.8994,0.253034,3.554463037,9.212514096,-8.52630807,5.37737485
11.22128,13.36546,3971.29,0.8316,0.479575,1.734035344,16.7804577,-8.530632279,5.642435587
15.87599,16.78369,3175.21,0.83222,0.536398,1.551497209,19.70930233,-8.516038018,5.645434354
16.72692,21.13332,5583.9,0.90686,0.229121,3.957995993,9.308950556,-8.308444596,5.479113807
7.87527,13.95218,2454.28,0.77586,0.836267,0.927765893,22.35912244,-8.994073456,5.413648939
20.27434,25.63032,7053.73,0.94104,0.136858,6.876032092,6.08047063,-8.073045668,5.590331714
16.92963,20.10816,5059.76,0.8961,0.269543,3.32451594,10.09451224,-8.433526595,5.3817037
21.98918,25.22186,5910.82,0.91242,0.217576,4.193569144,18.51003286,-8.36696594,5.451616973
14.52358,19.51283,5369.28,0.8847,0.293687,3.012390743,9.853637566,-8.608120035,5.308356789
19.3891,24.53408,6822.93,0.93296,0.165132,5.649783204,6.427086983,-8.170872133,5.520844959
13.29258,15.50154,4548.68,0.85574,0.389684,2.195984439,10.96942801,-8.674871746,5.479028243
15.59756,18.14275,3720.55,0.86164,0.479051,1.798639393,12.30549263,-8.787196887,5.388264171
24.44442,26.84576,6235.7,0.91852,0.19472,4.717132293,12.14961156,-8.263114143,5.453774432
17.56256,21.00618,5960.75,0.90626,0.232664,3.89514493,8.383034796,-8.387018184,5.396825497
26.43899,28.62178,6837.42,0.931,0.160985,5.783147498,8.050982317,-8.160613867,5.546520144
24.02461,27.50304,3262.75,0.84068,0.409825,2.051314585,16.62082326,-8.73364185,5.351267514
29.09948,31.5638,4777.85,0.89668,0.261798,3.425083461,9.937511645,-8.389073615,5.443877071
37.58527,40.87415,3559.12,0.9564,0.152698,6.263343331,7.766181727,-7.886308774,5.682575933
11.71093,19.55677,4578.5,0.86904,0.371674,2.338178081,16.26452329,-8.632362466,5.437703721
33.26008,40.4499,4827.72,0.93376,0.170812,5.466594853,18.24431041,-8.09325672,5.523119226
19.27005,20.84026,2393.68,0.78264,0.614745,1.273113242,29.42714093,-8.891358608,5.298373982
40.27187,45.93717,4197.12,0.96824,0.108077,8.958797894,11.86628746,-7.650814508,5.867954964
34.30052,38.28348,3844.84,0.94768,0.166018,5.708296691,14.77438113,-7.966383736,5.664658393
38.94432,46.00985,4780.07,0.96096,0.105064,9.146425036,7.308705284,-7.729908323,5.786469183
10.61705,15.38008,4835.87,0.82286,0.40412,2.036177373,16.48896264,-8.762587191,5.350475404
34.16756,38.04426,4363.1,0.94396,0.150573,6.269118633,9.740276472,-7.95068731,5.656180241
21.64681,23.72432,2325.46,0.81182,0.578566,1.403158844,33.10481764,-8.905814111,5.308957702
24.51849,28.65973,2256.22,0.80716,0.538338,1.499355424,33.84802548,-8.740043333,5.305069074
34.10503,38.48573,3921.47,0.94836,0.162315,5.842713243,14.53513125,-7.980889421,5.661770491
30.32085,31.22149,3444.35,0.87546,0.352893,2.48080863,12.62286832,-8.629511462,5.43007861
31.48256,35.46368,4396.81,0.90456,0.241056,3.752489048,22.14179748,-8.329784897,5.495634618
31.51019,37.43248,4993.61,0.9436,0.132484,7.122369494,16.20907884,-8.008879201,5.637574651
33.57233,35.89518,2836.98,0.87984,0.393303,2.237053874,17.63854448,-8.629066573,5.408915036
27.30067,29.95727,3704.78,0.86268,0.335627,2.570353398,18.81342268,-8.596975005,5.28261129
30.54052,34.22639,4671.06,0.90964,0.229279,3.967393438,24.11659277,-8.340233754,5.494741556
34.30355,36.6978,3932.18,0.8898,0.287053,3.099776,13.37284866,-8.438554715,5.466162775
39.56575,44.62964,2754.44,0.95186,0.192702,4.939543959,11.30194921,-7.99601161,5.723582696
29.38648,30.76996,3421.35,0.8608,0.350679,2.454666518,12.96357578,-8.63136214,5.371907162
30.93895,36.47714,4518.24,0.94526,0.15023,6.292085469,32.42124474,-8.017215183,5.652452653
23.73271,25.12034,2931.05,0.82528,0.480659,1.716976068,22.86687183,-8.732958915,5.339302215
25.40334,31.31604,6290.24,0.94884,0.128802,7.366655797,7.019075072,-7.969300132,5.544162247
27.21709,30.94397,3676.24,0.86474,0.342996,2.521137273,20.18219747,-8.484934351,5.423802298
33.09194,37.51237,4550.9,0.94694,0.142159,6.661132957,13.51562697,-7.959193013,5.703332371
32.75663,37.16115,4711.46,0.90978,0.222791,4.083558133,24.11634073,-8.363271252,5.489297994
38.04667,44.75881,5705.64,0.96942,0.0811065,11.95243291,13.40305091,-7.481254151,5.854395301
9.37787,15.86037,3930.4,0.83188,0.489989,1.697752399,32.7209142,-8.684492767,5.557711282
24.47676,28.44483,4940.17,0.9236,0.194049,4.75962257,17.33610767,-8.269731907,5.542468093
31.36875,36.81142,4809.11,0.95096,0.135008,7.043730742,20.08983471,-7.885290201,5.634419061
10.10065,15.11852,4022.56,0.82966,0.490209,1.692461787,32.31409337,-8.43376629,5.580708477
31.42322,33.65842,2885.02,0.8805,0.391841,2.247084915,36.50926683,-8.055441241,5.461504183
25.76811,28.10783,3590.45,0.86636,0.362455,2.390255342,26.66040536,-8.443508312,5.398959906
39.34474,41.98919,4189.79,0.91336,0.235173,3.883779175,16.47720494,-8.300716195,5.534713575
30.84556,37.07235,4875.56,0.95242,0.133005,7.160783429,11.34687619,-7.898733749,5.64917985
18.06632,19.1665,2411.05,0.77452,0.603365,1.283667432,18.39584559,-9.00123826,5.273485983
35.03669,38.25325,4665.1,0.9471,0.137846,6.870710793,8.626716876,-7.935433988,5.667289265
