PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CH4,N1bar_CH4,log_D0_CH4,log_D1bar_CH4
9.86004,11.10045,1.125801721,1246.47,0.63944,0.541301955,11.48422468,0.497222864,-3.267962799,-3.220070516
9.92421,11.20025,1.128578496,1223.25,0.64018,0.543303545,11.44843642,0.498388713,-3.238951415,-3.314767004
9.89743,11.20845,1.132460649,1256.49,0.64212,0.544681862,11.40186987,0.494507693,-3.274622801,-3.282829759
9.85075,10.95857,1.112460473,1294.76,0.65152,0.541556876,11.60430687,0.507850548,-3.295150261,-3.296217156
9.9584,11.06557,1.111179507,1264.96,0.6543,0.547921115,11.58729776,0.509500946,-3.271806116,-3.391909503
9.87166,11.0184,1.11616486,1251.12,0.63574,0.535148194,11.53159247,0.490986401,-3.315444303,-3.371427599
4.32453,5.60667,1.296480774,683.097,0.49452,0.398388786,16.57530859,0.61600888,-4.668478478,-4.81721025
3.97759,4.69443,1.180219681,471.991,0.51572,0.453165091,20.09494075,1.488623623,-4.2146303,-5.111592917
3.90334,6.17141,1.581058786,1160.41,0.55654,0.545895047,16.96426957,1.459993395,-5.162772355,-5.137558601
4.74964,5.60484,1.180055752,1058.79,0.55576,0.518224966,19.40303382,1.890329464,-4.131854787,-4.366721244
4.52244,4.75404,1.051211293,310.38,0.43144,0.362728366,23.27676658,1.494775237,-3.371877222,-4.101931794
4.28733,15.32957,3.575551684,875.405,0.64476,0.782314328,17.90694203,1.085971363,-4.865367661,-4.824548654
5.00794,7.15013,1.427758719,377.468,0.42798,0.21974174,18.28463384,0.726949827,-3.331038109,-3.97552095
5.01285,7.16272,1.428871799,386.347,0.43186,0.223459467,18.26269122,0.740904469,-3.376522274,-3.983431178
6.28305,7.33926,1.168104663,1966.75,0.65154,0.714525415,14.28335366,1.025806588,-3.643660964,-3.679983267
4.37055,6.13135,1.402878356,1698.16,0.5906,0.611304264,18.52353358,2.315444342,-4.020311477,-4.240392279
9.76034,10.78109,1.104581398,1353.61,0.6174,0.646967719,13.02791542,0.894582415,-2.94138099,-3.071216094
5.89807,6.57892,1.115436066,2073.7,0.68,0.613801507,12.71805019,0.839901439,-3.221959886,-3.346222014
7.61249,12.51834,1.64444748,3166.39,0.73564,1.154838173,12.22681382,1.032954214,-3.801309707,-3.771950267
6.10049,8.23736,1.35027842,1374.39,0.6093,0.575489965,15.42903297,1.135995262,-3.752396279,-3.925625335
6.50203,8.0106,1.232015232,1283.16,0.5995,0.554035821,15.82784369,1.213855778,-3.768549921,-4.005383042
5.70388,7.44729,1.305653345,2262.58,0.66684,0.754528256,17.61049568,1.411214442,-3.80851073,-3.746706848
7.37101,8.67819,1.17734069,2119.7,0.64884,0.802873735,13.71179221,0.834361771,-3.850829571,-3.889783182
3.81788,4.66467,1.221795866,266.272,0.43542,0.19324259,17.92522145,0.565381444,-3.522340615,-3.888256701
7.45868,11.68951,1.567235758,3213.99,0.74172,1.166929141,12.45938173,1.076312149,-3.577973861,-3.640188693
7.334,11.52058,1.570845378,3183.77,0.73928,1.158119825,12.39433234,1.055392588,-3.621367956,-3.613002668
6.16263,10.94144,1.775449767,2699.42,0.71046,0.965640036,12.77280525,1.082795225,-3.644628564,-3.657877345
4.64075,7.7679,1.673845822,1930.62,0.64124,0.658242401,13.601414,0.988485098,-3.687216617,-3.695156167
6.0803,10.98417,1.806517771,2607.63,0.70462,0.934906061,12.73321648,1.06444108,-3.675748654,-3.682074091
5.27685,5.74302,1.088342477,1639.49,0.63964,0.525009439,14.00178252,1.075244621,-3.35585603,-3.451490738
8.2956,9.08968,1.095723034,3051.55,0.73364,1.017915219,11.24373421,0.699424931,-3.670819768,-3.6506606
4.5685,8.74594,1.914400788,2103.33,0.64528,0.723170528,16.28701617,2.371815109,-3.856133455,-3.858146551
4.55116,8.71895,1.915764333,2095.87,0.64422,0.71917533,16.36377704,2.384476899,-3.797824715,-3.874763625
4.52269,8.66619,1.916158304,2066.98,0.64226,0.715547841,16.39948877,2.364333142,-3.833631377,-3.891019885
3.98335,5.17179,1.29835189,585.295,0.49382,0.415386686,21.71092854,1.733783616,-3.784322269,-4.473454551
5.93484,7.26398,1.22395549,1664.86,0.61874,0.666327799,14.90733922,1.624124063,-3.303256583,-3.503770183
4.99033,10.05627,2.015151303,1285.35,0.65212,0.511045805,12.75987551,0.506099299,-3.866482196,-3.953907334
5.24596,7.57658,1.444269495,1182.45,0.5517,0.53695521,17.30571291,1.437965379,-4.178789842,-4.252953056
5.30803,6.66583,1.255801116,2337.47,0.66744,0.711273662,13.40059003,1.055090154,-3.506336757,-3.584145823
5.30501,6.66603,1.256553711,1988.42,0.64502,0.662643671,13.88424408,1.076304278,-3.587050994,-3.647362422
4.92807,5.59298,1.134923002,1037.91,0.55882,0.482565068,16.69892147,1.120583327,-3.679605554,-3.926989568
4.5802,6.15184,1.343137854,693.732,0.52542,0.436120057,18.3516307,1.270868131,-3.186947974,-4.13964941
6.64118,10.30601,1.551834162,2422.77,0.69722,0.86512953,12.47850834,0.691839032,-3.717778804,-3.692628103
4.50564,5.27757,1.171325272,645.373,0.54238,0.437265699,18.9443437,1.233767953,-3.956567558,-4.559193707
5.40382,6.42465,1.188908957,1855.47,0.64804,0.670305539,13.78833225,1.058432448,-3.523246132,-3.602400623
4.27158,6.83841,1.600908797,1204.6,0.62548,0.538942072,13.90758189,0.847520393,-3.821873773,-4.026842188
4.80173,5.28453,1.100547094,861.125,0.55174,0.384485126,16.99563595,1.050116457,-3.234783819,-3.840027464
5.56339,6.45056,1.159465721,532.83,0.57344,0.496846191,17.34802398,1.428202433,-4.168795678,-4.272244787
5.57332,6.39416,1.147280257,552.103,0.56746,0.495741131,17.41767686,1.462783994,-4.32072067,-4.335845072
3.83342,5.85396,1.527085475,1090.14,0.5812,0.567334349,17.57971078,1.399258405,-4.545077266,-4.69227471
3.84033,5.85231,1.523908102,1103.3,0.58314,0.572126564,17.48032131,1.384462701,-4.530737254,-4.682894692
4.91,12.75,2.596741344,1947.26,0.67688,0.924518844,16.54661178,1.658508916,-4.283054779,-4.022443595
4.99,12.87,2.579158317,1981.25,0.67844,0.930851575,16.79088213,1.670111831,-4.359726082,-4.108269261
5.3,12.37,2.333962264,2021.24,0.940935,1.302956156,16.79714365,1.691181625,-4.10028291,-4.029043599
5.74,12.5,2.177700348,2134.81,0.68,0.957746479,17.02409693,1.620093741,-4.142532271,-3.99757795
4.37434,6.87571,1.571827979,656.753,0.53418,0.423200025,19.38952969,1.145951756,-4.430552408,-4.432935515
6.58555,8.25256,1.253131477,1282.69,0.58768,0.517337606,16.43108066,0.982596009,-4.032064317,-3.982921777
5.47787,7.34237,1.340369523,470.44,0.47334,0.309570836,26.33047038,0.876298843,-4.534709577,-3.97728516
4.10291,4.99697,1.217908753,466.878,0.5058,0.397173145,22.56763811,2.404032401,-3.733407571,-4.625358783
3.82583,4.81496,1.258539977,1175.18,0.57806,0.509991442,17.45470642,1.696034747,-3.463898604,-3.641952803
4.32281,5.49382,1.270890925,1579.69,0.62012,0.605905458,15.09946557,1.207966959,-3.699122259,-3.801700376
4.62985,5.27906,1.140222685,1538.28,0.60934,0.580722019,15.56839904,1.458275031,-3.528409192,-3.704258756
4.02699,5.10607,1.267961927,1244.1,0.58484,0.522916257,16.32435791,1.365544965,-3.774628397,-3.946683197
4.94756,7.14061,1.443258899,1060.07,0.56,0.464606909,16.91170927,1.820509009,-3.750713794,-4.129089446
4.84747,5.28866,1.091014488,785.483,0.52848,0.406692011,18.91325348,1.71692225,-3.623303633,-4.4747426
3.9272,4.89671,1.246870544,1094.62,0.5883,0.442706962,16.74949528,1.199148873,-3.380715124,-3.540029556
6.71212,7.38705,1.100553923,2279.9,0.6779,0.724881762,11.44430701,0.692927897,-3.708550598,-3.752755348
5.77243,6.67772,1.156829966,995.471,0.5834,0.422919113,15.19706411,1.03971005,-3.421534134,-3.87565893
6.60927,7.27418,1.100602638,875.752,0.5622,0.381833371,14.18476751,0.676646492,-3.436103838,-3.592210428
4.86289,7.00326,1.440143618,1223.57,0.57592,0.48732442,16.8558097,1.782322923,-3.844433462,-4.028889872
7.72449,8.38907,1.086035453,1406.18,0.6728,0.560073922,13.42470551,0.625600178,-3.93950232,-3.977574111
4.34629,6.13469,1.411477375,2253.61,0.69064,0.585615683,9.948857487,0.279931952,-3.395920554,-3.429377722
6.53331,13.51443,2.068542592,3237.7,0.74626,1.141735476,15.77600601,1.293848329,-3.938919249,-3.787754037
4.86799,7.01725,1.441508713,1442.48,0.63382,0.51474422,13.99948454,1.039213659,-3.528334038,-3.632135947
9.52295,10.82294,1.13651127,1292.73,0.64498,0.60317965,11.25957945,0.374462851,-3.185606857,-3.249479683
11.13953,21.8367,1.960289168,4332.84,0.81434,1.863307706,10.29858551,0.847138312,-3.48838451,-3.496995981
8.72821,13.8531,1.58716392,2746.46,0.74116,0.972164836,13.80354048,0.971738547,-3.883692674,-3.87733244
10.31061,11.13693,1.080142688,2603.63,0.80082,1.069236973,5.4834603,0.176345814,-3.110816964,-3.1370015
4.83707,7.10977,1.46985055,1457.11,0.56878,0.540927636,18.15808627,2.039585537,-4.140273559,-4.173220874
3.82945,4.48241,1.170510125,422.386,0.505,0.398809101,21.81632623,2.51746373,-4.045944379,-4.876327568
7.94106,15.02876,1.892538276,3670.02,0.8106,1.360304483,7.599302005,0.402583442,-3.493400947,-3.464062548
7.93728,15.03569,1.894312661,3669.99,0.81046,1.359909794,7.59675487,0.402432261,-3.480041659,-3.483190257
6.29437,6.7326,1.069622536,816.401,0.57104,0.371765993,13.57586502,0.526675101,-3.091762585,-3.313368243
7.66991,8.43825,1.100175882,1577.1,0.60878,0.67678543,13.85643444,0.915764694,-3.653389547,-3.663151113
4.45301,6.06535,1.362078684,682.017,0.53446,0.39393247,18.87839151,1.117122866,-4.418935491,-4.615145031
6.50841,6.88683,1.058143233,1092.12,0.56996,0.445048295,15.50575393,1.314020278,-3.280207172,-3.531972109
6.57314,6.93182,1.054567528,889.223,0.57194,0.359762733,15.08225711,0.925110915,-3.293015112,-3.495201572
6.53286,6.92288,1.059701264,846.675,0.55538,0.335767747,15.52596264,1.024816404,-3.062791656,-3.516493718
6.48693,6.87869,1.060392204,850.375,0.56576,0.3469941,15.30875551,0.952904275,-3.263403995,-3.467154749
6.50199,6.86565,1.055930569,863.938,0.56868,0.348631052,15.30808709,0.9598807,-3.240687843,-3.526229909
6.45021,6.84748,1.061590243,822.641,0.56358,0.337481137,16.03843418,1.200374304,-3.252280505,-3.580949397
7.95608,15.10116,1.898065379,3701.81,0.81036,1.374663484,7.468500261,0.391943963,-3.459445114,-3.480900498
7.9585,15.1002,1.897367594,3694.3,0.8104,1.373775866,7.477784732,0.397362123,-3.49540998,-3.505259588
7.9386,15.0923,1.901128662,3694.94,0.81016,1.373369023,7.469244611,0.388873673,-3.483070867,-3.484866013
7.93691,15.06244,1.897771299,3742.7,0.80926,1.367723312,7.496083832,0.404584306,-3.487828276,-3.512833588
7.93652,15.0745,1.899384113,3749.18,0.80934,1.37039696,7.476000194,0.402461686,-3.495188085,-3.454976622
7.93827,15.0805,1.899721224,3753.63,0.80934,1.373093915,7.455273928,0.399454303,-3.486996671,-3.526286658
7.93483,15.09972,1.902967045,3757.35,0.80928,1.374433179,7.444166964,0.399109327,-3.471493811,-3.495929561
5.12,12.83,2.505859375,2057,0.68324,0.952250871,16.527488,1.666780109,-4.23602037,-4.087752775
4.57521,6.45802,1.41152428,1237.48,0.56584,0.546594411,17.51933401,1.977048796,-3.961979365,-4.210806849
4.95549,5.57744,1.125507266,1497.21,0.62984,0.588811607,15.54954094,1.614007504,-3.413919004,-3.673471519
4.43769,9.81867,2.212563293,2426.02,0.71732,0.855304577,16.71100737,1.309279384,-4.35416908,-4.115517718
4.36946,9.36969,2.144358799,2345.39,0.71128,0.805835989,16.84148061,1.237589959,-4.398762683,-4.121418178
4.21977,5.14094,1.218298628,324.86,0.4525,0.28154029,22.12466318,1.296674386,-3.440101702,-4.272831405
6.60905,8.11845,1.228383807,2046.59,0.6414,0.701685292,14.58270521,0.983280645,-3.622367846,-3.618599726
4.15581,4.72844,1.137790226,111.176,0.43422,0.199426824,19.55035219,0.325817187,-3.339278891,-3.875010672
9.11981,24.94881,2.735672125,4598.57,0.83746,2.056777128,10.89997171,0.735648585,-3.421479453,-3.388169269
8.48832,13.20779,1.555995768,4426.29,0.8025,1.559193999,10.50049468,0.739803612,-3.610154298,-3.609356007
10.72802,11.49386,1.071386892,1127.31,0.6359,0.485293893,11.49625419,0.489032837,-3.110742227,-3.15212295
4.85253,5.52925,1.139457149,2537.38,0.66302,0.821204521,15.0521186,1.777126683,-3.733980193,-3.906537884
5.48027,9.63173,1.75752837,2488.5,0.70486,1.057454434,12.62672283,1.230572833,-3.865769572,-3.766771793
4.2936,5.70322,1.328307248,680.719,0.50462,0.35543378,19.9229349,1.76714272,-3.438707091,-3.825102569
6.39708,7.09435,1.108998168,1965.67,0.6983,0.632329105,10.74073608,0.440035068,-3.630651714,-3.67554199
4.56714,5.07559,1.111327877,458.194,0.4833,0.289179551,19.898178,1.247445856,-3.239407378,-3.985464181
4.05785,12.81022,3.156898358,2408.02,0.70774,0.917513972,16.62141796,1.271258819,-4.261585897,-4.205364335
6.8654,20.18098,2.939519911,1072.25,0.61622,0.697862201,21.86153002,1.338650858,-4.252696576,-3.981824611
3.93225,5.91307,1.503737046,1195.09,0.57774,0.609820845,17.94573594,2.345344441,-4.380347258,-4.731904414
3.88293,5.76478,1.484646903,1031.08,0.5637,0.578105226,18.5411052,2.439622426,-4.43029875,-4.8781832
8.10197,9.99333,1.233444459,2016.74,0.66814,0.82342067,14.15825624,0.90734318,-3.682173155,-3.708386964
3.8157,9.4187,2.468406845,1172.66,0.59984,0.519846085,21.07765285,1.741682385,-4.818345688,-4.519318145
4.09783,9.48211,2.313934448,1668.31,0.69616,0.631431914,9.891722266,0.300267846,-4.32908857,-4.324780607
4.49229,6.16997,1.373457635,775.622,0.49054,0.423693825,19.53851996,1.884316946,-4.094787673,-4.953678089
4.55513,4.98366,1.094076349,816.945,0.52538,0.487786309,21.81276157,3.058722175,-3.236995114,-4.047267738
12.07725,14.54406,1.204252624,4008.29,0.80904,1.609053211,9.783918486,0.640375181,-3.438564566,-3.435020909
5.77662,7.72615,1.337486281,938.473,0.5714,0.484660339,18.70853313,1.64988357,-4.726528348,-4.681901963
5.86346,12.80393,2.183681649,2589.65,0.73358,1.001810847,11.04257714,0.679262085,-3.536554293,-3.552856918
6.07561,8.59986,1.415472685,1187.48,0.63712,0.476943347,12.37513451,0.455699636,-3.599324879,-3.66291842
4.1628,7.20254,1.73021524,1873.09,0.63946,0.72098055,15.89330701,1.446881718,-4.28664164,-4.238341531
4.24331,6.01025,1.41640606,1304.98,0.59982,0.593869428,18.10819153,2.115600228,-4.227242524,-4.403962437
5.00426,5.91163,1.181319516,914.565,0.56176,0.485972577,18.16507917,1.781492218,-2.944633813,-3.540334928
6.02504,6.36041,1.055662701,466.314,0.45788,0.328809226,17.20840517,0.751409975,-3.638946055,-4.230215585
3.90043,5.63611,1.44499709,940.737,0.56404,0.530796232,17.24577219,1.66139951,-4.286335019,-4.709323205
3.9288,5.58762,1.422220525,938.143,0.561,0.522779585,17.44408185,1.664735239,-4.329577856,-4.706264159
4.68748,6.39737,1.36477809,1121.31,0.56266,0.5375664,20.00426026,2.168477069,-4.265174275,-4.461257711
5.91491,7.0104,1.185208228,1465.2,0.61256,0.60197724,14.33281872,1.112181046,-3.854097715,-4.047644321
3.83248,7.2178,1.883323592,982.123,0.56322,0.513830602,16.75949863,1.446789774,-5.056339036,-5.045424749
3.92306,5.41094,1.379265165,525.58,0.50398,0.385447259,20.60780946,1.420537059,-4.770258123,-5.264439168
3.8162,5.19023,1.360051884,541.861,0.49884,0.377954904,21.14214341,1.806626617,-4.503302378,-5.477966364
3.85018,6.13233,1.592738521,505.793,0.47386,0.345210429,20.36289366,1.412611164,-4.318171637,-5.109743544
4.49425,6.01281,1.337889526,1757.32,0.61876,0.606377766,17.30702148,1.892191104,-4.039443786,-4.125418677
4.28425,5.4803,1.279173718,890.741,0.55348,0.509593783,21.65628334,3.090281301,-3.543992162,-4.351911105
4.66596,8.11285,1.738731151,1591.09,0.6161,0.571463023,14.28089607,0.924201186,-3.666231415,-3.745165352
4.90341,6.04161,1.232124175,706.596,0.56768,0.317704078,15.32963057,0.764389298,-2.709041059,-3.053159112
5.33783,6.41625,1.202033411,779.434,0.5883,0.351986694,13.76831807,0.583027267,-2.699079976,-2.999582473
9.80221,10.90817,1.112827617,1390.23,0.63658,0.586958526,10.73434423,0.451831263,-3.095259934,-3.033977125
9.9815,11.0404,1.10608626,1415.98,0.64618,0.601825463,10.60620308,0.441406476,-3.109341173,-3.17847961
9.68892,10.81251,1.115966485,1282.6,0.6241,0.534039567,11.48099846,0.548458534,-2.942753696,-3.039507136
14.40453,14.69858,1.020413717,1314.52,0.69086,0.695165857,19.91062616,1.262992321,-3.178772573,-3.375024863
4.05863,5.50924,1.357413709,675.159,0.48386,0.370166929,18.35465331,1.119138531,-4.229665124,-4.621266061
5.7674,9.21037,1.596970905,2423.82,0.72872,0.818484873,9.962059962,0.53078865,-3.500470182,-3.496052443
8.26406,11.66545,1.411588251,1399.22,0.63792,0.631516423,15.95205346,0.738559871,-3.884309481,-3.845466548
13.78223,14.55985,1.056421929,1768.35,0.66548,0.847935333,17.86070639,1.562291226,-4.027076074,-4.13117121
5.32518,5.69577,1.069592014,584.031,0.45438,0.330867254,19.13054373,1.231637653,-3.504254954,-4.08032962
7.02568,8.26904,1.176973617,1757.09,0.64034,0.607193317,12.74338974,0.754957899,-3.637438023,-3.713740417
4.56467,7.5362,1.650984628,626.229,0.52822,0.401828777,17.00405822,0.731710937,-3.920208059,-4.135579289
6.65728,13.17739,1.979395489,2175.87,0.72038,0.816844426,18.3501151,0.956559121,-4.088494763,-3.915000227
6.67449,13.23241,1.982534995,2204.67,0.72128,0.823004134,18.3211139,0.96080718,-4.151411571,-3.916028872
4.09866,6.92788,1.690279262,634.011,0.5611,0.35176478,16.72269013,0.638738929,-4.000299287,-4.15092418
4.63026,4.96727,1.07278425,535.005,0.47418,0.366773924,22.1609989,2.044284381,-3.612263749,-4.477582469
4.24915,4.96103,1.167534683,508.955,0.46122,0.319776471,20.60015908,1.347494924,-3.985509372,-4.920825162
5.6534,7.52412,1.330901758,1311.35,0.56146,0.544340492,17.1365938,1.999654271,-3.886105434,-4.074103164
5.87256,7.70412,1.311884425,1344.5,0.5635,0.549011584,16.91513043,1.944812644,-3.907520471,-4.075534551
5.85542,7.66591,1.309198999,1311.66,0.56478,0.548532468,16.94837428,1.969959068,-3.812359655,-4.05990533
5.84066,7.68055,1.315014057,1302.26,0.56552,0.551194456,16.91929947,1.958268917,-3.865231804,-4.092596079
5.87796,7.6755,1.305810179,1329.6,0.566,0.551339873,16.89804553,1.965886522,-3.898432126,-4.048246478
5.80686,7.61946,1.312148046,1301.82,0.56382,0.546861815,17.01145874,1.974501441,-3.911666327,-4.070596025
3.97544,4.76594,1.198845914,1042.83,0.50466,0.430424659,21.06185093,3.076877133,-3.902117585,-4.106102848
3.93529,5.17234,1.314347863,278.396,0.4662,0.386045395,25.66563256,1.574536975,-5.022430323,-5.254909419
4.889,7.82073,1.599658417,899.199,0.54798,0.423818216,14.07906552,0.574126805,-3.694833344,-3.854495216
4.95438,7.90715,1.595991829,908.856,0.54708,0.422625301,14.0312248,0.56150215,-3.711237643,-3.802149163
9.55837,11.66692,1.220597236,3446.24,0.77694,1.296637494,9.369235355,0.538362954,-3.405517321,-3.431012455
3.81154,4.91554,1.289646704,302.303,0.46388,0.324480103,21.53023051,1.221361398,-4.068376408,-4.441575838
5.32796,9.40759,1.76570207,1373.72,0.65316,0.708536368,16.1063965,1.249626311,-4.09920222,-4.105267653
5.48397,9.58037,1.746977099,1443.13,0.6563,0.7373246,15.4263242,1.14537644,-4.156392945,-4.095958473
6.34934,7.54991,1.189085795,1827.1,0.67696,0.667455435,13.78635613,0.758933413,-3.777126406,-3.921695614
6.609,9.78512,1.480574974,4388.3,0.76586,1.439215841,12.15850443,1.167909217,-3.667576212,-3.66401798
5.07129,5.64907,1.113931564,808.203,0.50172,0.407471778,18.63072332,1.705229288,-4.106128254,-4.762290282
4.92542,5.30336,1.076732543,904.3,0.54002,0.452448578,16.71699503,1.33138567,-3.018541923,-3.677678986
4.88912,5.25442,1.074716922,896.628,0.53448,0.441971041,16.98753025,1.384412144,-3.060880227,-3.668588476
4.9355,5.40311,1.0947442,966.824,0.54358,0.455450356,16.7288926,1.384859143,-3.069865247,-3.60958762
4.88245,5.24171,1.073581911,873.584,0.53678,0.44316934,17.04141465,1.385076302,-3.002624345,-3.630822652
4.95925,5.42751,1.094421536,922.896,0.54634,0.463121668,16.47507153,1.334284824,-3.004264535,-3.608436219
4.69215,5.21289,1.110981107,678.287,0.48598,0.382065756,19.98288236,1.797362129,-4.214703429,-5.042970082
5.49511,6.10412,1.110827627,919.561,0.51716,0.434869622,18.1163042,1.803911576,-4.082536393,-4.74293266
5.42401,6.09975,1.124583104,919.926,0.5164,0.434121039,17.84719816,1.695743677,-4.023519455,-4.679068479
5.47386,6.14785,1.123128834,931.39,0.52082,0.441597422,17.90685272,1.746796844,-4.092983276,-4.751358342
9.44256,10.30257,1.091078055,981.807,0.58932,0.542342309,13.87275594,0.567638915,-3.667611406,-3.268791088
10.04078,10.44279,1.040037726,986.401,0.59344,0.54964943,13.57892967,0.550352246,-3.590755818,-3.19225943
7.39459,7.6174,1.030131488,2575.84,0.68964,0.791417928,17.38653114,1.456975967,-3.880394009,-3.912530481
4.2806,6.36296,1.486464514,1326.63,0.60576,0.501901519,17.62314967,1.6428892,-3.850160874,-4.335404932
6.74493,12.05622,1.78744924,3576.51,0.78288,1.265696312,12.17433014,0.75298409,-3.586274672,-3.574590029
7.01697,8.19723,1.168200805,1100.36,0.61842,0.450077509,15.30873254,0.934918818,-3.839820994,-3.870470798
4.29241,4.96705,1.157170447,308.607,0.41458,0.280297755,23.0582828,1.314248528,-3.673453126,-5.260592061
4.26488,4.95272,1.161280036,316.35,0.42548,0.292820569,22.80423669,1.302718753,-3.708482247,-4.880105809
5.20447,5.51433,1.059537282,500.088,0.44822,0.322309711,19.22501087,1.116947093,-3.456903294,-4.352314939
3.90767,5.34449,1.367692257,659.675,0.47608,0.397508475,22.17507593,2.259572981,-3.538761931,-4.456881907
4.69426,5.32382,1.134112725,317.386,0.4246,0.256295724,21.48040134,1.094426564,-3.064848897,-3.854939533
4.51055,5.18677,1.149919633,338.329,0.42572,0.279501556,21.92168956,1.306432915,-3.417486566,-4.258985393
5.19927,10.24604,1.970668959,2927.81,0.723,0.933258466,12.44924738,1.080236658,-3.76193194,-3.734111484
4.24517,5.44824,1.283397367,1365.14,0.62774,0.566639286,16.63990631,1.513260018,-4.186966332,-4.40700562
3.98212,5.38373,1.351975832,1169.79,0.60824,0.528876754,17.30181944,1.501565601,-4.448642263,-4.654294263
4.49786,5.94944,1.322726808,1679.34,0.64166,0.60482039,15.54133776,1.355805906,-3.986620252,-4.152047353
4.1915,5.76423,1.375218895,1444.82,0.62674,0.570598785,16.15669423,1.413340249,-4.051023674,-4.254984741
4.42912,5.58853,1.261769832,1453.05,0.62874,0.576809813,16.29079681,1.465791662,-4.104936037,-4.304738817
4.25931,7.74379,1.818085558,1930.06,0.67216,0.700458524,12.38504559,0.752644465,-3.901355044,-3.903995905
5.2032,6.77313,1.301723939,1701.91,0.65054,0.568479923,14.3888476,1.333330979,-3.319753292,-3.484333406
4.14354,5.32617,1.285415369,1702.56,0.67174,0.610650522,11.51764087,0.318694904,-3.836160444,-3.812451346
4.15643,5.36278,1.290237054,1736.17,0.67378,0.614347977,11.50516534,0.323180412,-3.778705265,-3.797049918
7.97271,18.51843,2.322727153,3994.77,0.80888,1.522887175,8.373756991,0.58525541,-3.339150989,-3.382600373
7.96401,18.83938,2.365564584,4063.31,0.80806,1.532082226,8.342298488,0.594342566,-3.322175169,-3.381374832
4.32368,5.82132,1.346380861,1064.91,0.56054,0.450243781,20.65356314,3.244543594,-3.451740759,-3.8575132
4.13773,5.34824,1.29255413,563.617,0.4917,0.366696746,18.73270664,1.336558391,-3.640904406,-4.578206339
4.14932,5.34764,1.288799129,577.376,0.49112,0.365754118,18.77451555,1.34407918,-3.671515595,-4.620271408
6.89727,8.49976,1.232336852,1056.16,0.57166,0.433230014,15.45822247,0.894772718,-3.844442222,-3.967917284
4.83873,5.08726,1.051362651,624.944,0.46016,0.361499544,21.14273111,1.931566388,-3.474766066,-4.092295929
5.15007,7.43512,1.443692998,2357.33,0.67048,0.790623084,12.46170815,0.893761392,-3.608206727,-3.744388712
16.76415,16.84369,1.004744649,1930.1,0.75648,1.092522414,10.1109631,0.590023573,-2.85813785,-2.898572939
16.82951,16.91027,1.004798714,1944.02,0.75698,1.125696143,9.939299443,0.572472141,-2.848043492,-2.981465328
16.82254,16.90358,1.004817346,1941.99,0.75824,1.129242441,9.966172949,0.574641208,-2.810901656,-2.902508848
16.81333,16.8944,1.004821769,1939.29,0.75818,1.128004011,9.975058089,0.579007709,-2.797863357,-2.906814531
16.84467,16.92569,1.00480983,1942.31,0.75908,1.133542297,9.955549639,0.587389384,-2.824576723,-2.845307423
5.59961,14.89833,2.660601363,2197.65,0.6694,0.978308844,17.88206459,1.133479969,-4.151500159,-4.131555293
4.30891,5.59771,1.299101165,1136.47,0.55448,0.519682087,18.58888876,2.212385656,-3.58291012,-3.872128056
4.73878,9.63659,2.033559271,1926.46,0.64786,0.715476066,18.55094579,2.260566472,-4.080594305,-4.143531656
4.63709,9.00352,1.941631497,1350.84,0.6343,0.677569594,18.66487369,2.007022964,-4.475227733,-4.599990277
8.5918,11.35798,1.321955818,2735.31,0.72182,1.069716366,16.75099704,1.42830877,-4.354447596,-4.272910116
7.72647,8.91518,1.153849041,1155.3,0.55596,0.55111023,16.03841077,0.819584787,-3.961575318,-4.00405799
4.25525,7.03566,1.653406968,1389.12,0.5956,0.527756856,17.47495667,2.168850575,-3.730442537,-3.906462892
7.53558,9.31006,1.235480215,4330.66,0.7641,1.315873314,10.25471598,0.884457556,-3.51769131,-3.452279766
3.81259,6.20608,1.627785836,631.842,0.53298,0.358563807,18.65201023,0.93638877,-4.605405048,-4.772637032
4.88112,7.54049,1.544827826,1255.76,0.59464,0.506999983,17.26732009,1.15654138,-3.659249893,-3.818334018
3.91181,6.25491,1.598981034,723.011,0.54414,0.389486568,18.76776238,1.002952402,-4.387766212,-4.680754431
5.16476,6.25712,1.211502567,1204.77,0.56588,0.529151588,18.64749385,2.116912652,-3.998369985,-4.165061659
5.90628,7.14471,1.209680205,2029.65,0.64238,0.731648424,13.79258803,1.213625717,-3.666094553,-3.752689837
6.64351,8.52239,1.282814356,2997.89,0.70128,0.979419454,11.91886776,0.968254728,-3.556242491,-3.575649909
9.04853,12.50004,1.381444279,3196.15,0.76914,1.235764781,11.05934089,0.836106557,-3.369691835,-3.396053462
3.80425,4.17698,1.097977262,119.352,0.3985,0.227625837,20.91680967,0.4001189,-3.942440021,-4.295002192
6.5651,8.76979,1.335819713,1949.75,0.72074,0.584854829,8.171571975,0.189858,-3.238528772,-3.282074241
6.72598,9.46149,1.406708019,1886.94,0.72764,0.550325216,6.381221761,0.106693924,-3.1602183,-3.102298137
6.14293,6.51956,1.061311133,1175.52,0.62042,0.495388817,15.24373532,1.288641463,-3.090175503,-3.429758893
11.50288,12.58218,1.093828676,3197.52,0.75846,1.257170893,10.86554017,0.897804084,-3.506827714,-3.513276471
3.93087,5.33307,1.356714926,1132.67,0.60896,0.526499628,17.46251839,1.545868559,-4.507703895,-4.706261712
