PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CH4,N1bar_CH4
10.2098,10.32563,921.145,0.6122,1.16569,0.52518251,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,10.85788469,0.288344235
9.78954,9.9082,1055.67,0.6064,1.03173,0.587750671,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,10.62874027,0.288539093
9.63706,9.77409,1141.74,0.59722,0.990438,0.60298575,35.48387097,48.38709677,6.451612903,6.451612903,0,3.225806452,12.18818945,0.502888567
9.89092,10.03622,1208.74,0.6104,0.960732,0.63534888,36.66666667,46.66666667,6.666666667,6.666666667,0,3.333333333,12.32756704,0.517643832
5.16047,6.75364,2935.51,0.6548,0.798706,0.819826069,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,16.05178044,2.990539198
5.02845,6.64209,2823.58,0.65108,0.808218,0.805574734,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,16.39250982,3.134429562
5.44633,7.19383,3056.13,0.67,0.766283,0.874350599,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,15.16085437,2.603329929
5.16957,6.75186,2939.45,0.65506,0.798706,0.820151595,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,16.05977739,3.005333333
6.03558,10.21454,2563.33,0.68238,0.764371,0.892734026,52.29357798,30.27522936,2.752293578,11.9266055,0,2.752293578,13.30307223,1.287976082
5.96794,8.00306,3061.76,0.68974,0.730038,0.944800134,52.94117647,30.88235294,4.411764706,9.558823529,0,2.205882353,13.51714823,1.78364087
7.20236,7.55271,545.57,0.44976,1.44288,0.311709914,46.93877551,30.6122449,0,18.36734694,0,4.081632653,15.70837971,0.807547819
10.44621,10.53908,645.574,0.5418,1.07568,0.503681392,45.58823529,36.76470588,5.882352941,8.823529412,0,2.941176471,13.25449909,0.303458216
4.09504,5.33845,174.546,0.60088,1.50799,0.398464181,48.48484848,12.12121212,0,24.24242424,12.12121212,3.03030303,22.13679653,1.006495398
9.65919,15.53135,1705.48,0.73432,0.735216,0.998781311,35.29411765,11.76470588,47.05882353,0,0,5.882352941,11.88558501,0.70406095
4.72091,7.75357,1299.21,0.55784,1.06732,0.522654874,48.8372093,27.90697674,0,17.44186047,0,3.488372093,19.34587044,1.583271892
8.28637,10.23635,3308.72,0.7734,0.717556,1.077825285,30,0,0,60,0,10,6.230867542,0.199881065
7.89385,9.01955,3220.74,0.77522,0.713962,1.085800085,30,0,0,60,0,10,5.587440673,0.185211056
5.82599,6.17717,4176.69,0.70416,0.749009,0.940122215,51.85185185,22.22222222,0,22.22222222,0,3.703703704,13.827204,1.842282684
6.15688,9.97626,2854.51,0.73308,0.782835,0.936442545,47.27272727,23.63636364,0,23.63636364,0,5.454545455,12.66638005,0.993980688
4.74798,5.61731,1045.48,0.54568,1.17978,0.462526912,32,36,20,8,0,4,16.53100954,0.998094361
5.12647,14.73899,2592.56,0.71414,0.739806,0.965307121,43.90243902,32.92682927,14.63414634,3.658536585,0,4.87804878,11.58071618,0.95477888
9.90606,13.79678,3776.02,0.8154,0.543859,1.49928566,55.93220339,30.50847458,0,11.01694915,0,2.542372881,8.611043261,0.610137205
10.18096,11.98539,4102.78,0.77866,0.581652,1.338704242,48.97959184,30.6122449,2.040816327,16.32653061,0,2.040816327,12.45143065,1.241314756
20.98793,21.72315,4580.18,0.89992,0.308304,2.918937153,42.35294118,28.23529412,7.058823529,15.29411765,0,7.058823529,5.751460168,0.369676446
10.23686,21.31368,3650.11,0.78646,0.503862,1.560863887,57.77777778,31.11111111,0,8.888888889,0,2.222222222,12.95254286,1.152751191
10.09364,21.10286,3623.14,0.78424,0.511736,1.53250895,57.77777778,31.11111111,0,8.888888889,0,2.222222222,13.21798721,1.22530884
9.52705,21.88013,3907.44,0.79112,0.471575,1.677612257,57.77777778,31.11111111,0,8.888888889,0,2.222222222,12.22839881,1.103489432
5.75458,7.36646,1405.71,0.59344,1.07595,0.551549793,48.55491329,25.43352601,6.936416185,15.02890173,0,4.046242775,13.35821745,0.661458513
16.92881,18.61448,4498.68,0.83828,0.43749,1.916112368,51.61290323,25.80645161,2.580645161,15.48387097,0,4.516129032,8.358808668,0.580254562
4.86094,6.48832,816.468,0.51428,1.33798,0.384370469,41.73913043,27.82608696,3.47826087,20.86956522,0,6.086956522,16.69527333,1.125917551
4.74657,6.37536,775.425,0.5131,1.3786,0.372189177,41.73913043,27.82608696,3.47826087,20.86956522,0,6.086956522,17.40888664,1.254943322
7.50799,8.31867,1042.15,0.5793,1.3283,0.436121358,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,14.02270116,0.482357109
6.38588,6.55466,655.426,0.53696,1.38595,0.387431004,31.57894737,10.52631579,52.63157895,0,0,5.263157895,15.46364282,0.657373843
5.70379,7.95789,1708.74,0.61892,1.02105,0.606160325,43.75,18.75,6.25,25,0,6.25,14.04203624,0.894591993
7.16704,7.9618,973.163,0.56886,1.42154,0.400171645,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,14.25695953,0.476309316
6.80286,8.39634,1923.66,0.64358,0.891254,0.722106156,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,18.33256521,1.577315238
6.8904,8.30709,1894.26,0.64216,0.897695,0.715343184,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,18.48035761,1.591216091
6.3971,8.11197,2096.97,0.65336,0.849879,0.76876826,44.94382022,35.95505618,8.988764045,8.988764045,0,1.123595506,17.40000813,1.727577451
6.47185,8.33004,2086.19,0.65498,0.855248,0.765836342,44.94382022,35.95505618,8.988764045,8.988764045,0,1.123595506,17.38683477,1.753844253
6.36998,8.09188,2057.4,0.65232,0.865187,0.753964172,44.94382022,35.95505618,8.988764045,8.988764045,0,1.123595506,17.52326225,1.749539524
6.66,13.15,2177.31,0.72,0.89,0.808988764,46.15384615,15.38461538,0,30.76923077,0,7.692307692,18.36378815,0.966856369
4.49353,7.07757,989.762,0.54344,1.32957,0.408733651,40.4494382,13.48314607,0,30.33707865,0,8.988764045,12.47862583,0.480016758
5.10301,7.91374,1994.19,0.64696,0.900168,0.718710285,50.90909091,29.09090909,0,14.54545455,0,3.636363636,15.7932381,1.485326787
4.28567,5.96735,1013,0.53236,1.1236,0.473798505,48.7804878,31.70731707,4.87804878,12.19512195,0,2.43902439,17.97446527,1.800584082
5.02673,6.20221,2051.65,0.63816,0.856325,0.745231075,45.97701149,32.18390805,9.195402299,10.34482759,0,2.298850575,17.66287516,2.690154908
5.27399,6.55516,1959.6,0.6337,0.85763,0.738896727,45.97701149,32.18390805,9.195402299,10.34482759,0,2.298850575,17.40241569,2.529207255
5.24121,6.90751,1037.8,0.57342,1.23618,0.463864486,53.01204819,24.09638554,0,19.27710843,0,3.614457831,17.19733812,1.426286776
4.21234,5.96594,260.353,0.4552,1.37246,0.331667225,37.5,45.83333333,8.333333333,4.166666667,0,4.166666667,21.88131905,0.671781034
4.22597,5.76843,735.503,0.531,1.21128,0.438379235,48.27586207,27.5862069,13.79310345,6.896551724,0,3.448275862,22.07085839,2.829128889
4.61744,7.01096,1015.75,0.59098,1.0069,0.586930182,43.72469636,29.14979757,7.287449393,16.19433198,0,3.643724696,18.47917849,1.872109432
9.99848,15.52711,1685.96,0.74322,0.770284,0.964864907,35.29411765,11.76470588,47.05882353,0,0,5.882352941,12.66426339,0.738877124
7.81351,8.36121,1307.06,0.60632,0.894084,0.678146572,48.21428571,37.5,12.5,0,0,1.785714286,15.58498498,1.182972382
6.12785,12.37213,3656.28,0.76108,0.613909,1.239727712,55.55555556,25.92592593,0,14.81481481,0,3.703703704,15.69786465,1.209888987
4.59373,4.92609,329.359,0.42358,1.2701,0.333501299,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,22.83039716,1.409819606
6.48081,9.47252,1271.45,0.58954,1.142,0.516234676,46.875,34.375,3.125,12.5,0,3.125,14.11958687,0.583785747
4.75385,5.87158,1483.35,0.59392,1.05542,0.562733319,49.41176471,27.05882353,5.882352941,14.11764706,0,3.529411765,17.80732779,2.050586556
4.04185,5.27797,1042.87,0.59626,1.27879,0.466268895,20,13.33333333,33.33333333,26.66666667,0,6.666666667,15.22701917,0.663392203
4.1432,4.67913,546.6,0.5207,1.68326,0.309340209,26.92307692,42.30769231,3.846153846,19.23076923,0,3.846153846,16.84636843,0.577800416
4.18275,4.72751,582.465,0.52418,1.638,0.32001221,26.92307692,42.30769231,3.846153846,19.23076923,0,3.846153846,16.57379487,0.567262932
4.73838,5.90111,3224.14,0.7112,0.853512,0.833263036,43.75,18.75,6.25,25,0,6.25,11.995694,0.914079213
5.09371,10.84979,2242.39,0.73102,0.987627,0.740178225,34.28571429,17.14285714,17.14285714,20,0,11.42857143,9.989222416,0.455628049
5.10475,10.83424,2220.75,0.7295,0.990811,0.736265544,34.28571429,17.14285714,17.14285714,20,0,11.42857143,10.04935355,0.459485154
5.15775,10.83211,2228.38,0.73028,0.991313,0.736679535,34.28571429,17.14285714,17.14285714,20,0,11.42857143,10.05098154,0.466166004
36.09316,38.39638,4256.39,0.86952,0.330751,2.628926292,53.46534653,31.68316832,0,11.88118812,0,2.97029703,8.788520666,0.705133009
5.89987,7.33941,703.164,0.50038,1.15869,0.431849761,47.05882353,31.37254902,19.60784314,0,0,1.960784314,15.94571132,0.771313484
5.43293,7.07895,551.249,0.45578,1.23597,0.368762996,45.61403509,35.0877193,17.54385965,0,0,1.754385965,17.16282985,0.830173045
5.51917,6.9387,1279,0.56722,1.06823,0.530990517,53.52112676,28.16901408,5.633802817,11.26760563,0,1.408450704,19.15466901,1.846172003
5.38791,7.02744,557.072,0.47072,1.22872,0.383097858,47.05882353,31.37254902,19.60784314,0,0,1.960784314,16.78472551,0.790596298
5.70931,7.08217,593.246,0.4914,1.19421,0.411485417,47.05882353,31.37254902,19.60784314,0,0,1.960784314,16.89338995,0.754608871
5.20998,6.82532,521.764,0.45816,1.26745,0.361481715,47.05882353,31.37254902,19.60784314,0,0,1.960784314,17.33296421,0.821551992
5.43055,7.07901,578.494,0.47396,1.22579,0.386656768,47.05882353,31.37254902,19.60784314,0,0,1.960784314,16.65852213,0.774170866
5.55881,7.01349,564.084,0.48404,1.21167,0.399481707,47.05882353,31.37254902,19.60784314,0,0,1.960784314,17.18255251,0.789965654
8.55613,10.88811,2713.4,0.69748,0.702067,0.993466436,47.05882353,31.37254902,19.60784314,0,0,1.960784314,16.55405114,2.101752016
8.62628,10.81747,2981.53,0.70756,0.682989,1.035975689,47.05882353,31.37254902,19.60784314,0,0,1.960784314,15.76169634,1.955705403
5.51512,5.77667,548.02,0.464,1.43835,0.322591859,44,24,12,16,0,4,15.76705168,0.548887978
5.83562,6.37209,886.13,0.51612,1.3312,0.387710337,42.85714286,21.42857143,17.85714286,14.28571429,0,3.571428571,14.08902702,0.587594393
31.81617,33.37685,2501.76,0.83682,0.55548,1.506480881,49.48453608,28.86597938,4.12371134,12.37113402,1.030927835,4.12371134,11.44607683,0.643672984
3.8396,6.40626,1013.26,0.59228,1.22785,0.482371625,35.29411765,23.52941176,17.64705882,17.64705882,0,5.882352941,19.08384601,2.180871414
3.96851,4.621,1398.72,0.56826,0.918673,0.618566127,40.81632653,40.81632653,9.523809524,8.163265306,0,0.680272109,18.41507386,1.785909876
4.99124,7.04652,1034.51,0.53774,1.10591,0.486242099,53.7037037,29.62962963,1.851851852,12.03703704,0,2.777777778,17.13043339,1.48380301
5.95944,6.92785,1516.95,0.59038,0.95198,0.620160087,43.1372549,39.21568627,7.843137255,7.843137255,0,1.960784314,18.10214024,1.829651643
4.08235,8.5781,1113.76,0.59616,1.22102,0.488247531,42.10526316,24.56140351,0,28.07017544,0,5.263157895,16.35019874,0.918265888
7.22422,12.70758,2296.11,0.73656,0.840959,0.875857206,48.71794872,31.62393162,2.564102564,13.67521368,0,3.418803419,10.21721784,0.464825791
4.48945,5.4044,686.609,0.52304,1.33709,0.391177856,50.90909091,29.09090909,2.424242424,14.54545455,0,3.03030303,19.4194537,1.367560211
5.55178,6.21978,2629.43,0.7017,0.911359,0.769949054,48,16,0,32,0,4,12.55010975,1.404165754
10.48758,11.72847,1451.86,0.65056,1.03086,0.631084725,44.44444444,11.11111111,0,22.22222222,0,11.11111111,10.53914607,0.405330653
4.44258,5.67441,835.09,0.54036,1.13028,0.478076229,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,20.92451908,2.641842419
8.33336,9.56221,2471.49,0.69308,0.705297,0.982678219,52.98013245,31.78807947,2.649006623,10.59602649,0,1.986754967,13.93038421,1.108923997
7.41464,12.56279,2899.59,0.74308,0.699904,1.06168846,50.84745763,23.72881356,0,20.33898305,0,5.084745763,13.77204902,0.787612751
6.18664,12.83222,2224.88,0.70894,0.918215,0.772084969,46.15384615,15.38461538,0,30.76923077,0,7.692307692,18.2495521,1.105256462
4.31087,7.7671,1487.68,0.61816,1.11145,0.556174367,34.88372093,23.25581395,13.95348837,18.60465116,0,4.651162791,15.8544717,1.542773449
9.88681,11.25321,2525.06,0.72208,0.655086,1.102267489,47.27272727,29.09090909,7.272727273,14.54545455,0,1.818181818,10.54276424,0.543975525
8.23046,13.93661,2673.77,0.75038,0.705662,1.063370282,47.72727273,25,0,22.72727273,0,4.545454545,19.4569375,1.158486421
4.146,5.27667,728.873,0.52182,1.23845,0.421349267,54.05405405,28.82882883,0,14.41441441,0,2.702702703,22.12916341,3.17873481
4.56478,7.19069,939.672,0.55654,1.30979,0.42490781,43.90243902,14.63414634,0,29.26829268,0,4.87804878,16.41975777,1.332322369
4.43531,6.98874,1837.37,0.60518,0.861557,0.702425957,51.37614679,29.35779817,0,14.67889908,0,2.752293578,18.89662013,1.891312657
4.21694,6.93935,1637,0.59946,0.944373,0.634770371,51.37614679,29.35779817,0,14.67889908,0,2.752293578,18.51606823,1.566251481
5.67839,6.29148,758.172,0.52096,1.73371,0.300488548,44.44444444,8.888888889,0,40,0,6.666666667,17.91507489,1.755796845
5.45003,6.08438,746.235,0.51598,1.74666,0.295409524,44.44444444,8.888888889,0,40,0,6.666666667,18.33037966,1.833574003
9.36955,10.28847,1288.78,0.5922,0.959454,0.617226047,44.58598726,40.76433121,3.821656051,8.280254777,0,2.547770701,19.13357186,1.270144269
4.75286,5.24143,387.193,0.41706,1.73091,0.240948403,30.76923077,0,15.38461538,50,0,3.846153846,17.85994696,0.765187196
7.75151,19.92035,4661.65,0.8176,0.416148,1.964685641,53.48837209,32.55813953,2.325581395,9.302325581,0,2.325581395,8.157649508,0.63225203
6.42877,8.06449,1735.19,0.64948,0.994088,0.653342561,38.29787234,32.9787234,9.574468085,13.82978723,0,5.319148936,19.4368973,1.581408878
5.30054,7.18071,1772.64,0.63984,1.02665,0.623230897,37.11340206,31.95876289,9.278350515,16.49484536,0,5.154639175,19.34918058,1.576881404
6.17686,8.70352,1314.29,0.63354,1.10684,0.572386253,38.88888889,22.22222222,0,27.77777778,0,5.555555556,14.3457339,0.992479641
13.27334,13.47664,2034.15,0.69836,0.710309,0.983177744,54.83870968,31.1827957,0,10.75268817,0,2.150537634,18.52407145,1.589951379
10.7455,11.47981,1344.75,0.63868,1.14506,0.557769899,44.44444444,11.11111111,0,33.33333333,0,11.11111111,11.01620833,0.480304153
10.74209,11.51419,1347.31,0.64112,1.143,0.560909886,44.44444444,11.11111111,0,33.33333333,0,11.11111111,11.07247469,0.487221304
5.54947,9.21896,1451.9,0.58362,0.933786,0.625004016,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,16.06988428,2.17855726
5.43687,9.32301,1385.03,0.58002,0.950981,0.609917548,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,16.33825156,2.242572569
4.06161,5.32548,476.164,0.50186,1.49426,0.335858552,26.66666667,26.66666667,40,0,0,6.666666667,18.41646779,0.756662302
4.88565,5.0519,345.654,0.46146,1.50882,0.305841651,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.93704085,0.586000967
4.94322,5.11017,348.373,0.46644,1.49623,0.311743515,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.62463006,0.55447295
5.02601,5.1864,383.441,0.46914,1.4827,0.316409253,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.4039972,0.573531855
5.00326,5.16234,384.303,0.4668,1.49169,0.312933652,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.49156128,0.577166018
5.02281,5.18598,383.829,0.46988,1.483,0.316844235,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.33705067,0.567785433
4.99439,5.14847,403.219,0.46774,1.4815,0.315720553,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.29025796,0.554343889
4.91671,5.07682,365.373,0.46468,1.49643,0.310525718,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.70326453,0.568962318
5.01099,5.19048,388.112,0.4702,1.4743,0.318931018,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.22075382,0.546418757
4.98367,5.16273,379.738,0.46598,1.48699,0.313371307,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.47960845,0.561079356
4.99038,5.16264,390.564,0.46744,1.48759,0.314226366,25,33.33333333,33.33333333,4.166666667,0,4.166666667,17.47284995,0.569007043
4.35949,5.09274,532.704,0.47664,1.47774,0.322546591,52.5,30,0,15,0,2.5,19.78813068,1.361885877
4.99057,7.01369,516.603,0.47134,1.16777,0.403624001,54.79452055,32.87671233,10.95890411,0,0,1.369863014,16.82417814,0.470376508
5.08651,7.10061,559.058,0.47504,1.15597,0.410944921,54.79452055,32.87671233,10.95890411,0,0,1.369863014,17.11533705,0.532160498
5.22809,7.23384,575.002,0.484,1.1195,0.432335864,54.79452055,32.87671233,10.95890411,0,0,1.369863014,16.19804354,0.43860135
5.09264,6.26427,2411.6,0.65386,0.832059,0.785833697,45.61403509,35.0877193,0,16.66666667,0,2.631578947,14.32711501,1.650071477
7.67167,10.27831,2922.27,0.70564,0.69448,1.016069577,46.35761589,34.43708609,3.973509934,13.24503311,0,1.986754967,13.59173615,1.421733988
6.03194,8.49795,3283.08,0.735,0.769652,0.954977055,42.30769231,28.84615385,11.53846154,11.53846154,0,5.769230769,12.46888963,0.694622915
4.94828,5.4924,1400.28,0.6196,1.21421,0.510290642,42.85714286,16.07142857,5.357142857,32.14285714,0,3.571428571,16.06980388,1.142582782
4.36372,7.19009,1236.06,0.55574,1.03983,0.534452747,51.45631068,33.00970874,3.883495146,9.223300971,0,2.427184466,18.8489863,2.52567588
4.52273,5.3255,561.466,0.5167,1.62985,0.317023039,30.76923077,30.76923077,0,23.07692308,0,7.692307692,15.84770804,0.747304583
6.38689,7.02334,777.944,0.53406,1.685,0.316949555,42.55319149,12.76595745,0,38.29787234,0,6.382978723,16.94907192,1.583614309
4.03981,8.5056,782.841,0.57816,1.2776,0.452536005,31.70731707,34.14634146,14.63414634,12.19512195,0,7.317073171,16.21882336,0.541086085
4.12189,8.21931,773.642,0.58244,1.27633,0.456339661,31.70731707,34.14634146,14.63414634,12.19512195,0,7.317073171,15.8748553,0.484635678
7.35018,9.71439,1525.51,0.68302,1.06464,0.641550195,25,40.625,18.75,6.25,0,9.375,12.39030316,0.46927034
3.93376,5.7859,1061.51,0.55152,1.09699,0.502757546,47.72727273,34.09090909,10.22727273,0,4.545454545,2.272727273,18.17611036,1.559013745
3.83237,5.36995,636.727,0.51436,1.20669,0.426256951,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,22.7754042,2.704538166
5.51273,6.23351,2602.63,0.70158,0.921282,0.761525787,48,16,0,32,0,4,12.76209211,1.466713884
4.11195,4.69664,1240.58,0.59184,1.09749,0.539266873,47.36842105,15.78947368,0,31.57894737,0,5.263157895,17.46017306,1.808888477
4.62513,5.76822,1093.55,0.56466,1.11065,0.508404988,48.97959184,30.6122449,6.12244898,12.24489796,0,2.040816327,17.1226557,1.51188811
6.53639,8.26997,2774.46,0.72522,0.770939,0.940696994,55.81395349,20.93023256,0,18.60465116,0,4.651162791,12.0597818,1.169984086
6.61957,8.20931,2763.89,0.71726,0.786825,0.91158771,55.81395349,20.93023256,0,18.60465116,0,4.651162791,12.20251957,1.149745894
5.53828,7.03754,2279.26,0.65416,0.930114,0.703311637,44.06779661,23.72881356,6.779661017,20.33898305,0,5.084745763,13.4465336,1.028718021
9.90922,20.37708,3587.2,0.828,0.51525,1.6069869,52.63157895,10.52631579,0,21.05263158,0,5.263157895,9.591598508,0.609298858
9.49767,11.24994,3709.73,0.79266,0.554498,1.429509214,53.84615385,28.20512821,0,15.38461538,0,2.564102564,9.64005211,0.706630496
5.07098,10.40468,2268.58,0.66682,0.834367,0.799192681,55.81395349,23.25581395,0,18.60465116,0,2.325581395,16.89412238,1.256517565
4.82619,7.16379,1243.97,0.59762,0.994067,0.601186842,43.72469636,29.14979757,7.287449393,16.19433198,0,3.643724696,18.05676119,1.947420813
7.18297,17.06774,2104.22,0.69226,0.779609,0.887957938,29.26829268,58.53658537,9.756097561,0,0,2.43902439,19.86440191,2.434049679
4.86183,6.41301,601.77,0.49572,1.15346,0.429767829,51.63934426,31.96721311,9.836065574,4.918032787,0,1.639344262,23.17096349,2.055799208
7.52711,9.02632,3201.03,0.76362,0.738263,1.034346838,30,0,0,60,0,10,6.019137738,0.193017419
8.21137,10.58889,3667,0.8007,0.621509,1.288316018,30,0,0,60,0,10,4.930030297,0.176027472
