PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,H2-1 bar (mol/kg)
22.673,25.811,7459.83,0.944,3.88E-06,62.5,30,7.5,0,0,0,0.391
22.544,24.853,7402.38,0.943,3.78E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.382
24.279,25.867,7820.91,0.949,4.24E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.42
23.697,26.085,7720.91,0.947,4.09E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.407
22.432,25.611,7341.04,0.942,3.76E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.378
22.602,24.707,7303.17,0.941,3.66E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.366
9.054,9.08,1138.8,0.533,3.58E-07,60,33.33333333,6.666666667,0,0,0,0.036
8.848,8.878,1104.24,0.533,3.31E-07,57.14285714,28.57142857,14.28571429,0,0,0,0.033
11.581,12.009,1884.05,0.643,4.93E-07,64.70588235,29.41176471,5.882352941,0,0,0,0.049
10.867,12.218,5194.13,0.821,1.32E-06,58.33333333,31.25,10.41666667,0,0,0,0.131
9.051,9.082,1133.66,0.533,3.59E-07,60,33.33333333,6.666666667,0,0,0,0.036
8.843,8.87,1075.02,0.533,3.31E-07,57.14285714,28.57142857,14.28571429,0,0,0,0.033
11.579,12.01,1895.69,0.642,4.93E-07,64.70588235,29.41176471,5.882352941,0,0,0,0.05
10.129,12.045,5099.31,0.816,1.28E-06,58.33333333,31.25,10.41666667,0,0,0,0.129
9.857,10.222,7010.82,0.837,1.44E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.144
7.808,8.179,753.824,0.481,2.41E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.024
10.047,11.033,5115.53,0.824,1.10E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.11
8.158,8.384,696.649,0.503,2.36E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.023
17.382,18.043,7949.85,0.921,2.84E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.282
17.496,18.832,7651.36,0.924,2.89E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.289
14.712,15.614,7441.23,0.896,2.14E-06,62.5,30,7.5,0,0,0,0.214
15.705,16.347,7229.45,0.907,2.36E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.235
29.997,31.011,7530.72,0.934,3.05E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.305
8.206,8.246,954.723,0.504,2.79E-07,57.14285714,28.57142857,14.28571429,0,0,0,0.027
7.567,7.727,739.655,0.477,2.27E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.023
7.607,7.688,631.5,0.47,2.09E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.021
7.445,7.768,566.406,0.469,2.05E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.021
15.783,15.799,1653.69,0.657,5.00E-07,58.33333333,33.33333333,8.333333333,0,0,0,0.05
15.366,15.463,1550.88,0.631,4.39E-07,60.52631579,31.57894737,7.894736842,0,0,0,0.044
13.322,13.351,1388.23,0.603,3.69E-07,62.5,30,7.5,0,0,0,0.037
12.849,13.025,1341.73,0.577,3.28E-07,64.28571429,28.57142857,7.142857143,0,0,0,0.033
9.857,10.223,7063.26,0.836,1.44E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.145
7.782,8.149,755.859,0.479,2.40E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.024
10.172,11.727,5373.97,0.83,1.12E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.112
8.155,8.4,704.138,0.503,2.39E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.024
17.384,18.049,7955.84,0.921,2.84E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.282
17.497,18.834,7667.77,0.924,2.89E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.289
14.744,15.67,7471.2,0.896,2.15E-06,62.5,30,7.5,0,0,0,0.212
15.714,16.36,7270.6,0.906,2.36E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.234
29.608,33.474,7584.64,0.966,5.64E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.561
16.134,16.947,6799.69,0.904,2.26E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.226
15.808,16.4,5959.43,0.897,1.92E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.19
15.106,16.623,6016.05,0.897,1.91E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.192
14.573,16.422,5385.32,0.89,1.65E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.162
14.403,16.779,6022.97,0.898,1.91E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.193
14.061,16.669,5454.76,0.892,1.66E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.168
13.984,16.195,5472.16,0.892,1.66E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.165
13.533,15.672,4946.51,0.886,1.45E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.147
25.532,26.828,7943.07,0.954,4.64E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.463
26.205,27.421,7565.77,0.951,4.35E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.437
24.738,27.176,7700.72,0.951,4.33E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.431
25.934,26.951,7359.11,0.948,4.05E-06,62.5,30,7.5,0,0,0,0.401
25.381,26.575,7701.41,0.951,4.30E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.429
26.384,27.356,7400.75,0.948,4.05E-06,62.5,30,7.5,0,0,0,0.406
25.093,27.067,7441,0.948,4.04E-06,62.5,30,7.5,0,0,0,0.403
26.012,26.913,7151.16,0.945,3.79E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.378
21.652,28.99,6867.9,0.919,2.61E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.259
19.314,27.663,5499.85,0.907,1.89E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.19
20.149,26.695,6118.68,0.913,2.21E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.22
18.29,25.262,5068.76,0.901,1.67E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.166
32.354,42.433,7947.21,0.959,5.34E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.532
32.064,43.786,7484.46,0.954,4.65E-06,62.5,30,7.5,0,0,0,0.461
31.395,42.697,7632.62,0.956,4.93E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.489
31.66,43.772,7236.15,0.951,4.35E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.434
18.466,21.613,5733.52,0.893,1.83E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.184
18.741,21.099,6061.49,0.893,1.85E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.184
18.631,20.981,5192.55,0.887,1.59E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.159
17.749,21.371,5220.34,0.887,1.58E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.158
18.07,21.073,5488.32,0.887,1.60E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.161
17.975,20.864,4781.92,0.88,1.40E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.141
29.478,35.398,7859.98,0.952,4.57E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.459
29.833,35.681,7629.9,0.95,4.27E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.424
30.05,34.367,7652.81,0.95,4.26E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.427
30.405,34.69,7440.34,0.947,3.99E-06,62.5,30,7.5,0,0,0,0.399
29.341,35.21,7604.15,0.949,4.22E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.422
29.65,35.451,7392.6,0.947,3.95E-06,62.5,30,7.5,0,0,0,0.395
29.997,34.279,7407.94,0.946,3.95E-06,62.5,30,7.5,0,0,0,0.395
30.317,34.566,7221.3,0.943,3.73E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.371
11.548,13.96,6704.96,0.882,1.89E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.189
11.035,14.714,5909.71,0.875,1.61E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.16
11.445,13.973,6015.46,0.873,1.60E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.16
10.47,14.454,5364.25,0.865,1.38E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.137
12.135,14.994,6023.21,0.877,1.62E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.162
11.59,13.622,5411.75,0.867,1.40E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.139
12.031,14.913,5505.41,0.87,1.41E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.141
11.641,14.085,5033.25,0.862,1.24E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.124
19.634,23.564,7873.04,0.944,3.93E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.392
20.227,23.79,7610.63,0.941,3.66E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.366
19.274,23.062,7595.92,0.941,3.63E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.363
19.508,23.13,7331.45,0.936,3.39E-06,62.5,30,7.5,0,0,0,0.339
18.782,22.432,7537.75,0.94,3.56E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.354
19.116,22.644,7258.1,0.935,3.34E-06,62.5,30,7.5,0,0,0,0.336
18.431,21.805,7272.64,0.935,3.31E-06,62.5,30,7.5,0,0,0,0.333
18.477,22.004,7095.03,0.93,3.11E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.315
14.667,16.498,6656.05,0.864,1.71E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.172
9.544,13.478,5034.24,0.832,1.26E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.125
14.223,15.105,5936.15,0.859,1.48E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.149
14.015,15.056,5251.76,0.851,1.29E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.128
12.296,16.113,5897.24,0.855,1.45E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.146
11.957,15.817,5320.82,0.846,1.25E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.124
13.774,14.593,5464.72,0.851,1.28E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.128
12.746,14.609,4892.75,0.845,1.14E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.113
23.187,26.648,7831.79,0.936,3.51E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.35
23.623,26.497,7564.22,0.932,3.25E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.324
24.047,26.675,7534.8,0.93,3.18E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.318
24.37,26.847,7348.84,0.925,2.97E-06,62.5,30,7.5,0,0,0,0.297
22.835,26.481,7556.92,0.932,3.26E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.326
23.271,26.268,7320.02,0.927,3.03E-06,62.5,30,7.5,0,0,0,0.303
22.407,25.481,7279.03,0.926,2.98E-06,62.5,30,7.5,0,0,0,0.301
23.15,26.143,7079.76,0.921,2.79E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.277
12.811,13.052,946.158,0.57,3.22E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.032
11.543,11.823,885.135,0.576,2.63E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.026
11.803,12.209,913.595,0.571,3.31E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.033
12.513,13.171,2543.88,0.753,7.19E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.072
11.919,13.039,4783.11,0.812,9.64E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.095
24.182,24.528,8045.77,0.926,2.95E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.296
16.174,17.364,4628.67,0.836,1.37E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.136
22.098,24.427,7802.73,0.92,2.72E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.273
13.689,18.203,4439.21,0.826,1.31E-06,62.5,30,7.5,0,0,0,0.132
21.442,21.558,1632.72,0.674,5.26E-07,60.52631579,31.57894737,7.894736842,0,0,0,0.053
21.704,21.949,1460.57,0.652,4.66E-07,62.5,30,7.5,0,0,0,0.046
19.771,19.965,1327.27,0.633,4.13E-07,64.28571429,28.57142857,7.142857143,0,0,0,0.041
40.856,42.715,7573.96,0.967,5.75E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.574
13.108,13.708,6637.98,0.868,1.72E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.172
11.8,13.43,5874.97,0.86,1.45E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.145
11.317,12.795,5428.68,0.849,1.23E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.122
13.47,13.857,5843.48,0.859,1.45E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.144
12.088,13.785,5303.55,0.851,1.26E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.126
10.797,13.113,4999.42,0.847,1.13E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.113
22.498,23.335,7833.17,0.931,3.21E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.319
16.201,20.215,6619.06,0.91,2.43E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.242
21.749,22.553,7529.18,0.928,3.12E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.311
20.604,22.782,7310.57,0.924,2.87E-06,62.5,30,7.5,0,0,0,0.288
21.366,22.105,7494.52,0.932,3.22E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.325
21.355,22.193,7264.38,0.927,3.00E-06,62.5,30,7.5,0,0,0,0.301
20.941,22.027,7300.7,0.926,2.97E-06,62.5,30,7.5,0,0,0,0.296
18.941,20.66,7101.49,0.919,2.73E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.273
9.076,13,2836.23,0.736,7.55E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.076
7.858,12.788,2387.87,0.719,6.36E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.064
10.158,11.039,2073.71,0.702,5.56E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.056
18.373,22.412,6317.34,0.878,1.87E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.186
15.693,23.211,6123.91,0.875,1.80E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.18
36.698,40.422,7547.33,0.956,4.44E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.442
9.904,12.779,6704.4,0.849,1.56E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.155
9.982,13.706,5910.3,0.84,1.32E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.131
12.701,17.027,5055.53,0.836,1.27E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.127
8.342,14.056,5298.11,0.843,1.22E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.122
9.23,11.627,5983.64,0.839,1.31E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.131
9.137,12.4,5370.95,0.83,1.15E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.115
10.965,16.476,4279.08,0.821,1.05E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.105
9.042,13.029,4928.74,0.835,1.07E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.106
20.458,25.013,7835.81,0.928,3.05E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.308
18.839,23.633,7601.71,0.928,3.00E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.301
18.408,24.199,7528.45,0.922,2.77E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.277
17.796,22.585,7318.41,0.917,2.65E-06,62.5,30,7.5,0,0,0,0.264
16.657,22.161,7489.18,0.926,2.96E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.298
17.398,22.024,7359.78,0.923,2.82E-06,62.5,30,7.5,0,0,0,0.283
15.947,21.218,7277.77,0.917,2.66E-06,62.5,30,7.5,0,0,0,0.267
16.119,20.836,7133.66,0.915,2.57E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.259
35.583,47.47,7266.92,0.966,5.81E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.581
7.728,7.947,991.395,0.509,3.06E-07,57.14285714,28.57142857,14.28571429,0,0,0,0.03
6.04,6.273,722.438,0.462,2.23E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.022
10.649,11.583,6065.34,0.87,1.55E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.153
6.105,6.353,558.584,0.441,1.91E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.019
6.005,6.288,563.124,0.439,1.87E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.019
8.134,9.718,5210.86,0.821,1.11E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.11
9.503,11.449,4926.34,0.832,1.07E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.106
11.951,12.282,1545.12,0.625,4.45E-07,60.52631579,31.57894737,7.894736842,0,0,0,0.044
13.072,13.33,1522.39,0.622,4.30E-07,60.52631579,31.57894737,7.894736842,0,0,0,0.043
11.793,12.096,1429.94,0.597,3.77E-07,62.5,30,7.5,0,0,0,0.038
11.916,12.131,1446.51,0.597,3.77E-07,62.5,30,7.5,0,0,0,0.037
12.096,12.437,1339.21,0.594,3.60E-07,62.5,30,7.5,0,0,0,0.036
11.645,11.824,1225.25,0.569,3.08E-07,64.28571429,28.57142857,7.142857143,0,0,0,0.031
29.883,32.514,7545.76,0.965,5.71E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.569
12.955,22.335,7879.66,0.919,2.75E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.272
12.72,21.571,7576.85,0.914,2.57E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.257
12.614,20.471,7525.44,0.903,2.36E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.236
12.606,19.74,7263.87,0.897,2.23E-06,62.5,30,7.5,0,0,0,0.221
6.189,6.622,759.118,0.469,2.19E-07,60.52631579,31.57894737,7.894736842,0,0,0,0.022
5.83,6.622,667.071,0.442,1.91E-07,62.5,30,7.5,0,0,0,0.019
5.908,6.51,577.491,0.46,2.40E-07,62.5,30,7.5,0,0,0,0.024
4.434,5.485,411.398,0.432,1.75E-07,64.28571429,28.57142857,7.142857143,0,0,0,0.017
13.544,14.889,1115.42,0.596,3.78E-07,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.037
22.521,23.347,4654.58,0.856,1.58E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.157
20.337,21.968,4035.6,0.843,1.26E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.126
20.754,22.038,4271.58,0.848,1.35E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.134
20.008,21.542,3677.78,0.833,1.08E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.108
22.005,22.989,3858.49,0.847,1.34E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.133
19.886,21.377,3716.9,0.84,1.16E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.115
19.432,21.16,3312.17,0.827,9.89E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.099
32.447,38.65,7025.92,0.93,3.18E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.314
33.194,34.981,6032.63,0.921,2.81E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.279
32.124,38.425,6732.93,0.926,2.96E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.295
33.16,35.158,5855.53,0.916,2.65E-06,62.5,30,7.5,0,0,0,0.264
31.695,36.564,6293.07,0.92,2.79E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.278
29.607,32.583,5461.4,0.906,2.29E-06,62.5,30,7.5,0,0,0,0.228
32.834,34.83,5556.61,0.909,2.46E-06,62.5,30,7.5,0,0,0,0.245
33.154,34.516,5448.91,0.909,2.43E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.24
22.434,23.113,4529.42,0.855,1.57E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.155
22.549,23.481,3866.72,0.851,1.36E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.137
15.568,17.106,3370.5,0.823,1.04E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.104
18.972,20.731,4129.16,0.845,1.32E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.131
17.83,18.828,3360.19,0.816,9.75E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.098
21.567,22.964,5286.73,0.871,1.43E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.144
12.731,13.817,3082.43,0.794,8.30E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.083
38.438,38.647,7936.63,0.942,3.82E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.38
36.481,39.139,7644.36,0.938,3.58E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.354
23.607,26.037,5431.38,0.899,2.17E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.218
19.67,21.886,5160.08,0.881,1.86E-06,62.5,30,7.5,0,0,0,0.186
11.554,14.784,5175.01,0.827,1.37E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.136
14.608,17.673,5154.35,0.855,1.56E-06,62.5,30,7.5,0,0,0,0.155
23.663,25.386,5309.98,0.892,2.04E-06,62.5,30,7.5,0,0,0,0.204
18.939,21.19,4950.45,0.87,1.70E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.169
22.134,22.372,827.421,0.606,3.03E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.03
20.734,20.813,979.908,0.613,3.30E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.033
21.028,21.198,977.259,0.635,3.58E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.036
21.776,21.963,960.135,0.644,3.84E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.038
38.335,38.367,1688.07,0.724,6.54E-07,58.33333333,33.33333333,8.333333333,0,0,0,0.066
36.72,36.805,1577.06,0.704,5.79E-07,60.52631579,31.57894737,7.894736842,0,0,0,0.058
7.785,9.349,4481.6,0.771,1.01E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.1
7.518,8.426,3814.86,0.754,8.47E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.083
7.68,10.067,3966.2,0.769,8.92E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.089
7.243,8.237,3192.72,0.739,7.34E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.073
6.116,11.543,5874.26,0.8,1.14E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.113
7.042,9.201,3426.62,0.748,7.49E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.074
6.342,11.497,4714.43,0.787,9.56E-07,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.095
6.814,9.43,3195.92,0.745,6.96E-07,57.14285714,0,14.28571429,0,0,0.285714286,0.069
13.926,14.97,5796.05,0.878,1.85E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.184
12.635,18.128,7590.38,0.902,2.26E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.225
13.375,14.703,5379.35,0.868,1.69E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.17
12.03,18.124,7303.61,0.896,2.14E-06,62.5,30,7.5,0,0,0,0.213
13.896,14.768,5660.69,0.869,1.73E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.174
13.026,13.949,5369.04,0.856,1.56E-06,62.5,30,7.5,0,0,0,0.155
13.531,14.553,5276.49,0.858,1.59E-06,62.5,30,7.5,0,0,0,0.158
12.434,13.973,4988.47,0.845,1.44E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.143
21.231,38.14,7554.76,0.961,5.02E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.503
13.621,34.683,7197.73,0.919,2.67E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.267
13.649,32.276,6681.23,0.915,2.40E-06,59.45945946,27.02702703,8.108108108,0,0,0.054054054,0.241
13.854,34.308,6978.1,0.918,2.59E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.257
13.895,32.005,6471.24,0.914,2.33E-06,57.14285714,22.85714286,14.28571429,0,0,0.057142857,0.231
14.563,33.283,7017.46,0.918,2.57E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.259
14.302,30.668,6458.67,0.913,2.31E-06,57.14285714,22.85714286,14.28571429,0,0,0.057142857,0.229
13.795,33.129,5200.83,0.905,1.81E-06,57.14285714,5.714285714,14.28571429,0,0,0.228571429,0.183
13.86,31.892,4977.91,0.902,1.69E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.167
24.929,53.268,7951.2,0.961,5.41E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.539
24.834,53.507,7769.47,0.959,5.16E-06,59.67741935,32.25806452,8.064516129,0,0,0,0.512
22.855,49.657,7360.19,0.954,4.48E-06,63.23529412,29.41176471,7.352941176,0,0,0,0.445
23.087,50.55,7220.69,0.952,4.32E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.429
16.419,31.463,6031.95,0.897,2.14E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.214
10.566,20.021,5185.26,0.828,1.39E-06,60,32,8,0,0,0,0.138
15.696,30.946,6013.38,0.896,2.12E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.213
10.473,19.972,5173.98,0.829,1.39E-06,60,32,8,0,0,0,0.139
21.396,22.917,6746.45,0.923,2.74E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.273
21.048,22.743,6132.91,0.919,2.44E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.245
20.442,22.933,6191.04,0.917,2.35E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.235
20.37,22.226,5726.84,0.914,2.17E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.219
18.608,22.901,5858.79,0.915,2.17E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.218
19.694,22.468,5435.08,0.913,2.01E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.202
18.796,22.713,5549.46,0.91,1.97E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.198
19.815,22.494,5139.53,0.91,1.84E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.186
20.288,22.31,6545.88,0.92,2.57E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.256
20.005,21.126,6017.05,0.916,2.27E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.225
