PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KCO2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,CO2-1 bar (mol/kg)
19.966,25.671,6468.24,0.906,1.05E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.061
18.806,24.073,5972.49,0.902,1.22E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.252
20.054,23.645,5973.02,0.902,1.19E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.219
19.005,24.864,5488.93,0.899,1.30E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.343
18.447,22.959,5202.45,0.895,1.36E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.403
19.041,23.147,5216.62,0.896,1.36E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.420
18.700,22.293,5000.79,0.892,1.41E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.476
32.435,37.494,7871.79,0.956,1.10E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.102
33.014,37.891,7685.68,0.954,1.12E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.132
33.314,38.325,7647.85,0.954,1.12E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.120
33.307,38.895,7513.26,0.952,1.14E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.164
30.989,39.441,7489.4,0.951,1.15E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.164
31.319,39.926,7382.21,0.949,1.17E-05,62.5,30,7.5,0,0,0,1.185
31.169,40.057,7371.79,0.949,1.17E-05,62.5,30,7.5,0,0,0,1.189
31.278,40.124,7171.35,0.947,1.20E-05,63.70967742,29.03225806,7.258064516,0,0,0,1.203
31.785,36.841,7764.96,0.954,1.11E-05,59.09090909,32.72727273,8.181818182,0,0,0,1.113
32.202,37.053,7570.34,0.952,1.13E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.140
33.338,38.224,7556.66,0.953,1.13E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.130
33.325,38.776,7402.71,0.950,1.15E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.173
31.184,39.947,7411.83,0.950,1.17E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.179
31.128,39.596,7296.91,0.949,1.19E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.200
31.204,39.943,7269.01,0.948,1.19E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.202
31.315,40.112,7151.56,0.946,1.21E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.219
15.786,20.765,6846.38,0.908,9.10E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.928
15.558,20.698,6271.6,0.904,1.10E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.108
15.426,21.603,6331.47,0.905,1.13E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.148
15.582,20.792,5867.61,0.902,1.31E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.336
15.616,19.873,5702.93,0.900,1.23E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.245
15.545,21.319,5355.25,0.899,1.33E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.365
15.091,21.513,5055.89,0.895,1.37E-05,57.14285714,3.174603175,14.28571429,0,0,0.253968254,1.416
15.220,20.223,6499.94,0.905,1.04E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.063
14.801,19.785,6014.57,0.900,1.16E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.178
15.589,21.658,5999.53,0.903,1.19E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.220
15.303,20.664,5591.12,0.901,1.32E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.339
15.218,19.910,5625.04,0.899,1.30E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.316
14.271,19.752,5269.44,0.894,1.36E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.388
14.940,21.245,5196.03,0.896,1.36E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.372
15.015,21.207,4918.58,0.893,1.40E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.395
26.460,35.751,7905,0.957,1.09E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.104
26.144,35.963,7740.8,0.955,1.11E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.132
25.915,33.963,7731.53,0.954,1.11E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.127
25.410,34.055,7553.07,0.952,1.14E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.151
26.111,34.095,7553.2,0.952,1.15E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.166
25.869,35.201,7407.98,0.950,1.17E-05,62.5,30,7.5,0,0,0,1.192
25.477,32.184,7380.96,0.949,1.17E-05,62.5,30,7.5,0,0,0,1.187
24.507,32.526,7264.03,0.949,1.20E-05,63.70967742,29.03225806,7.258064516,0,0,0,1.216
26.344,35.605,7796.18,0.955,1.11E-05,59.09090909,32.72727273,8.181818182,0,0,0,1.124
26.000,35.797,7645.44,0.954,1.12E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.132
25.725,33.752,7612.31,0.952,1.13E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.134
25.260,33.803,7426.47,0.951,1.15E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.160
25.606,33.097,7477.88,0.951,1.16E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.175
25.481,34.140,7367.51,0.948,1.18E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.202
24.992,32.504,7314.45,0.948,1.18E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.189
24.695,31.836,7191.13,0.946,1.21E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.221
15.234,21.643,6819.08,0.906,9.11E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.930
14.573,20.723,6252.35,0.902,1.12E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.123
15.188,21.279,6270.42,0.906,1.12E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.159
15.294,21.341,5832.42,0.901,1.31E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.323
15.404,20.473,5743.54,0.900,1.23E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.276
13.717,19.752,5477.03,0.895,1.38E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.415
14.438,20.797,5447.58,0.899,1.31E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.332
14.369,20.406,5088.88,0.895,1.37E-05,57.14285714,3.174603175,14.28571429,0,0,0.253968254,1.371
14.662,21.220,6507.74,0.903,1.05E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.076
14.885,20.948,6032.9,0.901,1.21E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.237
14.928,21.407,6084.09,0.905,1.20E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.207
14.228,20.740,5661.06,0.898,1.34E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.349
15.024,19.884,5595.53,0.897,1.31E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.343
14.376,19.950,5278.82,0.893,1.38E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.411
15.124,20.681,5219.87,0.898,1.33E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.336
13.756,20.666,4995,0.894,1.40E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.415
26.999,35.167,7898.61,0.958,1.09E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.098
26.354,35.159,7689.64,0.956,1.11E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.122
25.531,33.998,7697.79,0.952,1.10E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.104
24.658,34.008,7538.99,0.950,1.12E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.138
25.122,34.181,7547.62,0.952,1.14E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.164
25.490,34.774,7442.59,0.950,1.16E-05,62.5,30,7.5,0,0,0,1.177
24.863,33.547,7422.83,0.950,1.16E-05,62.5,30,7.5,0,0,0,1.161
24.194,32.848,7242.62,0.946,1.18E-05,63.70967742,29.03225806,7.258064516,0,0,0,1.176
26.510,35.123,7828.4,0.957,1.10E-05,59.09090909,32.72727273,8.181818182,0,0,0,1.112
25.952,35.111,7600.34,0.955,1.12E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.114
25.265,33.920,7601.65,0.951,1.11E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.121
24.721,33.897,7426.05,0.948,1.13E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.141
25.345,34.962,7465.65,0.950,1.16E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.168
24.707,34.726,7367.91,0.950,1.18E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.210
24.170,33.664,7315.78,0.947,1.17E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.181
24.019,33.195,7197.84,0.946,1.20E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.207
9.263,14.804,4872.43,0.806,1.82E-05,59.18367347,32.65306122,8.163265306,0,0,0,1.872
9.278,14.917,4961.95,0.810,1.74E-05,58.50340136,32.65306122,8.163265306,0,0.006802721,0,1.780
9.798,15.714,5080.46,0.817,1.57E-05,57.82312925,32.65306122,8.163265306,0,0.013605442,0,1.609
9.992,15.852,5160.77,0.822,1.51E-05,57.14285714,32.65306122,8.163265306,0,0.020408163,0,1.545
21.699,40.325,6394.46,0.917,1.15E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.152
22.470,41.264,5892.3,0.914,1.35E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.362
21.735,41.543,5524.69,0.909,1.40E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.428
21.630,40.474,6649.31,0.919,1.11E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.102
21.848,40.849,6117.63,0.913,1.24E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.236
22.250,41.342,5655.44,0.913,1.40E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.426
22.297,41.900,5310.74,0.908,1.44E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.482
20.571,39.894,6409.09,0.916,1.16E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.131
21.168,39.575,5882.02,0.913,1.30E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.303
21.211,41.262,5513.31,0.910,1.37E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.380
21.156,41.221,5184.51,0.907,1.43E-05,57.14285714,3.174603175,14.28571429,0,0,0.253968254,1.462
20.887,39.936,6174.13,0.916,1.25E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.245
20.814,40.216,5678.64,0.911,1.35E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.345
21.230,41.133,5347.6,0.908,1.43E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.448
21.787,41.485,5058.04,0.905,1.48E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.511
36.820,66.459,8020.28,0.963,1.15E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.135
36.760,65.577,7810.08,0.961,1.17E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.171
35.200,63.240,7638.08,0.959,1.21E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.199
34.917,63.634,7473.48,0.955,1.24E-05,62.5,30,7.5,0,0,0,1.236
36.971,66.423,7908.19,0.962,1.17E-05,59.09090909,32.72727273,8.181818182,0,0,0,1.167
36.573,64.563,7722.13,0.960,1.20E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.190
35.003,63.863,7558.54,0.957,1.23E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.224
34.976,63.220,7410.82,0.955,1.26E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.254
34.908,64.713,7807.87,0.960,1.17E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.159
35.123,64.250,7656.51,0.959,1.20E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.194
33.822,63.044,7470.59,0.955,1.24E-05,62.5,30,7.5,0,0,0,1.232
33.429,62.675,7345.77,0.955,1.27E-05,63.70967742,29.03225806,7.258064516,0,0,0,1.264
34.942,64.229,7729.94,0.959,1.20E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.182
34.495,64.202,7574.52,0.958,1.23E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.224
33.872,62.294,7435.52,0.955,1.26E-05,63.1147541,29.50819672,7.37704918,0,0,0,1.256
33.479,61.089,7278.01,0.953,1.29E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.280
14.171,33.283,6840.41,0.914,9.32E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.925
15.166,32.459,6181.85,0.910,1.18E-05,57.14285714,20.40816327,14.28571429,0,0,0.081632653,1.182
13.551,34.114,5530.18,0.906,1.30E-05,57.14285714,12.24489796,14.28571429,0,0,0.163265306,1.334
13.973,33.100,5134.07,0.901,1.37E-05,57.14285714,4.081632653,14.28571429,0,0,0.244897959,1.410
14.363,32.185,6457.35,0.912,1.08E-05,57.14285714,24.48979592,14.28571429,0,0,0.040816327,1.082
14.360,30.685,5902.13,0.907,1.27E-05,57.14285714,16.32653061,14.28571429,0,0,0.12244898,1.295
13.454,34.012,5293.8,0.903,1.34E-05,57.14285714,8.163265306,14.28571429,0,0,0.204081633,1.356
13.761,31.811,4953.37,0.898,1.41E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.445
25.077,53.395,7909.4,0.961,1.12E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.107
24.987,53.354,7622.96,0.958,1.15E-05,60.22727273,31.81818182,7.954545455,0,0,0,1.149
23.155,52.123,7476.25,0.954,1.19E-05,61.95652174,30.43478261,7.608695652,0,0,0,1.194
22.431,50.536,7258.34,0.953,1.22E-05,63.54166667,29.16666667,7.291666667,0,0,0,1.222
24.976,53.548,7771.35,0.960,1.13E-05,59.30232558,32.55813953,8.139534884,0,0,0,1.129
24.933,53.562,7513.98,0.957,1.16E-05,61.11111111,31.11111111,7.777777778,0,0,0,1.158
23.145,51.612,7380.08,0.952,1.21E-05,62.76595745,29.78723404,7.446808511,0,0,0,1.202
22.382,51.496,7167.36,0.951,1.23E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.231
37.777,40.276,6567.68,0.946,1.09E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.083
36.175,38.658,4970.07,0.935,1.53E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.567
21.296,23.596,6644.83,0.919,9.55E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.959
21.000,23.692,5760.1,0.914,1.16E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.146
18.739,21.555,5434.39,0.907,1.37E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.382
18.229,21.898,4984.66,0.902,1.41E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.448
32.686,38.148,7853.42,0.961,1.15E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.125
33.191,37.742,7575.52,0.958,1.18E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.160
33.300,37.095,7263.74,0.955,1.22E-05,62.5,30,7.5,0,0,0,1.200
33.751,36.584,7033.38,0.952,1.25E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.233
30.748,63.718,6558.62,0.949,1.12E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.090
28.776,63.776,6301.18,0.948,1.21E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.185
30.363,58.125,5644.12,0.946,1.34E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.346
29.811,63.794,5485.36,0.944,1.42E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.438
28.658,63.718,5846.52,0.946,1.32E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.331
30.983,61.876,5367.19,0.943,1.46E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.470
29.632,63.686,5233.5,0.943,1.50E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.506
30.680,61.042,6081.77,0.947,1.27E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.296
28.676,61.053,5842.27,0.946,1.35E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.339
31.479,61.080,5337.85,0.944,1.43E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.460
29.989,61.316,5202.39,0.943,1.47E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.505
30.674,60.989,5684.3,0.945,1.42E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.434
28.461,61.074,5516.2,0.944,1.42E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.430
31.213,60.698,5119.57,0.942,1.52E-05,57.14285714,3.174603175,14.28571429,0,0,0.253968254,1.533
29.446,60.772,4981.44,0.941,1.54E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.567
20.205,37.787,6619.13,0.925,9.82E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.999
18.850,34.303,5443.37,0.914,1.38E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.391
18.517,35.260,5887.34,0.921,1.20E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.202
18.836,33.936,4938.18,0.911,1.45E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.491
33.875,56.835,7950.93,0.964,1.17E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.176
31.282,58.402,7268.7,0.958,1.25E-05,62.5,30,7.5,0,0,0,1.230
33.725,57.073,7663.89,0.962,1.20E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.193
31.760,58.261,7032.53,0.955,1.29E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.249
8.460,13.075,3515.88,0.758,2.82E-05,60,20,20,0,0,0,3.339
19.795,29.519,7069.54,0.919,9.93E-06,60,33.33333333,6.666666667,0,0,0,0.987
19.817,29.561,6809.68,0.918,9.30E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.921
27.868,40.726,8604.51,0.954,1.05E-05,64.70588235,29.41176471,5.882352941,0,0,0,1.037
14.955,23.288,6209.47,0.882,9.52E-06,56.75675676,32.43243243,10.81081081,0,0,0,0.949
8.460,13.084,3520.76,0.756,2.82E-05,60,20,20,0,0,0,3.329
19.792,29.524,7076.76,0.918,9.94E-06,60,33.33333333,6.666666667,0,0,0,0.982
19.820,29.565,6826.94,0.919,9.31E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.912
27.867,40.720,8588.03,0.953,1.05E-05,64.70588235,29.41176471,5.882352941,0,0,0,1.043
14.949,23.289,6206.78,0.882,9.56E-06,56.75675676,32.43243243,10.81081081,0,0,0,0.940
20.452,29.697,6667.23,0.918,9.51E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.940
17.895,29.927,5907.48,0.912,1.16E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.157
19.384,27.273,5380.46,0.906,1.35E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.389
17.741,27.275,5026.33,0.902,1.43E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.468
32.343,47.260,7850.79,0.959,1.16E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.157
32.871,46.799,7582.81,0.957,1.19E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.191
31.659,46.342,7256.13,0.954,1.21E-05,62.5,30,7.5,0,0,0,1.220
31.936,45.781,7061.29,0.952,1.25E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.254
50.505,59.723,6541.63,0.959,1.22E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.223
54.442,67.223,4930.66,0.956,1.70E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.748
38.243,50.091,6577.53,0.949,1.10E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.106
38.053,50.148,6250.51,0.947,1.21E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.220
34.837,49.446,5654.58,0.944,1.32E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.322
34.640,50.101,5572.41,0.942,1.41E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.405
37.033,49.503,6068.93,0.946,1.27E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.260
36.887,49.661,5806.69,0.946,1.31E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.327
34.908,48.948,5404.8,0.943,1.43E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.404
34.550,49.732,5242.4,0.941,1.50E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.492
38.153,47.221,6071.37,0.947,1.27E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.279
37.977,47.701,5796.06,0.945,1.36E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.386
35.162,47.244,5330.2,0.942,1.39E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.387
34.414,47.118,5196.96,0.941,1.45E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.474
36.819,47.565,5666.19,0.945,1.42E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.419
36.708,47.264,5435.88,0.943,1.43E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.425
34.668,47.189,5108.36,0.941,1.50E-05,57.14285714,3.174603175,14.28571429,0,0,0.253968254,1.524
34.400,47.170,4971.34,0.938,1.53E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.531
44.783,57.546,6569.18,0.956,1.16E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.144
41.908,54.373,5000.71,0.947,1.59E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.592
20.453,29.688,6629.89,0.918,9.54E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.969
18.745,29.878,5890.43,0.914,1.16E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.175
19.467,27.274,5380.08,0.906,1.35E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.380
18.041,27.276,4961.26,0.902,1.43E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.499
32.367,47.264,7848.77,0.961,1.16E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.168
32.886,46.704,7554.63,0.958,1.19E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.204
31.673,46.338,7256.3,0.955,1.22E-05,62.5,30,7.5,0,0,0,1.236
31.970,45.740,7052.43,0.952,1.25E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.282
17.892,21.524,6775.83,0.913,9.60E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.988
16.342,20.570,5554.49,0.906,1.47E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.493
17.646,20.754,6003.95,0.909,1.21E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.225
15.910,20.691,5105.83,0.901,1.49E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.483
28.713,35.066,8028.99,0.960,1.11E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.113
28.167,33.683,7316.65,0.953,1.20E-05,62.5,30,7.5,0,0,0,1.195
28.902,35.213,7708.79,0.957,1.16E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.144
28.292,33.120,7072.09,0.950,1.25E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.229
7.868,7.968,1007.31,0.510,1.45E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.538
7.096,7.564,766.843,0.479,1.08E-04,57.14285714,19.04761905,14.28571429,0,0,0.095238095,3.347
14.018,21.121,5379.91,0.898,1.40E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.440
13.775,21.290,5009.83,0.894,1.45E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.502
24.244,34.768,7990.28,0.955,1.08E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.094
23.812,34.145,7664.56,0.951,1.12E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.121
12.349,12.622,1387.92,0.595,5.06E-06,62.5,30,7.5,0,0,0,0.514
11.764,11.906,1206.19,0.569,3.94E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.407
29.123,29.287,1784.24,0.767,5.05E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.511
15.776,19.338,6851.32,0.910,9.10E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.927
14.655,18.845,4965.03,0.894,1.44E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.462
27.991,33.011,7919.02,0.959,1.11E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.116
25.391,30.305,7126.54,0.948,1.21E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.205
12.895,26.503,6970.43,0.904,9.64E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.988
12.781,26.461,6464.2,0.901,1.12E-05,59.45945946,27.02702703,8.108108108,0,0,0.054054054,1.165
12.872,25.690,6874.92,0.904,9.03E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.922
12.766,25.543,6384.75,0.900,1.06E-05,57.14285714,22.85714286,14.28571429,0,0,0.057142857,1.088
13.342,27.305,6787.51,0.905,9.26E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.948
11.324,24.310,5252.08,0.887,1.38E-05,57.14285714,5.714285714,14.28571429,0,0,0.228571429,1.451
12.488,27.275,6303.47,0.902,1.10E-05,57.14285714,22.85714286,14.28571429,0,0,0.057142857,1.118
10.894,24.478,5021.4,0.885,1.44E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.531
20.591,40.589,7938.73,0.954,1.06E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.070
22.136,42.567,7241.53,0.947,1.18E-05,63.23529412,29.41176471,7.352941176,0,0,0,1.187
20.726,41.397,7672.77,0.952,1.09E-05,59.67741935,32.25806452,8.064516129,0,0,0,1.095
22.022,42.523,7099.4,0.945,1.20E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.223
11.384,22.503,6093.01,0.868,1.05E-05,58.53658537,31.70731707,9.756097561,0,0,0,1.064
6.512,13.837,5040.82,0.770,2.10E-05,60,32,8,0,0,0,2.229
