PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KCH4 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,CH4-1 bar (mol/kg)
18.946,31.283,5327.52,0.926,7.47E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.679
18.425,31.03,5352.73,0.926,7.54E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.685
18.333,31.197,5114.45,0.924,7.19E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.652
33.098,51.379,7989.72,0.97,1.03E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.027
33.017,51.533,7825.69,0.969,1.02E-05,59.45945946,32.43243243,8.108108108,0,0,0,1.017
13.881,32.612,5554.74,0.888,7.30E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.72
33.176,51.371,7823.37,0.968,1.01E-05,59.45945946,32.43243243,8.108108108,0,0,0,1.024
32.814,51.059,7664.5,0.967,1.00E-05,60.52631579,31.57894737,7.894736842,0,0,0,0.995
27.93,31.433,6612.3,0.915,6.46E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.647
26.966,29.064,6157.1,0.913,6.10E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.613
26.012,28.513,5369.88,0.909,5.10E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.509
25.512,28.439,5067.71,0.906,4.95E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.492
26.609,31.21,6226.11,0.912,6.04E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.609
26.218,28.775,5858.1,0.91,5.71E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.567
21.843,27.67,5186.56,0.907,4.85E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.487
24.684,28.9,4917.28,0.903,4.74E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.473
41.176,48.404,7864.72,0.96,8.89E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.892
42.34,48.845,7709.86,0.96,8.83E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.879
43.595,48.063,7274.25,0.953,8.45E-06,62.5,30,7.5,0,0,0,0.846
42.905,47.829,7152.18,0.951,8.39E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.843
44.138,49.35,7645.51,0.959,8.80E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.874
42.037,49.101,7556.46,0.958,8.74E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.872
43.517,48.078,7148.08,0.951,8.41E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.841
43.009,48.006,7035.79,0.95,8.37E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.838
14.099,16.129,6648,0.896,5.47E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.549
13.568,15.685,5499.67,0.886,4.77E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.479
13.589,14.983,5148.27,0.882,4.63E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.466
13.967,15.651,6648.27,0.897,5.52E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.548
13.981,16.174,6243.22,0.894,5.17E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.516
13.095,15.906,5199.2,0.881,4.65E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.465
13.687,14.726,4901.47,0.879,4.48E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.452
24.528,25.272,8057.67,0.952,7.81E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.786
23.924,25.157,7874.31,0.95,7.78E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.78
22.673,25.811,7459.83,0.944,7.78E-06,62.5,30,7.5,0,0,0,0.776
22.544,24.853,7402.38,0.943,7.86E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.777
24.279,25.867,7820.91,0.949,7.78E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.779
23.697,26.085,7720.91,0.947,7.76E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.775
22.432,25.611,7341.04,0.942,7.82E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.778
22.602,24.707,7303.17,0.941,7.89E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.788
9.054,9.08,1138.8,0.533,8.22E-06,60,33.33333333,6.666666667,0,0,0,0.773
8.848,8.878,1104.24,0.533,7.51E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.692
11.581,12.009,1884.05,0.643,4.36E-06,64.70588235,29.41176471,5.882352941,0,0,0,0.434
10.867,12.218,5194.13,0.821,7.27E-06,58.33333333,31.25,10.41666667,0,0,0,0.728
9.051,9.082,1133.66,0.533,8.21E-06,60,33.33333333,6.666666667,0,0,0,0.766
8.843,8.87,1075.02,0.533,7.49E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.696
11.579,12.01,1895.69,0.642,4.36E-06,64.70588235,29.41176471,5.882352941,0,0,0,0.437
10.129,12.045,5099.31,0.816,7.06E-06,58.33333333,31.25,10.41666667,0,0,0,0.698
9.857,10.222,7010.82,0.837,7.03E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.71
7.808,8.179,753.824,0.481,7.77E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.647
10.047,11.033,5115.53,0.824,8.11E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.769
8.158,8.384,696.649,0.503,5.93E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.543
17.382,18.043,7949.85,0.921,6.33E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.642
17.496,18.832,7651.36,0.924,6.62E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.66
14.712,15.614,7441.23,0.896,6.37E-06,62.5,30,7.5,0,0,0,0.644
15.705,16.347,7229.45,0.907,6.69E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.663
29.997,31.011,7530.72,0.934,6.34E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.64
8.206,8.246,954.723,0.504,7.54E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.65
7.567,7.727,739.655,0.477,7.02E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.587
7.607,7.688,631.5,0.47,7.03E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.549
7.445,7.768,566.406,0.469,6.86E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.552
15.783,15.799,1653.69,0.657,3.80E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.375
15.366,15.463,1550.88,0.631,3.76E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.368
13.322,13.351,1388.23,0.603,3.11E-06,62.5,30,7.5,0,0,0,0.308
12.849,13.025,1341.73,0.577,2.66E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.264
9.857,10.223,7063.26,0.836,7.03E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.706
7.782,8.149,755.859,0.479,7.77E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.646
10.172,11.727,5373.97,0.83,6.37E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.634
8.155,8.4,704.138,0.503,6.01E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.547
17.384,18.049,7955.84,0.921,6.33E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.634
17.497,18.834,7667.77,0.924,6.62E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.668
14.744,15.67,7471.2,0.896,6.37E-06,62.5,30,7.5,0,0,0,0.64
15.714,16.36,7270.6,0.906,6.68E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.668
29.608,33.474,7584.64,0.966,8.65E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.858
16.134,16.947,6799.69,0.904,6.02E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.606
15.808,16.4,5959.43,0.897,5.32E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.528
15.106,16.623,6016.05,0.897,5.30E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.524
14.573,16.422,5385.32,0.89,4.83E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.481
14.403,16.779,6022.97,0.898,5.34E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.534
14.061,16.669,5454.76,0.892,4.81E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.48
13.984,16.195,5472.16,0.892,4.79E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.48
13.533,15.672,4946.51,0.886,4.42E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.442
25.532,26.828,7943.07,0.954,7.99E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.803
26.205,27.421,7565.77,0.951,8.02E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.808
24.738,27.176,7700.72,0.951,7.96E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.793
25.934,26.951,7359.11,0.948,7.99E-06,62.5,30,7.5,0,0,0,0.793
25.381,26.575,7701.41,0.951,7.88E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.792
26.384,27.356,7400.75,0.948,7.93E-06,62.5,30,7.5,0,0,0,0.787
25.093,27.067,7441,0.948,7.92E-06,62.5,30,7.5,0,0,0,0.793
26.012,26.913,7151.16,0.945,7.95E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.798
21.652,28.99,6867.9,0.919,6.57E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.648
19.314,27.663,5499.85,0.907,5.01E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.506
20.149,26.695,6118.68,0.913,5.78E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.582
18.29,25.262,5068.76,0.901,4.60E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.453
32.354,42.433,7947.21,0.959,8.70E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.842
32.064,43.786,7484.46,0.954,8.65E-06,62.5,30,7.5,0,0,0,0.837
31.395,42.697,7632.62,0.956,8.56E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.836
31.66,43.772,7236.15,0.951,8.57E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.834
18.466,21.613,5733.52,0.893,5.33E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.535
18.741,21.099,6061.49,0.893,5.35E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.534
18.631,20.981,5192.55,0.887,4.80E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.479
17.749,21.371,5220.34,0.887,4.87E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.484
18.07,21.073,5488.32,0.887,4.89E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.494
17.975,20.864,4781.92,0.88,4.46E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.442
29.478,35.398,7859.98,0.952,8.06E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.807
29.833,35.681,7629.9,0.95,8.04E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.805
30.05,34.367,7652.81,0.95,8.04E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.798
30.405,34.69,7440.34,0.947,8.10E-06,62.5,30,7.5,0,0,0,0.812
29.341,35.21,7604.15,0.949,7.93E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.79
29.65,35.451,7392.6,0.947,7.93E-06,62.5,30,7.5,0,0,0,0.788
29.997,34.279,7407.94,0.946,7.95E-06,62.5,30,7.5,0,0,0,0.79
30.317,34.566,7221.3,0.943,8.06E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.801
11.548,13.96,6704.96,0.882,6.04E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.608
11.035,14.714,5909.71,0.875,5.30E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.537
11.445,13.973,6015.46,0.873,5.36E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.537
10.47,14.454,5364.25,0.865,4.82E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.483
12.135,14.994,6023.21,0.877,5.36E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.533
11.59,13.622,5411.75,0.867,4.91E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.485
12.031,14.913,5505.41,0.87,4.86E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.481
11.641,14.085,5033.25,0.862,4.51E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.449
19.634,23.564,7873.04,0.944,7.36E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.736
20.227,23.79,7610.63,0.941,7.37E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.739
19.274,23.062,7595.92,0.941,7.31E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.732
19.508,23.13,7331.45,0.936,7.31E-06,62.5,30,7.5,0,0,0,0.73
18.782,22.432,7537.75,0.94,7.23E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.726
19.116,22.644,7258.1,0.935,7.33E-06,62.5,30,7.5,0,0,0,0.731
18.431,21.805,7272.64,0.935,7.21E-06,62.5,30,7.5,0,0,0,0.723
18.477,22.004,7095.03,0.93,7.31E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.73
14.667,16.498,6656.05,0.864,6.50E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.647
9.544,13.478,5034.24,0.832,5.89E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.584
14.223,15.105,5936.15,0.859,5.57E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.558
14.015,15.056,5251.76,0.851,5.17E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.521
12.296,16.113,5897.24,0.855,5.88E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.584
11.957,15.817,5320.82,0.846,5.60E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.55
13.774,14.593,5464.72,0.851,5.03E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.505
12.746,14.609,4892.75,0.845,4.74E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.471
23.187,26.648,7831.79,0.936,6.96E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.694
23.623,26.497,7564.22,0.932,6.96E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.698
24.047,26.675,7534.8,0.93,6.93E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.691
24.37,26.847,7348.84,0.925,6.98E-06,62.5,30,7.5,0,0,0,0.7
22.835,26.481,7556.92,0.932,6.97E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.694
23.271,26.268,7320.02,0.927,6.99E-06,62.5,30,7.5,0,0,0,0.694
22.407,25.481,7279.03,0.926,6.96E-06,62.5,30,7.5,0,0,0,0.704
23.15,26.143,7079.76,0.921,7.01E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.702
12.811,13.052,946.158,0.57,1.41E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.771
11.543,11.823,885.135,0.576,4.76E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.443
11.803,12.209,913.595,0.571,3.88E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.905
12.513,13.171,2543.88,0.753,5.26E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.524
11.919,13.039,4783.11,0.812,6.37E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.631
24.182,24.528,8045.77,0.926,6.47E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.647
16.174,17.364,4628.67,0.836,7.03E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.692
22.098,24.427,7802.73,0.92,6.55E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.66
13.689,18.203,4439.21,0.826,7.91E-06,62.5,30,7.5,0,0,0,0.771
21.442,21.558,1632.72,0.674,5.44E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.517
21.704,21.949,1460.57,0.652,5.42E-06,62.5,30,7.5,0,0,0,0.477
19.771,19.965,1327.27,0.633,6.14E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.487
40.856,42.715,7573.96,0.967,8.78E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.871
13.108,13.708,6637.98,0.868,6.22E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.626
11.8,13.43,5874.97,0.86,5.58E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.555
11.317,12.795,5428.68,0.849,5.12E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.513
13.47,13.857,5843.48,0.859,5.62E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.57
12.088,13.785,5303.55,0.851,5.11E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.511
10.797,13.113,4999.42,0.847,4.51E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.452
22.498,23.335,7833.17,0.931,6.74E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.677
16.201,20.215,6619.06,0.91,6.51E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.649
21.749,22.553,7529.18,0.928,6.90E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.693
20.604,22.782,7310.57,0.924,6.93E-06,62.5,30,7.5,0,0,0,0.693
21.366,22.105,7494.52,0.932,6.97E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.701
21.355,22.193,7264.38,0.927,6.98E-06,62.5,30,7.5,0,0,0,0.701
20.941,22.027,7300.7,0.926,6.99E-06,62.5,30,7.5,0,0,0,0.695
18.941,20.66,7101.49,0.919,6.97E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.698
9.076,13,2836.23,0.736,6.69E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.657
7.858,12.788,2387.87,0.719,6.56E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.635
10.158,11.039,2073.71,0.702,6.64E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.633
18.373,22.412,6317.34,0.878,6.48E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.643
15.693,23.211,6123.91,0.875,6.71E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.675
36.698,40.422,7547.33,0.956,7.54E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.753
9.904,12.779,6704.4,0.849,6.81E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.677
9.982,13.706,5910.3,0.84,6.55E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.642
12.701,17.027,5055.53,0.836,6.14E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.6
8.342,14.056,5298.11,0.843,5.43E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.543
9.23,11.627,5983.64,0.839,6.17E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.607
9.137,12.4,5370.95,0.83,5.83E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.572
10.965,16.476,4279.08,0.821,5.38E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.532
9.042,13.029,4928.74,0.835,4.95E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.494
20.458,25.013,7835.81,0.928,6.68E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.666
18.839,23.633,7601.71,0.928,6.80E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.687
18.408,24.199,7528.45,0.922,6.71E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.668
17.796,22.585,7318.41,0.917,6.81E-06,62.5,30,7.5,0,0,0,0.684
16.657,22.161,7489.18,0.926,6.75E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.672
17.398,22.024,7359.78,0.923,6.84E-06,62.5,30,7.5,0,0,0,0.684
15.947,21.218,7277.77,0.917,6.77E-06,62.5,30,7.5,0,0,0,0.683
16.119,20.836,7133.66,0.915,6.88E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.692
35.583,47.47,7266.92,0.966,8.93E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.885
7.728,7.947,991.395,0.509,9.13E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.785
6.04,6.273,722.438,0.462,9.60E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.742
10.649,11.583,6065.34,0.87,5.25E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.532
6.105,6.353,558.584,0.441,9.17E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.665
6.005,6.288,563.124,0.439,9.14E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.662
8.134,9.718,5210.86,0.821,5.88E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.587
9.503,11.449,4926.34,0.832,4.75E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.477
11.951,12.282,1545.12,0.625,4.29E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.426
13.072,13.33,1522.39,0.622,3.83E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.38
11.793,12.096,1429.94,0.597,3.59E-06,62.5,30,7.5,0,0,0,0.358
11.916,12.131,1446.51,0.597,3.61E-06,62.5,30,7.5,0,0,0,0.354
12.096,12.437,1339.21,0.594,3.17E-06,62.5,30,7.5,0,0,0,0.312
11.645,11.824,1225.25,0.569,2.53E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.252
29.883,32.514,7545.76,0.965,8.74E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.884
12.955,22.335,7879.66,0.919,6.37E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.636
12.72,21.571,7576.85,0.914,6.45E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.643
12.614,20.471,7525.44,0.903,6.42E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.65
12.606,19.74,7263.87,0.897,6.55E-06,62.5,30,7.5,0,0,0,0.655
6.189,6.622,759.118,0.469,6.27E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.549
5.83,6.622,667.071,0.442,7.79E-06,62.5,30,7.5,0,0,0,0.641
5.908,6.51,577.491,0.46,2.80E-05,62.5,30,7.5,0,0,0,0.991
4.434,5.485,411.398,0.432,1.41E-05,64.28571429,28.57142857,7.142857143,0,0,0,0.75
13.544,14.889,1115.42,0.596,6.98E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.546
22.521,23.347,4654.58,0.856,7.46E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.749
20.337,21.968,4035.6,0.843,5.63E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.561
20.754,22.038,4271.58,0.848,7.10E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.702
20.008,21.542,3677.78,0.833,5.38E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.534
22.005,22.989,3858.49,0.847,6.52E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.651
19.886,21.377,3716.9,0.84,6.50E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.638
19.432,21.16,3312.17,0.827,5.44E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.539
32.447,38.65,7025.92,0.93,7.56E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.763
33.194,34.981,6032.63,0.921,7.75E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.775
32.124,38.425,6732.93,0.926,7.62E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.76
33.16,35.158,5855.53,0.916,7.88E-06,62.5,30,7.5,0,0,0,0.784
31.695,36.564,6293.07,0.92,7.60E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.756
29.607,32.583,5461.4,0.906,7.13E-06,62.5,30,7.5,0,0,0,0.71
32.834,34.83,5556.61,0.909,7.47E-06,62.5,30,7.5,0,0,0,0.743
33.154,34.516,5448.91,0.909,7.81E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.775
22.434,23.113,4529.42,0.855,7.46E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.743
22.549,23.481,3866.72,0.851,6.48E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.644
15.568,17.106,3370.5,0.823,5.35E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.53
18.972,20.731,4129.16,0.845,7.13E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.709
17.83,18.828,3360.19,0.816,5.11E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.503
21.567,22.964,5286.73,0.871,6.20E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.616
12.731,13.817,3082.43,0.794,5.58E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.541
38.438,38.647,7936.63,0.942,7.40E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.747
36.481,39.139,7644.36,0.938,7.45E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.742
23.607,26.037,5431.38,0.899,6.59E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.654
19.67,21.886,5160.08,0.881,6.32E-06,62.5,30,7.5,0,0,0,0.629
11.554,14.784,5175.01,0.827,6.92E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.689
14.608,17.673,5154.35,0.855,6.51E-06,62.5,30,7.5,0,0,0,0.65
23.663,25.386,5309.98,0.892,6.93E-06,62.5,30,7.5,0,0,0,0.683
18.939,21.19,4950.45,0.87,6.68E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.665
22.134,22.372,827.421,0.606,3.29E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.31
20.734,20.813,979.908,0.613,3.02E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.292
21.028,21.198,977.259,0.635,6.87E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.53
21.776,21.963,960.135,0.644,1.71E-05,57.14285714,0,14.28571429,0,0,0.285714286,0.767
38.335,38.367,1688.07,0.724,5.42E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.529
36.72,36.805,1577.06,0.704,6.33E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.561
7.785,9.349,4481.6,0.771,7.69E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.767
7.518,8.426,3814.86,0.754,7.18E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.716
7.68,10.067,3966.2,0.769,6.99E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.693
7.243,8.237,3192.72,0.739,6.61E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.65
6.116,11.543,5874.26,0.8,1.01E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.997
7.042,9.201,3426.62,0.748,6.63E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.647
6.342,11.497,4714.43,0.787,9.24E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.9
6.814,9.43,3195.92,0.745,6.53E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.629
13.926,14.97,5796.05,0.878,5.92E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.591
